Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V22	1.08E+00	0.00E+00	1.87E+00	7.09E+00	0.00E+00	6.87E-01	2.22E+00	7.25E+00
V23	8.23E+00	3.81E+00	1.55E+00	3.00E-01	1.81E+00	0.00E+00	1.39E+00	1.08E+01
V24	1.64E+01	8.83E-01	2.66E+00	9.90E+00	2.81E+00	2.47E+00	5.09E+00	2.03E+01
V25	4.13E+00	3.33E-01	3.82E+00	5.68E+00	2.48E+00	4.15E+00	7.18E+00	4.61E+00
V26	7.89E-01	1.86E+00	2.91E+00	2.92E+00	4.25E+00	0.00E+00	4.87E+00	2.48E+00
V27	0.00E+00	2.06E+01	2.49E+00	0.00E+00	5.75E+00	3.77E+00	7.75E+00	2.52E+01
V28	2.34E+00	1.15E+00	1.32E+00	1.42E+00	0.00E+00	3.54E+00	3.16E+00	1.89E+00
V29	3.69E+00	3.82E+00	1.02E+00	1.46E+00	8.49E-01	2.92E+00	2.15E+00	4.25E+00
V30	7.08E+00	1.50E+01	2.24E+00	1.00E-01	3.54E+00	3.10E+00	4.49E+00	1.85E+01
V31	5.26E+00	4.08E+00	2.31E+00	1.33E-01	6.29E-01	4.90E+00	3.49E+00	6.93E+00
V32	7.20E+00	1.34E+01	2.83E+00	5.24E+00	9.80E-01	0.00E+00	4.90E+00	1.76E+01
V33	1.74E+00	4.25E+00	3.51E+00	2.52E+00	4.33E-01	1.87E+00	2.21E+00	5.47E+00
V34	4.23E-01	6.63E-01	1.12E+00	2.71E+00	1.71E+00	7.95E-01	2.07E+00	3.42E-01
V35	5.16E+00	1.76E+00	1.67E+00	6.05E-01	1.22E+00	4.89E+00	5.42E+00	6.34E+00
V36	1.47E+00	2.67E-01	6.36E+00	3.06E+00	1.83E+00	2.19E+01	1.86E+01	3.03E+00
V37	4.27E-01	5.37E-01	2.19E+00	3.10E+00	7.95E-01	3.02E+00	1.84E+00	1.38E+00
V38	7.68E+00	1.69E+00	2.98E+00	5.96E+00	1.41E+01	1.14E+01	1.59E+01	9.13E+00
V39	3.35E-01	3.33E-01	3.67E+00	7.67E-01	8.22E+00	3.24E+00	1.10E+01	1.00E-01
V40	1.20E+01	5.47E-01	3.54E+00	7.76E+00	6.74E-01	8.99E+00	1.10E+01	1.27E+01
V41	1.27E+00	2.54E+00	1.67E+00	3.71E+00	2.82E+00	1.54E+00	5.60E+00	2.76E+00
V42	6.99E-01	0.00E+00	1.72E+00	1.19E+00	1.64E+00	1.12E+00	0.00E+00	0.00E+00
V43	5.84E+00	1.84E+00	3.79E+00	3.60E+00	2.69E+00	1.16E+01	1.08E+01	4.61E+00
V44	3.40E-01	1.31E+00	2.77E+00	4.22E+00	0.00E+00	0.00E+00	0.00E+00	2.79E+00
V45	9.36E+00	2.98E+01	3.54E+00	8.35E+00	3.51E+00	1.35E+01	1.56E+01	3.39E+01
V46	0.00E+00	1.83E+00	2.55E+00	2.48E+00	1.26E+01	4.68E+00	1.33E+01	1.40E+00
V47	3.68E+00	1.52E+01	1.62E+00	8.43E-01	3.78E+00	1.85E+00	4.29E+00	1.82E+01
V48	1.08E+00	7.03E+00	5.36E+00	3.94E+00	1.09E+00	1.87E+01	1.87E+01	7.92E+00
V49	1.01E+01	1.45E+00	3.27E+00	6.24E+00	6.05E-01	7.61E-01	1.22E+00	1.52E+01
V50	5.58E+00	2.12E+00	5.31E+00	2.19E+00	2.00E+01	7.53E+00	2.28E+01	6.26E+00
V51	1.62E+00	4.32E+00	1.07E+00	2.66E+00	0.00E+00	8.84E-01	1.01E+00	5.24E+00
V52	0.00E+00	1.17E+00	1.62E+00	2.19E+00	8.67E-01	1.33E-01	5.33E-01	2.10E+00
V53	6.46E-01	2.19E+01	1.09E+00	4.08E+00	3.90E+00	1.21E+00	2.33E+00	2.63E+01
V54	6.96E-01	0.00E+00	5.54E-01	2.86E+00	1.80E+00	0.00E+00	2.42E+00	2.40E+00
V55	5.30E+00	4.48E+00	3.60E+00	4.71E+00	3.00E+00	7.15E+00	7.72E+00	7.30E+00
V56	0.00E+00	1.63E+00	2.63E+00	1.41E+00	1.63E+01	9.78E-01	1.81E+01	1.16E+00
V57	2.62E+00	9.76E+00	2.81E+00	8.84E-01	1.92E+00	2.69E-01	1.12E+00	1.14E+01
V58	9.09E-01	4.53E-01	4.05E+00	7.35E+00	4.17E+00	2.11E+01	2.28E+01	1.73E+00
V59	1.43E+01	5.05E+00	3.99E+00	1.48E+00	6.08E+00	1.02E+01	1.05E+01	1.59E+01
V60	1.08E+00	9.33E-01	5.35E+00	4.43E+00	6.18E-01	1.00E+01	1.02E+01	3.98E+00
V61	3.35E+00	4.33E-01	2.42E+00	7.52E-01	4.07E-01	0.00E+00	3.00E-01	4.07E+00
V62	1.20E+00	1.00E+00	4.33E+00	7.90E+00	4.77E+00	3.84E+00	9.13E+00	0.00E+00
V63	9.35E+00	3.68E+00	4.52E+00	1.69E+00	2.73E+00	1.58E+01	1.97E+01	1.23E+01
V64	8.96E+00	8.27E-01	6.41E+00	2.71E+00	1.81E+00	1.31E+01	1.54E+01	1.19E+01
V65	2.64E+00	0.00E+00	1.14E+00	1.45E+00	3.70E+00	2.67E-01	4.31E+00	9.00E-01
V66	1.21E+00	7.21E+00	2.42E+00	3.03E+00	8.83E-01	1.46E+00	2.39E+00	7.66E+00
V67	1.72E+00	1.18E+00	2.84E+00	3.40E-01	4.66E+00	7.75E-01	4.34E+00	2.23E+00
V68	1.00E+01	1.10E+01	3.43E+00	3.19E+00	1.77E+01	1.59E+01	2.10E+01	1.70E+01
V69	4.98E+00	0.00E+00	2.00E+00	1.12E+00	4.13E+00	8.27E-01	6.01E+00	5.64E+00
V70	7.36E+00	9.87E+00	3.12E+00	2.83E+00	9.22E+00	1.40E+00	1.08E+01	1.40E+01
V71	3.90E+00	3.14E-01	3.51E+00	2.26E+00	9.00E-01	7.36E+00	5.64E+00	4.35E+00
V72	2.54E+00	4.22E+00	9.17E-01	2.69E-01	5.81E-01	0.00E+00	2.13E-01	4.38E+00
V73	2.39E+00	2.85E+00	2.21E-01	3.41E+00	0.00E+00	1.75E+00	1.75E+00	4.12E+00
V74	1.04E+01	1.71E+00	2.74E+00	2.44E+01	2.48E+00	6.33E+00	2.11E+01	1.83E+01
V75	1.57E+00	5.42E-01	1.28E+00	6.57E-01	0.00E+00	0.00E+00	0.00E+00	1.81E+00
V76	1.04E+00	2.97E+00	6.64E+00	7.79E+00	3.00E+01	4.32E+00	3.34E+01	7.60E+00
V77	7.37E-01	1.73E+00	1.42E+00	1.14E+00	8.30E-01	0.00E+00	5.26E-01	6.05E-01
V78	4.49E+00	2.34E+00	3.01E+00	2.44E+00	1.09E+00	7.16E+00	8.30E+00	6.23E+00
V79	9.08E+00	1.76E+00	1.79E+00	7.56E+00	1.53E-01	0.00E+00	3.23E+00	1.41E+01
V80	8.37E+00	8.52E+00	2.99E+00	5.56E+00	3.09E+00	2.57E+00	3.15E+00	1.22E+01
V81	3.45E+00	6.49E+00	1.49E+00	1.91E+00	0.00E+00	0.00E+00	0.00E+00	6.66E+00
V82	7.90E-01	3.89E-01	1.66E+00	2.92E+00	6.09E+00	6.57E-01	7.73E+00	1.86E+00
V83	4.29E+00	4.99E+00	9.64E-01	9.17E+00	1.69E+00	2.81E+00	6.86E+00	1.02E+01
V84	0.00E+00	0.00E+00	2.10E+00	9.98E-01	3.25E+00	1.52E+00	3.43E+00	0.00E+00
V85	8.19E-01	2.40E+00	4.34E+00	3.98E+00	3.28E+00	4.80E+00	6.45E+00	4.89E+00
V86	2.95E+00	6.69E+00	2.03E+00	8.43E+00	1.86E+00	5.12E+00	6.44E+00	8.49E+00
V87	9.66E+00	1.20E+01	3.62E+00	2.32E+00	2.37E+00	1.44E+01	1.49E+01	2.09E+01
V88	5.07E+00	2.21E-01	1.55E+00	2.78E+00	5.17E-01	4.24E+00	4.75E+00	6.64E+00
V89	9.93E+00	8.87E+00	2.72E+00	6.54E+00	5.57E+00	4.90E+00	8.71E+00	1.62E+01
V90	5.70E+00	1.41E+01	2.01E+00	4.29E+00	2.44E+00	1.07E+01	1.37E+01	1.69E+01
V91	1.13E+00	9.57E-01	3.91E+00	1.53E+00	2.57E+00	9.29E+00	9.09E+00	1.32E+00
V92	3.47E+00	1.54E+01	0.00E+00	0.00E+00	1.73E+00	1.02E+00	2.70E+00	1.89E+01
V93	4.16E+00	1.00E+01	7.16E-01	6.15E+00	0.00E+00	0.00E+00	3.81E+00	1.14E+01
V94	1.08E+01	7.63E-01	3.67E+00	6.43E+00	3.05E+00	5.66E+00	7.97E+00	1.59E+01
V95	1.65E+00	3.54E+00	3.57E+00	4.71E+00	3.94E+00	2.09E+00	5.28E+00	5.34E+00
V96	7.56E+00	4.90E-01	2.76E+00	2.98E+00	8.79E-01	1.19E+01	1.12E+01	1.07E+01
V97	1.06E+01	2.71E+01	3.46E+00	1.48E+00	4.20E+00	3.65E-01	4.19E+00	3.35E+01
V98	1.89E+01	3.32E+00	2.21E-01	7.84E+00	1.43E+00	0.00E+00	5.77E+00	2.46E+01
V99	3.33E-01	3.33E+00	1.30E+00	4.62E+00	5.73E-01	1.29E+00	3.85E+00	4.00E-01
V100	1.25E+01	1.58E+00	2.93E+00	1.59E+01	6.54E-01	0.00E+00	2.22E+00	2.26E+01
