Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V30	2.04E+00	7.56E+00	6.82E+00	1.54E+00	3.86E+00	5.67E-01	7.64E+00	5.20E+00
V31	2.82E+00	3.67E-01	2.53E+00	1.56E+00	1.97E+00	0.00E+00	1.24E+00	4.32E+00
V32	1.11E+00	4.19E+00	3.33E+00	2.23E+00	1.37E+00	4.23E+00	3.35E+00	2.65E+00
V33	0.00E+00	6.74E+00	2.37E+00	3.82E+00	3.47E+00	0.00E+00	7.44E+00	2.29E+00
V34	6.41E+00	6.03E+00	5.23E+00	2.94E+00	3.25E+00	1.69E+00	7.84E+00	1.10E+01
V35	6.74E-01	7.52E+00	0.00E+00	1.16E+00	7.72E-01	1.20E+00	7.69E+00	1.42E+00
V36	6.37E+00	6.10E+00	4.94E+00	2.41E+00	3.26E+00	7.92E-01	8.03E+00	9.93E+00
V37	4.59E+00	8.10E+00	6.32E-01	3.33E-01	1.00E-01	9.68E-01	7.23E+00	1.45E+00
V38	0.00E+00	4.53E+00	1.22E+01	1.86E+00	1.38E+00	1.04E+00	3.21E+00	1.26E+01
V39	1.01E+00	7.96E+00	1.87E+00	1.97E+00	2.05E+00	0.00E+00	8.67E+00	3.97E+00
V40	8.44E-01	5.06E+00	9.53E+00	1.75E+00	0.00E+00	2.08E+00	5.70E+00	9.72E+00
V41	6.36E-01	9.07E+00	5.96E+00	5.78E-01	1.54E+00	1.19E+00	7.79E+00	5.73E+00
V42	2.38E+00	1.28E+00	8.70E-01	1.67E+00	0.00E+00	4.12E+00	5.58E+00	1.18E+00
V43	1.84E+00	9.98E-01	2.50E+00	0.00E+00	8.19E-01	1.18E+00	1.19E+00	4.62E+00
V44	1.11E+00	1.06E+00	1.90E+00	1.78E+00	1.65E+00	7.12E-01	1.16E+00	2.91E+00
V45	0.00E+00	3.72E+00	1.16E+00	6.86E-01	2.37E+00	2.38E+00	3.56E+00	2.47E+00
V46	7.90E-01	1.39E+01	1.46E+01	2.47E+00	1.02E+00	1.75E+00	1.36E+01	1.64E+01
V47	2.68E+00	1.02E+00	2.69E+00	0.00E+00	1.40E+00	3.96E-01	8.95E-01	4.68E+00
V48	2.91E+00	8.93E+00	4.99E+00	1.93E+00	7.31E-01	2.04E+00	8.97E+00	5.76E+00
V49	1.19E+00	2.80E+00	3.28E+00	1.47E+00	1.94E+00	0.00E+00	3.72E+00	3.36E+00
V50	1.75E+00	1.43E+00	3.39E+00	2.98E+00	1.73E+00	2.21E-01	1.83E+00	5.43E+00
V51	2.49E+00	6.20E+00	3.79E-01	2.49E-01	9.55E-01	1.94E+00	8.49E+00	1.97E+00
V52	2.19E+00	0.00E+00	1.04E+00	1.02E+00	2.00E-01	2.20E+00	0.00E+00	1.87E+00
V53	2.81E+00	5.44E+00	4.07E-01	1.12E+00	2.76E+00	1.31E+00	6.82E+00	1.05E+00
V54	9.59E+00	1.47E+01	8.04E+00	2.16E+00	9.75E-01	5.54E-01	1.20E+01	1.95E+01
V55	2.71E+00	0.00E+00	1.26E+01	1.73E+00	0.00E+00	1.19E+00	1.31E+00	1.33E+01
V56	8.46E-01	5.54E-01	2.35E+00	0.00E+00	1.77E+00	4.00E-01	1.14E+00	3.44E+00
V57	0.00E+00	5.97E-01	5.57E+00	5.82E+00	5.55E+00	5.61E+00	2.17E+00	7.23E+00
V58	6.02E+00	5.23E+00	8.50E+00	2.40E+00	1.78E+00	0.00E+00	5.11E+00	1.31E+01
V59	6.70E-01	2.81E+00	6.07E+00	9.55E-01	1.66E+00	1.03E+00	2.53E+00	6.45E+00
V60	4.16E+00	8.26E+00	4.27E-01	3.04E+00	6.06E+00	3.46E+00	9.67E+00	4.92E+00
V61	2.70E+00	7.92E+00	8.79E-01	3.33E-01	5.37E-01	1.18E+00	6.91E+00	2.56E+00
V62	8.57E-01	5.00E-01	1.51E+01	2.01E+00	1.73E+00	4.02E+00	2.07E+00	1.38E+01
V63	6.03E+00	2.26E+00	1.12E+01	0.00E+00	2.00E-01	3.20E+00	1.44E+00	1.37E+01
V64	1.00E+00	1.74E+00	0.00E+00	7.15E-01	1.29E+00	1.89E+00	2.82E+00	9.34E-01
V65	1.77E+00	6.21E+00	3.36E+00	1.34E+00	1.55E+00	2.33E+00	6.14E+00	5.30E+00
V66	1.50E+00	5.97E-01	2.39E+00	7.16E-01	1.62E+00	2.38E+00	8.00E-01	3.57E+00
V67	1.79E+00	1.00E-01	1.14E+00	1.07E+00	1.03E+00	1.93E+00	1.10E+00	2.28E+00
V68	6.64E+00	5.00E-01	9.50E+00	4.16E-01	1.23E+00	0.00E+00	5.78E-01	1.24E+01
V69	1.24E+00	3.06E-01	2.21E+01	2.98E-01	5.12E-01	2.84E+00	7.89E-01	2.08E+01
V70	3.07E+00	0.00E+00	1.09E+00	0.00E+00	6.51E-01	0.00E+00	0.00E+00	3.17E+00
V71	0.00E+00	1.00E-01	1.10E+00	0.00E+00	1.23E+00	1.25E+00	2.13E-01	5.33E-01
V72	1.16E+00	1.19E+00	1.04E+01	1.33E+00	4.87E+00	2.66E+00	7.48E-01	1.44E+01
V73	1.72E+00	6.02E+00	2.37E+00	4.66E+00	2.35E+00	0.00E+00	7.99E+00	1.73E+00
V74	4.30E+00	2.09E+00	3.74E+00	2.93E+00	2.88E+00	6.74E-01	2.16E+00	7.14E+00
V75	9.71E-01	5.16E+00	1.38E+01	1.80E+00	2.43E+00	2.69E+00	8.11E+00	1.35E+01
V76	1.29E+00	8.09E-01	0.00E+00	1.57E+00	0.00E+00	2.04E+00	1.52E+00	1.06E+00
V77	3.52E+00	2.41E+01	2.72E+00	0.00E+00	1.42E+00	4.62E+00	2.46E+01	3.31E+00
V78	1.04E+01	6.80E-01	3.24E+00	3.04E+00	3.75E+00	1.00E+00	1.08E+00	9.70E+00
V79	2.75E+00	1.08E+01	4.82E-01	3.48E-01	1.74E+00	6.96E-01	1.16E+01	1.10E+00
V80	3.79E-01	3.06E+00	1.70E+00	5.96E-01	1.48E+00	1.30E+00	3.55E+00	1.11E+00
V81	1.15E+00	4.03E+00	1.58E+00	1.69E+00	2.48E+00	2.34E+00	5.46E+00	2.59E+00
V82	1.73E+00	4.00E-01	5.13E+00	1.43E+00	6.74E-01	1.51E+00	2.67E-01	6.23E+00
V83	1.61E+00	1.20E+01	1.65E+00	5.73E-01	1.41E+00	0.00E+00	1.12E+01	2.26E+00
V84	7.46E-01	3.42E-01	0.00E+00	9.32E-01	4.07E-01	1.16E+00	9.69E-01	4.00E-01
V85	2.13E+00	4.52E+00	1.10E+00	8.43E-01	8.82E-01	1.86E+00	4.82E+00	2.46E+00
V86	0.00E+00	4.62E+00	3.97E+00	2.51E+00	0.00E+00	1.80E+00	2.99E+00	2.74E+00
V87	8.06E+00	1.21E+01	4.94E+00	0.00E+00	8.46E-01	1.07E+00	1.33E+01	1.06E+01
V88	1.69E+00	1.93E+00	0.00E+00	1.96E+00	2.47E+00	2.65E+00	2.99E+00	2.49E+00
V89	0.00E+00	1.52E+00	1.39E+00	2.40E+00	3.62E+00	2.88E+00	2.71E+00	2.46E+00
V90	3.22E+00	4.78E+00	4.54E+00	3.98E+00	3.76E+00	0.00E+00	6.51E+00	9.16E+00
V91	3.48E+00	3.28E+01	2.08E+00	2.72E+00	1.84E+00	4.15E+00	3.27E+01	2.04E+00
V92	3.61E+00	3.10E+00	7.71E+00	2.00E-01	3.51E+00	1.29E+00	3.69E+00	9.10E+00
V93	3.81E+00	3.58E+00	3.55E+00	0.00E+00	2.10E+00	2.62E+00	4.42E+00	4.87E+00
V94	4.89E+00	1.69E+01	2.21E-01	9.21E-01	1.18E+00	2.62E+00	1.68E+01	2.76E+00
V95	5.06E+00	1.37E+01	1.41E+01	1.81E+00	1.51E+00	1.64E+00	1.45E+01	1.43E+01
V96	2.67E+00	1.94E+01	3.38E+00	2.74E+00	1.72E+00	1.58E+00	1.77E+01	6.95E+00
V97	0.00E+00	1.30E+01	7.36E+00	1.35E+00	1.39E+00	5.42E-01	1.36E+01	6.70E+00
V98	6.44E+00	8.48E+00	1.64E+01	2.21E+00	2.42E+00	1.64E+00	7.09E+00	2.06E+01
V99	0.00E+00	1.56E+01	3.35E-01	1.64E+00	0.00E+00	6.23E-01	1.61E+01	1.69E+00
V100	0.00E+00	6.18E+00	2.86E+00	8.53E+00	6.87E+00	2.11E+00	4.29E+00	1.50E+01
