Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V52	1.05E+00	2.29E+00	4.87E+00	6.67E-01	2.89E+00	1.30E+00	7.03E+00
V53	0.00E+00	0.00E+00	2.11E+00	1.95E+00	0.00E+00	2.63E+00	1.56E+00
V54	6.19E+00	1.75E+00	1.78E+01	8.26E+00	2.31E+00	3.33E+00	2.22E+01
V55	0.00E+00	4.06E+00	3.22E+00	1.23E+00	1.92E+00	1.91E+00	3.77E+00
V56	2.21E+00	1.39E+01	1.06E+00	4.87E+00	2.54E+00	2.00E-01	1.94E+01
V57	6.84E+00	1.85E+01	2.11E+00	2.54E+00	3.08E+00	4.18E+00	2.34E+01
V58	3.15E+00	6.84E+00	1.14E+00	5.13E+00	2.15E+00	1.15E+00	8.84E+00
V59	5.43E+00	4.44E+00	5.96E+00	1.88E+00	1.13E+00	1.80E+00	6.43E+00
V60	2.52E+00	6.33E-01	3.11E+00	2.53E+00	1.15E+00	3.01E+00	3.87E+00
V61	1.10E+00	5.23E+00	6.00E-01	3.31E+00	0.00E+00	4.11E+00	1.76E+00
V62	3.77E+00	3.00E-01	1.16E+00	2.75E+00	3.92E+00	2.39E+00	2.45E+00
V63	1.58E+00	5.55E+00	4.11E+00	2.19E+00	2.71E+00	3.35E-01	6.82E+00
V64	3.10E+00	1.67E+00	7.81E+00	4.51E+00	6.79E+00	1.37E+00	1.27E+01
V65	2.11E+00	6.45E+00	1.23E+01	2.28E+00	4.50E+00	5.73E-01	1.34E+01
V66	2.13E+00	8.03E-01	9.98E-01	1.19E+00	1.81E+00	1.99E+00	1.84E+00
V67	6.89E+00	1.15E+01	0.00E+00	8.56E+00	3.42E-01	2.44E+00	1.34E+01
V68	0.00E+00	7.44E+00	4.72E+00	0.00E+00	1.78E+00	2.67E-01	8.28E+00
V69	3.51E+00	0.00E+00	4.64E+00	2.34E+00	5.12E-01	1.50E+00	4.66E+00
V70	4.58E+00	3.29E+00	3.92E+00	6.20E+00	3.69E+00	9.10E-01	5.55E+00
V71	1.88E+00	2.57E+00	2.89E+00	9.80E-01	0.00E+00	4.42E-01	2.65E+00
V72	2.21E+00	4.58E-01	0.00E+00	2.44E+00	0.00E+00	8.06E-01	4.00E-01
V73	3.27E+00	1.56E+00	1.59E+00	2.31E+00	2.38E+00	2.62E+00	2.40E+00
V74	8.34E+00	4.00E-01	4.25E+00	6.89E+00	5.59E-01	2.24E+00	6.98E+00
V75	1.52E+00	1.87E+00	3.94E+00	6.00E-01	1.08E+00	3.70E+00	3.69E+00
V76	0.00E+00	3.40E-01	6.09E+00	4.15E+00	2.21E+00	1.72E+00	9.13E+00
V77	4.98E+00	2.20E+00	7.28E+00	8.83E-01	8.99E+00	1.14E+00	1.24E+01
V78	6.31E+00	5.82E-01	2.09E+00	4.52E+00	4.09E+00	3.05E+00	1.40E+00
V79	1.37E+00	7.27E-01	2.94E+00	1.48E+00	0.00E+00	9.43E-01	2.00E+00
V80	2.98E+00	6.11E+00	1.30E+00	3.45E+00	8.16E-01	1.33E+00	6.44E+00
V81	1.51E+00	6.31E+00	1.68E+00	3.69E+00	3.66E+00	2.59E+00	9.30E+00
V82	2.78E+00	1.61E+00	7.00E+00	3.00E+00	5.75E+00	1.00E+00	9.86E+00
V83	4.21E+00	4.73E-01	3.94E-01	3.57E+00	1.80E+00	3.08E+00	7.90E-01
V84	4.76E+00	2.28E+01	8.49E-01	6.47E+00	4.77E+00	1.44E+00	2.99E+01
V85	5.26E+00	1.02E+01	1.74E+01	3.29E+00	6.60E+00	0.00E+00	1.98E+01
V86	2.98E+00	2.45E+00	1.57E+00	4.79E+00	8.84E-01	1.63E+00	3.25E+00
V87	2.19E+00	8.33E-01	3.28E+00	2.56E+00	2.97E+00	0.00E+00	3.24E+00
V88	1.20E+00	1.80E+00	4.96E-01	1.16E+00	8.82E-01	1.14E+00	2.10E+00
V89	8.38E+00	1.41E+01	1.52E+01	7.15E+00	5.62E+00	1.27E+00	2.39E+01
V90	4.90E-01	4.42E-01	7.93E+00	6.67E-01	0.00E+00	1.80E+00	7.90E+00
V91	1.56E+00	7.19E-01	3.60E+00	7.95E-01	4.51E+00	1.15E+00	6.49E+00
V92	3.14E+00	2.05E+01	5.04E+00	0.00E+00	5.94E+00	2.98E+00	2.22E+01
V93	3.46E+00	1.51E+00	1.53E+00	3.29E+00	1.08E+00	2.13E+00	2.40E+00
V94	9.17E-01	1.52E+00	1.07E+00	1.72E+00	1.18E+00	7.31E-01	1.86E+00
V95	4.09E+00	2.25E+00	1.34E+01	5.05E+00	1.45E+00	1.23E+00	1.24E+01
V96	1.88E+00	4.40E+00	1.41E+00	2.65E+00	0.00E+00	7.46E-01	4.65E+00
V97	2.11E+00	6.13E+00	1.02E+01	3.68E+00	1.58E+00	7.57E-01	9.26E+00
V98	1.42E+00	2.08E+00	1.37E+00	0.00E+00	3.27E-01	7.77E-01	2.20E+00
V99	2.45E+00	9.28E+00	1.59E+00	3.48E+00	3.26E+00	4.69E+00	1.02E+01
V100	0.00E+00	9.98E-01	1.03E+01	0.00E+00	1.17E+00	7.42E-01	1.09E+01
