Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V29	17	5	129	2	116	0	22	5	9	23	62	0	0	7	0
V30	0	0	3	13	0	119	31	106	64	0	0	0	0	0	0
V31	26	16	23	70	1	12	1	0	0	59	0	3	7	3	0
V32	0	71	7	44	72	0	16	55	0	0	63	0	0	14	3
V33	29	17	24	79	27	0	8	61	67	16	22	0	4	0	0
V34	26	36	3	7	3	0	6	69	0	0	0	0	3	0	0
V35	119	0	11	3	0	55	1	37	80	4	0	65	0	0	2
V36	2	14	6	32	22	0	0	1	0	1	5	0	7	0	0
V37	38	11	2	2	0	7	39	0	5	0	0	0	0	3	3
V38	0	152	98	23	3	0	0	27	0	40	0	4	0	20	0
V39	42	51	26	0	16	3	0	45	26	21	37	7	0	0	17
V40	5	0	0	6	0	153	232	9	69	0	0	0	0	7	0
V41	5	21	92	226	45	0	0	3	3	0	0	0	29	0	4
V42	21	0	5	284	28	0	0	4	0	0	1	0	19	0	0
V43	90	8	28	71	0	130	83	0	16	21	0	0	0	0	0
V44	27	115	15	0	99	6	67	0	42	0	22	0	0	22	0
V45	10	135	61	4	0	176	83	0	87	21	53	5	6	0	0
V46	13	4	46	83	0	123	115	0	50	8	0	0	0	0	0
V47	17	13	42	21	0	20	0	0	27	3	7	14	0	0	0
V48	10	0	44	95	0	75	99	118	40	13	0	0	14	0	0
V49	52	0	11	15	0	3	8	0	0	0	0	0	1	25	0
V50	12	36	4	8	108	1	12	8	18	0	47	0	0	0	0
V51	107	130	2	1	66	0	0	27	8	0	0	33	0	0	4
V52	57	0	9	222	155	0	34	0	11	16	0	0	36	0	2
V53	163	35	75	206	17	32	3	0	62	74	0	3	42	0	0
V54	0	4	3	82	53	6	4	0	0	2	0	0	9	2	0
V55	0	45	0	0	20	3	0	0	11	0	0	0	0	6	14
V56	45	0	131	7	42	0	0	28	8	69	5	0	0	0	0
V57	6	8	0	23	0	9	4	0	42	2	4	0	25	0	0
V58	77	165	102	8	167	56	11	120	28	55	30	0	0	12	45
V59	1	36	15	30	0	0	0	17	0	3	1	0	0	0	0
V60	55	35	39	0	23	40	15	0	34	0	0	9	0	33	0
V61	32	68	12	4	0	2	0	0	0	0	7	2	1	6	0
V62	0	79	47	29	23	0	63	10	0	16	2	3	0	1	0
V63	10	0	31	15	28	0	10	12	0	8	9	1	0	0	3
V64	22	229	33	5	32	0	0	0	0	0	82	0	1	10	11
V65	0	0	1	14	5	0	0	1	5	4	0	0	0	0	0
V66	28	25	9	0	39	0	24	0	3	0	0	9	0	22	0
V67	0	14	20	0	20	0	0	0	0	11	1	0	0	0	0
V68	18	211	2	9	0	214	45	198	163	0	0	0	0	0	15
V69	330	0	6	14	39	16	0	0	1	3	31	7	0	21	0
V70	15	69	58	2	69	36	66	40	28	38	43	0	0	0	16
V71	0	22	57	15	142	73	70	6	44	0	0	31	0	22	0
V72	3	83	74	0	43	0	0	47	0	66	8	0	0	0	0
V73	0	0	79	0	0	0	8	0	0	79	0	0	0	0	0
V74	187	3	21	43	25	0	0	19	0	0	23	0	0	0	15
V75	9	15	0	30	0	5	19	0	0	0	0	0	0	0	0
V76	74	0	60	2	9	45	30	0	0	3	0	0	5	6	0
V77	11	13	156	51	190	79	39	0	66	21	36	0	0	0	0
V78	62	0	80	0	12	0	6	5	12	48	0	0	0	0	0
V79	1	9	66	9	0	0	0	0	0	16	0	0	1	0	0
V80	10	4	56	21	0	131	53	0	40	13	0	0	0	0	0
V81	90	0	0	0	128	0	0	19	45	0	20	26	0	0	4
V82	0	85	6	4	0	10	0	95	0	0	0	0	0	3	0
V83	80	6	40	10	0	42	35	41	17	0	0	0	0	0	0
V84	25	11	0	97	0	0	6	65	8	0	22	0	0	0	0
V85	105	191	43	15	0	161	52	87	41	14	4	0	0	3	0
V86	0	65	3	233	5	0	0	30	19	0	5	0	34	0	0
V87	4	32	18	14	5	3	0	0	0	0	2	0	0	0	3
V88	25	39	18	3	15	0	2	0	0	0	1	0	1	23	0
V89	35	69	1	6	0	141	108	0	74	0	0	0	0	0	0
V90	11	31	36	60	20	119	48	0	110	21	0	0	1	0	65
V91	35	0	41	10	3	0	0	54	0	35	0	18	1	11	0
V92	3	118	14	9	11	0	12	0	25	0	37	0	1	10	12
V93	85	54	11	0	12	0	0	25	0	0	15	11	0	12	0
V94	79	114	28	34	112	54	34	20	13	0	22	0	20	0	12
V95	145	62	31	107	0	17	11	81	10	21	0	14	14	29	0
V96	0	6	39	66	0	20	0	0	47	41	0	0	0	0	0
V97	11	5	37	6	111	0	0	29	0	29	0	0	0	0	61
V98	0	203	16	8	28	43	81	93	0	25	0	67	19	12	0
V99	0	25	87	7	4	0	0	23	0	31	0	0	0	0	0
V100	0	46	4	0	0	0	12	0	4	0	0	0	0	0	3
