MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
5:Ins:R:5	4.55E-08	4.56E-08	5.54E-08	1.46E-04	3.84E-05	6.95E-08	1.55E-04	9.99E-08	1.67E-04	2.15E-04	1.70E-04
2:Del:M:1	4.03E-04	0.00E+00	1.61E-04	2.86E-04	4.65E-04	1.80E-03	7.67E-04	2.25E-03	9.34E-04	2.95E-03	8.35E-03
3:Del:M:1	1.27E-04	2.12E-08	1.57E-04	0.00E+00	7.87E-04	1.65E-03	2.01E-03	1.56E-03	1.84E-03	1.03E-03	1.03E-02
3:Del:M:2	8.64E-06	2.22E-04	1.20E-04	2.34E-04	2.01E-03	7.75E-04	1.91E-03	2.19E-03	1.02E-03	3.86E-03	5.84E-03
4:Del:M:1	1.88E-08	2.47E-06	4.11E-07	1.20E-08	2.15E-04	2.22E-03	1.89E-03	1.12E-06	4.76E-08	5.50E-04	3.63E-03
4:Del:M:2	1.01E-08	0.00E+00	2.52E-06	6.46E-04	7.47E-04	1.90E-07	1.04E-03	5.09E-04	8.83E-04	9.75E-04	1.81E-03
4:Del:M:3	2.53E-04	5.96E-04	1.83E-04	1.53E-04	6.11E-04	3.82E-05	4.43E-04	1.66E-03	1.80E-03	4.69E-04	2.82E-03
5:Del:M:1	3.08E-07	5.84E-04	2.80E-46	7.63E-04	3.31E-07	2.53E-02	5.98E-02	2.66E-03	2.53E-02	3.64E-02	2.29E-02
5:Del:M:2	2.75E-04	0.00E+00	8.38E-06	4.29E-04	2.17E-07	1.44E-02	2.67E-02	3.88E-06	2.69E-02	9.21E-03	2.48E-02
5:Del:M:3	8.73E-09	5.56E-04	6.28E-04	4.29E-08	1.40E-07	3.61E-03	7.80E-03	1.23E-03	4.76E-04	1.99E-03	9.57E-03
5:Del:M:4	1.91E-08	7.38E-09	1.23E-04	3.45E-09	2.84E-04	3.32E-03	2.01E-03	2.42E-03	1.69E-04	6.29E-03	4.17E-03
5:Del:M:5	0.00E+00	0.00E+00	2.70E-04	1.36E-04	2.15E-04	1.78E-03	2.33E-03	1.14E-02	5.40E-04	1.09E-03	1.03E-02
