MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
2:Del:R:1	4.04E-04	4.83E-04	2.92E-04	3.67E-04	1.15E-03	4.64E-04	3.98E-03	1.45E-03	3.91E-03	2.82E-03	3.41E-03	3.53E-03	9.83E-03	4.73E-03	2.79E-03	2.34E-03
2:Del:R:2	3.57E-09	2.26E-07	4.01E-04	1.17E-06	2.28E-07	2.26E-03	4.12E-03	2.14E-07	3.19E-04	2.35E-07	9.34E-04	1.79E-03	4.43E-03	0.00E+00	3.28E-03	2.19E-03
2:Del:R:3	5.31E-08	8.67E-05	4.13E-04	1.26E-08	1.24E-03	8.54E-04	4.59E-04	1.64E-04	2.72E-04	0.00E+00	2.53E-03	1.90E-07	3.67E-04	1.43E-03	3.81E-04	2.60E-04
2:Del:R:4	2.59E-06	3.90E-08	1.39E-04	4.81E-08	6.96E-08	3.84E-08	5.02E-04	7.53E-08	9.75E-04	7.88E-04	2.10E-04	4.18E-04	1.52E-07	8.03E-08	4.49E-04	1.29E-08
2:Del:R:5	3.31E-03	1.15E-04	1.40E-08	4.82E-08	7.33E-08	9.94E-04	3.85E-03	1.00E-06	3.38E-08	4.33E-07	2.20E-03	2.81E-07	8.11E-07	3.44E-02	1.95E-03	2.81E-07
3:Del:R:0	0.00E+00	2.85E-04	2.97E-04	6.64E-04	2.30E-07	4.22E-04	8.93E-03	6.29E-04	0.00E+00	3.61E-03	9.42E-03	1.39E-02	1.06E-02	1.76E-04	1.17E-03	6.63E-04
3:Del:R:1	3.89E-08	4.67E-04	1.10E-03	4.59E-04	2.53E-03	2.01E-03	1.11E-03	2.14E-03	8.15E-04	8.80E-03	9.51E-04	1.51E-03	6.86E-03	9.60E-04	3.18E-03	2.58E-03
3:Del:R:2	1.98E-04	1.91E-04	5.44E-04	0.00E+00	6.33E-04	4.02E-04	2.71E-03	1.26E-03	7.29E-04	7.53E-04	9.22E-03	3.18E-04	1.89E-03	2.08E-03	9.18E-05	1.05E-03
3:Del:R:3	1.40E-07	4.70E-08	8.11E-09	5.07E-03	3.28E-04	8.13E-03	5.30E-07	3.14E-04	1.56E-07	7.88E-02	1.05E-02	6.78E-07	9.69E-07	1.75E-07	7.30E-07	3.59E-02
3:Del:R:4	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
3:Del:R:5	3.63E-08	4.59E-08	3.06E-08	2.83E-05	1.64E-08	3.90E-07	2.37E-04	1.21E-07	4.53E-04	2.26E-07	1.84E-07	2.36E-04	4.23E-06	2.28E-07	3.99E-08	1.73E-08
4:Del:R:0	1.56E-08	9.43E-08	3.04E-04	5.80E-08	5.76E-04	8.15E-04	5.22E-04	6.14E-05	1.42E-03	2.36E-03	2.77E-03	1.78E-03	6.69E-03	8.23E-04	2.02E-03	9.87E-04
4:Del:R:1	3.64E-04	2.43E-04	9.90E-04	0.00E+00	2.50E-03	1.23E-03	4.99E-03	3.61E-03	1.37E-03	1.95E-03	3.13E-03	4.18E-05	7.36E-03	1.07E-02	4.09E-03	1.04E-03
4:Del:R:2	2.17E-03	0.00E+00	2.81E-04	3.04E-08	1.49E-04	1.71E-04	9.77E-05	2.47E-04	5.77E-07	7.84E-03	1.13E-03	2.10E-07	5.17E-04	1.01E-02	3.91E-03	2.80E-03
4:Del:R:3	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
4:Del:R:4	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
4:Del:R:5	3.75E-08	4.98E-08	9.40E-08	4.87E-08	7.19E-07	8.71E-08	8.49E-08	1.24E-07	1.70E-07	2.58E-04	3.96E-07	2.43E-07	3.83E-04	5.48E-07	6.83E-08	4.03E-04
5:Del:R:0	1.57E-07	3.39E-07	3.48E-08	2.06E-07	4.11E-08	4.06E-03	1.49E-02	3.95E-07	5.54E-02	2.44E-03	1.23E-07	4.12E-02	2.01E-02	5.12E-03	9.53E-03	1.59E-07
5:Del:R:1	1.03E-07	0.00E+00	7.35E-04	2.13E-03	0.00E+00	4.21E-07	2.28E-03	0.00E+00	1.40E-46	5.08E-03	1.85E-02	3.67E-04	1.13E-02	9.51E-07	4.08E-04	2.98E-02
5:Del:R:2	6.90E-05	1.84E-07	6.93E-04	7.97E-05	3.55E-08	8.34E-05	3.72E-03	2.62E-08	4.08E-07	7.20E-04	1.79E-04	2.11E-04	1.04E-07	1.05E-03	9.59E-04	6.54E-08
5:Del:R:3	4.06E-08	4.50E-08	2.71E-08	1.26E-04	2.91E-08	3.91E-08	1.33E-07	1.58E-07	5.85E-08	1.21E-07	1.28E-07	4.11E-07	1.77E-07	1.36E-07	2.37E-07	2.49E-07
5:Del:R:4	2.69E-08	9.10E-05	1.77E-06	4.41E-08	2.85E-08	3.89E-04	1.59E-07	1.32E-07	5.02E-08	1.62E-07	2.31E-07	2.03E-07	1.78E-04	2.09E-07	8.18E-04	2.29E-07
5:Del:R:5	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
2:Ins:R:0	9.31E-08	0.00E+00	3.65E-04	0.00E+00	1.70E-04	9.28E-04	9.39E-04	6.35E-05	5.70E-04	5.30E-04	1.64E-03	6.95E-04	8.40E-04	1.38E-04	1.85E-03	5.57E-04
2:Ins:R:1	6.66E-05	1.20E-04	2.97E-04	9.59E-09	2.86E-04	2.79E-04	1.24E-03	2.67E-06	6.77E-04	0.00E+00	9.14E-04	6.30E-04	8.09E-04	1.87E-04	6.55E-08	4.46E-04
2:Ins:R:2	2.32E-08	6.89E-07	1.09E-04	3.79E-08	1.51E-04	6.65E-04	6.29E-08	1.34E-04	1.20E-07	3.97E-06	2.13E-03	8.00E-08	2.05E-03	1.37E-03	2.45E-03	2.13E-03
2:Ins:R:3	8.22E-05	8.17E-08	1.37E-04	0.00E+00	0.00E+00	2.33E-04	2.87E-04	2.15E-04	1.23E-03	6.88E-04	3.76E-04	4.68E-04	5.85E-05	0.00E+00	8.82E-04	5.79E-04
2:Ins:R:4	3.39E-08	5.67E-04	3.95E-04	8.93E-08	0.00E+00	3.03E-03	1.04E-03	6.54E-04	0.00E+00	1.71E-03	3.20E-03	3.46E-03	2.29E-03	3.78E-03	3.20E-03	1.87E-03
2:Ins:R:5	1.16E-03	3.56E-03	2.21E-03	6.59E-08	1.75E-04	1.71E-02	4.11E-03	2.08E-08	1.36E-03	0.00E+00	9.02E-03	2.20E-03	6.29E-03	0.00E+00	8.16E-03	3.61E-02
3:Ins:R:0	1.09E-07	8.15E-05	2.03E-08	4.75E-08	2.11E-08	3.27E-04	1.93E-04	1.29E-07	2.83E-04	1.84E-07	1.34E-04	3.85E-04	3.38E-06	1.18E-07	2.58E-04	1.45E-03
3:Ins:R:1	2.84E-08	1.07E-08	1.84E-04	3.84E-08	6.24E-04	1.57E-04	0.00E+00	7.14E-04	2.91E-08	3.78E-04	2.92E-08	2.00E-04	5.42E-04	2.42E-08	1.54E-03	3.62E-04
3:Ins:R:2	4.10E-08	5.79E-08	4.40E-04	3.72E-08	5.55E-07	1.76E-07	5.76E-08	1.19E-07	1.23E-04	9.68E-04	8.56E-04	1.42E-04	4.59E-04	3.10E-04	7.80E-04	1.45E-04
3:Ins:R:3	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
3:Ins:R:4	2.92E-08	6.95E-08	1.12E-04	2.30E-08	0.00E+00	1.69E-04	1.30E-07	1.77E-07	3.05E-04	2.14E-07	3.41E-04	3.56E-07	4.50E-07	2.08E-07	2.94E-04	2.53E-07
3:Ins:R:5	5.37E-08	3.87E-05	3.58E-04	0.00E+00	0.00E+00	7.38E-04	1.30E-03	1.23E-07	3.24E-07	5.62E-04	3.16E-03	2.48E-04	8.72E-04	3.40E-09	3.38E-03	6.89E-04
4:Ins:R:0	6.18E-05	1.08E-08	1.49E-08	1.86E-08	6.98E-05	3.04E-04	3.15E-04	2.56E-08	1.95E-04	3.53E-07	9.55E-04	6.02E-05	2.66E-03	1.22E-03	2.10E-03	5.77E-04
4:Ins:R:1	1.82E-04	9.72E-05	4.34E-04	5.49E-05	6.61E-04	0.00E+00	3.78E-03	1.84E-07	1.42E-03	0.00E+00	9.24E-04	9.25E-04	1.31E-03	3.84E-04	0.00E+00	7.52E-04
4:Ins:R:2	1.24E-07	9.47E-05	2.14E-07	4.56E-04	1.65E-08	3.42E-04	4.94E-03	2.29E-07	0.00E+00	2.97E-04	2.06E-04	7.69E-03	7.10E-08	7.42E-04	7.32E-05	2.58E-03
4:Ins:R:3	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
4:Ins:R:4	2.79E-08	3.01E-08	2.99E-04	9.50E-05	3.28E-04	5.04E-08	3.00E-04	1.60E-04	2.18E-04	4.73E-07	9.00E-04	3.11E-04	5.00E-04	6.20E-07	5.87E-04	1.72E-04
4:Ins:R:5	0.00E+00	1.01E-03	1.19E-03	1.11E-04	1.03E-08	3.63E-05	7.60E-04	1.87E-04	0.00E+00	1.05E-03	3.84E-03	1.12E-03	4.99E-03	7.92E-04	6.23E-04	1.04E-03
5:Ins:R:0	1.16E-07	8.95E-05	8.88E-05	3.91E-08	2.92E-08	3.52E-08	1.27E-07	9.21E-08	1.79E-04	2.30E-04	1.62E-07	8.31E-04	1.52E-07	4.80E-04	1.09E-07	4.26E-07
5:Ins:R:1	4.88E-05	6.34E-04	1.17E-03	1.30E-07	1.72E-07	3.23E-03	2.59E-03	1.44E-03	2.21E-03	3.96E-03	6.41E-04	7.43E-03	9.07E-03	4.38E-04	7.75E-04	1.58E-03
5:Ins:R:2	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
5:Ins:R:3	5.36E-04	4.50E-08	0.00E+00	4.92E-05	1.63E-04	3.34E-04	2.36E-03	2.13E-04	0.00E+00	6.94E-04	3.61E-04	2.11E-07	2.56E-04	1.93E-03	6.88E-04	1.28E-04
5:Ins:R:4	5.79E-08	1.37E-04	1.28E-07	4.05E-08	9.87E-07	3.48E-04	7.02E-04	3.95E-04	1.13E-04	1.04E-07	1.55E-07	3.70E-07	1.25E-03	3.53E-04	5.88E-04	2.49E-04
5:Ins:R:5	2.46E-08	1.57E-08	4.06E-08	1.84E-08	3.34E-08	6.51E-08	1.38E-07	1.40E-07	6.04E-08	1.49E-07	2.00E-07	3.75E-07	2.25E-07	1.70E-07	2.87E-07	2.86E-07
2:Del:M:1	9.02E-04	2.38E-04	8.31E-08	6.27E-08	1.11E-03	7.09E-04	5.62E-03	1.99E-03	3.31E-03	9.53E-04	5.02E-04	1.77E-03	1.31E-02	1.42E-02	2.60E-03	3.89E-03
3:Del:M:1	3.13E-04	9.56E-05	9.66E-04	0.00E+00	8.29E-05	6.23E-04	2.26E-03	1.31E-03	2.85E-03	3.64E-03	5.90E-04	3.91E-03	6.86E-03	2.67E-03	3.64E-03	1.87E-03
3:Del:M:2	0.00E+00	5.11E-04	7.40E-04	0.00E+00	3.32E-04	2.02E-03	1.95E-03	1.46E-04	3.60E-03	1.18E-03	1.87E-03	9.66E-04	3.11E-03	8.94E-04	2.23E-03	6.71E-03
4:Del:M:1	1.76E-04	1.67E-04	1.92E-03	1.74E-07	1.33E-04	4.17E-04	8.51E-03	4.13E-04	8.78E-04	3.59E-03	5.93E-03	3.53E-03	9.15E-03	6.89E-05	7.59E-04	2.58E-03
4:Del:M:2	1.66E-04	2.49E-04	6.08E-04	7.88E-09	1.32E-03	1.08E-03	3.93E-04	1.31E-03	0.00E+00	3.41E-04	8.95E-04	1.16E-03	2.55E-03	2.34E-04	0.00E+00	7.88E-04
4:Del:M:3	0.00E+00	0.00E+00	6.20E-04	2.62E-08	8.87E-04	1.89E-08	2.65E-04	1.90E-04	9.77E-04	1.77E-03	3.34E-04	4.10E-04	1.83E-03	4.32E-07	3.72E-04	1.61E-03
5:Del:M:1	4.37E-07	5.41E-08	4.86E-08	2.30E-04	5.34E-07	1.18E-02	7.41E-02	6.13E-07	4.00E-02	4.59E-03	1.07E-02	5.65E-02	9.47E-07	1.05E-07	9.93E-03	3.11E-02
5:Del:M:2	8.94E-05	2.68E-05	5.28E-04	6.04E-08	0.00E+00	3.66E-04	3.41E-02	1.62E-07	3.20E-02	4.69E-02	1.56E-06	4.70E-02	1.08E-02	6.13E-06	2.22E-03	2.21E-02
5:Del:M:3	0.00E+00	2.00E-04	1.33E-03	0.00E+00	0.00E+00	2.39E-03	1.19E-02	3.03E-04	9.45E-03	4.23E-03	4.09E-06	8.57E-03	1.85E-02	2.21E-03	0.00E+00	6.52E-03
5:Del:M:4	7.80E-05	0.00E+00	2.26E-04	3.30E-08	3.30E-04	4.24E-04	4.41E-03	2.29E-04	4.28E-03	9.43E-03	2.21E-04	5.08E-03	9.01E-04	3.64E-03	3.14E-03	2.92E-03
5:Del:M:5	6.60E-09	6.86E-04	1.18E-03	1.92E-05	0.00E+00	6.77E-04	1.84E-03	2.62E-04	2.93E-03	1.72E-03	6.88E-04	8.04E-03	3.86E-03	1.02E-07	8.83E-04	6.75E-03
