Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83C	ID83F
V1	1:Ins:T:4	0.0	0.0	0.0	0.6854212056338602	0.29077132824466045	0.023807466121479298
V1	1:Ins:T:5	0.0	0.0	0.0	0.9413972769329405	2.3848870295883634e-05	0.05857887419676368
V1	2:Del:R:0	0.0	0.0	0.0	0.9916842097304626	0.0	0.008315790269537413
V1	2:Del:R:1	0.0	0.0	0.0	0.8361559350383599	0.08609839354023763	0.07774567142140237
V1	2:Del:R:2	0.0	0.0	0.0	0.5745011854129002	0.1942987547217278	0.23120005986537198
V1	2:Del:R:3	0.0	0.0	0.0	0.3250368712770055	3.3433371092986414e-05	0.6749296953519016
V1	2:Del:R:4	0.0	0.0	0.0	8.400602284439786e-14	0.00028215992976028204	0.9997178400701558
V1	2:Del:R:5	0.0	0.0	0.0	8.775096746480447e-11	0.5193766393489759	0.48062336056327304
V1	3:Del:R:0	0.0	0.0	0.0	0.9596509258471588	0.04034907415284116	0.0
V1	3:Del:R:1	0.0	0.0	0.0	0.9048860043382015	0.06872895899248549	0.02638503666931287
V1	3:Del:R:2	0.0	0.0	0.0	0.9074131566621135	0.09257913586252292	7.707475363450522e-06
V1	3:Del:R:3	0.0	0.0	0.0	0.2574163475551937	0.01719475764588743	0.7253888947989188
V1	3:Del:R:4	0.0	0.0	0.0	1.3296150312369813e-11	0.36407146996230805	0.6359285300243956
V1	3:Del:R:5	0.0	0.0	0.0	1.3296150312369813e-11	0.36407146996230805	0.6359285300243956
V1	4:Del:R:0	0.0	0.0	0.0	0.8907200070069775	8.290559405848206e-06	0.10927170243361659
V1	4:Del:R:1	0.0	0.0	0.0	0.9113116250705001	0.004868014629056764	0.08382036030044315
V1	4:Del:R:2	0.0	0.0	0.0	0.8574983120958688	0.1424999510655132	1.7368386180104417e-06
V1	4:Del:R:3	0.0	0.0	0.0	0.9929036329148252	0.0029313508884060186	0.0041650161967688405
V1	4:Del:R:4	0.0	0.0	0.0	1.3296150312369813e-11	0.36407146996230805	0.6359285300243956
V1	4:Del:R:5	0.0	0.0	0.0	0.9902883173601921	0.003712153543765763	0.005999529096042114
V1	5:Del:R:0	0.0	0.0	0.0	0.9489871140295926	0.032142272009518816	0.018870613960888655
V1	5:Del:R:1	0.0	0.0	0.0	0.7279067649844314	9.597293356176337e-06	0.27208363772221256
V1	5:Del:R:2	0.0	0.0	0.0	0.007052685865708493	0.9929453086943602	2.0054399314628463e-06
V1	5:Del:R:3	0.0	0.0	0.0	0.9686942933762116	0.011830652162414062	0.019475054461374208
V1	5:Del:R:4	0.0	0.0	0.0	0.05731724424165267	0.000561388772386136	0.9421213669859613
V1	5:Del:R:5	0.0	0.0	0.0	0.9971135312353249	0.0010049262330241516	0.001881542531650866
V1	2:Ins:R:0	0.0	0.0	0.0	0.8089438339952322	0.014825050650407328	0.17623111535436034
V1	2:Ins:R:1	0.0	0.0	0.0	0.9148487939461126	0.07420638861476261	0.01094481743912473
V1	2:Ins:R:2	0.0	0.0	0.0	0.994746993523525	0.005250587219331384	2.4192571435924245e-06
V1	2:Ins:R:3	0.0	0.0	0.0	0.4381042793088906	2.1043861797162463e-05	0.5618746768293121
V1	2:Ins:R:4	0.0	0.0	0.0	0.9989934431768881	0.0010065568231118858	0.0
V1	2:Ins:R:5	0.0	0.0	0.0	6.763496648977525e-13	0.0017121837473209117	0.9982878162520028
V1	3:Ins:R:0	0.0	0.0	0.0	0.7023924438734301	0.29753522043278235	7.233569378757634e-05
V1	3:Ins:R:1	0.0	0.0	0.0	0.02605811515830403	2.0552633777828898e-06	0.9739398295783183
V1	3:Ins:R:2	0.0	0.0	0.0	0.21755034387752184	0.782443447967187	6.208155291291475e-06
V1	3:Ins:R:3	0.0	0.0	0.0	0.9713633386755604	0.009851478517892942	0.018785182806546827
V1	3:Ins:R:4	0.0	0.0	0.0	0.13336141523897693	0.000730961140303579	0.8659076236207195
V1	3:Ins:R:5	0.0	0.0	0.0	1.2561775146683774e-13	0.00047820597856741633	0.999521794021307
V1	4:Ins:R:0	0.0	0.0	0.0	0.6188700242137496	0.0009594753641764279	0.380170500422074
V1	4:Ins:R:1	0.0	0.0	0.0	0.9276702073505151	0.07232979264948497	0.0
V1	4:Ins:R:2	0.0	0.0	0.0	0.9957007935200626	0.0018470830079311716	0.0024521234720062467
V1	4:Ins:R:3	0.0	0.0	0.0	0.9944672645005272	0.002327337555098818	0.0032053979443739038
V1	4:Ins:R:4	0.0	0.0	0.0	5.380275536999246e-15	0.9999945163260723	5.483673922353099e-06
V1	4:Ins:R:5	0.0	0.0	0.0	0.92410200815145	0.007459660376522236	0.06843833147202764
V1	5:Ins:R:0	0.0	0.0	0.0	0.1162704978243646	0.8425627153163128	0.04116678685932274
V1	5:Ins:R:1	0.0	0.0	0.0	0.5690472360872004	0.00423535428471493	0.4267174096280848
V1	5:Ins:R:2	0.0	0.0	0.0	0.6936076309473921	0.3061779583425706	0.00021441071003736566
V1	5:Ins:R:3	0.0	0.0	0.0	0.3732827284553945	0.0001722505094598342	0.6265450210351456
V1	5:Ins:R:4	0.0	0.0	0.0	0.3687178725367224	0.0004686952058117274	0.6308134322574659
V1	5:Ins:R:5	0.0	0.0	0.0	0.09082697379906259	0.905880846014909	0.003292180186028417
V1	2:Del:M:1	0.0	0.0	0.0	0.007322479912825726	2.0338496961656252e-07	0.9926773167022046
V1	3:Del:M:1	0.0	0.0	0.0	0.9180799759034917	0.08192002409650835	0.0
V1	3:Del:M:2	0.0	0.0	0.0	0.6814943213482852	0.19214170922613175	0.12636396942558298
V1	4:Del:M:1	0.0	0.0	0.0	0.944807013134445	0.05519298686555493	1.2032716312491555e-43
V1	4:Del:M:2	0.0	0.0	0.0	0.9393692195815202	0.06063078041847983	0.0
V1	4:Del:M:3	0.0	0.0	0.0	0.9241828453792028	0.07581715462079729	0.0
V1	5:Del:M:1	0.0	0.0	0.0	0.025670402184372068	0.09617423189178946	0.8781553659238384
V1	5:Del:M:2	0.0	0.0	0.0	0.2092397127080092	3.577635929351646e-05	0.7907245109326972
V1	5:Del:M:3	0.0	0.0	0.0	0.27965634993485505	4.302793600999e-06	0.7203393472715439
V1	5:Del:M:4	0.0	0.0	0.0	0.26796869133171997	0.4350221248452135	0.2970091838230665
V1	5:Del:M:5	0.0	0.0	0.0	6.911925196654367e-14	0.0002498119191495878	0.9997501880807813
V2	1:Del:C:0	0.0002631250477540816	0.005867896341894499	0.04702008313408583	0.9466288272353026	0.0	0.0002200682409629967
V2	1:Del:C:1	0.004070751340626769	8.596362125391832e-05	0.09029108463324244	0.9037442054085364	0.0	0.0018079949963405609
V2	1:Del:C:2	4.708775054061819e-16	0.00032701029437573676	0.33990107481701803	0.657365980759129	0.0	0.0024059341294767446
V2	1:Del:C:3	0.07360094869202419	0.07049787762893332	0.14955347635830024	0.7040578430369537	0.0	0.0022898542837883223
V2	1:Del:C:4	0.027222503590738627	0.10992526875055356	0.03528882856133694	0.8275631384691553	0.0	2.606282155557301e-07
V2	1:Del:C:5	0.22588495787239934	0.7240608985406617	0.0448972298801366	0.005156913706802263	0.0	0.0
V2	1:Del:T:0	0.00617976306406507	0.027532445509705666	0.11574583909723901	0.8504777145776156	0.0	6.423775137460337e-05
V2	1:Del:T:1	3.9534749200491315e-17	3.487138327614595e-17	0.08955908779973502	0.908576783533537	0.0	0.0018641286667279398
V2	1:Del:T:2	0.005843668369696549	0.03245430345391548	0.040254406848106196	0.9201732708087969	0.0	0.0012743505194848428
V2	1:Del:T:3	0.010462995320664262	0.06816012112765694	0.03212197440690535	0.886383347053323	0.0	0.0028715620914504815
V2	1:Del:T:4	0.021226105771769116	0.17226409885999555	0.004519804337121285	0.801989991031114	0.0	0.0
V2	1:Del:T:5	5.4139487467824596e-18	0.9849256998437478	0.012461799419564802	0.002611928566952535	0.0	5.721697349916746e-07
V2	1:Ins:C:0	1.6205762857630575e-15	1.4294193824903362e-15	0.9709082949608799	4.548916976042777e-15	0.0	0.029091705039112414
V2	1:Ins:C:1	1.9163704060302523e-15	0.09715119443833191	0.9009297920597126	0.0019190135019534517	0.0	0.0
V2	1:Ins:C:2	1.923955606499111e-15	0.011256138541109996	0.6367400956725121	0.3520034731946167	0.0	2.9259175938158943e-07
V2	1:Ins:C:3	0.6730060108680392	0.2528691241860722	0.0665008597002886	7.391324879178577e-15	0.0	0.0076240052455924705
V2	1:Ins:C:4	0.410110342357042	0.49433831650213017	0.09131442564975895	0.0008520357101133409	0.0	0.0033848797809554305
V2	1:Ins:C:5	0.7207702534299981	0.1977249457478222	0.010417212890991573	0.0037548210366333324	0.0	0.0673327668945548
V2	1:Ins:T:0	0.08108956618709096	0.034866093862166304	0.11482602661899927	0.7692032213961626	0.0	1.509193558074514e-05
V2	1:Ins:T:1	0.0018812061293882391	1.3628545861303296e-16	0.16304222947018238	0.8325657823011808	0.0	0.0025107820992483613
V2	1:Ins:T:2	0.033444225928925535	0.08293068325625338	0.17784813318892104	0.6893261532773703	0.0	0.016450804348529784
V2	1:Ins:T:3	0.4829922125849712	0.09110470070349727	0.08878501511739133	0.3129458262234757	0.0	0.024172245370664456
V2	1:Ins:T:4	0.7381231795763769	0.11427936610225446	0.02616325018555168	0.1207071967030062	0.0	0.0007270074328109458
V2	1:Ins:T:5	0.9707973264046025	0.0025230183494070976	0.015760499578775393	0.01080259653970474	0.0	0.00011655912751018854
V2	2:Del:R:0	0.023054806144783013	0.0040688069323341685	0.21140987170599415	0.760360910303814	0.0	0.001105604913074555
V2	2:Del:R:1	0.07247136317209789	0.15670082194981272	0.4392503630359818	0.3263163366930131	0.0	0.005261115149094467
V2	2:Del:R:2	0.10726621884550461	0.3101881125754333	0.08660068314896066	0.4635941842373649	0.0	0.03235080119273655
V2	2:Del:R:3	0.3508026884360518	0.4490671589182876	0.015982522103301682	0.13539660707461018	0.0	0.04875102346774864
V2	2:Del:R:4	0.05920495658203082	0.706840801131678	0.21316450431240533	1.0074695968145465e-14	0.0	0.020789737973875816
V2	2:Del:R:5	5.538335825418932e-15	5.775495615132128e-15	0.9999852354291204	1.554596971250359e-14	0.0	1.4764570852713195e-05
V2	3:Del:R:0	0.009917279957552793	0.0007155847013634707	0.6091988635612463	0.3801682717798373	0.0	0.0
V2	3:Del:R:1	0.29300772675089387	0.21623265828163138	0.05658125050179765	0.43199416768315124	0.0	0.0021841967825259206
V2	3:Del:R:2	0.1562843669438316	0.34380235513343405	0.05487517669764025	0.4450374457538008	0.0	6.55471293297997e-07
V2	3:Del:R:3	0.22873963283745402	0.18333643017770532	0.1120514365671897	0.31967030763521764	0.0	0.1562021927824335
V2	3:Del:R:4	1.655278611550037e-12	1.4674209049456452e-12	0.9614661789405311	4.646325533891831e-12	0.0	0.03853382105169975
V2	3:Del:R:5	5.064285569321155e-14	4.466922054116846e-14	0.998821066903417	1.4215322536924787e-13	0.0	0.0011789330963455618
V2	4:Del:R:0	0.013433204211797998	0.0012050107306122053	0.6467726588375957	0.3315365472018269	0.0	0.007052579018167093
V2	4:Del:R:1	0.07733259736114281	0.1342982837727062	0.09998618992019306	0.6775762846022597	0.0	0.010806644343698275
V2	4:Del:R:2	0.0015099135019101169	0.18771714560177377	0.09142566903237972	0.7193470192166196	0.0	2.5264731667333437e-07
V2	4:Del:R:3	4.944874980457172e-14	0.08027546287070823	0.30865684890493206	0.6106235346286334	0.0	0.00044415359567682083
V2	4:Del:R:4	4.7367437607745085e-14	4.178015808958468e-14	0.9988973165290206	1.3295920897920773e-13	0.0	0.00110268347075735
V2	4:Del:R:5	0.13598471154811925	0.7317890309712127	0.021401174477281112	0.11070878088500787	0.0	0.000116302118379166
V2	5:Del:R:0	4.852076741812653e-05	0.00016535715842313887	0.9920548332376212	0.007704722433244611	0.0	2.6566403292941244e-05
V2	5:Del:R:1	0.051829130971879266	0.5982083904022523	0.11158995855078604	0.22386281205324374	0.0	0.01450970802183882
V2	5:Del:R:2	0.10140600000385157	0.23580703180171417	0.2975649437643236	0.36520401745713393	0.0	1.8006972976751207e-05
V2	5:Del:R:3	0.12418262387122106	0.7680545307420685	0.038463189505454805	0.0690589084302484	0.0	0.0002407474510071752
V2	5:Del:R:4	0.015977784318302057	0.32163304403639215	0.41610077240970894	0.06396809708029849	0.0	0.18232030215529832
V2	5:Del:R:5	0.2405530994360563	0.12042691628942169	0.24424543413360927	0.3946454203208143	0.0	0.00012912982009829197
V2	2:Ins:R:0	0.09820250686232215	0.05991346877721715	0.3358691752797115	0.4875955130929076	0.0	0.018419335987841543
V2	2:Ins:R:1	0.001571229108346139	0.04003760343864773	0.2377126770393027	0.7191865523000989	0.0	0.0014919381136046332
V2	2:Ins:R:2	0.08811793468252409	0.30464578052960045	0.08698747307797577	0.5202485923130641	0.0	2.1939683553261344e-07
V2	2:Ins:R:3	0.3094815275250725	0.16961440511016235	0.07666598625881428	0.3634181271738805	0.0	0.08081995393207039
V2	2:Ins:R:4	0.656206153486129	0.3292346774012598	0.002682557882307518	0.011876611230303804	0.0	0.0
V2	2:Ins:R:5	0.6149881333797479	0.34197556610650715	0.0429556008650382	3.1530953499761535e-16	0.0	8.069964870651024e-05
V2	3:Ins:R:0	0.00031896393452245054	0.0445316797473373	0.49941737259625774	0.4557238455918955	0.0	8.138129987251949e-06
V2	3:Ins:R:1	0.02083944068199358	0.07420770225773603	0.03942865535133801	0.11569698086757674	0.0	0.7498272208413557
V2	3:Ins:R:2	0.0882224037735613	0.31062453419740227	0.19484704594915345	0.40630400558047197	0.0	2.010499411042214e-06
V2	3:Ins:R:3	0.8129852788049359	0.010886039345879216	0.1325980659319355	0.04338512876042747	0.0	0.00014548715682194977
V2	3:Ins:R:4	0.26143556016887654	0.308234788562994	0.2574688921486784	0.08131263485567419	0.0	0.09154812426377673
V2	3:Ins:R:5	0.46837223970018516	0.5169709178900097	0.009848534706360173	3.4849853023275987e-15	0.0	0.004808307703441506
V2	4:Ins:R:0	3.749589671705394e-15	0.014066502170485488	0.6320571457260347	0.31981032439017554	0.0	0.034066027713300556
V2	4:Ins:R:1	0.2036650751957545	0.24342811192462616	0.21667435749595573	0.33623245538366353	0.0	0.0
V2	4:Ins:R:2	0.35167731357353704	0.042002807276217434	0.26699325444841493	0.33918178219001427	0.0	0.00014484251181630644
V2	4:Ins:R:3	0.5254756864964379	0.33076841072588975	0.020530246053359482	0.12315682320276572	0.0	6.883352154714348e-05
V2	4:Ins:R:4	0.490703840436732	0.28296458608231906	0.22632905276242582	1.4262878969998234e-14	0.0	2.520718508930997e-06
V2	4:Ins:R:5	0.30701393914517144	0.49711038600427065	0.19471301515115014	0.0011479182392194786	0.0	1.474146018836258e-05
V2	5:Ins:R:0	6.2373346687940114e-15	5.501602824241663e-15	0.43033172702497996	0.5367169541112842	0.0	0.03295131886372409
V2	5:Ins:R:1	0.13143742390314866	0.00913232340258176	0.6377790958700771	0.19614633520149058	0.0	0.025504821622702047
V2	5:Ins:R:2	0.5015122986963776	0.00804403296569922	0.1428112764446299	0.34761375902907526	0.0	1.8632864218094982e-05
V2	5:Ins:R:3	0.440694209168246	0.13422865904619122	0.09454355878450647	0.2560196092434398	0.0	0.07451396375761665
V2	5:Ins:R:4	0.6877677100791943	0.004173725393418705	0.012699316032889034	0.22778491733302222	0.0	0.06757433116147567
V2	5:Ins:R:5	0.3337155050568494	0.2380039606534378	0.3806831634730388	0.04730008055635785	0.0	0.0002972902603160694
V2	2:Del:M:1	0.007086064037309743	0.0007676171448777924	0.02085343470259131	0.0396330429661042	0.0	0.9316598411491169
V2	3:Del:M:1	0.0068715322612448	3.3859724185843944e-05	0.5591872547752018	0.43390735323936747	0.0	0.0
V2	3:Del:M:2	0.15610772476030502	0.22958859515323715	0.32567062994143314	0.27964193888930844	0.0	0.008991111255716125
V2	4:Del:M:1	0.010924504408162792	0.014164815346515258	0.5433208887089437	0.4315897915363782	0.0	9.531072689012067e-45
V2	4:Del:M:2	0.019773546587960232	0.055316233263821825	0.15519250946403312	0.7697177106841847	0.0	0.0
V2	4:Del:M:3	0.027559498596263346	0.08792402437678698	0.1351426332642848	0.7493738437626648	0.0	0.0
V2	5:Del:M:1	4.034145614086848e-06	0.002283688175196158	0.9956288334970055	0.00030056190388840783	0.0	0.0017828822782958906
V2	5:Del:M:2	2.6624073545503905e-09	0.0009732504499671349	0.9919912343127782	0.0042503295511338605	0.0	0.0027851830237134107
V2	5:Del:M:3	6.743097047899214e-11	0.0012128515104441226	0.957738383476875	0.02837514678108553	0.0	0.012673618164164284
V2	5:Del:M:4	0.0029753413127039273	0.02623366170498284	0.9004032426205965	0.05904060720755161	0.0	0.0113471471541651
V2	5:Del:M:5	0.0571824969983721	0.1504331638913014	0.7903809064062333	7.987893119439594e-16	0.0	0.0020034327040925233
V3	1:Del:C:0	0.0	0.002953774987336735	0.0	0.9950251504495897	0.001724641641317015	0.00029643292175660156
V3	1:Del:C:1	0.0	4.5162025004023915e-05	0.0	0.991433496343175	0.005979608112174832	0.002541733519646044
V3	1:Del:C:2	0.0	0.0002370607806636323	0.0	0.9950957425073507	0.0	0.004667196711985757
V3	1:Del:C:3	0.0	0.045046466544621064	0.0	0.9394039586646303	0.011634260569482247	0.003915314221266528
V3	1:Del:C:4	0.0	0.059807218205289586	0.0	0.9401920223333255	3.80013982203696e-07	3.794474026765158e-07
V3	1:Del:C:5	0.0	0.8509488038746748	0.0	0.012655449020157647	0.13639574710516755	0.0
V3	1:Del:T:0	0.0	0.015260382672982102	0.0	0.9843350081895219	0.0003093328001852241	9.527633731073337e-05
V3	1:Del:T:1	0.0	1.823463015187239e-17	0.0	0.9920847555990648	0.005306822991464126	0.002608421409471048
V3	1:Del:T:2	0.0	0.016542728692423837	0.0	0.9794084025226152	0.002310676402946831	0.0017381923820141128
V3	1:Del:T:3	0.0	0.03534658609536666	0.0	0.9598382797302093	0.0008303076502581424	0.003984826524165901
V3	1:Del:T:4	0.0	0.09325061160949566	0.0	0.9065363391907213	0.00021304919978311294	0.0
V3	1:Del:T:5	0.0	0.9944904546479914	0.0	0.005507034559222983	9.648403829371405e-07	1.5459524026517288e-06
V3	1:Ins:C:0	0.0	1.835910850310895e-14	0.0	1.219998479816066e-13	0.00014923156947216538	0.9998507684303874
V3	1:Ins:C:1	0.0	0.9293020047838838	0.0	0.03833064411116713	0.032367351104949094	0.0
V3	1:Ins:C:2	0.0	0.015082459751917751	0.0	0.9848930009445359	2.3490198628376676e-05	1.049104918063989e-06
V3	1:Ins:C:3	0.0	0.9055265379330507	0.0	5.526968980338481e-14	0.021416324558765635	0.07305713750812823
V3	1:Ins:C:4	0.0	0.6583992265449782	0.0	0.00236963901737639	0.32716738318464716	0.012063751252998208
V3	1:Ins:C:5	0.0	0.011186559769312484	0.0	0.00044359197623296406	0.9781760594679687	0.010193788786485735
V3	1:Ins:T:0	0.0	0.021223310303968883	0.0	0.9777105028872626	0.0010416041496495766	2.4582659118983483e-05
V3	1:Ins:T:1	0.0	6.915023497949217e-17	0.0	0.8821085982452864	0.11448239979249761	0.003409001962215937
V3	1:Ins:T:2	0.0	0.052944825982032186	0.0	0.9189510853964892	0.0	0.02810408862147854
V3	1:Ins:T:3	0.0	0.11227810180774778	0.0	0.8053465397141774	0.0026593843738585473	0.0797159741042162
V3	1:Ins:T:4	0.0	0.2681044590203538	0.0	0.5913283973488418	0.13600310667135876	0.0045640369594457065
V3	1:Ins:T:5	0.0	0.09936056473377207	0.0	0.8883439635386561	1.220118687866569e-05	0.012283270540693171
V3	2:Del:R:0	0.0	0.0025513497642043214	0.0	0.9955935090617298	0.0	0.001855141174065821
V3	2:Del:R:1	0.0	0.17602636485287027	0.0	0.7654284845706323	0.042730545892141245	0.015814604684356217
V3	2:Del:R:2	0.0	0.2011195474059851	0.0	0.627662914629988	0.1150884144083129	0.05612912355571411
V3	2:Del:R:3	0.0	0.5208001038939499	0.0	0.3278890439044327	1.828523283439923e-05	0.15129256696878307
V3	2:Del:R:4	0.0	0.9269910668796458	0.0	2.758958988390445e-14	5.02407609677206e-05	0.07295869235935895
V3	2:Del:R:5	0.0	4.019784330694181e-11	0.0	2.2593872257960765e-10	0.7250153760667959	0.27498462366706744
V3	3:Del:R:0	0.0	0.0008805509459162419	0.0	0.9768517674242106	0.02226768162987315	0.0
V3	3:Del:R:1	0.0	0.1862008882217874	0.0	0.7767794035745182	0.03198671537915652	0.0050329928245378235
V3	3:Del:R:2	0.0	0.25957000869437186	0.0	0.7016193789457598	0.038809288099360184	1.324260508270238e-06
V3	3:Del:R:3	0.0	0.14179021737246658	0.0	0.5162489172316801	0.01869584670440401	0.32326501869144925
V3	3:Del:R:4	0.0	5.9374997653739235e-12	0.0	3.9257071170054606e-11	0.5827800494734873	0.41721995048131805
V3	3:Del:R:5	0.0	5.907587927765163e-12	0.0	3.9257071170055775e-11	0.5827800494735047	0.41721995048133054
V3	4:Del:R:0	0.0	0.0016915398880280011	0.0	0.9718116396399006	4.904003530313911e-06	0.026491916468541044
V3	4:Del:R:1	0.0	0.08488142473564132	0.0	0.8942516542634578	0.0025898270705267787	0.018277093930374005
V3	4:Del:R:2	0.0	0.1028503851001635	0.0	0.8229999066818953	0.07414933780107116	3.704168700141572e-07
V3	4:Del:R:3	0.0	0.059088137613678225	0.0	0.9385347977580415	0.0015022324420012568	0.0008748321862790061
V3	4:Del:R:4	0.0	5.907587927765163e-12	0.0	3.9257071170055775e-11	0.5827800494735047	0.41721995048133054
V3	4:Del:R:5	0.0	0.7593178215721499	0.0	0.23987176091174786	0.00048749419509968493	0.00032292332100249506
V3	5:Del:R:0	0.0	0.009949042501741948	0.0	0.9679984022738706	0.017775300309088363	0.004277254915299085
V3	5:Del:R:1	0.0	0.541612459351252	0.0	0.4232309881384456	3.0253562496894046e-06	0.03515352715405262
V3	5:Del:R:2	0.0	0.0039827111073375285	0.0	0.01288003245092113	0.9831364426058224	8.138359189340581e-07
V3	5:Del:R:3	0.0	0.8404526614289448	0.0	0.15779755440494714	0.0010448363227368374	0.0007049478433712755
V3	5:Del:R:4	0.0	0.34078797743239	0.0	0.14152931110516961	0.0007515378588586155	0.5169311736035819
V3	5:Del:R:5	0.0	0.12739583259128104	0.0	0.8717622932857944	0.000476336326899598	0.0003655377960250945
V3	2:Ins:R:0	0.0	0.05267184480922817	0.0	0.8951032272663414	0.008893587644192846	0.04333134028023774
V3	2:Ins:R:1	0.0	0.024839795570657183	0.0	0.9317102193573081	0.04097310579486353	0.0024768792771712937
V3	2:Ins:R:2	0.0	0.21852405036211286	0.0	0.7792455758900314	0.0022299526252830978	4.211225726970404e-07
V3	2:Ins:R:3	0.0	0.14816463216378	0.0	0.6628995998999702	1.7263217890984207e-05	0.18891850471835878
V3	2:Ins:R:4	0.0	0.9299147485799378	0.0	0.07004698734935873	3.826407070340579e-05	0.0
V3	2:Ins:R:5	0.0	0.9993662923991626	0.0	1.9240930957103076e-15	2.640773916993933e-06	0.000631066826918441
V3	3:Ins:R:0	0.0	0.03666017182192535	0.0	0.7834053438935111	0.17991655660303738	1.792768152621883e-05
V3	3:Ins:R:1	0.0	0.03195451679746674	0.0	0.10403145044616033	4.44851631685582e-06	0.8640095842400561
V3	3:Ins:R:2	0.0	0.11040864112444196	0.0	0.30156280276449937	0.5880266438580741	1.9122529845144133e-06
V3	3:Ins:R:3	0.0	0.10634256783280169	0.0	0.8849882227125654	0.00486612484714265	0.0038030846074901987
V3	3:Ins:R:4	0.0	0.42602851822355253	0.0	0.23467909769519668	0.0006973720753872495	0.3385950120058635
V3	3:Ins:R:5	0.0	0.9756881550393829	0.0	1.3734258843802488e-14	2.8346227195747475e-05	0.024283498733407682
V3	4:Ins:R:0	0.0	0.018183305695036588	0.0	0.8632539210780144	0.0007256028665377854	0.11783717036041108
V3	4:Ins:R:1	0.0	0.24961683814258498	0.0	0.7199496691666883	0.030433492690726798	0.0
V3	4:Ins:R:2	0.0	0.05590227327464258	0.0	0.9426338393341676	0.0009480399434134991	0.000515847447776482
V3	4:Ins:R:3	0.0	0.562103578208184	0.0	0.43702890136716743	0.0005545045240714163	0.00031301590057714816
V3	4:Ins:R:4	0.0	0.08616179092647035	0.0	9.068786674107012e-15	0.9138361551651282	2.0539083923063997e-06
V3	4:Ins:R:5	0.0	0.9951017632129906	0.0	0.004798273208493402	2.0999558469806014e-05	7.896402004623972e-05
V3	5:Ins:R:0	0.0	9.803171545189647e-16	0.0	0.19970182769708525	0.7845864332652672	0.01571173903764642
V3	5:Ins:R:1	0.0	0.018690228780840784	0.0	0.8382487030468116	0.00338251994476432	0.1396785482275833
V3	5:Ins:R:2	0.0	0.008862222575399899	0.0	0.7996963738872603	0.1913864719033251	5.493163401458744e-05
V3	5:Ins:R:3	0.0	0.15457707284372538	0.0	0.6156479179312133	0.0001540214060831482	0.2296209878189783
V3	5:Ins:R:4	0.0	0.00631452729508429	0.0	0.719616801388977	0.0004959337517271022	0.2735727375642115
V3	5:Ins:R:5	0.0	0.2730514268693133	0.0	0.11331346075158437	0.6127224397324972	0.00091267264660518
V3	2:Del:M:1	0.0	0.00029792084184112764	0.0	0.0321198120717929	4.83681761060647e-07	0.9675817834046049
V3	3:Del:M:1	0.0	3.5644640369292335e-05	0.0	0.9538216775750527	0.04614267778457802	0.0
V3	3:Del:M:2	0.0	0.24771186096125072	0.0	0.6300255371236564	0.09630384149120792	0.025958760423884928
V3	4:Del:M:1	0.0	0.015006260743202713	0.0	0.9547553307119361	0.030238408544861144	2.7019508201915415e-44
