MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.0012529913109028711	0.005313529782315403	0.016834132396621012	0.01984827732667327	0.030245315507054327	0.0018566712830215693	0.003245424825934151	0.025096629299223423	0.03837407690664702	0.2175269240140915	0.012186928638257091	0.06290265180170536	0.07528069566003978	0.026073553171008824	0.05280436128377915
1:Del:C:1	0.00038516839941166837	0.0056987150944769385	0.0032005948561709373	0.010687089300481602	0.00662131835706532	0.0005390626293262813	0.008634461627807469	0.021666336972266435	0.012098323956597596	0.09625442504882813	0.034991797842085365	0.0510343923419714	0.02759264275431633	0.01543737633848413	0.00599310872843489
1:Del:C:2	0.0006464841240085661	0.0043894565815571695	0.005319518143078312	0.007329287216998786	0.005463893618434667	0.00028752879865351133	0.005740229282528162	0.010049068855587394	0.010878137823620246	0.03916419703513384	0.029194155968725682	0.012080558342859149	0.008801472944323905	0.01615244891028851	0.006757511177193009
1:Del:C:3	0.003081454383209348	0.0008656954299658537	0.003825720688328147	0.0016356212156824767	0.0023757837619632484	1.769109374549771e-09	0.008255386002128945	0.006428132187575102	0.010128385708667339	0.02313952747732401	0.012256932202726603	0.012525234092026948	0.002792323670582846	0.005530378511175513	0.007453189069904096
1:Del:C:4	0.007860785336233675	6.477045531028125e-09	0.015208065323531628	0.006091726928134449	0.0030965138459578155	5.605193857299268e-47	0.0030912433541379868	0.005900256264105792	0.015779148094588892	0.004108273573219776	0.002040674751624465	0.010436799125745893	0.0023157719883602113	0.0009683577343821525	0.0006647951200443458
1:Del:C:5	0.025892930885311215	0.0011600779416039587	0.0493801724165678	0.0007424579112557694	0.001153646574821323	0.0001789724236004986	0.0021410344634205103	0.0023285223357379435	0.02203075432218611	0.0007352800760418176	0.0	0.007441794872283936	0.0020574528351426126	0.0099683977663517	0.0083822406099398
1:Del:T:0	0.0003130407992284745	0.00827019163640216	0.006092046721605584	0.018646060961764306	0.006204809118062257	0.0009237351320916787	0.007091342322528362	0.042172589976107705	0.016702901390381157	0.06508885105140508	0.04075126063078642	0.09854907379485667	0.03401736077852547	0.04300860717892647	0.020958593259565533
1:Del:T:1	0.0006847815262153744	0.00529724021704169	0.0029960390669293703	0.006422413800901267	0.0013380850304383785	0.0005177621095208451	0.015380728201707826	0.0420270467386581	0.01601980070593072	0.02953452678862959	0.014149938378205036	0.0641843405738473	0.021963788091343302	0.006579546663486655	0.0012178868182763836
1:Del:T:2	0.003184985144180246	0.005583005121443421	0.005432654094183817	0.011139230625703931	0.008452775878831744	0.00043324285943526777	0.00897812170907855	0.018078009211458267	0.02514460688456893	0.07694746799767017	0.021069817586265173	0.044341357108205554	0.02803683695849031	0.014767631152644754	0.0022673044339308035
1:Del:T:3	0.007450544647872448	0.002304895557463169	0.01295063283438354	0.00606906653916667	0.015127976527437567	0.000563535908004269	0.006483161156065762	0.012440451998263597	0.0990945203602314	0.07470678716897965	0.005923362057660942	0.03841135295107961	0.0257654470205307	0.012384056216105818	0.007280467843120277
1:Del:T:4	0.027920031701796688	0.002184539017616771	0.020662309465697037	0.002487600438762456	0.010771615542895914	0.0024966315273195518	0.004818110308260657	0.0004900344181805849	0.22597518056631088	0.03416567508131266	0.012128128367486155	0.01686069413088262	0.02122152813419234	0.007900201007723808	0.02808332430055316
1:Del:T:5	0.801093521118164	0.12666556417942046	0.5159357714653016	0.020122438299449385	0.005895306030288496	0.009035528125273131	0.0020478389462732596	0.011402169074881865	0.02886348384499798	0.029427185086456566	0.004872490838170052	0.012094220000476347	0.03362895894795656	0.084043368293495	5.109500307298731e-07
1:Ins:C:0	0.005010604942217469	0.00567419798928313	0.0034891848042357763	0.0020519260107539593	0.010544899543747306	0.34802852153778074	0.008108939584344626	0.01636963044293225	0.019910907237790525	0.017476476808078588	0.013095829123631119	0.023461582794843706	0.025012057898338755	0.013939938955008984	0.0031738555007723335
1:Ins:C:1	0.0014572154870256782	0.0015814356132000285	0.003151389051054139	0.003131940180901438	0.0015287479406651983	0.05656883156174444	0.014462140309624373	0.00041975401269155554	0.003577033812252921	0.002753279898315668	5.605193857299268e-47	0.014953831946913852	0.0029069451167015358	2.8025969286496343e-46	0.001049372188583675
1:Ins:C:2	0.0012099712626149994	0.0022207706095650794	0.0018728457612451166	0.0018800458748683014	3.2099477248266336e-05	0.014100808426737785	0.005502586917737062	0.00040019793970259344	0.0011967914085835218	0.00020707610994577408	0.0008148778375101529	0.005037025799974799	0.0028711528091378115	0.0006399308320760611	0.0006327653271279133
1:Ins:C:3	0.000139807168598054	0.0007216764887562022	0.0006174179724311557	0.0004959585424512625	2.3985184088815004e-05	0.0038290864415466783	0.0010767469601705671	0.0003594368067570031	0.0005403072303124645	0.000926414392888546	1.6444807406514884e-05	0.0012329126289114356	0.00018787546083331107	0.0002462754864245653	0.0005543631171849484
1:Ins:C:4	0.00015641138124919963	7.33039825462356e-05	0.0004071878784452565	0.00017669928303803317	3.8977197145868555e-05	0.0023253910895437	0.000934896222606767	6.387414752595077e-05	0.00028566281435359997	0.0	0.0	0.00026479390966329677	0.0009132660148725336	0.00023413015469543553	0.0006498965447403293
1:Ins:C:5	0.000254847905484894	0.00019622756939497777	0.00047161419398548786	0.001015429710907938	0.0	0.00011048423613168268	0.00020953963277861476	0.00033361681213136765	0.00020685934368884772	0.000281410680329941	0.0	0.0003578072370032714	0.0013146285351672304	5.982883740216494e-06	7.9128264704309e-06
1:Ins:T:0	0.037982304146298704	0.39206897020339965	0.09265350145578424	0.4281990534067154	0.013138133658794687	0.36965272188186643	0.40002630956470964	0.3427484530210495	0.18860670112073422	0.03632385544111516	0.0325016590487212	0.07920925049273743	0.04823215369135141	0.046631048833270634	0.056791742322939175
1:Ins:T:1	0.010568033484742046	0.1855730301141739	0.037848999872803685	0.07919213056641865	0.002411802429706872	0.11766412168741226	0.23359855890274048	0.13782117411494255	0.09515964800579241	0.01760801127180457	0.005169849340506125	0.05039541182108223	0.07633195849135518	0.0632572940737009	0.023777459895500216
1:Ins:T:2	0.007940711556002497	0.0500431914627552	0.010634713656875946	0.06059417601677133	6.766273223044061e-28	0.031303428560495374	0.05023140296339989	0.03636782579123974	0.008303873483091593	0.006233170246705413	0.002232568757608533	0.020050361193716525	0.013397908490151166	0.01495786962473238	0.004851061813457704
1:Ins:T:3	0.0042839472275227304	0.03182138666510582	0.009534849717148575	0.026522249486297368	0.0002753636206034571	0.017190985307097437	0.03319267656654119	0.02269956637610449	0.008698554458096624	0.012141157947480679	0.006208153244224377	0.004793472290039062	0.013414652477949858	0.00925162554718554	0.006669639134452154
1:Ins:T:4	0.0032976563193369657	0.027973162345588207	0.008798467507585884	0.012392540015280246	0.0021628768555819987	0.006568828765302896	0.015012202661600894	0.004959150590002537	0.020826144255697728	0.007141357015352696	0.002352728359401226	0.0011124194785952569	0.004207937465980649	0.008681867332197725	0.0
1:Ins:T:5	0.004559939748141915	0.0303839011490345	0.011927710371091962	0.022935978062450887	0.002242923564335797	0.0042038206866709515	0.03156858893111348	0.014916323907673359	0.0066846061684191225	0.005712897053454072	0.0032034818083047866	0.005626682032598183	0.0032054132409393785	0.00348416545754894	0.0071423678151859345
2:Del:R:0	0.0028731949697248637	0.005014657049805464	0.006903146009426564	0.004937379091716139	0.0006146674102637916	9.83251169373034e-11	0.0021927853248780594	0.01259843329899013	0.0011265789782919455	0.011966516058892011	0.025040859300643207	0.034832821022719146	0.0043978763022460045	0.026389355938881635	0.010077779003286196
2:Del:R:1	0.004643938904628159	0.007901362963020802	0.014120925870956853	0.00901362458243966	0.001420393482549116	0.0011908684566151351	0.002472637421451509	0.025921562777657527	0.006920805498957634	0.013610469000232115	0.01615866879670648	0.028604181166738272	0.026368438247591258	0.05861392775550485	0.01095998824108392
2:Del:R:2	0.0009765149804297834	0.0006456341070588678	0.0040047008969122545	0.007164538245415315	0.0004046846253913827	0.00019310430497711196	0.003859387053574892	0.005679194270633161	0.0057999415695667265	0.014242284474894404	0.0014924757380504162	0.008449181141331792	0.002455633787903935	0.014000918616075069	0.006498659160467923
2:Del:R:3	0.004085932512534782	8.251522202044725e-05	0.007105915509164333	0.0014139373821672053	0.0004379804213795069	4.372356361415086e-09	0.001573908248956286	0.0017526721651665866	0.0007993531353349681	0.0018654990848153829	0.0004884108248791108	0.003195888361569814	0.0008924633916467428	0.001756812427153136	0.0007435150342524821
2:Del:R:4	0.002074114950373769	4.9190699087375836e-08	0.004795920699834823	0.00024650162725095017	0.0	1.1752290305366842e-08	0.00047251810494344684	5.468442973324272e-06	0.0004095502756717906	0.00013762853108346463	0.0017091477495262098	0.0011054756714480617	0.00019905712381728335	0.0005584181772661622	0.002424069268274138
2:Del:R:5	0.0019435134965965517	0.0	0.004700267147554769	0.0	0.0	4.802422992611355e-10	0.0	0.0	7.732085578027181e-08	0.0	2.825084948199219e-09	0.000618358813226223	0.0	0.0	0.19213638424873353
3:Del:R:0	0.00034376476920442654	0.0026000263897003606	0.0011975189747317927	0.0033705016633030025	0.005355992428958416	0.00020907150738835867	0.002236363039360185	0.007252310384064913	0.0035819029831327498	0.0008298498392105102	0.013849925361573695	0.016347902341512965	0.00037967842072248457	0.00927998285740614	0.0003614601958543062
3:Del:R:1	0.002039434354228433	0.00870125406421721	0.013317137185949832	0.009561514292290667	0.0007361992460209876	0.00042695749143604187	0.01206228969618678	0.008203720837598212	0.010556090530008078	0.012589183524250985	0.00881227057427168	0.013745351480320096	0.015205781175754964	0.10620618283748627	0.023369004651904106
3:Del:R:2	0.0005266826813675607	0.0031693475384963676	0.004558199720922858	0.0013494160928530618	6.961472216062248e-05	0.00017906232309027102	0.00014909697463735938	0.002383903808076866	0.0013065467029809953	0.010985251739621163	0.0002209535394240447	0.0016256872192025186	0.00464733493514359	0.022013609306886794	0.0026581540167461525
