MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.001632901607081294	1.006221361876669e-06	0.0	0.000994957912416794	0.7279766112565994	0.012432805821299553	0.004572436548187397	1.4423135326069314e-06	0.24496936686336995	0.3321457579731941	0.01896719307051171	0.07996563506311531	9.843607585935389e-07	0.0647515131563523	0.0032454738109208847	2.1051543841466015e-11	0.007571186175118783	0.007439157055779333	0.00666484145931463	0.020903270319104196
1:Del:C:1	6.642463517891884e-07	0.0033026400953531264	1.3389220612225473e-07	0.0	0.02394541375942936	0.006682042778993491	0.022036542410205584	6.498327707049611e-08	0.03381743723155069	0.012590437661856413	0.006816018372774124	0.4947434261441231	0.0004694859268965956	0.08144498437548009	0.03116563247931481	0.0018513161807277357	0.010125849807815257	0.0025481032207608223	0.03057424225239629	4.586940121953376e-07
1:Del:C:2	0.0002674775379233552	2.013446334103719e-08	0.0001802481210802398	0.0001475907659880704	8.253788744241319e-05	0.0018541657526270684	7.043297500786139e-08	0.00024216690741809543	0.003965882852664038	0.0014806159306317568	0.0005946818501342932	0.002094571257350708	0.001697503655930177	0.0	0.0028030333342030644	0.0	0.0001046358491294086	0.006686417758464814	0.0018009177803321563	0.001094828825443983
1:Del:C:3	7.932718659731108e-09	0.0010487320909078335	0.0007726454903817625	0.00020418940694071351	0.0	0.0059243299067020415	0.0016468765661102225	0.0008153364062309266	0.005137881467180705	0.02114107786711088	0.004848994594067335	0.0	0.0063574948729183236	0.03544315962026303	0.011665634373858324	0.0	0.005240929778665304	0.0038774819346144795	0.007071829261258244	0.002670496329665184
1:Del:C:4	0.0003635834436863661	0.0	0.0	0.0005624317539457025	0.01880744667723775	0.002018794789250933	0.0	0.0010268956182244438	0.0021033985540270805	0.00608233930543065	0.004610200968068056	0.011931392533597318	0.005994142465169716	0.01673084667418152	0.0	0.0024272791109979154	0.0037870609085075557	0.014618325629271567	0.0010310957270576182	0.009525576190731045
1:Del:C:5	0.00011410858939129299	0.0	6.671781884506344e-05	0.008312163635503111	1.4012984643248171e-46	0.005325603403616696	0.005377538116022151	0.02993715088814497	0.01431395411491394	0.0020276390016078947	0.0012326114093866637	2.8025969286496343e-46	0.010646576541682861	0.0003914488751092904	0.0020215716567690833	0.019125404493752284	0.0013220411259680987	0.0006878345172935951	0.008484234736431517	0.001620698720216751
1:Del:T:0	0.001133549027144909	0.0	0.0037582543911412357	0.001923988238954877	0.013060750532895326	0.00817100927233696	0.008179642260074615	0.0005015270318835974	0.12041300437413156	0.038711152225732806	0.2069633757599149	0.034686872553720605	0.08937036116858507	0.07644775658845901	0.04322409509732097	0.003801713785605898	1.640445248085598e-07	0.042973029101267456	0.026458435412496328	0.00595888603156709
1:Del:T:1	0.0001986579924164289	6.690343923310138e-09	3.7111293238467626e-08	5.366683808460948e-08	0.02396568125113845	0.001942046731710434	0.0	0.0017378995203955582	0.04500312600284815	0.0664530873298645	0.012809223048169827	0.004657880961894989	0.0285531081866111	0.0014734996223069174	0.004915589875793103	0.04406480695124628	0.015093674138188361	0.003955225995423461	0.03918391457039831	5.269578541629016e-05
1:Del:T:2	1.4012984643248171e-46	3.5464663596940225e-07	0.0	0.0019320284482091665	0.041401393711566925	0.0008996268501505255	0.0042134020564844835	0.007175570912659168	0.05053351204842329	0.08577541401609778	0.029305335506796835	0.10966759427046782	0.10460157499983325	0.07589518576860428	0.0	0.03285511746653356	0.01236674670362845	0.0008227870799601078	0.00985555462539196	0.013630001060664653
1:Del:T:3	0.00027484265663133554	1.3050474194642447e-05	0.0007524214391310124	0.0	0.032997187972068784	0.0014305817180002122	0.007627618312835693	0.019138674065470696	0.00869806923778924	0.10374884195625782	0.04295072865484144	0.05309821368355187	0.030186417419463395	0.4001478374004364	0.0	0.08476761502679438	0.02162060607224703	0.0053643968647520525	0.017672641575336455	0.04431516011245549
