NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	64.257	25.945	15.646	16.193	0.143	0.983	80000.0
2	62.701	24.749	14.847	15.459	0.142	0.984	30000.0
3	64.121	26.029	15.569	16.423	0.149	0.982	40000.0
4	64.583	25.806	15.224	15.797	0.145	0.983	30000.0
5	63.339	25.962	15.121	16.397	0.146	0.981	20000.0
6	64.354	25.467	15.296	15.684	0.137	0.984	40000.0
7	63.654	25.865	15.266	16.265	0.143	0.983	40000.0
8	65.689	25.977	15.959	16.587	0.145	0.981	50000.0
9	63.77	26.167	15.19	16.291	0.149	0.981	20000.0
10	64.969	26.336	15.494	16.551	0.152	0.981	20000.0
