Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V53	0	0	6	14	24	108	62	1	0	0	0	0	63	0	22	0	0
V54	0	0	0	109	0	4	10	64	10	0	6	0	0	0	6	1	0
V55	49	0	0	1	33	0	0	2	3	0	26	7	5	1	0	4	0
V56	52	78	5	0	11	2	0	142	0	41	0	46	15	3	0	0	0
V57	16	3	17	99	8	135	60	70	9	0	0	0	0	0	58	16	25
V58	2	0	2	34	10	0	0	0	0	0	0	2	0	0	0	2	0
V59	72	14	9	33	28	116	103	0	17	0	8	9	22	6	4	0	33
V60	6	32	0	7	22	13	0	15	21	0	19	0	16	15	0	6	0
V61	201	0	0	51	0	80	104	0	0	0	0	0	92	0	76	0	25
V62	0	255	3	51	15	0	0	0	48	0	0	0	0	28	0	0	0
V63	35	4	3	8	88	8	1	80	0	1	48	41	2	0	0	0	0
V64	62	0	0	81	4	112	115	0	0	0	1	7	109	0	20	0	0
V65	260	0	111	53	36	0	0	0	32	0	34	9	0	0	0	15	10
V66	54	0	3	77	1	32	20	1	0	0	1	5	0	0	7	0	6
V67	2	41	45	50	12	1	0	1	0	0	0	0	12	0	3	19	0
V68	6	186	10	11	6	4	0	0	0	38	0	0	0	33	0	0	0
V69	92	15	69	8	65	0	13	0	7	0	31	0	0	0	8	2	0
V70	3	3	4	6	7	0	0	153	0	0	8	76	0	0	15	6	0
V71	32	35	0	28	0	42	32	51	65	8	0	2	23	46	2	0	5
V72	123	2	26	3	19	1	0	31	0	0	1	19	8	1	0	10	0
V73	70	54	7	132	5	28	61	1	2	14	0	0	5	0	0	0	31
V74	49	0	44	3	25	3	2	6	0	0	8	0	0	2	0	0	0
V75	92	138	97	33	29	0	0	1	38	26	6	0	0	11	0	18	0
V76	42	68	0	19	0	0	0	16	6	21	1	0	0	20	0	0	6
V77	16	0	8	3	1	0	3	37	0	1	0	37	0	0	12	0	0
V78	0	0	0	10	4	102	141	25	0	0	0	48	62	0	102	0	0
V79	0	99	33	0	7	0	0	0	69	0	0	0	0	35	0	0	0
V80	32	108	38	0	36	35	10	31	0	38	0	27	0	9	4	0	0
V81	52	152	18	5	26	28	35	21	76	23	0	0	0	17	17	0	7
V82	111	117	6	20	0	43	26	0	31	43	0	0	23	0	0	0	0
V83	34	0	129	0	137	15	0	7	18	0	24	2	20	7	10	1	0
V84	1	13	0	1	8	182	183	0	0	14	0	0	46	1	46	11	0
V85	0	39	28	25	3	18	4	83	3	25	0	36	1	0	6	0	33
V86	0	45	0	0	0	0	0	10	85	2	10	0	8	0	0	10	0
V87	31	0	14	5	10	54	31	0	0	1	0	11	50	0	18	0	0
V88	0	81	26	0	7	28	2	0	28	6	0	5	17	0	6	13	0
V89	306	95	83	0	28	13	7	1	0	14	0	0	11	18	0	0	0
V90	0	17	0	11	9	8	8	42	0	5	16	16	0	5	15	0	0
V91	0	15	25	28	7	0	15	5	21	0	0	4	12	17	0	7	10
V92	22	21	35	69	25	5	11	25	38	36	0	0	0	13	0	28	0
V93	171	0	18	4	18	22	35	0	0	27	6	0	18	0	0	35	0
V94	143	69	0	1	3	5	11	61	18	5	6	12	20	26	10	32	0
V95	167	29	9	5	0	17	0	0	37	11	3	9	0	9	0	0	16
V96	133	18	99	14	65	6	6	0	0	0	49	0	0	0	5	5	14
V97	0	16	1	0	9	7	4	6	26	18	0	0	0	13	0	0	0
V98	50	82	0	23	0	0	0	27	56	58	0	32	0	46	0	0	0
V99	70	0	278	39	199	0	0	24	0	0	87	3	0	0	0	0	0
V100	4	9	0	0	0	0	5	9	14	1	0	5	0	3	4	8	0
