Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V32	6.74E-01	2.76E+00	1.05E+00	2.36E+00	3.48E-01	2.11E+00
V33	2.08E+00	0.00E+00	1.75E+00	3.37E+00	4.82E-01	3.48E-01
V34	1.42E+00	1.82E+00	7.61E-01	8.59E-01	8.98E-01	1.97E+00
V35	1.88E+00	2.11E+00	0.00E+00	0.00E+00	2.39E+00	0.00E+00
V36	4.34E+00	1.27E+00	4.86E+00	2.67E+00	1.73E+00	9.40E-01
V37	2.97E+00	2.58E+00	3.02E+00	9.21E-01	1.49E+00	1.43E+00
V38	8.27E-01	2.96E+00	1.78E+00	2.13E+00	1.69E+00	3.33E+00
V39	4.93E+00	3.59E+00	1.96E+00	7.86E-01	2.11E+00	3.06E-01
V40	0.00E+00	5.54E-01	7.31E-01	9.75E-01	2.60E-01	0.00E+00
V41	1.35E+00	2.89E+00	3.69E+00	1.01E+00	1.91E+00	7.02E-01
V42	6.63E-01	2.72E+00	5.39E-01	2.01E+00	3.32E+00	0.00E+00
V43	5.60E+00	5.70E+00	2.08E+00	3.91E+00	1.75E+00	3.15E+00
V44	2.14E+00	1.40E+00	1.38E+00	2.50E+00	3.06E-01	9.17E-01
V45	2.16E+00	1.41E+00	2.65E+00	9.40E-01	2.96E+00	1.60E+00
V46	3.89E-01	1.07E+00	1.04E+00	1.54E+00	5.22E-01	9.40E-01
V47	2.58E-01	5.92E+00	2.08E+00	6.63E+00	9.94E-01	4.82E-01
V48	2.60E+00	1.51E+00	3.11E+00	2.42E+00	2.98E+00	1.14E+00
V49	2.90E+00	3.24E+00	2.13E-01	3.71E+00	8.44E-01	1.08E+00
V50	2.86E+00	1.65E+00	9.98E-01	3.94E+00	2.49E-01	2.09E+00
V51	0.00E+00	1.90E+00	1.96E+00	0.00E+00	1.33E+00	1.19E+00
V52	2.80E+00	1.23E+00	0.00E+00	2.83E+00	7.33E-01	1.05E+00
V53	2.12E+00	6.40E-01	0.00E+00	7.72E-01	2.35E+00	6.70E-01
V54	2.26E+00	3.42E+00	2.84E+00	1.50E+00	5.43E-01	1.44E+00
V55	0.00E+00	2.84E+00	6.18E-01	3.35E+00	1.03E+00	1.79E+00
V56	2.64E+00	1.78E+00	2.56E+00	0.00E+00	1.52E+00	4.67E-01
V57	3.33E-01	2.29E+00	1.25E+00	2.32E+00	7.22E-01	2.00E+00
V58	2.33E-01	1.51E+00	3.14E-01	8.47E-01	8.56E-01	1.95E+00
V59	1.70E+00	0.00E+00	1.45E+00	8.95E-01	1.97E+00	3.19E+00
V60	4.90E-01	3.74E+00	8.27E-01	2.24E-01	3.05E+00	1.92E+00
V61	6.57E-01	3.29E+00	4.70E+00	2.69E-01	2.27E+00	5.86E-01
V62	3.48E-01	4.10E+00	5.09E+00	3.18E+00	7.67E-01	2.33E+00
V63	2.88E+00	2.76E+00	1.33E+00	2.45E+00	1.23E+00	9.91E-01
V64	0.00E+00	0.00E+00	7.86E-01	1.59E+00	2.88E+00	1.21E+00
V65	3.55E+00	5.79E+00	6.13E+00	3.97E+00	7.27E-01	6.67E-01
V66	3.40E-01	1.19E+00	1.39E+00	1.93E+00	4.76E-01	1.29E+00
V67	2.61E+00	4.98E+00	3.71E+00	2.13E+00	2.37E+00	4.03E+00
V68	4.16E-01	8.33E-01	2.04E+00	1.06E+00	9.09E-01	1.46E+00
V69	2.62E+00	4.52E+00	3.73E+00	1.48E+00	1.30E+00	8.70E-01
V70	2.25E+00	3.13E+00	5.62E-01	2.24E-01	9.29E-01	9.21E-01
V71	2.67E-01	2.44E+00	5.33E-01	1.04E+00	1.90E+00	0.00E+00
V72	1.19E+00	1.02E+00	4.07E-01	8.94E-01	1.07E+00	0.00E+00
V73	1.93E+00	2.07E+00	9.52E-01	0.00E+00	7.30E-01	9.00E-01
V74	3.27E-01	1.36E+00	1.81E+00	3.75E+00	3.15E+00	5.59E-01
V75	1.47E+00	3.86E+00	3.96E+00	1.99E+00	6.96E-01	3.93E+00
V76	2.68E+00	1.96E+00	1.67E+00	4.49E+00	5.33E-01	7.27E-01
V77	3.01E+00	2.13E+00	1.03E+00	1.69E+00	3.13E+00	1.14E+00
V78	3.50E+00	2.99E+00	3.13E+00	2.44E+00	1.35E+00	2.00E-01
V79	9.75E-01	2.41E+00	1.43E+00	2.40E+00	3.00E-01	1.86E+00
V80	6.53E-01	1.78E+00	1.78E+00	2.16E+00	6.90E-01	7.12E-01
V81	8.17E-01	6.00E-01	0.00E+00	8.72E-01	9.19E-01	0.00E+00
V82	1.13E+00	6.18E-01	2.00E-01	1.98E+00	1.21E+00	0.00E+00
V83	3.31E+00	2.84E+00	0.00E+00	0.00E+00	1.35E+00	2.15E+00
V84	1.12E+00	1.69E+00	2.63E+00	2.29E+00	1.64E+00	2.84E+00
V85	2.60E+00	0.00E+00	1.78E+00	2.89E+00	2.20E+00	1.19E+00
V86	1.47E+00	1.05E+00	1.16E+00	3.73E-01	1.65E+00	1.03E+00
V87	1.12E+00	1.41E+00	3.49E+00	3.51E+00	8.57E-01	2.16E+00
V88	5.54E-01	1.83E+00	2.17E+00	4.76E-01	6.96E-01	1.76E+00
V89	6.11E-01	1.40E+00	5.67E-01	7.48E-01	1.17E+00	0.00E+00
V90	9.40E-01	2.82E+00	1.80E+00	8.41E-01	2.61E+00	5.77E-01
V91	2.19E+00	1.29E+00	1.10E+00	1.91E+00	0.00E+00	1.65E+00
V92	2.74E+00	2.20E+00	0.00E+00	6.11E-01	1.56E+00	7.86E-01
V93	2.68E+00	2.54E+00	0.00E+00	0.00E+00	5.43E-01	1.34E+00
V94	1.38E+00	1.69E+00	1.61E+00	0.00E+00	7.02E-01	1.68E+00
V95	1.70E+00	1.18E+00	9.67E-01	1.09E+00	1.44E+00	5.21E-01
V96	2.00E+00	5.93E-01	0.00E+00	2.72E+00	2.32E+00	7.86E-01
V97	0.00E+00	3.41E+00	3.87E+00	2.20E+00	9.67E-01	2.00E-01
V98	1.90E+00	1.54E+00	5.58E-01	2.80E+00	3.67E-01	2.18E+00
V99	2.16E+00	4.76E-01	1.08E+00	1.93E+00	0.00E+00	8.72E-01
V100	0.00E+00	7.67E-01	4.90E-01	5.63E-01	9.89E-01	5.17E-01
