MutationType	ID83A	ID83B	ID83C	ID83D
3:Del:R:4	9.41E-09	4.24E-09	2.59E-09	1.06E-08
3:Del:R:5	9.41E-09	4.24E-09	2.59E-09	1.06E-08
4:Del:R:0	3.97E-04	1.05E-04	9.35E-05	2.80E-04
4:Del:R:1	4.63E-04	3.41E-04	1.81E-04	2.14E-04
4:Del:R:2	1.31E-04	5.51E-05	3.58E-08	7.94E-05
4:Del:R:3	5.05E-05	3.66E-08	4.61E-08	1.33E-05
4:Del:R:4	6.40E-05	2.04E-04	6.40E-05	1.67E-04
4:Del:R:5	9.41E-09	4.24E-09	2.59E-09	1.06E-08
5:Del:R:0	1.78E-02	4.64E-04	2.20E-03	1.52E-02
5:Del:R:1	2.59E-02	5.83E-02	1.05E-07	4.28E-03
5:Del:R:2	7.61E-05	6.66E-05	4.65E-05	1.16E-04
5:Del:R:3	3.46E-05	6.90E-05	1.57E-05	9.74E-05
5:Del:R:4	4.62E-05	2.46E-04	2.15E-08	2.47E-06
5:Del:R:5	9.41E-09	4.24E-09	2.59E-09	1.06E-08
2:Ins:R:0	2.37E-04	7.86E-05	1.21E-04	1.19E-04
2:Ins:R:1	4.73E-03	1.07E-02	9.28E-05	6.41E-04
2:Ins:R:2	9.34E-05	8.32E-05	5.82E-05	1.23E-04
2:Ins:R:3	1.10E-04	5.40E-05	1.16E-04	1.20E-04
2:Ins:R:4	4.52E-05	4.79E-05	4.37E-04	7.22E-05
2:Ins:R:5	4.92E-04	2.49E-04	1.26E-03	1.31E-03
3:Ins:R:0	1.03E-04	0.00E+00	5.15E-05	6.50E-05
3:Ins:R:1	2.02E-04	9.69E-05	2.69E-05	1.36E-04
3:Ins:R:2	4.63E-08	2.85E-05	4.20E-08	5.46E-08
3:Ins:R:3	4.54E-08	3.57E-05	4.44E-05	5.57E-08
3:Ins:R:4	3.69E-04	6.53E-04	4.67E-05	1.29E-04
3:Ins:R:5	1.81E-04	6.12E-05	1.31E-04	2.33E-04
4:Ins:R:0	3.07E-05	2.83E-08	3.06E-08	5.92E-05
4:Ins:R:1	4.89E-02	5.78E-02	4.28E-02	5.44E-02
4:Ins:R:2	9.54E-05	1.18E-04	1.44E-04	2.26E-04
4:Ins:R:3	4.37E-05	2.82E-08	6.72E-05	3.72E-08
4:Ins:R:4	4.96E-08	3.88E-08	5.42E-05	5.11E-08
4:Ins:R:5	9.71E-05	2.27E-05	2.16E-04	2.22E-04
5:Ins:R:0	2.86E-05	1.60E-08	7.40E-05	2.05E-05
5:Ins:R:1	1.05E-03	1.61E-04	3.64E-04	9.83E-04
5:Ins:R:2	1.21E-07	2.94E-08	5.06E-05	5.05E-08
5:Ins:R:3	3.97E-07	6.50E-05	4.05E-05	4.10E-05
5:Ins:R:4	4.04E-08	3.85E-08	2.61E-05	5.14E-08
5:Ins:R:5	3.85E-05	1.35E-05	3.69E-05	5.27E-08
2:Del:M:1	6.35E-04	3.96E-04	2.69E-04	3.07E-04
3:Del:M:1	7.57E-04	1.09E-04	3.19E-08	5.40E-04
3:Del:M:2	3.80E-04	1.53E-04	1.77E-04	3.05E-04
4:Del:M:1	2.98E-04	2.20E-04	3.34E-04	4.93E-04
4:Del:M:2	3.29E-04	1.28E-04	8.66E-08	2.60E-04
4:Del:M:3	2.01E-04	1.73E-04	4.53E-05	1.50E-04
5:Del:M:1	2.32E-02	3.64E-08	2.23E-03	1.96E-02
5:Del:M:2	1.06E-02	5.41E-05	2.03E-03	9.71E-03
5:Del:M:3	3.44E-03	2.17E-04	2.52E-04	3.01E-03
5:Del:M:4	1.27E-03	3.03E-04	1.23E-04	9.08E-04
5:Del:M:5	7.70E-04	1.42E-04	3.18E-04	7.74E-04
