MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	3.90E-04	1.74E-04	5.46E-04	2.72E-08	5.86E-03	1.70E-02	2.39E-02	5.95E-02	1.76E-02
1:Del:C:1	2.17E-07	0.00E+00	4.67E-04	2.77E-04	7.37E-03	1.81E-02	1.92E-02	1.30E-02	2.46E-02
1:Del:C:2	4.35E-05	1.64E-04	0.00E+00	1.75E-08	7.55E-04	1.46E-03	6.09E-04	8.87E-04	1.03E-03
1:Del:C:3	1.44E-04	3.66E-04	0.00E+00	0.00E+00	1.69E-03	2.42E-03	1.52E-03	2.31E-03	2.96E-03
1:Del:C:4	0.00E+00	5.28E-04	4.63E-04	2.68E-04	4.61E-05	2.90E-03	1.60E-04	1.90E-03	8.30E-04
1:Del:C:5	3.27E-04	1.64E-03	2.63E-02	3.50E-04	3.33E-04	4.04E-03	3.21E-03	4.41E-07	8.08E-03
1:Del:T:0	7.88E-05	7.07E-04	3.96E-04	1.07E-03	5.57E-03	1.97E-02	1.70E-02	1.43E-02	2.88E-02
1:Del:T:1	0.00E+00	7.97E-04	6.18E-05	5.24E-04	2.50E-03	8.04E-03	3.47E-03	2.68E-03	2.16E-03
1:Del:T:2	1.45E-04	6.97E-04	7.75E-04	2.88E-08	1.40E-46	2.26E-02	7.66E-03	1.09E-02	5.45E-03
1:Del:T:3	2.07E-04	1.61E-03	7.41E-04	1.13E-03	2.86E-03	2.18E-02	1.12E-02	1.60E-02	1.80E-02
1:Del:T:4	3.47E-04	4.90E-03	1.05E-03	0.00E+00	0.00E+00	4.71E-02	9.53E-03	1.36E-02	7.72E-03
1:Del:T:5	2.37E-39	7.53E-03	2.69E-07	7.55E-04	8.05E-07	1.29E-02	7.12E-02	1.19E-03	2.77E-03
1:Ins:C:0	2.82E-09	1.92E-04	0.00E+00	0.00E+00	8.21E-04	1.21E-03	3.63E-04	0.00E+00	1.36E-04
1:Ins:C:1	6.68E-09	1.79E-04	4.06E-08	7.37E-08	8.82E-04	1.42E-03	5.57E-04	8.33E-08	7.83E-04
1:Ins:C:2	1.33E-07	2.13E-07	5.12E-07	3.11E-03	4.22E-07	4.91E-08	3.89E-06	1.75E-07	1.54E-02
1:Ins:C:3	1.43E-04	2.15E-04	2.44E-08	1.12E-03	0.00E+00	1.90E-04	1.78E-08	1.72E-07	2.14E-03
1:Ins:C:4	1.15E-04	2.31E-04	1.51E-05	0.00E+00	1.59E-04	6.95E-04	8.50E-04	0.00E+00	0.00E+00
1:Ins:C:5	2.17E-03	1.14E-03	3.46E-04	8.58E-04	1.28E-03	7.00E-04	9.86E-03	8.13E-04	3.46E-02
1:Ins:T:0	2.18E-04	2.81E-04	0.00E+00	6.28E-04	7.21E-04	1.55E-03	2.20E-03	3.06E-03	2.52E-03
1:Ins:T:1	2.32E-06	1.80E-05	7.00E-05	8.20E-09	1.09E-03	2.13E-03	1.30E-03	1.19E-03	2.69E-03
1:Ins:T:2	8.21E-05	2.49E-04	2.63E-04	8.36E-05	2.81E-04	5.24E-04	8.10E-04	6.33E-04	1.60E-04
1:Ins:T:3	2.94E-04	1.48E-04	0.00E+00	0.00E+00	5.25E-04	5.15E-04	1.86E-03	2.67E-04	7.68E-04
1:Ins:T:4	1.86E-03	4.18E-04	0.00E+00	4.81E-04	0.00E+00	0.00E+00	1.67E-02	1.05E-03	8.57E-03
1:Ins:T:5	5.63E-03	1.40E-46	8.71E-05	2.03E-07	2.50E-07	6.69E-07	4.40E-02	1.01E-03	2.35E-02
2:Del:R:0	2.10E-05	1.26E-04	1.28E-04	1.23E-04	2.01E-03	4.80E-03	3.92E-03	2.76E-03	6.18E-03
2:Del:R:1	2.39E-04	5.35E-04	1.21E-04	5.60E-04	2.28E-03	3.01E-03	9.95E-04	1.88E-03	1.63E-03
2:Del:R:2	2.02E-04	1.81E-04	5.08E-05	8.57E-06	9.06E-05	9.55E-04	1.00E-03	5.13E-04	4.38E-04
2:Del:R:3	9.36E-05	2.75E-04	2.68E-08	1.28E-03	5.53E-04	1.02E-03	1.66E-03	2.22E-08	4.82E-03
2:Del:R:4	2.20E-08	1.82E-04	7.23E-05	4.54E-08	2.86E-08	4.38E-08	1.26E-04	4.57E-05	7.15E-05
2:Del:R:5	2.35E-08	2.63E-08	1.72E-08	3.95E-08	3.20E-04	1.99E-04	1.75E-04	1.13E-04	4.59E-04
3:Del:R:0	8.43E-07	2.56E-04	0.00E+00	0.00E+00	2.54E-03	3.65E-03	1.93E-04	1.45E-04	1.66E-03
3:Del:R:1	3.41E-04	6.09E-04	1.65E-04	3.38E-04	3.85E-04	1.79E-03	1.28E-03	2.03E-03	1.40E-46
3:Del:R:2	0.00E+00	2.08E-04	2.40E-04	1.91E-08	3.66E-04	1.07E-03	1.42E-04	5.31E-04	3.40E-04
3:Del:R:3	1.20E-04	6.97E-05	1.27E-06	1.99E-04	0.00E+00	1.59E-08	8.50E-08	7.22E-08	1.03E-04
3:Del:R:4	1.08E-08	1.10E-08	7.04E-09	3.37E-09	3.42E-08	4.85E-08	6.02E-08	6.20E-08	1.61E-07
3:Del:R:5	1.08E-08	1.10E-08	7.04E-09	3.37E-09	3.42E-08	4.85E-08	6.02E-08	6.20E-08	1.61E-07
4:Del:R:0	6.53E-09	2.96E-05	2.27E-04	7.32E-09	8.08E-04	5.19E-04	4.91E-04	5.00E-04	9.77E-04
4:Del:R:1	9.93E-05	2.28E-04	0.00E+00	1.90E-04	5.75E-04	2.26E-03	1.01E-03	6.97E-04	2.14E-04
4:Del:R:2	2.29E-08	1.16E-08	8.57E-05	3.05E-04	1.36E-04	2.64E-04	3.78E-04	1.40E-04	6.10E-04
4:Del:R:3	1.08E-08	1.10E-08	7.04E-09	3.37E-09	3.42E-08	4.85E-08	6.02E-08	6.20E-08	1.61E-07
4:Del:R:4	1.08E-08	1.10E-08	7.04E-09	3.37E-09	3.42E-08	4.85E-08	6.02E-08	6.20E-08	1.61E-07
4:Del:R:5	1.96E-08	3.31E-08	3.11E-08	4.28E-08	7.89E-05	1.88E-04	1.31E-04	8.76E-08	2.29E-04
5:Del:R:0	0.00E+00	0.00E+00	1.40E-02	1.19E-07	4.88E-02	4.03E-02	1.17E-01	3.76E-07	2.36E-02
5:Del:R:1	0.00E+00	3.12E-04	4.66E-05	1.29E-04	7.62E-05	5.89E-04	3.27E-04	4.61E-04	9.10E-05
5:Del:R:2	8.56E-09	1.04E-04	4.28E-05	4.77E-08	6.63E-05	1.16E-03	1.75E-04	1.53E-04	4.70E-08
5:Del:R:3	3.28E-08	6.06E-08	1.92E-08	1.28E-04	5.57E-08	6.51E-08	2.33E-07	9.51E-08	1.68E-07
5:Del:R:4	1.08E-08	1.10E-08	7.04E-09	3.37E-09	3.42E-08	4.85E-08	6.02E-08	6.20E-08	1.61E-07
5:Del:R:5	1.08E-08	1.10E-08	7.04E-09	3.37E-09	3.42E-08	4.85E-08	6.02E-08	6.20E-08	1.61E-07
2:Ins:R:0	4.20E-05	2.78E-04	0.00E+00	0.00E+00	5.89E-04	5.01E-04	3.14E-04	2.60E-04	6.29E-04
2:Ins:R:1	5.34E-09	1.82E-04	2.47E-04	1.72E-08	6.51E-04	8.90E-04	7.52E-04	4.83E-04	6.12E-04
2:Ins:R:2	5.00E-09	8.49E-05	1.36E-04	1.82E-04	2.27E-04	4.53E-04	4.99E-04	7.13E-04	4.69E-04
2:Ins:R:3	8.56E-05	9.86E-09	0.00E+00	1.02E-05	4.40E-05	1.34E-04	0.00E+00	4.82E-04	2.03E-04
2:Ins:R:4	2.17E-04	2.62E-04	2.12E-04	4.68E-04	4.64E-05	3.99E-04	5.59E-04	0.00E+00	6.12E-04
2:Ins:R:5	1.76E-03	1.42E-03	0.00E+00	4.05E-04	1.33E-04	3.63E-03	1.25E-02	6.52E-04	2.51E-02
3:Ins:R:0	2.03E-05	4.85E-05	1.69E-08	4.78E-08	6.26E-08	5.83E-04	2.92E-04	4.44E-04	2.86E-04
3:Ins:R:1	0.00E+00	2.54E-04	0.00E+00	0.00E+00	1.39E-04	4.16E-04	1.67E-04	1.16E-04	7.07E-04
3:Ins:R:2	6.84E-05	1.03E-04	5.97E-09	0.00E+00	4.67E-09	2.71E-04	1.26E-04	6.34E-08	1.10E-04
3:Ins:R:3	3.52E-08	2.04E-08	8.64E-08	8.18E-08	1.92E-07	2.77E-04	4.22E-05	6.05E-05	3.01E-04
3:Ins:R:4	1.05E-08	6.06E-05	9.63E-08	3.29E-09	1.85E-04	0.00E+00	3.98E-05	2.86E-07	4.24E-04
3:Ins:R:5	1.09E-04	3.18E-04	0.00E+00	0.00E+00	1.48E-04	2.30E-04	2.06E-04	0.00E+00	5.99E-04
4:Ins:R:0	3.70E-05	2.88E-08	2.83E-08	1.58E-04	3.84E-04	2.16E-08	0.00E+00	4.07E-08	2.18E-04
4:Ins:R:1	1.70E-04	1.65E-04	0.00E+00	2.15E-04	4.34E-04	5.95E-04	9.25E-04	1.13E-03	1.23E-03
4:Ins:R:2	5.43E-05	3.74E-08	3.70E-08	6.39E-08	4.13E-08	6.60E-08	1.38E-04	1.06E-07	5.33E-04
4:Ins:R:3	1.08E-08	1.10E-08	7.04E-09	3.37E-09	3.42E-08	4.85E-08	6.02E-08	6.20E-08	1.61E-07
4:Ins:R:4	1.29E-04	9.55E-05	3.60E-05	1.42E-04	2.29E-08	3.14E-04	1.30E-04	0.00E+00	0.00E+00
4:Ins:R:5	1.43E-04	3.01E-04	0.00E+00	0.00E+00	5.35E-05	0.00E+00	0.00E+00	3.92E-04	5.43E-04
5:Ins:R:0	3.20E-08	4.01E-08	8.41E-08	5.27E-08	2.70E-08	1.78E-04	6.47E-08	1.66E-04	1.53E-04
5:Ins:R:1	2.41E-04	9.52E-05	0.00E+00	2.30E-04	1.71E-03	3.48E-03	1.63E-03	0.00E+00	8.00E-04
5:Ins:R:2	9.05E-05	2.22E-07	4.30E-08	7.09E-08	2.60E-05	5.25E-08	5.15E-04	9.53E-08	1.49E-07
5:Ins:R:3	3.34E-05	1.36E-08	7.64E-05	8.97E-09	4.75E-07	1.36E-08	1.44E-04	1.72E-04	0.00E+00
5:Ins:R:4	1.19E-04	1.12E-04	1.09E-08	2.48E-04	2.52E-04	2.32E-04	3.54E-04	3.52E-08	1.06E-04
5:Ins:R:5	0.00E+00	4.99E-05	6.09E-05	4.36E-08	1.29E-04	6.69E-09	2.94E-04	0.00E+00	1.76E-04
2:Del:M:1	2.01E-04	0.00E+00	1.12E-04	4.97E-09	9.21E-04	5.38E-04	4.67E-04	5.74E-04	1.69E-03
3:Del:M:1	1.05E-04	1.19E-04	2.77E-04	1.59E-04	1.34E-03	2.19E-03	1.34E-03	9.41E-04	7.16E-04
3:Del:M:2	2.01E-04	1.78E-04	0.00E+00	5.52E-04	1.90E-03	2.31E-03	6.23E-03	1.21E-03	1.25E-03
4:Del:M:1	1.01E-04	1.97E-04	2.03E-04	0.00E+00	8.75E-04	1.06E-03	6.62E-04	1.67E-03	1.58E-03
4:Del:M:2	0.00E+00	5.76E-05	5.54E-09	5.53E-07	5.38E-04	1.06E-03	3.35E-04	7.97E-04	1.79E-07
4:Del:M:3	1.93E-05	9.52E-05	4.38E-05	1.38E-04	4.29E-04	1.09E-03	2.11E-04	1.42E-03	6.20E-04
5:Del:M:1	3.25E-04	7.30E-04	1.22E-07	1.93E-07	4.14E-02	2.10E-02	1.27E-02	4.32E-07	4.76E-07
5:Del:M:2	1.99E-05	6.50E-04	1.84E-02	1.84E-07	2.89E-02	1.73E-03	9.98E-03	1.09E-03	1.16E-01
5:Del:M:3	1.14E-04	4.78E-04	4.85E-05	0.00E+00	2.95E-03	1.19E-02	7.34E-03	1.40E-46	6.63E-04
5:Del:M:4	5.38E-06	2.14E-04	0.00E+00	0.00E+00	3.94E-03	3.79E-03	2.51E-08	3.28E-04	6.05E-03
5:Del:M:5	1.86E-04	1.89E-04	1.54E-04	2.93E-04	2.22E-03	3.13E-03	2.00E-03	1.03E-03	1.53E-03
