MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:T:4	5.08E-04	2.85E-03	1.27E-02	0.00E+00	3.95E-07	3.16E-03	0.00E+00	1.58E-02	2.42E-03	0.00E+00	7.91E-04	8.75E-02	1.29E-02	1.45E-03	4.45E-03	1.31E-02	1.05E-02	0.00E+00
1:Del:T:5	5.45E-08	1.27E-06	3.36E-02	2.71E-02	2.47E-07	1.54E-03	3.75E-03	2.01E-07	2.88E-03	2.49E-06	4.67E-07	8.87E-03	4.07E-07	3.28E-02	8.26E-02	3.74E-02	1.26E-01	2.98E-02
1:Ins:C:0	4.08E-08	4.57E-08	4.46E-08	2.69E-04	2.02E-04	3.42E-04	2.22E-04	6.30E-05	5.69E-05	1.16E-03	6.60E-07	2.88E-04	7.22E-04	1.31E-03	1.62E-05	1.02E-03	6.40E-08	2.48E-08
1:Ins:C:1	9.22E-08	1.07E-07	1.59E-04	4.82E-08	1.55E-08	8.54E-08	5.72E-04	0.00E+00	7.54E-09	7.53E-04	2.61E-04	0.00E+00	6.78E-04	7.81E-04	1.31E-07	1.01E-03	2.72E-03	1.98E-03
1:Ins:C:2	6.81E-08	6.24E-08	1.04E-07	8.57E-08	1.40E-46	3.43E-08	1.76E-03	7.37E-05	3.25E-08	1.86E-03	1.07E-06	4.13E-04	8.48E-04	1.74E-07	1.26E-03	1.24E-03	7.56E-04	3.69E-07
1:Ins:C:3	5.22E-08	3.27E-08	1.82E-04	8.49E-05	1.10E-04	4.86E-08	3.50E-08	3.50E-08	1.01E-07	6.15E-08	1.48E-07	1.64E-07	2.41E-08	1.63E-07	1.25E-07	4.38E-04	2.96E-08	1.12E-03
1:Ins:C:4	4.67E-04	8.44E-03	6.77E-04	3.29E-03	1.87E-08	2.73E-08	7.14E-08	4.42E-08	1.41E-03	1.75E-07	1.15E-04	0.00E+00	1.34E-07	1.10E-02	2.45E-03	4.88E-03	4.29E-03	2.25E-03
1:Ins:C:5	2.71E-03	7.54E-04	5.33E-03	4.61E-04	5.11E-07	0.00E+00	2.45E-08	0.00E+00	1.40E-46	7.82E-04	3.11E-02	0.00E+00	0.00E+00	2.45E-07	4.11E-04	5.91E-02	2.88E-02	8.75E-03
1:Ins:T:0	0.00E+00	4.87E-04	1.13E-03	3.43E-03	5.67E-05	7.12E-03	1.45E-03	6.16E-03	3.78E-04	2.39E-03	7.19E-04	7.41E-03	1.47E-02	5.03E-03	7.93E-03	1.60E-02	1.46E-03	1.20E-02
1:Ins:T:1	0.00E+00	4.36E-08	6.21E-04	4.96E-04	3.96E-08	3.00E-03	1.70E-03	4.12E-03	8.63E-03	2.55E-03	0.00E+00	1.16E-02	7.38E-03	2.96E-03	1.88E-03	2.90E-04	1.35E-03	3.95E-03
1:Ins:T:2	5.18E-08	3.08E-05	5.70E-04	3.29E-04	1.25E-08	1.65E-03	3.41E-07	7.21E-04	3.53E-04	5.23E-04	1.42E-04	1.04E-03	3.19E-03	2.55E-03	4.14E-03	3.90E-03	8.41E-04	7.67E-04
1:Ins:T:3	1.22E-03	1.71E-04	5.91E-04	3.18E-08	0.00E+00	1.75E-07	4.13E-04	1.40E-46	1.68E-08	1.42E-03	3.76E-03	6.75E-09	1.49E-03	9.27E-07	1.81E-08	6.47E-03	2.18E-03	2.98E-03
1:Ins:T:4	4.57E-03	2.63E-04	4.67E-04	2.80E-03	1.08E-08	7.66E-04	4.80E-08	5.14E-08	1.33E-04	2.60E-04	5.21E-03	1.67E-03	5.31E-05	1.43E-03	4.10E-03	3.15E-02	5.53E-03	5.25E-02
1:Ins:T:5	1.18E-02	1.06E-03	7.44E-03	5.45E-46	5.03E-03	3.70E-03	1.46E-03	2.60E-03	1.07E-06	5.64E-03	5.84E-02	2.49E-02	2.15E-03	2.29E-03	1.26E-03	8.62E-02	8.02E-03	4.51E-03
2:Del:R:0	3.48E-04	1.49E-04	0.00E+00	0.00E+00	0.00E+00	8.61E-03	3.83E-03	3.00E-03	7.34E-04	2.92E-03	4.77E-04	1.18E-02	1.11E-02	9.28E-03	0.00E+00	2.37E-03	2.13E-05	2.70E-03
2:Del:R:1	3.42E-04	3.00E-05	3.65E-04	1.75E-03	2.42E-07	2.27E-03	4.12E-03	1.22E-03	3.05E-08	5.32E-03	4.49E-04	5.47E-03	1.53E-03	1.21E-02	2.82E-03	5.90E-03	4.56E-03	1.18E-02
2:Del:R:2	5.16E-08	2.96E-08	6.36E-05	1.08E-04	5.69E-07	1.48E-03	6.13E-09	6.23E-04	3.67E-03	7.35E-08	4.29E-04	8.05E-03	8.66E-04	1.92E-07	3.22E-03	1.80E-03	5.09E-04	6.99E-03
2:Del:R:3	6.73E-08	1.80E-07	4.70E-04	3.69E-04	2.11E-08	0.00E+00	3.53E-06	4.49E-05	6.45E-04	1.77E-08	6.31E-04	1.89E-03	7.35E-08	5.99E-04	7.89E-05	1.33E-07	1.20E-03	8.55E-08
2:Del:R:4	5.85E-07	2.99E-08	7.67E-04	2.53E-04	6.30E-04	9.06E-09	6.67E-08	5.74E-08	4.76E-08	1.56E-08	1.57E-07	3.16E-04	4.38E-08	8.70E-08	4.18E-04	8.01E-04	1.43E-03	1.96E-07
2:Del:R:5	5.78E-08	3.40E-08	4.44E-05	8.14E-04	1.12E-07	0.00E+00	3.23E-04	2.74E-04	2.45E-03	2.07E-04	7.71E-08	1.13E-06	2.67E-05	6.40E-06	2.21E-04	1.59E-03	5.07E-04	8.30E-05
3:Del:R:0	0.00E+00	1.64E-03	0.00E+00	2.26E-04	4.10E-08	1.10E-03	3.97E-03	3.16E-03	1.20E-03	6.28E-03	1.09E-08	1.01E-02	7.56E-03	8.85E-03	5.69E-04	2.65E-04	6.03E-07	2.30E-03
3:Del:R:1	1.75E-03	3.79E-05	3.27E-03	5.12E-03	1.11E-04	0.00E+00	4.66E-04	3.15E-03	7.11E-03	1.09E-03	6.16E-03	1.40E-46	3.18E-03	2.37E-03	2.96E-02	1.37E-02	2.52E-03	7.39E-03
3:Del:R:2	1.40E-04	2.92E-08	3.57E-04	4.00E-04	2.75E-07	6.05E-06	1.45E-03	3.93E-04	2.53E-08	5.75E-04	1.93E-03	2.15E-03	2.15E-03	8.47E-08	1.38E-03	7.00E-05	3.78E-03	3.59E-04
3:Del:R:3	2.78E-05	1.68E-03	3.18E-04	5.15E-05	4.97E-08	3.98E-05	1.59E-08	1.30E-04	2.60E-03	0.00E+00	3.21E-04	1.17E-07	1.05E-04	5.23E-07	0.00E+00	6.03E-04	1.08E-03	8.46E-04
3:Del:R:4	1.22E-08	4.13E-08	5.03E-08	7.38E-08	5.87E-08	4.51E-08	4.43E-08	4.80E-08	1.31E-07	7.75E-08	5.25E-08	1.54E-07	3.57E-08	1.44E-07	7.29E-08	2.14E-07	2.18E-07	1.83E-07
3:Del:R:5	1.22E-08	4.13E-08	5.03E-08	7.38E-08	5.87E-08	4.51E-08	4.43E-08	4.80E-08	1.31E-07	7.75E-08	5.25E-08	1.54E-07	3.57E-08	1.44E-07	7.29E-08	2.14E-07	2.18E-07	1.83E-07
4:Del:R:0	9.16E-05	2.85E-08	7.72E-08	2.75E-07	1.35E-08	4.58E-04	9.86E-04	1.21E-03	5.40E-04	4.75E-03	5.65E-04	8.12E-03	2.02E-03	6.06E-03	1.10E-03	2.26E-03	2.37E-03	7.57E-03
4:Del:R:1	0.00E+00	3.41E-07	1.12E-08	4.69E-04	1.33E-04	1.19E-03	7.62E-04	2.19E-03	9.12E-03	1.10E-03	1.67E-04	1.16E-02	1.88E-03	3.61E-03	1.30E-03	2.60E-03	1.54E-03	2.90E-03
4:Del:R:2	0.00E+00	7.39E-08	9.53E-05	5.51E-08	1.45E-07	1.01E-04	1.83E-07	4.02E-04	2.64E-06	1.59E-07	0.00E+00	1.47E-03	1.18E-03	1.85E-03	1.19E-07	1.27E-04	1.94E-07	7.61E-07
4:Del:R:3	3.93E-08	4.59E-08	6.71E-08	1.01E-07	6.75E-08	2.13E-08	1.58E-04	5.25E-08	7.37E-08	2.34E-04	5.26E-08	1.42E-07	1.90E-04	3.22E-07	7.83E-08	5.41E-08	2.20E-07	9.79E-05
4:Del:R:4	7.59E-08	2.63E-07	5.69E-08	2.41E-03	2.59E-04	2.07E-05	7.14E-08	5.84E-07	2.14E-08	6.23E-08	1.74E-08	8.62E-04	2.87E-03	9.54E-04	1.00E-03	8.29E-04	2.65E-03	6.69E-04
4:Del:R:5	1.22E-08	4.13E-08	5.03E-08	7.38E-08	5.87E-08	4.51E-08	4.43E-08	4.80E-08	1.31E-07	7.75E-08	5.25E-08	1.54E-07	3.57E-08	1.44E-07	7.29E-08	2.14E-07	2.18E-07	1.83E-07
5:Del:R:0	2.63E-08	2.36E-08	2.02E-03	3.74E-03	4.77E-03	7.87E-03	1.59E-02	1.21E-06	9.85E-03	3.38E-02	2.88E-03	5.63E-03	2.48E-02	1.72E-02	2.19E-02	2.42E-02	1.28E-03	9.63E-02
5:Del:R:1	3.17E-08	2.46E-06	1.46E-07	5.96E-02	6.05E-02	3.54E-03	4.91E-07	2.68E-07	2.58E-02	1.80E-07	3.46E-07	4.00E-02	2.44E-02	2.57E-02	7.23E-07	3.82E-03	1.35E-03	8.50E-02
5:Del:R:2	5.02E-08	1.50E-08	1.17E-04	1.73E-04	2.63E-07	0.00E+00	6.00E-04	1.07E-07	1.61E-03	7.23E-04	1.87E-04	5.42E-04	4.47E-04	8.02E-04	3.26E-04	1.38E-04	1.27E-03	6.34E-04
5:Del:R:3	2.92E-08	1.36E-03	4.23E-05	7.33E-04	8.38E-08	1.69E-08	1.26E-07	1.05E-04	2.96E-04	2.91E-05	0.00E+00	1.60E-06	4.65E-08	1.35E-03	2.68E-04	5.11E-04	1.97E-04	1.04E-03
5:Del:R:4	5.87E-09	1.13E-04	8.62E-08	1.23E-03	5.07E-04	1.02E-03	1.02E-07	1.29E-07	1.47E-04	6.32E-07	1.43E-08	1.38E-04	3.28E-04	1.58E-03	0.00E+00	2.64E-08	5.14E-05	5.69E-08
5:Del:R:5	1.22E-08	4.13E-08	5.03E-08	7.38E-08	5.87E-08	4.51E-08	4.43E-08	4.80E-08	1.31E-07	7.75E-08	5.25E-08	1.54E-07	3.57E-08	1.44E-07	7.29E-08	2.14E-07	2.18E-07	1.83E-07
2:Ins:R:0	3.60E-06	1.50E-03	2.63E-07	5.15E-07	2.05E-08	1.35E-03	6.46E-04	3.00E-04	1.08E-02	1.52E-03	2.04E-05	1.50E-03	2.26E-03	2.05E-03	1.51E-08	1.18E-03	6.57E-07	3.83E-04
2:Ins:R:1	1.38E-04	5.48E-05	9.74E-08	5.82E-03	4.64E-02	1.09E-03	0.00E+00	5.64E-04	3.05E-06	6.60E-07	0.00E+00	2.34E-02	1.95E-02	7.73E-03	3.06E-07	5.08E-02	2.50E-06	1.62E-02
2:Ins:R:2	2.57E-05	2.77E-03	2.97E-04	2.14E-04	2.57E-08	4.90E-08	0.00E+00	5.70E-04	2.28E-03	4.58E-08	5.34E-08	1.07E-03	1.62E-04	5.61E-03	1.85E-03	1.83E-04	1.39E-03	7.59E-08
2:Ins:R:3	1.54E-04	2.08E-08	1.24E-07	1.62E-05	1.78E-04	0.00E+00	3.93E-04	2.50E-04	0.00E+00	1.75E-04	7.60E-05	6.66E-08	7.25E-04	3.39E-04	1.62E-04	2.52E-03	3.08E-03	1.12E-03
2:Ins:R:4	1.18E-03	2.09E-04	5.07E-07	3.30E-04	3.51E-08	1.25E-04	1.16E-07	2.05E-09	2.03E-08	0.00E+00	3.29E-03	9.98E-04	7.65E-08	2.94E-07	5.38E-04	1.67E-03	5.67E-03	5.10E-07
2:Ins:R:5	2.50E-03	1.03E-02	4.38E-03	1.51E-04	6.86E-04	0.00E+00	1.00E-03	8.90E-08	5.25E-03	2.51E-03	2.83E-02	2.00E-04	0.00E+00	0.00E+00	8.08E-04	9.03E-03	3.34E-02	3.53E-02
3:Ins:R:0	1.01E-04	1.09E-07	1.73E-08	9.09E-07	2.45E-08	1.74E-04	4.69E-04	4.48E-04	1.05E-07	1.78E-04	1.28E-04	2.34E-04	8.95E-04	9.05E-08	3.43E-08	8.70E-07	3.30E-09	5.78E-04
3:Ins:R:1	0.00E+00	9.53E-05	2.02E-07	3.19E-04	1.40E-46	9.93E-04	3.62E-04	6.13E-04	2.49E-04	5.93E-07	0.00E+00	1.49E-03	3.62E-03	2.59E-03	5.60E-04	2.35E-08	2.67E-03	0.00E+00
3:Ins:R:2	5.78E-08	5.54E-08	7.03E-08	3.41E-07	5.02E-05	5.24E-08	5.69E-08	3.90E-08	1.58E-07	8.82E-08	1.12E-04	1.60E-07	8.20E-08	2.04E-07	1.00E-07	3.70E-08	2.71E-04	1.64E-07
3:Ins:R:3	7.92E-05	4.61E-08	1.70E-04	8.64E-08	5.22E-06	4.90E-08	6.67E-08	4.52E-08	1.61E-07	8.79E-08	1.87E-04	1.56E-07	1.71E-04	1.31E-07	8.46E-08	9.32E-07	9.43E-08	1.68E-07
3:Ins:R:4	8.38E-05	2.88E-04	1.65E-07	1.80E-03	6.45E-03	0.00E+00	6.65E-04	0.00E+00	2.33E-04	6.54E-06	1.00E-03	7.33E-07	0.00E+00	4.98E-03	5.95E-04	1.83E-03	6.92E-07	5.28E-04
3:Ins:R:5	1.87E-07	4.78E-03	1.04E-03	5.37E-04	7.08E-08	0.00E+00	1.70E-07	9.25E-10	2.55E-03	5.94E-05	1.52E-06	6.11E-04	1.07E-04	3.12E-04	1.92E-03	8.58E-03	1.25E-04	9.87E-04
4:Ins:R:0	3.58E-08	3.73E-08	6.89E-08	1.10E-07	3.10E-08	2.19E-07	1.43E-04	3.88E-05	1.07E-07	1.84E-04	3.06E-08	1.41E-07	1.52E-04	3.43E-04	6.83E-08	1.64E-06	1.74E-07	4.04E-04
4:Ins:R:1	2.17E-07	5.78E-02	1.50E-05	6.71E-08	1.68E-07	3.72E-07	6.65E-03	3.54E-08	8.42E-02	6.18E-07	2.29E-07	1.53E-06	7.73E-07	6.68E-07	6.26E-03	1.55E-02	3.15E-02	1.84E-07
4:Ins:R:2	6.59E-06	3.95E-04	3.14E-04	6.08E-04	4.55E-08	0.00E+00	1.93E-08	1.26E-08	6.44E-04	0.00E+00	4.48E-04	0.00E+00	5.03E-08	1.57E-07	1.34E-04	9.18E-08	3.97E-04	2.17E-08
4:Ins:R:3	1.23E-04	2.65E-08	1.11E-07	1.27E-07	3.38E-08	1.87E-04	1.74E-06	4.82E-08	8.14E-04	2.66E-07	2.25E-07	2.48E-07	3.71E-04	4.22E-05	1.19E-07	6.37E-04	1.49E-07	4.02E-04
4:Ins:R:4	7.23E-05	4.02E-08	1.75E-04	1.03E-07	7.32E-08	5.09E-08	9.81E-08	4.90E-08	1.36E-07	1.01E-07	7.87E-05	1.40E-07	5.11E-08	2.14E-07	8.05E-08	2.20E-07	2.25E-04	1.60E-07
4:Ins:R:5	2.01E-04	2.66E-04	1.90E-03	0.00E+00	0.00E+00	4.19E-04	2.59E-05	4.35E-04	5.31E-03	4.74E-04	8.71E-04	8.74E-04	3.72E-04	1.58E-03	2.99E-04	6.49E-03	1.02E-03	9.25E-05
5:Ins:R:0	1.08E-04	1.96E-07	6.22E-08	6.67E-08	3.09E-08	8.90E-08	3.26E-08	9.01E-05	9.39E-07	6.13E-08	1.08E-04	1.57E-07	4.88E-08	6.94E-04	2.30E-07	1.61E-04	6.92E-08	2.65E-07
5:Ins:R:1	2.34E-05	6.02E-08	5.62E-04	1.75E-03	3.36E-04	1.34E-07	2.34E-03	5.50E-08	4.90E-03	9.79E-03	2.47E-04	1.39E-02	5.40E-03	6.18E-04	5.55E-03	3.98E-03	7.76E-05	2.41E-03
5:Ins:R:2	6.48E-07	5.08E-08	6.47E-08	1.06E-07	5.24E-08	4.87E-08	8.08E-05	3.01E-08	9.28E-08	2.77E-04	5.27E-04	1.60E-07	1.05E-04	1.60E-04	8.85E-08	9.46E-08	2.50E-04	3.60E-07
5:Ins:R:3	9.50E-08	1.10E-03	8.75E-05	2.52E-08	2.15E-04	4.25E-08	1.10E-07	4.02E-08	4.95E-06	1.28E-04	1.85E-04	1.26E-03	4.04E-08	4.83E-04	1.79E-04	9.22E-05	4.56E-08	1.83E-07
5:Ins:R:4	8.22E-08	5.24E-08	1.55E-07	1.03E-07	3.50E-08	4.66E-08	6.73E-08	2.17E-07	1.15E-03	1.91E-07	8.10E-07	1.61E-07	7.65E-05	1.68E-04	7.78E-08	2.67E-04	2.23E-07	3.46E-07
5:Ins:R:5	4.82E-08	6.36E-08	7.05E-08	8.09E-08	5.44E-07	1.67E-07	1.31E-07	7.51E-08	1.65E-07	1.91E-04	2.78E-04	1.49E-07	5.69E-08	5.31E-07	1.26E-04	7.32E-04	1.89E-07	1.64E-07
2:Del:M:1	1.31E-04	2.91E-08	8.46E-05	0.00E+00	1.81E-04	8.29E-04	2.00E-03	7.50E-04	0.00E+00	4.46E-03	1.63E-03	2.32E-02	3.58E-03	1.20E-06	0.00E+00	5.58E-03	0.00E+00	1.89E-03
3:Del:M:1	1.04E-08	4.04E-08	8.31E-08	1.18E-03	2.77E-07	5.07E-04	3.27E-03	1.32E-03	1.87E-46	3.69E-03	2.13E-07	4.56E-03	1.03E-02	2.45E-03	3.02E-03	1.01E-02	1.84E-03	2.95E-03
3:Del:M:2	0.00E+00	1.01E-04	2.65E-03	2.50E-03	5.08E-04	0.00E+00	1.46E-03	9.47E-08	2.28E-02	5.49E-08	0.00E+00	3.58E-03	3.37E-03	7.35E-03	4.83E-03	6.36E-03	4.78E-03	2.80E-03
4:Del:M:1	2.34E-04	7.52E-04	1.83E-04	9.56E-05	0.00E+00	1.08E-03	2.61E-03	3.85E-04	3.51E-02	2.01E-03	8.17E-04	2.73E-04	3.66E-03	2.67E-03	1.34E-03	7.34E-03	1.01E-03	1.77E-02
4:Del:M:2	6.95E-05	2.38E-08	2.62E-07	2.98E-08	2.86E-04	1.29E-07	3.00E-04	2.16E-03	1.40E-46	6.75E-04	1.83E-04	5.85E-03	2.95E-03	3.63E-03	2.72E-04	6.66E-03	1.88E-04	2.96E-03
4:Del:M:3	1.23E-08	9.07E-08	4.04E-04	1.36E-03	0.00E+00	1.12E-07	3.70E-08	8.48E-04	1.55E-03	3.60E-04	7.20E-05	1.49E-03	8.86E-04	9.15E-03	1.10E-03	9.43E-04	5.58E-05	1.50E-07
5:Del:M:1	4.43E-08	2.73E-08	2.47E-08	8.11E-08	2.91E-07	3.94E-03	1.14E-02	3.63E-07	8.04E-07	4.36E-02	1.69E-02	9.83E-03	4.20E-02	8.03E-03	2.73E-02	3.32E-02	3.53E-07	3.99E-03
5:Del:M:2	2.34E-08	2.32E-08	2.82E-08	3.04E-03	1.15E-03	3.08E-05	2.44E-02	4.90E-08	2.95E-03	2.91E-02	9.33E-04	7.50E-07	1.05E-02	3.93E-03	5.74E-03	4.91E-02	6.00E-03	3.47E-02
5:Del:M:3	2.54E-08	0.00E+00	6.56E-04	2.29E-04	1.16E-04	3.66E-04	1.37E-02	1.18E-03	0.00E+00	1.82E-02	1.03E-07	2.51E-07	6.06E-03	3.77E-06	1.77E-03	4.43E-03	6.12E-03	1.66E-02
5:Del:M:4	0.00E+00	8.18E-05	3.60E-04	1.56E-04	2.23E-04	2.04E-03	6.00E-03	4.48E-07	4.52E-03	3.59E-03	1.64E-04	5.95E-03	5.60E-03	1.24E-02	0.00E+00	1.17E-02	4.61E-04	1.41E-06
5:Del:M:5	8.32E-07	5.04E-05	9.43E-04	7.22E-04	1.12E-04	1.76E-07	3.83E-03	0.00E+00	2.09E-04	4.09E-03	1.66E-03	1.25E-03	1.85E-03	1.48E-03	6.24E-04	1.26E-03	9.39E-03	5.44E-03
