Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V51	5	0	4	39	31	64	5	0	11	24	26	0	34	0	12	6	0	0	0	0
V52	0	0	1	135	98	10	22	0	19	0	0	7	6	0	7	43	1	0	0	4
V53	1	19	3	0	1	6	0	11	0	0	2	0	1	0	0	1	0	0	4	0
V54	21	25	22	1	0	0	16	5	1	5	2	0	0	3	12	0	4	0	0	0
V55	118	0	45	1	1	0	23	7	0	4	1	0	0	11	7	0	1	0	8	2
V56	0	11	0	3	3	23	6	0	4	2	0	33	3	2	2	2	9	0	0	1
V57	260	17	14	14	3	1	0	74	0	6	11	0	0	43	1	0	0	0	0	12
V58	2	12	0	2	41	3	0	0	1	1	0	0	0	0	0	1	2	0	0	3
V59	8	0	43	35	0	52	4	14	8	9	37	0	6	2	12	11	16	25	8	0
V60	218	25	1	15	12	9	1	0	14	1	0	40	2	10	1	7	0	0	11	3
V61	43	6	11	10	45	0	8	31	0	0	0	0	0	20	0	5	0	0	0	0
V62	58	1	54	25	0	7	4	0	3	40	15	19	8	19	2	4	29	0	1	0
V63	92	64	0	40	43	5	0	11	2	1	10	4	0	26	1	9	0	0	10	0
V64	75	160	5	4	0	36	0	0	20	5	3	28	18	7	0	9	2	0	0	7
V65	26	0	47	24	0	16	57	0	6	35	0	0	2	24	30	1	9	0	0	0
V66	0	169	149	27	0	8	36	60	0	29	40	36	17	0	30	4	0	0	0	0
V67	82	37	67	2	10	0	30	12	1	0	0	9	0	0	6	1	0	0	0	11
V68	2	3	14	23	0	2	0	5	1	13	0	4	3	0	0	0	0	14	0	0
V69	42	17	8	5	0	23	9	0	14	0	3	19	23	9	11	0	0	0	9	4
V70	0	0	101	6	8	1	42	3	0	0	0	0	0	0	10	0	0	0	0	0
V71	14	5	16	17	16	0	3	0	0	8	0	1	0	0	1	7	0	0	9	4
V72	23	13	190	22	54	0	58	0	0	4	0	8	0	0	32	7	7	0	0	11
V73	20	0	57	33	4	17	0	3	7	14	18	0	3	0	4	0	52	6	0	0
V74	181	70	0	177	138	101	15	0	19	37	16	101	22	48	5	0	0	0	0	0
V75	67	0	64	3	0	21	19	2	18	0	61	0	4	0	10	4	0	0	7	0
V76	29	0	2	61	36	62	1	0	18	0	7	0	2	8	0	15	0	0	20	6
V77	11	15	1	0	0	1	0	28	4	0	0	0	0	3	2	0	4	0	0	0
V78	0	13	34	41	40	5	42	3	8	9	7	14	7	0	26	2	0	0	0	0
V79	15	15	100	70	4	4	0	0	4	20	0	16	0	10	1	2	31	19	2	0
V80	14	1	52	17	2	4	0	43	9	60	14	0	1	3	4	2	6	0	0	0
V81	84	58	5	34	38	2	2	25	4	0	0	0	4	2	9	32	0	0	0	0
V82	259	4	59	77	2	37	5	36	15	41	41	0	13	6	5	0	35	50	0	0
V83	3	8	15	7	7	3	45	5	0	26	17	2	0	0	6	2	0	0	0	0
V84	5	115	26	89	186	0	9	8	4	13	7	36	0	0	12	24	0	0	0	0
V85	30	147	41	3	0	28	11	56	21	1	17	22	23	6	3	5	11	0	0	0
V86	6	0	17	8	3	26	13	0	2	3	3	6	6	3	1	7	0	0	0	5
V87	8	79	75	5	15	18	59	0	27	0	23	0	7	0	56	3	0	0	0	21
V88	0	162	4	37	31	0	0	17	0	4	0	1	22	0	2	2	1	16	35	0
V89	79	4	37	0	7	5	6	0	1	0	15	0	1	0	3	7	0	2	4	0
V90	2	5	18	33	21	10	2	0	1	19	7	0	0	0	5	3	14	0	0	0
V91	9	0	46	16	2	7	0	0	0	15	0	13	0	2	0	1	6	0	0	0
V92	14	15	8	46	97	75	0	6	46	0	31	0	83	0	6	7	7	1	22	0
V93	23	4	63	39	40	48	25	3	54	0	32	0	15	3	1	7	0	27	0	0
V94	1	52	5	3	0	3	15	38	2	0	0	0	2	0	2	0	0	11	1	0
V95	293	62	0	61	137	5	11	22	2	0	8	0	10	35	6	12	0	0	10	1
V96	32	30	0	28	69	64	3	0	25	0	0	0	25	20	3	6	0	7	0	0
V97	36	8	5	48	26	6	0	2	1	0	3	0	5	4	1	11	0	0	0	5
V98	56	8	20	16	13	1	0	0	0	0	24	0	2	0	0	12	4	0	5	5
V99	24	129	31	14	61	8	40	0	4	1	0	5	5	7	3	10	0	16	31	4
V100	1	0	8	19	20	0	7	0	0	0	1	0	0	0	0	2	0	0	0	0
