MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	2.21E-03	1.74E-03	2.98E-02	3.77E-03	4.81E-02	3.72E-02	6.06E-03	4.93E-02	2.29E-46	2.75E-02	1.99E-02
1:Del:C:1	1.40E-06	0.00E+00	6.40E-07	0.00E+00	8.96E-03	3.09E-03	3.41E-03	1.72E-02	5.33E-03	3.47E-02	8.42E-03
1:Del:C:2	9.81E-05	2.05E-04	2.03E-08	0.00E+00	4.99E-04	1.02E-03	7.84E-04	1.08E-03	3.62E-04	5.36E-04	2.02E-03
1:Del:C:3	2.86E-04	3.05E-04	3.43E-04	6.72E-04	5.01E-04	2.95E-03	9.81E-04	2.88E-03	2.35E-03	3.16E-03	6.80E-03
1:Del:C:4	2.96E-08	0.00E+00	4.32E-02	8.63E-04	8.86E-02	9.31E-03	2.07E-07	3.24E-06	5.24E-08	1.60E-07	5.58E-07
1:Del:C:5	2.73E-04	6.10E-04	3.40E-04	1.25E-03	1.25E-04	0.00E+00	2.50E-04	0.00E+00	1.86E-06	2.71E-03	8.15E-03
1:Del:T:0	0.00E+00	2.73E-04	1.79E-04	2.36E-03	1.59E-02	1.83E-02	4.89E-03	1.91E-02	2.89E-03	3.50E-02	1.53E-02
1:Del:T:1	1.53E-03	1.21E-04	4.55E-04	0.00E+00	9.12E-03	3.07E-03	1.39E-03	9.85E-03	3.47E-03	1.42E-02	4.79E-03
1:Del:T:2	8.63E-04	1.91E-04	3.75E-04	0.00E+00	1.12E-02	3.51E-03	0.00E+00	1.83E-02	1.99E-03	2.57E-02	3.62E-02
1:Del:T:3	1.07E-07	4.95E-04	1.31E-07	3.66E-03	7.15E-03	1.42E-02	0.00E+00	2.99E-02	1.49E-04	1.41E-02	4.27E-03
1:Del:T:4	1.12E-07	0.00E+00	5.26E-04	3.38E-03	4.11E-02	1.48E-03	1.71E-07	3.28E-02	1.86E-04	1.37E-02	1.71E-02
1:Del:T:5	1.72E-04	3.03E-08	5.76E-04	7.92E-03	1.67E-02	3.10E-07	1.22E-06	1.89E-07	1.04E-03	1.15E-03	5.71E-03
1:Ins:C:0	4.62E-08	3.54E-08	8.44E-07	1.32E-08	9.00E-04	1.92E-04	1.07E-03	3.90E-06	1.24E-03	1.05E-06	1.16E-03
1:Ins:C:1	1.52E-04	2.24E-08	0.00E+00	1.05E-04	8.30E-04	3.75E-04	3.33E-04	4.29E-09	9.47E-04	4.67E-04	4.60E-07
1:Ins:C:2	5.11E-08	4.77E-08	1.55E-08	7.67E-05	1.88E-06	2.39E-07	1.09E-03	1.70E-07	2.60E-04	1.47E-06	3.21E-03
1:Ins:C:3	3.34E-09	1.24E-04	2.03E-08	7.46E-05	2.47E-08	0.00E+00	1.07E-04	2.18E-08	1.24E-04	0.00E+00	3.09E-04
1:Ins:C:4	7.63E-05	1.51E-04	3.57E-04	4.89E-04	9.30E-05	0.00E+00	1.59E-04	5.03E-04	4.05E-04	2.62E-04	1.83E-03
1:Ins:C:5	0.00E+00	9.29E-04	3.06E-04	8.75E-04	6.83E-04	0.00E+00	2.04E-04	3.37E-03	4.54E-04	1.64E-03	5.95E-03
1:Ins:T:0	0.00E+00	4.43E-04	2.55E-04	2.98E-04	4.11E-03	5.70E-04	1.08E-03	3.61E-03	0.00E+00	6.10E-03	5.90E-03
1:Ins:T:1	2.56E-04	2.14E-04	0.00E+00	1.24E-08	2.21E-03	2.47E-03	7.59E-04	4.05E-03	2.04E-05	3.90E-03	1.72E-03
1:Ins:T:2	4.02E-04	9.52E-06	6.16E-05	2.23E-04	3.41E-04	5.33E-05	4.01E-04	1.21E-03	1.71E-04	2.34E-03	1.08E-03
1:Ins:T:3	5.72E-05	3.98E-04	8.44E-09	1.97E-04	9.84E-04	6.23E-04	2.08E-04	6.84E-04	2.89E-05	2.63E-03	2.39E-03
1:Ins:T:4	1.02E-04	2.03E-03	1.63E-04	9.68E-04	4.36E-08	3.15E-04	0.00E+00	2.28E-03	5.77E-04	2.48E-02	2.70E-02
1:Ins:T:5	1.88E-07	5.52E-03	6.34E-10	4.82E-09	5.88E-04	7.73E-07	7.02E-06	2.11E-02	1.15E-06	2.90E-02	4.78E-02
2:Del:R:0	4.40E-05	4.62E-04	4.23E-04	1.26E-04	6.57E-03	1.39E-03	2.78E-05	1.73E-03	1.26E-03	7.02E-03	3.63E-03
2:Del:R:1	0.00E+00	2.10E-04	0.00E+00	9.23E-04	2.68E-03	1.90E-03	1.32E-03	1.05E-03	1.84E-03	0.00E+00	6.94E-03
2:Del:R:2	0.00E+00	2.94E-07	2.16E-08	2.67E-04	9.55E-04	3.53E-04	2.40E-04	9.12E-04	9.34E-05	1.24E-03	2.22E-05
2:Del:R:3	4.76E-08	1.06E-04	1.83E-04	2.42E-05	1.82E-04	0.00E+00	1.64E-08	2.73E-04	6.04E-05	1.84E-04	5.52E-04
2:Del:R:4	5.30E-05	2.55E-08	5.71E-05	4.10E-04	1.06E-03	1.30E-04	1.82E-09	4.62E-04	2.46E-04	3.49E-04	1.80E-03
2:Del:R:5	5.31E-08	4.40E-05	3.09E-08	4.54E-08	1.19E-04	1.54E-08	1.85E-04	2.91E-04	1.41E-04	3.26E-08	3.59E-04
3:Del:R:0	3.26E-06	1.30E-04	1.85E-04	2.58E-04	2.16E-03	0.00E+00	2.32E-03	1.10E-03	1.38E-03	1.70E-03	1.26E-02
3:Del:R:1	5.22E-04	4.19E-04	3.40E-04	3.40E-04	9.91E-04	2.95E-08	6.59E-04	6.73E-03	3.96E-04	1.23E-03	3.06E-03
3:Del:R:2	3.14E-05	1.99E-04	4.19E-05	2.63E-04	1.01E-04	5.10E-04	2.53E-04	1.40E-03	2.42E-04	0.00E+00	2.83E-04
3:Del:R:3	9.43E-08	5.09E-08	7.52E-08	7.00E-05	8.38E-07	1.41E-04	2.57E-08	7.35E-07	9.90E-05	7.48E-08	3.17E-04
3:Del:R:4	7.38E-09	1.46E-08	5.24E-08	1.05E-08	1.08E-07	3.12E-08	2.40E-08	3.26E-08	2.54E-08	5.96E-08	1.88E-07
3:Del:R:5	3.25E-08	5.16E-08	8.28E-05	7.06E-08	9.95E-05	7.02E-05	2.92E-07	6.96E-08	3.03E-08	8.67E-08	1.98E-04
4:Del:R:0	2.99E-04	1.06E-08	5.07E-09	6.66E-08	1.43E-03	2.28E-03	2.16E-03	2.69E-04	1.97E-03	6.76E-04	6.23E-04
4:Del:R:1	4.41E-05	2.99E-04	1.79E-04	6.15E-04	5.00E-04	1.18E-03	1.82E-08	1.89E-03	6.72E-04	1.15E-03	7.50E-04
4:Del:R:2	4.98E-05	8.35E-09	9.31E-05	1.39E-04	6.53E-04	4.91E-04	3.82E-04	6.63E-05	2.55E-04	2.95E-04	4.58E-04
4:Del:R:3	7.38E-09	1.46E-08	5.24E-08	1.05E-08	1.08E-07	3.12E-08	2.40E-08	3.26E-08	2.54E-08	5.96E-08	1.88E-07
4:Del:R:4	7.38E-09	1.46E-08	5.24E-08	1.05E-08	1.08E-07	3.12E-08	2.40E-08	3.26E-08	2.54E-08	5.96E-08	1.88E-07
4:Del:R:5	1.28E-07	6.42E-08	9.95E-08	1.01E-06	9.98E-05	4.89E-08	9.03E-05	1.68E-07	5.95E-08	8.04E-08	7.76E-05
5:Del:R:0	2.57E-08	3.10E-08	4.93E-04	5.30E-04	1.02E-02	1.44E-07	1.21E-02	1.16E-04	3.17E-02	2.05E-07	1.23E-02
5:Del:R:1	7.35E-09	1.08E-04	2.39E-08	2.81E-04	1.16E-04	1.31E-04	4.09E-04	5.42E-04	1.65E-04	1.38E-04	4.25E-04
5:Del:R:2	2.27E-08	4.53E-05	5.98E-06	1.55E-04	4.61E-04	3.51E-04	3.68E-05	8.56E-05	2.87E-04	2.64E-04	4.08E-04
5:Del:R:3	7.38E-09	1.46E-08	5.24E-08	1.05E-08	1.08E-07	3.12E-08	2.40E-08	3.26E-08	2.54E-08	5.96E-08	1.88E-07
