MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	2.57E-03	2.38E-02	9.76E-04	3.13E-04	2.49E-04	3.59E-03	4.04E-02	4.15E-02	1.10E-02	2.44E-02
1:Del:C:1	0.00E+00	1.12E-02	8.13E-04	6.11E-04	6.69E-04	1.88E-03	9.94E-03	2.72E-02	1.39E-03	1.05E-02
1:Del:C:2	8.85E-04	4.33E-04	0.00E+00	1.64E-05	3.59E-08	6.82E-04	2.30E-03	1.99E-03	1.07E-03	2.34E-03
1:Del:C:3	7.04E-04	2.65E-03	1.57E-04	3.76E-04	1.39E-04	8.88E-04	8.66E-03	2.82E-03	8.75E-03	9.08E-03
1:Del:C:4	1.23E-04	3.69E-03	3.20E-08	0.00E+00	3.85E-08	6.29E-05	7.49E-03	5.79E-03	1.96E-03	1.46E-03
1:Del:C:5	2.72E-03	0.00E+00	4.10E-04	8.96E-04	0.00E+00	1.70E-04	8.50E-03	4.09E-04	6.79E-03	1.73E-03
1:Del:T:0	2.08E-03	1.35E-02	5.12E-05	5.14E-04	2.39E-04	2.77E-03	2.42E-02	1.42E-02	3.74E-03	1.60E-02
1:Del:T:1	0.00E+00	8.67E-03	3.03E-06	7.05E-04	3.67E-08	5.58E-08	2.61E-03	3.28E-02	5.10E-03	6.85E-03
1:Del:T:2	3.99E-03	1.70E-02	1.34E-07	7.27E-04	6.13E-04	1.05E-03	3.19E-02	1.52E-02	1.39E-02	3.05E-03
1:Del:T:3	5.11E-03	1.31E-02	1.60E-05	6.73E-04	9.65E-04	7.24E-04	2.22E-02	2.07E-02	6.23E-03	4.03E-03
1:Del:T:4	4.50E-03	1.47E-02	5.40E-05	1.81E-03	0.00E+00	1.40E-46	2.60E-02	3.09E-02	1.72E-02	3.39E-03
1:Del:T:5	1.45E-02	1.97E-07	9.78E-08	2.80E-08	1.61E-07	7.54E-04	3.40E-02	8.19E-04	8.48E-02	4.49E-02
1:Ins:C:0	3.62E-04	3.57E-08	1.76E-08	2.01E-05	1.90E-04	6.92E-04	4.13E-04	6.06E-05	0.00E+00	1.24E-03
1:Ins:C:1	1.54E-04	8.77E-08	3.71E-08	4.71E-05	1.46E-08	5.99E-04	4.66E-03	3.66E-04	4.30E-04	1.36E-03
1:Ins:C:2	3.31E-05	8.76E-05	8.96E-08	1.81E-07	7.05E-09	3.12E-04	4.37E-04	8.78E-04	1.82E-03	4.93E-04
1:Ins:C:3	1.95E-08	3.04E-09	7.91E-06	1.87E-04	1.34E-07	1.35E-04	4.40E-04	0.00E+00	2.93E-04	7.36E-05
1:Ins:C:4	7.06E-04	1.62E-04	2.92E-04	1.58E-04	5.43E-05	0.00E+00	4.80E-03	1.39E-04	9.10E-04	2.31E-04
1:Ins:C:5	1.81E-03	2.00E-08	2.34E-03	3.46E-03	2.50E-03	4.90E-06	1.17E-02	6.79E-02	4.76E-02	1.88E-02
1:Ins:T:0	2.55E-05	4.91E-03	1.45E-08	2.95E-04	7.52E-07	9.19E-04	1.91E-02	6.21E-03	5.95E-03	3.08E-03
1:Ins:T:1	0.00E+00	2.04E-03	7.53E-04	8.19E-05	1.80E-04	1.78E-03	3.79E-03	2.57E-03	6.24E-04	5.54E-03
1:Ins:T:2	2.54E-04	1.24E-03	1.18E-08	2.01E-04	1.19E-04	4.34E-04	5.82E-04	3.64E-03	1.03E-04	2.52E-03
1:Ins:T:3	3.17E-04	4.72E-04	5.19E-09	5.54E-04	2.87E-04	6.56E-04	2.42E-03	2.93E-03	1.69E-03	1.63E-03
1:Ins:T:4	3.65E-04	5.34E-04	3.49E-04	7.60E-04	0.00E+00	1.46E-03	1.02E-02	2.69E-03	9.80E-04	1.90E-03
1:Ins:T:5	8.88E-08	2.42E-03	1.30E-07	5.36E-03	1.73E-07	8.83E-07	3.84E-02	2.17E-03	1.23E-02	3.45E-02
2:Del:R:0	1.69E-07	2.67E-03	0.00E+00	0.00E+00	1.28E-07	2.23E-03	2.49E-03	4.47E-03	6.71E-04	7.59E-03
2:Del:R:1	4.99E-04	1.51E-03	2.44E-04	1.32E-04	2.81E-04	1.89E-03	4.38E-03	1.84E-03	2.93E-03	5.33E-03
2:Del:R:2	7.26E-04	7.41E-05	3.25E-04	8.98E-05	2.00E-04	0.00E+00	2.22E-03	3.99E-04	1.68E-03	1.01E-03
2:Del:R:3	1.04E-04	4.72E-05	6.11E-07	4.81E-08	9.05E-05	7.99E-09	2.22E-04	6.55E-04	5.47E-05	1.43E-04
2:Del:R:4	2.14E-04	5.67E-08	4.57E-08	7.59E-08	2.98E-05	4.34E-08	8.93E-08	5.70E-08	4.81E-04	8.28E-08
2:Del:R:5	8.38E-05	1.21E-07	4.22E-08	6.74E-08	4.20E-08	1.04E-07	3.55E-07	1.32E-04	4.10E-04	2.19E-04
3:Del:R:0	1.63E-04	6.03E-04	8.23E-05	7.50E-05	0.00E+00	2.50E-03	8.66E-03	2.89E-03	1.37E-03	4.42E-03
3:Del:R:1	1.22E-03	1.78E-03	2.55E-04	9.66E-04	2.03E-04	1.57E-03	3.45E-03	6.56E-03	8.23E-03	7.75E-05
3:Del:R:2	3.37E-04	3.82E-04	9.24E-05	2.69E-08	2.36E-07	1.31E-06	1.19E-03	8.28E-04	3.23E-03	4.98E-07
3:Del:R:3	1.15E-04	2.46E-05	3.09E-08	2.50E-04	4.72E-04	3.99E-04	2.09E-03	1.01E-03	6.58E-04	2.61E-04
3:Del:R:4	3.51E-08	6.22E-08	9.59E-09	6.70E-09	5.83E-09	2.79E-08	5.03E-08	5.86E-08	3.81E-08	1.06E-07
3:Del:R:5	3.51E-08	6.22E-08	9.59E-09	6.70E-09	5.83E-09	2.79E-08	5.03E-08	5.86E-08	3.81E-08	1.06E-07
4:Del:R:0	3.04E-07	9.35E-05	2.97E-08	9.77E-06	1.41E-04	1.62E-03	5.09E-03	9.00E-04	2.61E-03	4.50E-03
4:Del:R:1	6.48E-04	8.36E-04	3.55E-09	4.21E-04	3.64E-04	3.20E-04	3.80E-03	9.04E-04	5.40E-04	2.67E-03
4:Del:R:2	1.47E-04	1.54E-04	8.43E-05	2.12E-04	1.35E-05	0.00E+00	7.16E-04	1.40E-04	3.68E-04	1.78E-04
4:Del:R:3	6.96E-08	8.46E-08	4.79E-08	7.04E-05	5.81E-08	3.45E-08	2.98E-04	7.04E-08	4.75E-08	1.21E-04
4:Del:R:4	3.51E-08	6.22E-08	9.59E-09	6.70E-09	5.83E-09	2.79E-08	5.03E-08	5.86E-08	3.81E-08	1.06E-07
4:Del:R:5	1.93E-06	4.41E-08	5.54E-08	7.03E-05	5.66E-08	5.84E-05	1.65E-04	6.39E-08	1.25E-04	1.11E-07
5:Del:R:0	4.07E-04	4.61E-03	3.60E-07	1.64E-06	0.00E+00	1.45E-02	8.57E-04	2.10E-02	1.16E-02	4.00E-02
5:Del:R:1	7.55E-04	3.19E-07	7.72E-09	9.57E-06	1.26E-04	1.21E-04	1.00E-03	5.92E-04	9.69E-04	6.42E-04
5:Del:R:2	1.17E-07	4.08E-08	1.29E-03	0.00E+00	2.26E-08	5.03E-08	9.48E-04	2.19E-03	4.82E-07	5.44E-07
5:Del:R:3	8.60E-08	1.45E-07	5.27E-08	6.56E-08	5.37E-08	6.65E-05	5.22E-08	1.76E-07	1.78E-04	2.02E-04
5:Del:R:4	5.05E-08	7.89E-08	5.90E-08	6.91E-08	5.77E-05	1.79E-07	5.05E-08	2.13E-08	5.73E-08	1.57E-04
5:Del:R:5	5.98E-05	3.20E-07	5.31E-08	4.86E-08	5.46E-08	2.88E-08	7.41E-04	1.09E-04	1.26E-04	1.98E-07
2:Ins:R:0	1.86E-04	5.79E-04	5.92E-05	1.99E-04	2.23E-04	1.49E-04	1.08E-03	2.17E-03	5.99E-04	3.28E-04
2:Ins:R:1	1.76E-04	8.02E-04	2.48E-05	3.14E-04	4.23E-08	3.49E-04	2.23E-03	1.18E-03	3.91E-04	1.24E-03
2:Ins:R:2	1.76E-04	3.11E-04	4.80E-08	3.70E-08	1.43E-08	2.62E-04	1.10E-03	5.59E-04	4.51E-04	5.14E-04
2:Ins:R:3	1.91E-08	5.98E-05	6.18E-08	1.05E-07	1.78E-04	1.74E-04	1.51E-03	4.34E-04	3.05E-04	6.11E-04
2:Ins:R:4	4.55E-04	3.29E-06	1.76E-08	5.10E-04	0.00E+00	1.56E-04	2.84E-07	5.08E-05	1.11E-03	4.97E-04
2:Ins:R:5	1.09E-03	3.39E-05	7.93E-09	9.29E-04	3.89E-05	2.16E-04	4.42E-03	0.00E+00	3.29E-03	2.78E-04
3:Ins:R:0	1.11E-07	1.21E-04	5.69E-05	1.24E-08	4.96E-08	4.78E-05	2.29E-03	3.62E-04	7.08E-04	5.91E-04
3:Ins:R:1	3.62E-04	6.44E-05	6.26E-08	3.48E-08	5.45E-03	1.35E-08	2.55E-02	2.47E-03	3.64E-04	3.76E-03
3:Ins:R:2	4.59E-05	7.87E-08	2.32E-04	6.81E-05	1.60E-08	8.88E-04	1.16E-03	1.27E-04	2.03E-04	1.72E-03
3:Ins:R:3	5.94E-05	4.09E-08	5.09E-08	2.87E-08	6.27E-08	5.19E-08	5.15E-08	3.61E-08	2.57E-05	1.29E-07
3:Ins:R:4	5.82E-08	7.72E-08	6.13E-08	7.39E-08	6.71E-05	3.41E-08	5.04E-08	7.09E-08	5.50E-08	1.19E-07
3:Ins:R:5	2.83E-04	0.00E+00	1.93E-08	2.74E-04	1.67E-05	2.75E-08	1.13E-03	0.00E+00	9.94E-04	2.34E-03
