NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	119.264	35.082	39.705	28.056	0.201	0.936	20000.0
2	114.434	34.112	35.295	25.646	0.19	0.951	20000.0
3	116.428	33.9	36.643	26.189	0.19	0.946	20000.0
4	116.077	34.526	36.363	26.438	0.194	0.947	20000.0
5	113.813	32.484	29.328	21.674	0.187	0.959	20000.0
6	113.834	33.729	33.831	24.967	0.191	0.95	20000.0
7	113.424	33.756	34.492	25.456	0.191	0.949	30000.0
8	113.608	33.798	34.169	25.216	0.192	0.951	20000.0
9	116.047	34.596	37.851	27.316	0.201	0.941	20000.0
10	116.133	34.517	35.537	25.754	0.191	0.949	50000.0
