NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	51.587	18.715	12.652	11.809	0.094	0.99	50000.0
2	53.357	19.197	12.99	11.971	0.096	0.99	50000.0
3	54.087	19.668	12.986	12.049	0.098	0.991	40000.0
4	51.665	19.288	12.311	11.798	0.099	0.99	50000.0
5	51.461	18.674	12.515	11.701	0.094	0.99	70000.0
6	51.051	18.516	12.093	11.22	0.093	0.991	70000.0
7	51.636	18.247	12.508	11.126	0.091	0.992	80000.0
8	49.384	18.191	11.361	10.656	0.095	0.992	40000.0
9	52.131	18.846	12.594	11.484	0.099	0.991	60000.0
10	52.711	19.187	12.452	11.601	0.095	0.991	40000.0
