MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	1.64E-08	5.05E-08	3.04E-08	1.55E-03	3.48E-02	5.17E-07	2.27E-05	4.08E-03	7.14E-02	4.43E-03	1.77E-02	5.25E-03	3.09E-02	7.09E-03
1:Del:C:1	1.10E-04	1.26E-04	1.26E-06	2.43E-04	1.82E-02	4.75E-03	1.21E-02	6.31E-03	4.99E-02	3.12E-02	2.22E-02	1.55E-03	2.27E-03	9.85E-03
1:Del:C:2	0.00E+00	2.31E-08	3.92E-08	3.06E-08	3.82E-04	7.00E-04	1.02E-04	1.68E-03	1.28E-03	6.71E-03	0.00E+00	1.54E-03	9.39E-04	4.25E-03
1:Del:C:3	2.24E-04	7.13E-04	0.00E+00	4.75E-04	7.37E-03	6.11E-04	4.12E-03	0.00E+00	5.29E-03	1.67E-02	4.92E-03	6.71E-03	9.93E-03	2.85E-03
1:Del:C:4	3.04E-04	7.74E-04	7.65E-05	4.43E-05	4.09E-03	1.53E-04	2.81E-03	2.59E-03	1.89E-03	0.00E+00	5.05E-03	1.02E-02	0.00E+00	1.89E-03
1:Del:C:5	2.45E-04	1.32E-03	7.97E-05	0.00E+00	2.26E-03	1.80E-03	7.08E-04	9.59E-03	1.46E-02	8.55E-03	1.43E-02	6.88E-03	1.15E-02	1.15E-02
1:Del:T:0	4.84E-04	4.38E-04	3.86E-04	8.67E-05	1.78E-02	8.43E-03	2.84E-02	3.06E-03	2.89E-02	1.52E-02	1.52E-02	9.39E-03	9.07E-03	8.24E-04
1:Del:T:1	0.00E+00	0.00E+00	0.00E+00	5.26E-04	4.91E-03	2.55E-03	7.46E-03	3.00E-03	2.27E-02	6.09E-03	1.97E-02	2.77E-03	5.20E-03	1.23E-03
1:Del:T:2	0.00E+00	7.42E-04	3.95E-04	6.65E-04	9.89E-03	1.40E-46	2.27E-02	2.75E-03	2.52E-02	1.98E-02	7.96E-03	1.10E-02	1.61E-02	7.37E-08
1:Del:T:3	3.64E-04	2.08E-03	5.84E-04	3.80E-04	1.30E-02	1.40E-46	2.22E-02	1.02E-02	2.92E-02	1.38E-02	2.77E-02	4.45E-02	5.22E-03	1.21E-02
1:Del:T:4	1.07E-03	4.09E-03	3.37E-04	6.02E-04	1.72E-02	4.19E-03	2.45E-02	4.66E-03	1.58E-02	2.07E-02	6.35E-02	4.01E-02	3.12E-03	1.53E-02
1:Del:T:5	4.37E-07	4.58E-03	9.02E-08	3.09E-07	3.44E-07	2.24E-07	1.45E-02	3.36E-07	3.40E-02	2.14E-02	6.09E-02	9.55E-02	2.22E-03	7.81E-03
1:Ins:C:0	3.14E-05	4.59E-09	1.29E-08	1.12E-04	1.84E-07	3.35E-04	0.00E+00	1.59E-03	1.84E-08	4.38E-04	1.94E-04	2.00E-07	7.08E-04	3.29E-07
1:Ins:C:1	1.82E-08	1.53E-08	4.19E-06	1.14E-08	0.00E+00	5.57E-04	9.47E-05	4.79E-04	6.06E-04	2.22E-03	6.01E-04	8.49E-04	0.00E+00	2.70E-04
1:Ins:C:2	1.40E-05	1.65E-08	2.01E-04	0.00E+00	7.47E-09	1.29E-04	2.16E-08	9.47E-05	1.50E-06	1.45E-03	6.69E-08	8.47E-08	4.96E-04	1.89E-07
1:Ins:C:3	3.18E-04	2.16E-05	4.50E-05	9.77E-05	0.00E+00	1.65E-08	0.00E+00	0.00E+00	4.71E-05	2.58E-04	3.13E-03	5.76E-05	0.00E+00	3.40E-03
1:Ins:C:4	1.99E-04	1.59E-04	2.19E-08	1.13E-04	1.16E-03	5.17E-04	1.77E-04	1.62E-03	2.61E-04	3.86E-03	3.41E-04	3.38E-03	1.39E-04	3.73E-03
1:Ins:C:5	1.54E-03	1.04E-03	0.00E+00	9.09E-04	3.45E-04	8.43E-04	7.39E-04	0.00E+00	1.61E-03	6.41E-03	1.58E-02	2.21E-02	9.54E-04	4.32E-02
1:Ins:T:0	2.70E-04	4.57E-04	0.00E+00	0.00E+00	8.80E-03	7.10E-08	6.26E-03	2.48E-03	4.75E-03	1.05E-02	2.21E-03	1.15E-02	3.48E-03	0.00E+00
1:Ins:T:1	1.36E-04	0.00E+00	1.94E-05	0.00E+00	1.77E-03	6.04E-04	3.76E-03	3.88E-04	3.69E-03	3.59E-03	3.25E-03	1.37E-04	1.18E-03	5.70E-04
1:Ins:T:2	4.06E-05	1.91E-04	5.82E-05	4.12E-04	1.25E-04	6.83E-04	1.51E-03	1.25E-07	7.12E-04	1.96E-03	1.69E-03	1.09E-03	3.41E-03	0.00E+00
1:Ins:T:3	3.40E-04	5.25E-05	3.32E-08	1.42E-04	1.35E-03	2.02E-04	4.41E-04	2.58E-08	2.82E-04	4.88E-04	7.19E-03	1.58E-03	1.20E-03	6.37E-03
1:Ins:T:4	1.93E-03	7.46E-09	7.52E-06	1.40E-46	2.94E-07	2.31E-04	6.29E-04	1.75E-03	3.05E-03	2.97E-02	8.56E-03	2.96E-03	1.80E-02	4.15E-02
1:Ins:T:5	5.51E-03	3.04E-08	1.29E-07	3.57E-07	1.09E-02	1.05E-03	1.12E-02	4.90E-07	6.30E-07	8.94E-03	3.63E-02	1.90E-07	3.75E-03	7.66E-02
2:Del:R:0	3.76E-04	0.00E+00	1.77E-05	0.00E+00	2.47E-03	2.10E-03	3.94E-03	4.78E-03	4.72E-03	2.53E-03	1.73E-03	5.02E-04	2.86E-03	2.25E-03
2:Del:R:1	5.62E-05	4.88E-04	2.78E-05	0.00E+00	5.84E-04	1.86E-03	3.53E-03	3.67E-03	3.21E-03	1.30E-02	7.30E-03	5.41E-03	2.79E-03	1.55E-03
2:Del:R:2	0.00E+00	8.25E-05	6.13E-05	2.29E-08	2.79E-08	7.15E-04	4.62E-04	6.63E-07	5.13E-04	3.13E-03	4.46E-03	5.23E-04	8.96E-05	4.48E-03
2:Del:R:3	6.95E-05	1.39E-04	6.39E-05	1.69E-08	7.04E-04	1.25E-08	0.00E+00	1.42E-04	3.41E-08	1.40E-46	4.46E-07	5.15E-04	0.00E+00	1.83E-03
2:Del:R:4	2.16E-05	7.18E-08	6.89E-08	2.65E-08	3.04E-08	1.67E-07	2.24E-08	9.97E-08	1.12E-07	1.68E-07	9.26E-04	2.20E-04	1.97E-07	8.33E-04
2:Del:R:5	1.35E-04	5.25E-09	1.54E-07	1.69E-02	6.36E-07	9.16E-08	3.51E-08	1.56E-07	7.49E-05	4.43E-07	9.92E-08	3.65E-08	7.61E-02	7.47E-03
3:Del:R:0	7.70E-04	1.96E-08	1.41E-07	2.46E-02	1.27E-06	9.57E-46	1.79E-07	5.03E-03	1.43E-03	2.07E-06	7.91E-03	1.60E-02	4.60E-02	5.28E-03
3:Del:R:1	1.95E-04	3.44E-04	1.62E-04	0.00E+00	1.99E-03	3.24E-04	2.51E-03	6.79E-03	3.38E-03	1.01E-02	2.07E-03	5.78E-03	1.51E-02	9.88E-03
3:Del:R:2	1.64E-04	3.63E-04	1.65E-08	2.21E-04	0.00E+00	0.00E+00	7.83E-04	1.02E-03	5.94E-04	7.08E-04	1.19E-03	4.38E-03	7.57E-05	3.02E-03
3:Del:R:3	3.84E-08	6.38E-05	1.75E-07	2.42E-08	7.25E-08	1.78E-04	1.53E-09	6.29E-08	1.35E-07	1.35E-07	1.62E-03	4.11E-04	5.07E-06	1.64E-03
3:Del:R:4	8.44E-09	1.64E-08	1.02E-08	1.21E-08	8.66E-08	3.74E-08	3.44E-08	7.60E-08	1.19E-07	1.58E-07	1.91E-07	1.01E-07	2.24E-07	1.43E-07
3:Del:R:5	5.93E-05	6.72E-09	1.27E-05	2.30E-04	7.52E-05	4.59E-08	1.54E-04	1.77E-08	0.00E+00	7.92E-04	5.66E-08	7.23E-08	1.25E-03	0.00E+00
4:Del:R:0	1.28E-08	3.49E-08	3.42E-08	9.80E-05	7.11E-04	2.45E-04	2.13E-03	2.88E-03	1.09E-03	7.85E-03	0.00E+00	4.75E-03	1.99E-03	1.81E-07
4:Del:R:1	2.19E-05	4.70E-04	9.45E-05	0.00E+00	1.11E-03	4.06E-04	1.94E-03	2.94E-03	1.21E-03	4.83E-04	2.54E-03	1.61E-03	1.06E-03	7.97E-04
4:Del:R:2	0.00E+00	1.96E-04	7.62E-05	2.37E-08	4.31E-04	3.75E-08	8.12E-05	2.21E-04	4.11E-04	1.26E-03	0.00E+00	6.48E-04	1.77E-03	0.00E+00
4:Del:R:3	8.44E-09	1.64E-08	1.02E-08	1.21E-08	8.66E-08	3.74E-08	3.44E-08	7.60E-08	1.19E-07	1.58E-07	1.91E-07	1.01E-07	2.24E-07	1.43E-07
4:Del:R:4	8.44E-09	1.64E-08	1.02E-08	1.21E-08	8.66E-08	3.74E-08	3.44E-08	7.60E-08	1.19E-07	1.58E-07	1.91E-07	1.01E-07	2.24E-07	1.43E-07
4:Del:R:5	8.44E-09	1.64E-08	1.02E-08	1.21E-08	8.66E-08	3.74E-08	3.44E-08	7.60E-08	1.19E-07	1.58E-07	1.91E-07	1.01E-07	2.24E-07	1.43E-07
5:Del:R:0	1.60E-07	1.90E-04	1.19E-04	2.28E-04	1.40E-46	3.47E-02	0.00E+00	5.87E-02	6.85E-04	4.04E-02	6.45E-04	3.23E-03	4.70E-02	1.90E-03
5:Del:R:1	7.62E-05	5.28E-04	0.00E+00	5.37E-06	8.25E-04	1.73E-03	4.53E-04	0.00E+00	2.62E-04	1.25E-03	2.02E-03	2.78E-03	2.19E-03	1.87E-03
5:Del:R:2	7.89E-06	0.00E+00	5.93E-05	1.22E-04	0.00E+00	4.14E-08	2.61E-04	0.00E+00	1.06E-04	9.64E-04	1.34E-06	9.83E-04	1.22E-03	1.71E-03
5:Del:R:3	2.41E-08	2.21E-08	3.66E-08	8.79E-08	7.96E-08	3.32E-07	8.19E-05	2.97E-08	1.90E-04	3.18E-04	3.82E-04	1.03E-07	3.08E-04	9.10E-04
5:Del:R:4	2.18E-08	3.12E-08	4.57E-08	1.11E-07	8.12E-08	7.36E-08	1.86E-04	8.37E-08	6.67E-07	3.20E-04	1.04E-06	1.08E-04	1.88E-04	2.28E-07
5:Del:R:5	2.53E-08	2.97E-08	3.73E-08	2.31E-08	8.38E-08	8.17E-08	3.44E-07	8.88E-05	6.48E-05	4.74E-04	3.26E-07	5.88E-07	7.77E-05	2.02E-07
2:Ins:R:0	0.00E+00	1.97E-04	0.00E+00	3.32E-04	0.00E+00	4.14E-04	4.19E-04	2.00E-03	4.41E-04	4.83E-03	9.08E-04	1.96E-03	3.17E-04	1.07E-03
2:Ins:R:1	3.15E-09	0.00E+00	1.16E-04	2.86E-08	5.34E-08	4.77E-04	6.85E-04	1.70E-04	1.08E-03	1.96E-03	4.67E-03	6.61E-04	3.05E-03	1.21E-03
2:Ins:R:2	0.00E+00	1.21E-08	0.00E+00	3.81E-03	3.32E-03	5.97E-07	2.67E-03	1.68E-03	2.04E-03	6.21E-03	1.54E-03	3.26E-04	1.80E-02	3.84E-03
