NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	58.992	23.951	13.956	14.933	0.13	0.984	80000.0
2	56.903	23.007	13.574	14.421	0.122	0.985	70000.0
3	58.202	23.935	13.771	14.917	0.133	0.984	60000.0
4	58.382	23.789	14.177	15.056	0.125	0.985	40000.0
5	56.687	23.357	13.544	14.588	0.124	0.985	30000.0
6	58.212	23.652	13.505	14.235	0.128	0.986	30000.0
7	57.14	23.404	13.67	14.762	0.126	0.985	70000.0
8	59.654	24.133	14.287	15.126	0.13	0.985	40000.0
9	55.303	22.35	12.675	13.582	0.124	0.986	30000.0
10	58.225	23.403	13.92	14.386	0.126	0.986	30000.0
