Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V35	85	0	22	3	11	0	0	0	0	0	4	11	0	10	0	0	0
V36	17	3	132	0	2	26	2	3	37	10	6	4	9	0	0	0	7
V37	4	83	0	73	3	84	9	3	0	14	5	0	11	0	0	0	0
V38	0	191	136	58	51	14	58	0	33	4	0	56	0	33	0	27	0
V39	4	25	0	98	0	65	0	2	8	45	0	0	0	13	0	0	0
V40	9	42	0	162	3	99	87	51	0	1	2	0	0	1	11	0	0
V41	38	4	90	0	27	0	0	27	15	14	19	40	16	39	17	1	0
V42	32	1	8	2	11	0	0	17	1	3	15	0	2	0	0	0	0
V43	181	43	3	19	15	22	51	0	17	0	19	0	5	5	0	2	0
V44	20	3	35	13	24	50	0	9	0	0	3	4	0	0	0	2	2
V45	123	43	20	0	78	0	0	19	52	29	19	70	0	0	45	0	0
V46	96	10	0	62	35	17	23	32	0	29	35	19	0	0	0	0	0
V47	0	0	60	24	8	2	9	33	39	104	1	0	1	11	0	3	0
V48	0	0	5	26	11	12	0	0	0	0	0	0	3	0	0	0	0
V49	16	0	0	0	61	0	0	8	0	0	3	10	4	0	2	3	0
V50	0	8	95	29	0	11	30	27	42	4	0	43	0	21	45	0	0
V51	16	31	33	57	6	75	59	5	0	0	20	0	3	0	0	0	0
V52	27	34	0	59	12	26	10	13	1	0	9	0	0	0	1	13	0
V53	132	155	15	48	25	9	0	0	0	0	48	49	3	0	0	12	0
V54	109	0	0	21	39	31	76	81	13	4	17	4	0	17	0	0	7
V55	26	16	26	4	1	3	3	0	0	6	0	0	0	0	0	0	8
V56	112	75	14	0	0	9	20	10	11	0	42	0	0	0	0	16	0
V57	11	5	65	16	30	0	0	29	12	4	5	9	21	7	7	0	14
V58	38	43	37	27	10	0	0	4	0	0	5	34	0	0	0	0	0
V59	47	93	40	0	0	0	0	0	0	0	15	30	1	44	0	0	0
V60	179	1	93	0	114	0	0	0	12	14	39	0	21	0	0	1	1
V61	56	16	18	0	68	0	0	51	74	21	8	12	0	0	0	0	0
V62	0	37	8	37	24	18	69	5	27	11	0	31	0	0	6	0	0
V63	3	36	38	5	0	1	0	0	5	0	0	14	0	0	0	4	0
V64	16	65	44	0	2	0	1	4	0	0	1	10	8	0	0	14	0
V65	98	54	88	0	2	0	0	20	45	5	20	0	0	72	26	0	0
V66	12	5	1	42	22	5	26	22	17	12	1	0	22	0	0	0	0
V67	17	50	8	32	33	51	18	25	48	31	0	1	20	0	8	0	10
V68	211	186	10	0	50	0	0	0	0	0	12	5	24	10	0	5	0
V69	10	1	3	9	15	12	9	0	0	13	8	0	0	0	0	2	2
V70	57	83	4	0	132	0	4	12	8	0	3	0	21	2	0	0	0
V71	0	14	2	0	74	70	35	7	0	0	3	4	0	19	0	0	0
V72	1	72	4	13	0	28	33	7	1	0	5	0	26	2	0	0	15
V73	18	20	39	0	66	12	0	0	0	1	10	0	51	0	0	1	0
V74	3	43	15	0	36	0	0	0	0	0	1	0	22	22	0	0	0
V75	207	33	20	8	13	4	0	0	8	0	26	0	0	0	8	13	3
V76	33	6	32	19	0	4	31	0	0	0	1	12	4	0	17	0	0
V77	28	3	105	42	3	74	26	11	0	3	19	3	0	16	0	0	0
V78	57	98	78	3	6	9	0	0	3	0	11	0	7	34	0	0	3
V79	57	0	29	90	32	68	89	29	0	14	17	0	32	0	0	6	0
V80	99	42	4	4	2	6	0	0	0	5	10	7	0	0	0	1	0
V81	34	0	8	0	103	0	0	5	0	14	0	0	38	0	0	0	0
V82	28	27	40	34	16	36	0	33	16	8	6	5	0	0	9	0	0
V83	33	3	9	5	3	16	0	0	0	7	0	0	0	0	0	0	48
V84	13	0	115	99	4	70	133	78	59	61	21	0	20	0	55	0	0
V85	9	114	14	0	0	4	0	0	58	68	1	36	0	0	11	5	0
V86	55	94	56	48	30	56	49	0	2	6	14	41	26	0	0	1	0
V87	38	112	81	26	0	35	0	0	10	0	5	77	0	0	19	7	0
V88	11	115	2	0	7	6	17	0	0	0	7	4	3	0	0	0	0
V89	0	0	32	0	0	2	0	6	18	15	1	0	3	0	0	0	1
V90	13	81	0	30	161	11	75	0	0	0	0	0	47	0	0	0	4
V91	26	0	41	0	0	0	0	22	30	6	10	2	2	0	0	0	2
V92	9	0	44	0	0	0	0	0	1	0	14	0	0	0	0	2	0
V93	43	41	18	0	55	10	139	40	53	66	43	0	32	0	0	0	0
V94	86	0	0	3	0	2	0	20	0	4	11	0	0	0	0	0	0
V95	0	151	5	0	43	0	0	83	55	105	0	0	13	0	15	12	0
V96	119	61	136	0	22	0	45	95	65	18	10	0	6	0	0	1	14
V97	0	23	9	9	3	0	9	2	1	0	0	2	8	4	8	2	0
V98	172	253	15	0	23	12	22	105	73	56	33	168	15	0	0	0	0
V99	97	70	0	26	6	37	0	3	0	1	36	0	59	0	0	0	0
V100	103	0	122	17	19	4	40	0	3	0	67	0	0	0	0	0	0
