Method,Simulation,K,rmse_Lambda,rmse_Counts,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,Sensitivity,Precision,cos_sim,time,ESS_Sig_mean,ESS_Sig_sd,ESS_Theta_mean,ESS_Theta_sd,ESS_relweight_mean,ESS_relweight_sd,J,theta,K_new,overd
5.ARD,8,10,1.4824639974654392,2.8667398145331973,0.0016841364765646692,0.002543069471416872,0.0021136029739907704,2.272847209743489,24.948975102587195,13.610911156165342,1,1,0.9938231204044741,20.082134008407593,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,9,10,1.4979401782401702,2.954670737123109,0.0020344116179489375,0.0033329542191404883,0.002683682918544713,1.5648855001056112,27.34155423619712,14.453219868151365,1,1,0.9913364661090434,20.753204822540283,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,10,10,1.5399962078276623,2.7839279448190353,0.0016679734325751759,0.003177934779040948,0.0024229541058080617,1.496472041203804,24.54675788006126,13.021614960632533,1,1,0.9941333177993061,18.207698822021484,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,11,10,1.5795038856815107,2.8952754072175932,0.0016740896921984497,0.002644456895950177,0.0021592732940743133,2.644067122252425,24.050043881098503,13.347055501675463,1,1,0.9942467720984604,19.64485263824463,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,12,10,1.4411231983440775,2.8573023954236194,0.0014004606933378384,0.0031728705546248443,0.002286665623981341,1.5357932161367491,25.811333887054623,13.673563551595686,1,1,0.9933296959031196,18.389578342437744,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,13,10,1.4590927582999658,2.8384613096742464,0.0016191301536659741,0.0026494600239012752,0.0021342950887836246,2.296312107303983,21.68209221020328,11.989202158753631,1,1,0.9943389958886654,19.620473623275757,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,14,10,1.545397194923587,2.9517161988884992,0.0016560746627579549,0.0030862836651782957,0.0023711791639681253,2.438775912412865,28.06178303372676,15.250279473069812,1,1,0.9920909196531236,21.016132831573486,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,15,10,1.4593545269237762,2.840740458239875,0.0015262449169501538,0.003927961226553472,0.0027271030717518126,3.6022506676738946,24.325149104498614,13.963699886086253,1,1,0.9892613415057628,18.78398060798645,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,16,10,1.5455441148675149,2.805163976787843,0.002038288252466814,0.0028655842710920993,0.0024519362617794567,3.000218539599062,23.581037264753853,13.290627902176457,1,1,0.9929068371657002,18.62971591949463,NA,NA,NA,NA,NA,NA,200,100,6,0
5.ARD,17,10,1.4684517237332173,2.8828874222085363,0.0018204651846835795,0.0027406346445632244,0.002280549914623402,2.6197372623217374,21.5695507474219,12.09464400487182,1,1,0.9949773549868837,19.319612503051758,NA,NA,NA,NA,NA,NA,200,100,6,0
