MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	2.89E-03	4.61E-03	1.48E-03	8.92E-03	1.20E-03	4.52E-03	2.62E-02	1.38E-02	1.23E-02	1.87E-02	1.44E-02	2.00E-02	8.56E-46	4.13E-02	1.87E-02
1:Del:C:1	0.00E+00	2.24E-03	0.00E+00	2.62E-03	4.82E-03	7.47E-04	1.36E-02	2.82E-02	1.46E-03	6.90E-04	1.51E-02	7.76E-03	1.17E-02	1.78E-02	6.53E-03
1:Del:C:2	1.41E-07	3.71E-02	4.22E-03	2.06E-03	1.71E-07	2.92E-04	3.74E-06	5.15E-04	5.56E-02	3.31E-08	4.31E-46	9.36E-03	1.59E-02	5.07E-02	1.09E-02
1:Del:C:3	7.38E-04	4.87E-04	3.50E-04	2.88E-03	1.38E-03	0.00E+00	5.37E-03	1.84E-03	2.92E-03	3.16E-03	0.00E+00	3.75E-03	5.85E-04	1.58E-03	9.64E-03
1:Del:C:4	1.06E-04	1.75E-04	8.29E-04	1.90E-04	7.11E-04	5.13E-04	2.69E-03	1.09E-02	0.00E+00	1.94E-03	8.82E-04	2.04E-03	4.98E-03	2.95E-03	3.23E-03
1:Del:C:5	6.52E-04	3.10E-05	3.96E-03	1.21E-03	3.46E-04	0.00E+00	4.64E-04	1.25E-03	2.42E-05	4.64E-03	6.33E-03	1.27E-02	1.24E-02	5.27E-03	1.07E-03
1:Del:T:0	7.89E-04	0.00E+00	1.24E-03	6.25E-03	4.70E-03	2.05E-03	9.27E-03	2.31E-02	1.91E-03	7.04E-03	1.66E-02	3.67E-03	2.95E-03	1.74E-02	2.29E-02
1:Del:T:1	0.00E+00	1.40E-46	8.20E-04	4.97E-03	7.27E-03	4.30E-07	8.58E-03	1.49E-02	5.82E-04	3.89E-03	4.55E-03	3.90E-03	2.33E-03	1.77E-02	6.58E-03
1:Del:T:2	0.00E+00	1.44E-03	2.00E-03	3.27E-03	0.00E+00	1.13E-03	1.14E-02	2.71E-02	1.65E-04	2.88E-03	2.52E-03	2.43E-03	8.09E-03	7.48E-03	1.16E-02
1:Del:T:3	4.41E-07	0.00E+00	2.59E-03	0.00E+00	0.00E+00	7.17E-04	1.85E-02	2.27E-02	2.04E-03	1.28E-02	1.10E-02	4.90E-03	2.42E-02	4.20E-46	1.81E-02
1:Del:T:4	0.00E+00	2.31E-03	5.32E-03	3.91E-03	1.62E-03	5.73E-04	1.33E-02	1.37E-02	7.84E-04	1.42E-02	6.69E-03	4.62E-03	1.80E-03	1.04E-03	4.84E-03
1:Del:T:5	5.02E-41	2.09E-07	1.14E-02	3.75E-03	5.51E-08	2.26E-07	4.99E-17	5.81E-07	9.05E-06	7.13E-02	2.68E-06	8.57E-08	7.99E-02	6.80E-02	3.36E-02
1:Ins:C:0	1.39E-04	1.48E-04	6.78E-05	6.37E-04	2.13E-04	4.39E-07	1.17E-08	4.11E-07	0.00E+00	1.66E-06	3.18E-04	9.86E-08	1.61E-03	1.94E-03	2.37E-03
1:Ins:C:1	4.20E-08	8.23E-08	6.50E-05	2.99E-04	2.00E-04	8.90E-04	3.74E-07	1.22E-04	1.88E-08	2.30E-04	2.01E-04	0.00E+00	6.95E-04	1.39E-03	7.60E-04
1:Ins:C:2	6.69E-08	3.24E-08	3.95E-04	4.47E-07	9.78E-04	1.76E-04	3.43E-07	2.23E-05	0.00E+00	1.27E-03	1.09E-07	1.18E-04	1.42E-07	1.95E-03	8.84E-04
1:Ins:C:3	1.08E-04	4.48E-05	2.01E-04	8.12E-04	2.56E-04	1.45E-07	3.77E-04	3.61E-04	4.96E-04	2.72E-03	8.24E-04	1.62E-03	2.92E-04	8.43E-08	2.71E-04
1:Ins:C:4	0.00E+00	3.94E-02	2.75E-03	2.19E-04	8.72E-03	5.83E-03	6.49E-08	3.10E-07	7.46E-02	1.34E-03	1.02E-02	1.73E-02	6.76E-02	4.41E-02	4.54E-07
1:Ins:C:5	4.11E-03	1.55E-04	4.92E-03	1.06E-06	3.06E-04	4.71E-03	2.03E-07	2.04E-05	9.91E-08	9.63E-03	1.74E-02	6.20E-03	2.11E-02	3.16E-03	7.95E-03
1:Ins:T:0	5.13E-05	2.17E-04	3.03E-04	1.20E-03	3.52E-04	7.28E-08	3.50E-03	2.85E-03	8.87E-04	2.49E-03	5.44E-03	6.34E-03	3.37E-03	8.84E-03	7.66E-03
1:Ins:T:1	3.39E-07	3.59E-07	1.74E-08	6.78E-04	2.03E-03	0.00E+00	8.26E-03	6.13E-03	1.97E-03	7.11E-09	1.03E-02	2.95E-03	1.60E-07	4.40E-03	1.70E-02
1:Ins:T:2	5.23E-08	7.01E-09	6.21E-05	6.61E-04	1.02E-04	3.30E-04	4.07E-04	2.69E-03	1.05E-08	1.70E-03	1.25E-02	3.84E-03	1.17E-03	1.46E-04	7.62E-03
1:Ins:T:3	5.07E-04	5.31E-05	6.25E-05	7.01E-04	9.16E-04	2.68E-08	1.67E-03	2.58E-03	5.61E-05	2.50E-03	1.34E-03	6.60E-03	1.95E-03	2.01E-04	3.45E-03
1:Ins:T:4	4.23E-03	2.84E-03	1.43E-03	5.12E-04	5.61E-04	4.36E-04	2.67E-04	1.21E-03	5.64E-02	1.13E-03	1.40E-46	8.53E-04	8.78E-03	2.43E-03	5.69E-02
1:Ins:T:5	6.45E-03	1.17E-07	2.29E-46	1.03E-06	7.62E-07	2.65E-07	8.44E-03	2.81E-03	1.32E-02	2.65E-02	7.45E-02	7.57E-02	9.30E-02	4.01E-03	3.79E-06
2:Del:R:0	2.17E-08	2.71E-08	1.38E-07	9.09E-04	4.29E-03	9.19E-08	3.49E-03	2.63E-02	4.26E-03	2.25E-03	8.54E-07	8.10E-08	3.52E-08	8.94E-03	3.67E-02
2:Del:R:1	7.47E-08	5.06E-04	1.60E-03	2.61E-03	1.42E-03	4.11E-04	9.24E-04	1.29E-02	1.29E-02	3.06E-03	9.16E-03	8.32E-04	9.66E-04	7.64E-03	2.00E-02
2:Del:R:2	4.93E-04	2.64E-08	5.61E-04	2.40E-07	0.00E+00	1.18E-08	2.23E-04	6.17E-07	4.81E-07	6.21E-04	3.07E-07	8.43E-08	8.55E-04	1.11E-03	0.00E+00
2:Del:R:3	7.95E-07	2.99E-08	3.39E-07	3.66E-04	1.71E-04	1.01E-07	1.27E-04	1.08E-04	2.16E-08	3.40E-04	5.00E-07	1.00E-03	2.13E-03	9.96E-04	1.22E-03
2:Del:R:4	0.00E+00	1.21E-07	2.87E-04	2.09E-04	8.86E-08	3.04E-04	1.52E-08	1.52E-07	4.68E-08	1.39E-03	3.94E-04	6.23E-08	3.67E-08	6.01E-04	1.17E-03
2:Del:R:5	1.91E-07	3.57E-05	1.39E-08	1.88E-05	8.67E-08	2.97E-04	1.54E-07	9.82E-07	1.01E-04	0.00E+00	2.01E-03	5.16E-04	1.60E-04	8.56E-05	8.33E-04
3:Del:R:0	1.19E-07	1.66E-08	3.46E-08	5.28E-03	2.48E-03	1.74E-04	5.69E-04	8.05E-04	1.04E-03	7.53E-04	1.05E-03	2.56E-03	6.53E-03	6.79E-03	1.99E-03
3:Del:R:1	1.25E-03	5.89E-08	7.14E-04	2.43E-04	8.89E-04	1.14E-03	1.69E-03	3.30E-03	2.24E-08	2.17E-03	6.82E-03	7.02E-03	1.06E-03	3.66E-03	1.78E-02
3:Del:R:2	0.00E+00	1.80E-04	7.15E-04	5.36E-04	5.47E-04	5.88E-05	1.12E-03	7.68E-04	4.14E-04	1.28E-03	9.73E-04	1.27E-03	6.83E-04	9.80E-04	2.18E-03
3:Del:R:3	1.12E-08	4.88E-08	1.74E-04	6.69E-04	9.59E-04	2.90E-08	1.78E-04	7.19E-04	1.27E-07	3.61E-04	5.41E-08	6.36E-05	2.20E-04	2.16E-04	1.29E-03
3:Del:R:4	3.32E-08	9.10E-08	4.35E-08	3.19E-07	3.29E-07	1.80E-04	1.58E-04	1.82E-04	2.23E-07	1.08E-07	3.14E-07	1.76E-04	1.21E-04	3.12E-04	1.39E-07
3:Del:R:5	1.08E-08	3.93E-08	2.95E-08	5.69E-08	5.55E-08	6.65E-08	3.13E-08	4.70E-08	2.10E-07	3.01E-08	2.54E-07	6.02E-08	1.24E-07	1.39E-07	1.56E-07
4:Del:R:0	7.55E-06	2.99E-04	0.00E+00	2.56E-03	1.11E-03	1.69E-05	3.63E-04	9.37E-04	7.70E-04	0.00E+00	0.00E+00	3.26E-08	2.80E-46	1.21E-03	8.66E-03
4:Del:R:1	6.51E-04	4.23E-04	5.28E-04	2.69E-04	0.00E+00	1.15E-03	1.30E-03	2.44E-03	2.87E-08	1.19E-03	4.94E-03	3.31E-03	3.24E-04	2.98E-03	2.63E-03
4:Del:R:2	1.64E-04	1.09E-04	4.02E-08	0.00E+00	2.07E-08	6.80E-05	2.72E-04	6.66E-04	8.76E-05	4.70E-08	1.58E-07	7.00E-08	2.68E-08	2.90E-08	1.24E-07
4:Del:R:3	3.94E-08	6.32E-08	6.04E-08	2.35E-05	1.52E-04	1.12E-07	1.28E-07	5.57E-08	2.58E-07	1.35E-07	1.27E-04	6.20E-08	1.46E-04	2.38E-04	1.55E-07
4:Del:R:4	5.87E-07	1.19E-04	4.88E-08	8.51E-05	2.06E-05	1.02E-07	7.47E-05	1.66E-04	9.10E-04	2.92E-08	7.81E-04	5.33E-05	2.93E-04	9.74E-08	3.44E-04
4:Del:R:5	3.35E-05	2.63E-08	1.73E-04	9.09E-08	2.47E-08	1.05E-07	2.68E-08	9.60E-08	3.90E-08	4.47E-04	3.53E-04	4.18E-04	3.57E-06	1.62E-07	3.37E-07
5:Del:R:0	8.07E-08	4.20E-46	8.81E-04	1.53E-02	4.29E-02	0.00E+00	8.83E-08	4.50E-06	6.24E-07	2.18E-03	1.52E-05	1.78E-04	1.67E-06	4.06E-02	3.69E-02
5:Del:R:1	1.04E-04	3.90E-08	5.71E-04	2.52E-04	5.88E-05	4.29E-08	2.90E-04	1.43E-03	2.13E-03	2.60E-03	1.52E-04	7.67E-04	9.52E-04	1.32E-03	2.40E-03
5:Del:R:2	4.40E-05	5.25E-08	1.30E-04	4.60E-04	2.08E-04	5.97E-08	3.15E-08	1.50E-08	3.39E-08	2.75E-04	5.75E-04	8.63E-04	3.22E-04	1.82E-03	4.45E-08
5:Del:R:3	1.08E-08	3.93E-08	2.95E-08	5.69E-08	5.55E-08	6.65E-08	3.13E-08	4.70E-08	2.10E-07	3.01E-08	2.54E-07	6.02E-08	1.24E-07	1.39E-07	1.56E-07
5:Del:R:4	7.49E-05	4.57E-04	3.35E-08	0.00E+00	2.91E-07	9.21E-04	2.13E-08	0.00E+00	5.90E-03	0.00E+00	6.28E-03	6.57E-04	4.86E-04	9.80E-04	0.00E+00
5:Del:R:5	1.08E-08	3.93E-08	2.95E-08	5.69E-08	5.55E-08	6.65E-08	3.13E-08	4.70E-08	2.10E-07	3.01E-08	2.54E-07	6.02E-08	1.24E-07	1.39E-07	1.56E-07
2:Ins:R:0	0.00E+00	8.31E-05	6.87E-04	2.58E-03	9.16E-04	8.28E-08	7.79E-04	1.47E-06	7.72E-04	2.24E-06	2.97E-03	1.13E-03	5.99E-04	8.10E-04	6.30E-03
2:Ins:R:1	1.98E-07	7.56E-08	8.72E-07	1.11E-03	3.37E-04	3.39E-08	1.13E-03	1.32E-03	4.29E-04	1.67E-03	7.27E-04	7.81E-03	5.02E-04	2.53E-03	3.24E-03
2:Ins:R:2	4.09E-05	6.57E-05	4.78E-04	0.00E+00	0.00E+00	1.18E-07	8.61E-05	3.25E-04	6.29E-08	9.00E-04	8.82E-07	2.61E-05	2.78E-03	4.99E-04	3.63E-07
2:Ins:R:3	3.26E-04	9.28E-05	6.65E-07	3.37E-04	1.90E-04	2.39E-08	1.74E-08	0.00E+00	1.51E-03	2.64E-04	6.54E-04	4.18E-04	1.88E-08	6.54E-04	1.96E-03
2:Ins:R:4	5.95E-04	1.91E-08	9.93E-04	2.48E-04	1.92E-08	0.00E+00	7.07E-04	1.76E-03	1.32E-06	1.17E-03	6.39E-07	1.50E-03	9.01E-03	2.42E-03	3.59E-04
2:Ins:R:5	4.95E-03	1.23E-04	1.73E-03	7.65E-04	6.52E-04	3.54E-04	0.00E+00	2.92E-07	7.17E-03	6.67E-03	4.49E-02	1.48E-02	6.43E-03	1.53E-03	3.82E-03
3:Ins:R:0	1.87E-08	8.56E-08	1.78E-04	4.21E-04	8.36E-05	8.73E-08	1.85E-07	5.35E-07	2.92E-04	4.45E-04	3.64E-04	1.58E-07	3.33E-07	9.01E-04	1.89E-03
3:Ins:R:1	4.32E-08	5.14E-08	5.35E-04	2.49E-05	1.00E-04	1.36E-05	5.07E-04	3.47E-04	1.86E-07	6.84E-04	9.54E-05	1.04E-03	8.21E-04	3.49E-04	2.45E-04
3:Ins:R:2	2.95E-08	7.10E-08	2.00E-04	7.54E-08	1.50E-07	1.04E-07	2.87E-04	6.48E-05	2.15E-07	1.20E-04	2.94E-07	2.72E-04	1.82E-07	9.83E-05	9.26E-04
3:Ins:R:3	1.08E-08	3.93E-08	2.95E-08	5.69E-08	5.55E-08	6.65E-08	3.13E-08	4.70E-08	2.10E-07	3.01E-08	2.54E-07	6.02E-08	1.24E-07	1.39E-07	1.56E-07
3:Ins:R:4	2.57E-08	5.04E-08	9.12E-05	4.58E-05	1.01E-06	1.18E-07	6.03E-08	1.28E-07	2.58E-07	3.18E-04	1.09E-03	7.69E-08	4.69E-08	1.14E-03	1.26E-04
3:Ins:R:5	2.19E-04	4.02E-08	5.68E-04	2.15E-08	1.51E-08	3.99E-07	1.65E-07	4.47E-08	6.50E-08	1.83E-03	1.34E-03	1.17E-03	5.94E-04	1.27E-07	4.91E-07
4:Ins:R:0	2.70E-08	2.82E-05	4.06E-08	1.32E-04	3.42E-06	1.19E-07	8.02E-08	1.10E-04	4.70E-04	3.01E-04	6.50E-04	5.76E-04	1.28E-03	4.95E-04	1.57E-03
4:Ins:R:1	0.00E+00	9.77E-04	5.20E-05	1.40E-46	5.21E-04	4.61E-03	3.78E-04	0.00E+00	2.42E-03	1.77E-03	1.72E-02	1.24E-03	9.53E-04	5.66E-03	2.64E-03
4:Ins:R:2	3.55E-08	4.73E-08	7.02E-05	1.23E-07	7.44E-05	1.21E-07	5.73E-08	5.13E-08	8.49E-08	2.32E-04	3.63E-04	1.16E-07	1.61E-04	1.95E-07	1.82E-07
4:Ins:R:3	3.43E-08	8.08E-05	2.30E-07	8.72E-05	2.84E-07	7.51E-08	1.19E-04	3.21E-04	1.26E-03	2.09E-07	1.10E-07	1.97E-07	1.47E-07	6.96E-04	1.80E-04
