MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
5:Ins:R:1	0.00E+00	1.81E-04	3.35E-04	1.34E-04	1.31E-03	2.85E-04	2.95E-03	2.49E-03
5:Ins:R:2	1.78E-09	3.86E-09	1.42E-08	1.63E-08	1.55E-08	5.45E-09	5.60E-08	1.35E-07
5:Ins:R:3	9.13E-05	8.24E-05	2.73E-08	1.31E-08	2.28E-08	6.38E-05	5.81E-04	2.68E-04
5:Ins:R:4	1.61E-08	4.41E-08	9.34E-05	6.15E-08	6.10E-08	6.10E-08	1.58E-04	8.99E-05
5:Ins:R:5	1.70E-08	2.02E-05	2.02E-08	2.85E-05	1.37E-04	5.12E-08	4.25E-05	1.27E-04
2:Del:M:1	3.82E-05	1.95E-04	6.43E-04	0.00E+00	7.74E-04	3.34E-05	2.61E-03	5.03E-03
3:Del:M:1	3.23E-04	4.98E-05	6.58E-04	1.45E-04	1.22E-03	0.00E+00	2.79E-03	3.30E-03
3:Del:M:2	5.68E-05	1.96E-04	3.28E-04	0.00E+00	1.47E-03	2.47E-04	2.98E-03	5.77E-03
4:Del:M:1	0.00E+00	3.01E-04	2.00E-04	2.36E-03	4.77E-04	0.00E+00	1.78E-03	7.94E-03
4:Del:M:2	4.41E-05	8.61E-05	5.75E-04	1.35E-08	6.23E-04	7.95E-05	2.69E-03	1.55E-03
4:Del:M:3	7.64E-05	3.25E-09	4.56E-04	2.14E-04	2.51E-04	0.00E+00	2.92E-03	7.13E-04
5:Del:M:1	1.27E-06	1.34E-07	5.75E-08	4.96E-04	1.24E-02	3.88E-07	4.91E-02	9.92E-07
5:Del:M:2	5.67E-04	9.13E-09	4.87E-04	5.02E-04	5.56E-03	5.19E-04	1.74E-02	2.26E-03
5:Del:M:3	1.56E-04	0.00E+00	4.57E-04	2.16E-04	3.58E-03	1.15E-04	8.53E-03	4.22E-03
5:Del:M:4	3.40E-03	4.28E-07	1.49E-03	1.83E-03	2.14E-03	1.29E-03	3.05E-02	7.41E-03
5:Del:M:5	0.00E+00	2.10E-04	1.35E-08	7.41E-04	1.54E-03	6.79E-04	2.77E-03	4.48E-04
