MutationType	ID83A	ID83B	ID83C
1:Del:C:0	5.99E-03	6.44E-04	3.58E-04
1:Del:C:1	2.55E-03	9.12E-04	2.08E-04
1:Del:C:2	1.41E-04	6.25E-05	1.16E-04
1:Del:C:3	4.25E-04	4.11E-04	1.28E-04
1:Del:C:4	2.50E-04	3.16E-04	2.33E-04
1:Del:C:5	3.87E-04	6.79E-04	3.28E-04
1:Del:T:0	3.11E-03	9.43E-04	0.00E+00
1:Del:T:1	9.59E-04	3.15E-04	2.65E-08
1:Del:T:2	1.95E-03	2.57E-04	2.37E-08
1:Del:T:3	1.74E-03	5.29E-04	6.37E-04
1:Del:T:4	7.93E-04	1.49E-03	1.48E-04
1:Del:T:5	3.46E-02	4.35E-02	5.75E-03
1:Ins:C:0	8.91E-05	1.36E-04	1.58E-04
1:Ins:C:1	1.36E-03	9.10E-04	1.46E-03
1:Ins:C:2	1.80E-04	3.44E-05	9.37E-05
1:Ins:C:3	2.31E-04	2.76E-04	4.41E-04
1:Ins:C:4	2.46E-04	1.69E-04	1.68E-04
1:Ins:C:5	3.85E-04	6.72E-04	6.99E-05
1:Ins:T:0	2.90E-04	1.92E-04	1.20E-04
1:Ins:T:1	2.77E-04	1.96E-04	5.76E-05
1:Ins:T:2	1.77E-04	1.17E-04	1.87E-08
1:Ins:T:3	1.08E-04	3.05E-04	6.73E-05
1:Ins:T:4	1.70E-04	8.89E-04	3.69E-04
1:Ins:T:5	3.00E-04	3.26E-02	6.08E-08
2:Del:R:0	5.49E-04	1.86E-04	2.04E-03
2:Del:R:1	6.92E-04	6.06E-04	2.73E-04
2:Del:R:2	1.10E-04	1.24E-04	1.03E-04
2:Del:R:3	6.63E-05	1.12E-04	4.96E-05
2:Del:R:4	8.24E-05	1.30E-04	1.46E-04
2:Del:R:5	6.01E-05	6.90E-05	3.21E-05
3:Del:R:0	3.35E-04	2.20E-04	1.02E-04
3:Del:R:1	2.64E-04	4.56E-04	6.27E-09
3:Del:R:2	1.06E-03	9.36E-04	1.12E-03
3:Del:R:3	5.06E-08	3.48E-08	8.15E-05
3:Del:R:4	4.75E-09	1.57E-05	3.98E-09
3:Del:R:5	4.51E-09	4.49E-05	8.51E-09
4:Del:R:0	1.77E-04	3.18E-04	2.94E-04
4:Del:R:1	1.83E-04	2.94E-04	1.07E-04
4:Del:R:2	4.69E-05	8.50E-05	2.34E-09
4:Del:R:3	2.39E-09	6.90E-09	3.09E-09
4:Del:R:4	4.55E-08	4.05E-08	4.58E-05
4:Del:R:5	2.39E-09	6.90E-09	3.09E-09
5:Del:R:0	5.90E-03	4.75E-03	5.30E-04
5:Del:R:1	1.03E-04	1.05E-04	1.23E-08
5:Del:R:2	6.56E-05	7.31E-05	1.02E-07
5:Del:R:3	2.39E-09	6.90E-09	3.09E-09
5:Del:R:4	2.39E-09	6.90E-09	3.09E-09
5:Del:R:5	5.34E-08	3.68E-08	2.94E-05
2:Ins:R:0	2.10E-04	1.67E-05	2.96E-04
2:Ins:R:1	1.97E-04	6.70E-05	1.89E-04
2:Ins:R:2	4.81E-05	3.84E-05	1.02E-04
2:Ins:R:3	8.05E-05	1.12E-04	1.07E-04
2:Ins:R:4	8.05E-05	1.06E-04	2.18E-07
2:Ins:R:5	5.00E-04	6.47E-04	1.64E-04
3:Ins:R:0	6.62E-05	4.89E-05	2.22E-08
3:Ins:R:1	8.31E-05	1.18E-04	3.03E-08
3:Ins:R:2	2.42E-05	3.05E-05	5.93E-08
3:Ins:R:3	1.75E-05	3.55E-08	7.18E-08
3:Ins:R:4	1.95E-04	2.86E-04	4.90E-04
3:Ins:R:5	3.66E-05	1.39E-04	1.03E-04
4:Ins:R:0	2.86E-05	4.59E-09	1.14E-04
4:Ins:R:1	7.15E-05	1.88E-04	1.24E-05
4:Ins:R:2	3.77E-04	3.71E-04	7.90E-04
4:Ins:R:3	2.69E-05	3.06E-05	5.93E-08
4:Ins:R:4	2.08E-07	4.64E-05	8.89E-05
4:Ins:R:5	8.82E-05	1.44E-04	1.48E-04
5:Ins:R:0	5.77E-05	1.43E-05	7.09E-05
5:Ins:R:1	4.07E-04	4.98E-04	1.43E-04
5:Ins:R:2	5.41E-08	3.90E-05	4.28E-05
5:Ins:R:3	3.35E-05	6.98E-05	2.16E-08
5:Ins:R:4	1.61E-03	1.26E-03	2.44E-03
5:Ins:R:5	3.42E-05	1.35E-05	6.16E-05
2:Del:M:1	2.37E-04	3.05E-04	6.10E-05
3:Del:M:1	4.52E-04	1.09E-04	5.21E-03
3:Del:M:2	1.63E-04	1.46E-04	2.44E-04
4:Del:M:1	3.01E-04	2.94E-04	1.61E-04
4:Del:M:2	1.97E-04	1.30E-04	3.07E-05
4:Del:M:3	1.32E-04	5.22E-05	1.39E-04
5:Del:M:1	5.53E-03	4.26E-03	1.46E-03
5:Del:M:2	2.17E-03	2.14E-03	6.21E-04
5:Del:M:3	1.39E-03	7.24E-04	1.73E-04
5:Del:M:4	2.82E-04	3.13E-04	5.57E-08
5:Del:M:5	2.45E-04	4.49E-04	1.10E-04
