Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83C	ID83F	ID83G
V1	1:Del:C:0	0.0014508517700749992	0.027098562749756635	0.7400095036016896	0.0	0.038980370151682764	0.002182687473593174	0.19027802425320298
V1	1:Del:C:1	0.009166648174067673	0.0001621263713714575	0.58032851574328	0.0	0.012006796917112362	0.0012435503633519795	0.3970923624308164
V1	1:Del:C:2	4.2149854399680737e-16	0.000245161647731131	0.8684278154685359	0.0	0.0	2.069411994295799e-06	0.13132495347173836
V1	1:Del:C:3	0.11376493564132026	0.09126495162692806	0.6598034445122648	0.0	0.0	0.0	0.1351666682194868
V1	1:Del:C:4	0.0718592719399356	0.24302740928122316	0.26587961638001095	0.0	0.16809641359815639	0.0	0.25113728880067393
V1	1:Del:C:5	0.00439476227056008	0.01179848224092251	0.002493220418513274	0.0	0.9752071250107883	0.00024322531585195528	0.005863184743363934
V1	1:Del:T:0	0.010759912270797173	0.04014991837469826	0.5752218128168095	0.0	0.01813602188372529	0.013103695519567754	0.34262863913440217
V1	1:Del:T:1	8.034494983938842e-17	5.935423930733125e-17	0.5194961220444747	0.0	0.0020824847208484928	0.012260313466862365	0.4661610797678142
V1	1:Del:T:2	0.014486714633497261	0.06738443766526944	0.2848333435894296	0.0	0.022618939217849396	0.002541190290105934	0.6081353746038485
V1	1:Del:T:3	0.021452098439598718	0.11704343953959584	0.18797886995476526	0.0	0.015751857000400004	0.00970611199682578	0.6480676230688144
V1	1:Del:T:4	0.06219401022095937	0.4227425721290043	0.03779992375696166	0.0	0.03011696548873805	0.0	0.4471465284043366
V1	1:Del:T:5	6.244169171796131e-18	0.9514083587880237	0.04102365301027566	0.0	0.00016605311711038087	0.0007874045720583295	0.006614530512531915
V1	1:Ins:C:0	4.231487114861119e-16	3.125979907180527e-16	0.7235937506759073	0.0	0.0	5.890630155295107e-07	0.2764056602610765
V1	1:Ins:C:1	5.243969423588454e-16	0.02226546717116199	0.7036629688122066	0.0	0.009408769512229504	1.4639305880354812e-06	0.26466133057381325
V1	1:Ins:C:2	7.57884861534703e-18	3.7136467247693836e-05	0.007159182548299545	0.0	4.474598562464678e-05	0.9927587567333619	1.7826546608903194e-07
V1	1:Ins:C:3	0.0572153660857585	0.018004974663396196	0.01613667493227726	0.0	2.3133924640945496e-06	0.90857844520939	6.222571671398996e-05
V1	1:Ins:C:4	0.2943038991263691	0.29711360628017974	0.18703709078401284	0.0	2.4410798697476505e-06	0.0	0.22154296272956842
V1	1:Ins:C:5	0.6595303578207539	0.15153130839729165	0.027207117251162465	0.0	0.02431877560223684	0.06570536718745829	0.07170707374109671
V1	1:Ins:T:0	0.1106967015293482	0.03986354988411503	0.44740732777952147	0.0	0.0	0.04585916992538677	0.35617325088162843
V1	1:Ins:T:1	0.0028877549460250354	1.7521708197847757e-16	0.7143599681575908	0.0	0.02409811267747931	1.1143199165040495e-05	0.2586430210197395
V1	1:Ins:T:2	0.025766461793964364	0.053512082584572206	0.39108936032257197	0.0	0.08735451891448318	0.0	0.4422775763844083
V1	1:Ins:T:3	0.48618804570128865	0.0768082562622997	0.2550920202883428	0.0	0.0	0.0	0.1819116777480688
V1	1:Ins:T:4	0.7757732485958305	0.10059508237043194	0.07848573007883868	0.0	0.0004740567883440161	0.04467188216655489	0.0
V1	1:Ins:T:5	0.953717751528721	0.0020759394204920745	0.04419308575577312	0.0	1.216826964808442e-05	8.641637316920017e-08	9.6860899258832e-07
V1	2:Del:R:0	0.024248750683097273	0.0035842471488040754	0.6346674257653292	0.0	0.0061027773759033685	0.010060445607702594	0.3213363534191634
V1	2:Del:R:1	0.03932970830652227	0.07122435774553817	0.6803924358847007	0.0	0.006708975230603348	0.04485209826422136	0.15749242456841422
V1	2:Del:R:2	0.15592166294451462	0.37763445191203254	0.3593005290472664	0.0	0.07619000852030708	0.0037783251195515695	0.02717502245632788
V1	2:Del:R:3	0.00680084840805097	0.007291459186065477	0.000884379257269381	0.0	0.0	0.9363803298791038	0.04864298326951049
V1	2:Del:R:4	0.040199396646574244	0.40196297373363393	0.41311352066060036	0.0	0.12615545207631704	3.137143012612438e-05	0.01853728545274838
V1	2:Del:R:5	1.4906979897223012e-15	1.3019748950660464e-15	0.7682401840732871	0.0	8.810816662325388e-06	2.9573285171617873e-05	0.23172143182487615
V1	3:Del:R:0	0.005347796368367568	0.00032318136289873165	0.9376363290953347	0.0	0.0	0.0	0.056692693173398916
V1	3:Del:R:1	0.35060122656928144	0.21669985348533166	0.19324130080933957	0.0	0.023900590689187793	0.054918659436773896	0.1606383690100856
V1	3:Del:R:2	0.15538783009420581	0.28629468383226214	0.15572934195665775	0.0	0.1424013258755208	0.0	0.26018681824135365
V1	3:Del:R:3	0.2655605392387182	0.1782681941630922	0.3713065442072488	0.0	0.001002588701535235	0.18383596559429258	2.6168095112975453e-05
V1	3:Del:R:4	5.104557247515353e-13	3.7900474686270656e-13	0.846279926922269	0.0	0.04779541704328827	0.036591817907617355	0.06933283812593584
V1	3:Del:R:5	1.7669342601547307e-14	1.305309657012594e-14	0.9946790044576982	0.0	0.0016544306539666319	0.0012666198764600695	0.002399945011844236
V1	4:Del:R:0	0.005740578085508338	0.000431290506209324	0.7888977493322266	0.0	0.022271055246702257	2.0650479498529045e-06	0.1826572617814036
V1	4:Del:R:1	0.08061255061667578	0.11725017527034284	0.29749052472429	0.0	0.0029101337471561543	0.010821422059694	0.4909151935818413
V1	4:Del:R:2	0.0009520684645209755	0.09913409026897962	0.16454220438055994	0.0	0.08594079430163065	0.16790906245312315	0.4815217801311855
V1	4:Del:R:3	5.134275459413457e-14	0.06980871438198327	0.9147297840508739	0.0	0.004807367708869026	0.003680485174103057	0.006973648684119443
V1	4:Del:R:4	1.6530979781501408e-14	1.2212139430011467e-14	0.9950218142400191	0.0	0.0015478425149911097	0.0011850167853316531	0.002245326459629461
V1	4:Del:R:5	0.03765747462127764	0.16972662497500343	0.016915769865303524	0.0	0.00015992390161919482	0.00012296804952665862	0.7754172385872696
V1	5:Del:R:0	6.807779759522508e-06	1.943138733755925e-05	0.3972890233046216	0.0	0.11866085177574995	1.9220292116783208e-07	0.4840236935496101
V1	5:Del:R:1	0.045060110991597596	0.4355858892982708	0.2769086351507026	0.0	0.03082391345185175	0.13745794906227055	0.07416350204530683
V1	5:Del:R:2	0.05744726677800858	0.11188334508671229	0.48115005156730867	0.0	0.021386123940500247	4.285294988101362e-05	0.3280903596775892
V1	5:Del:R:3	0.06660328656200254	0.3450085483745892	0.05888072861898578	0.0	0.0010214488312212911	0.5265716171396616	0.0019143704735395959
V1	5:Del:R:4	0.010809412593655416	0.18224229378156453	0.8034837805686097	0.0	0.0010772037968574896	0.0008246992624481861	0.001562609996864786
V1	5:Del:R:5	0.2299270793942597	0.09640636403629692	0.6663442774047243	0.0	0.0022766798075237755	0.0017430092277551938	0.0033025901294400106
V1	2:Ins:R:0	0.07645602787724143	0.039067587509209155	0.746366876797252	0.0	0.0	0.0	0.13810950781629738
V1	2:Ins:R:1	0.0009845688974320491	0.021012495913532808	0.42515960185377294	0.0	0.09406434349604509	4.166413008520545e-07	0.4587785731979164
V1	2:Ins:R:2	0.07591034699563216	0.21980360278839545	0.2138880075284722	0.0	0.04273642731122991	0.09870468137990461	0.3489569339963656
V1	2:Ins:R:3	0.41800160224369043	0.19187081505986198	0.2955554651367043	0.0	0.0	0.01311484005543594	0.08145727750430741
V1	2:Ins:R:4	0.4667197181574322	0.1961211337307877	0.005445753825016634	0.0	0.052863992387297325	0.24402837552605697	0.034821026373409183
V1	2:Ins:R:5	0.5336105250265408	0.24851677012071327	0.106382575978385	0.0	0.0	0.014502106670018503	0.09698802220434247
V1	3:Ins:R:0	0.0001380180587453514	0.016138619567578127	0.6168094701240903	0.0	1.1891924395719716e-05	2.56654239470512e-06	0.3668994337827959
V1	3:Ins:R:1	0.08525218027615772	0.2542561067910678	0.4603884875449692	0.0	0.0597600352005765	0.0	0.1403431901872287
V1	3:Ins:R:2	0.053710860558936195	0.15838788188634143	0.33858686211394334	0.0	6.2780190582370584e-06	0.0	0.44930811742172083
V1	3:Ins:R:3	0.4110846148299575	0.0046102174848144	0.1913721710392773	0.0	0.00017249157200096925	0.000502235353131226	0.3922582697208187
V1	3:Ins:R:4	0.13061311058977837	0.12897535693088066	0.36714695434567846	0.0	0.22973919594334657	5.036502230056386e-06	0.14352034568808567
V1	3:Ins:R:5	0.4061374500827648	0.37544902078836323	0.02437510883507028	0.0	0.010738580594029665	0.002184327056687353	0.18111551264308462
V1	4:Ins:R:0	1.7109336320468685e-15	0.005375743133923694	0.8231875953261524	0.0	2.186084656323173e-05	0.1713925503000394	2.2250393319515373e-05
V1	4:Ins:R:1	0.11137421054258488	0.11149150541917571	0.3381961402678589	0.0	0.0	0.039052595309922805	0.3998855484604577
V1	4:Ins:R:2	0.3057024779203094	0.030579888362132494	0.662442133958251	0.0	0.00036392479778849787	0.00036374483512201683	0.000547830126396733
V1	4:Ins:R:3	0.6078875497638772	0.32047755687768714	0.06778878179153724	0.0	0.0011958523220518891	0.00091553569609597	0.0017347235487506043
V1	4:Ins:R:4	0.2381738887412317	0.11502963677555067	0.3135508981272001	0.0	0.07910580223538852	0.07568351391229718	0.17845626020833183
V1	4:Ins:R:5	0.22428983654688273	0.30416364891709674	0.40601262209883965	0.0	0.06553389243718077	0.0	0.0
V1	5:Ins:R:0	3.993553668186674e-15	2.950208327742565e-15	0.7864242506477976	0.0	0.00020293977596156314	0.00015131490187145663	0.2132214946743625
V1	5:Ins:R:1	0.049837722752287796	0.002900169668407271	0.6902437523118767	0.0	0.0	0.010265983884109776	0.2467523713833184
V1	5:Ins:R:2	0.20502821968078447	0.00275428493559372	0.16664320372617605	0.0	0.000105507676942075	6.005833679443746e-05	0.6254087256437093
V1	5:Ins:R:3	0.24536137984425022	0.06259174872719664	0.15024286618739027	0.0	0.42573742317406826	8.788627497235782e-06	0.11605779343959735
V1	5:Ins:R:4	0.1805528867938036	0.0009176762628302316	0.00951559694073194	0.0	5.451427159576384e-06	0.4212395723093105	0.3877688162661642
V1	5:Ins:R:5	0.10110842969657786	0.060394603815441844	0.3292059701022296	0.0	0.14169477907086692	0.0	0.3675962173148839
V1	2:Del:M:1	0.07470272803638399	0.006777648277215363	0.6274831069297323	0.0	0.06119320798532275	4.873013328838926e-07	0.22984282147001267
V1	3:Del:M:1	0.0032371656239639497	1.3359731146517889e-05	0.75190270455953	0.0	0.02265861156578696	0.0025110977562050893	0.21967706076336727
V1	3:Del:M:2	0.08926742311863436	0.10995674800325264	0.5315452615931803	0.0	0.0	0.028077167286020485	0.2411533999989122
V1	4:Del:M:1	0.005862983575219708	0.00636694096271011	0.8322741163616619	0.0	0.06112108563871742	0.0	0.09437487346169075
