NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	54.974	17.404	12.748	10.404	0.084	0.992	40000.0
2	54.313	17.402	12.603	10.46	0.082	0.992	60000.0
3	54.415	17.117	12.355	10.022	0.082	0.993	70000.0
4	54.031	16.94	12.653	10.117	0.082	0.993	50000.0
5	55.662	17.246	12.972	10.286	0.081	0.993	60000.0
6	50.502	16.134	11.228	9.239	0.08	0.994	80000.0
7	52.656	16.503	11.934	9.769	0.081	0.993	110000.0
8	52.045	16.855	12.155	10.226	0.085	0.992	60000.0
9	53.459	16.938	12.552	10.188	0.081	0.993	40000.0
10	53.353	17.456	12.509	10.732	0.084	0.991	70000.0
