MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.0035442289751104637	0.0058653956281432326	0.0008611082385414192	0.006306469130419145	0.024308078949979973	0.6969166278839112	0.017578077343560795	0.0004614037610906507	0.03632573684471936	0.3194529704749584	0.007970844581723213	0.017949474476141734	0.007340483543157461	0.040777962654829025	0.010599009674376703	0.044003289278407465	1.1181175068486481e-06
1:Del:C:1	0.003186867194597198	0.00033130568781416516	5.844598263138323e-08	0.0034069453893607717	0.014763249113229904	0.029031623409173334	0.007311157044023275	0.035163300909425745	0.0020218137609845145	0.1435968067497015	2.8025969286496343e-46	0.27998254746198653	0.00015033294912427663	0.03975900797731811	0.0048121627420187	0.10733538124732149	9.427349868929014e-06
1:Del:C:2	0.0	0.001196037719923737	9.122924637949836e-09	6.678970407847373e-08	3.585287686291849e-07	0.0015310013649013853	0.002424423862248659	0.0013408784756734349	0.0007173757493092126	0.005855763922431834	0.008451960097954726	0.001851800421718508	0.0	0.00027199340984225274	5.712103074984043e-08	0.007874717842787505	0.00018942754250019788
1:Del:C:3	0.00021727743945518796	0.0008574255517174833	0.0	0.0013733887579292059	0.010470538772642613	0.0026593238909981666	0.0022423473419621587	0.004970924183726311	0.0032546275062486528	0.016894724150188268	1.4012984643248171e-46	0.026280269121775744	0.001235927641391754	0.0033681126311421393	1.4535994523612318e-07	0.029598014056682588	0.006329814019240843
1:Del:C:4	3.5949746290953044e-08	0.0	0.0021982973512422177	0.0002870761323720217	0.0032170156482607126	0.0013354131020605563	0.0	0.0023351270705461503	0.001124181877821684	0.01804383024573326	0.0	0.012438182920163854	0.006815311777648958	0.005275494419038296	0.014928990336586878	0.0034324844142702205	0.024905902065802364
1:Del:C:5	0.0001675306503749141	0.00043359316339675047	0.017155912797898056	0.0	0.0012664543464779854	0.0008469466090900823	5.2918898063580853e-08	2.4914307914514213e-07	0.0001026944606564939	0.0030973454840989233	0.0017114426139414717	0.0003460570704191923	0.0	0.0031232417694354807	0.01716214215848595	4.102886014152318e-05	0.008288001379696652
1:Del:T:0	0.0031592242419719698	0.0	0.0031945418159921245	0.000325202289968729	0.01486113634891808	0.09567929513357284	0.011358603750704788	0.01032749304146705	0.016513186134397985	0.042305313660835966	0.010771601274609566	0.024882989563047887	0.005547021255006257	0.3715564697980881	0.006797091548105527	0.04036212991923094	0.0
1:Del:T:1	0.0007268191402545199	0.002852519997395575	0.0003280635253759101	0.004449893906712532	0.004970132745802424	0.007168869813904166	0.0010040462715551258	0.009649349376559258	0.0052380301523953674	0.0714669581502676	0.006669988576322794	0.09099377728998662	0.014784827199764549	0.006021905248053372	0.03199998929630965	0.01081582298502326	0.006187334249170817
1:Del:T:2	0.0024040244217502504	0.0011171121495586079	0.009370933705940842	0.0010259863233955003	3.703995554715789e-10	0.06902466118335723	0.000992316882252453	2.8025969286496343e-46	0.001135226432234049	0.0346020886907354	0.006132144387811423	0.05514415415800613	0.0	0.13800952360033988	0.05892692656307759	0.021750059444502767	0.003231018758378923
1:Del:T:3	0.0	6.790088373236358e-05	0.03205709611065686	0.0014338111504912376	0.0022940994718737783	0.02536762966861943	0.003315429016947746	8.068841805197734e-06	0.0032735698485794273	0.07164174020290374	1.4012984643248171e-46	0.2747521042823792	9.699916745375958e-08	0.1726417474448681	0.011951641288396786	0.007825735583901405	3.712975626513071e-07
