Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V62	62	0	7	39	0	0	8	0	1	0	22	0	11	0	13	0	12
V63	198	32	13	1	34	0	29	1	25	0	0	0	5	0	2	16	14
V64	33	45	0	72	8	123	4	129	0	0	51	76	0	2	0	6	0
V65	3	0	1	21	0	16	6	3	0	0	5	10	11	0	2	0	2
V66	0	0	5	17	0	0	38	0	2	0	5	0	84	0	12	8	0
V67	3	7	32	1	38	0	0	0	20	0	2	0	6	2	7	0	0
V68	172	124	9	40	15	8	12	7	2	74	33	5	0	4	16	38	2
V69	12	12	10	19	14	55	0	21	0	0	13	37	0	30	1	4	0
V70	88	2	0	0	3	0	4	28	0	0	1	6	0	0	2	6	14
V71	91	15	62	0	14	0	9	0	37	0	2	0	0	0	2	41	0
V72	20	1	18	0	28	43	22	20	7	0	4	111	33	0	4	1	0
V73	1	0	13	0	0	16	46	0	0	29	10	0	61	4	13	8	0
V74	15	52	3	91	0	0	58	0	0	0	36	4	19	60	27	0	0
V75	0	0	2	0	0	0	6	2	0	0	0	1	34	0	3	0	12
V76	40	105	7	7	3	2	13	54	9	0	7	8	5	4	3	0	3
V77	13	93	62	12	51	0	33	4	27	0	3	0	14	5	7	0	3
V78	7	14	9	4	7	9	3	62	7	0	5	38	0	0	0	0	0
V79	81	31	24	0	38	30	1	28	0	95	0	6	4	0	0	0	10
V80	12	0	28	2	17	0	10	0	13	0	1	0	1	0	12	6	2
V81	1	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0
V82	7	0	10	4	7	0	1	0	1	0	13	0	0	2	0	3	1
V83	5	4	8	18	0	0	45	8	0	0	9	9	22	0	21	0	11
V84	68	5	12	8	12	0	13	0	2	0	0	2	9	1	6	0	22
V85	2	88	1	1	0	4	1	0	0	14	3	4	0	0	11	0	0
V86	17	0	54	8	8	23	23	17	0	2	3	0	20	7	4	23	0
V87	375	0	0	36	1	0	3	5	0	0	14	0	2	0	2	0	74
V88	23	13	37	17	0	20	12	17	17	0	1	23	4	0	3	23	6
V89	57	22	8	8	2	0	6	66	8	3	2	30	0	3	12	0	45
V90	123	0	7	0	1	3	2	16	0	87	0	18	0	0	4	0	21
V91	20	70	65	0	27	0	70	26	8	0	0	18	21	0	3	14	0
V92	0	1	22	7	20	23	19	5	32	0	13	4	6	2	0	0	3
V93	0	2	23	11	10	19	4	5	0	0	1	0	24	12	2	7	0
V94	3	0	9	0	9	1	67	24	10	9	5	1	35	1	47	15	0
V95	38	9	1	1	2	10	1	9	2	63	5	7	5	0	0	3	6
V96	0	56	23	1	168	27	1	6	4	9	0	2	0	0	6	11	0
V97	66	29	7	5	0	70	14	34	0	0	0	26	11	4	0	0	24
V98	36	11	58	41	49	5	3	0	36	0	9	9	7	26	20	19	0
V99	6	4	24	21	29	29	2	4	6	0	7	30	0	23	0	18	17
V100	32	0	0	20	1	48	9	14	4	4	6	13	0	0	1	8	0
