MutationType	ID83A	ID83B
1:Del:C:0	9.71E-03	1.05E-02
1:Del:C:1	3.24E-03	3.66E-03
1:Del:C:2	1.28E-04	1.62E-04
1:Del:C:3	2.72E-04	3.53E-04
1:Del:C:4	2.33E-02	2.50E-02
1:Del:C:5	1.46E-02	1.75E-02
1:Del:T:0	3.23E-03	3.47E-03
1:Del:T:1	1.61E-03	1.83E-03
1:Del:T:2	1.58E-03	1.45E-03
1:Del:T:3	3.24E-03	2.68E-03
1:Del:T:4	2.28E-03	1.46E-03
1:Del:T:5	3.37E-02	4.09E-02
1:Ins:C:0	1.51E-04	1.52E-04
1:Ins:C:1	7.80E-05	7.02E-05
1:Ins:C:2	4.00E-05	1.09E-05
1:Ins:C:3	6.89E-05	9.52E-05
1:Ins:C:4	1.14E-04	1.67E-04
1:Ins:C:5	9.05E-04	4.64E-04
1:Ins:T:0	3.24E-04	4.62E-04
1:Ins:T:1	2.26E-04	3.34E-04
1:Ins:T:2	1.14E-04	1.06E-04
1:Ins:T:3	1.53E-04	1.51E-04
1:Ins:T:4	5.16E-04	3.99E-04
1:Ins:T:5	2.50E-02	4.01E-04
2:Del:R:0	3.90E-04	5.04E-04
2:Del:R:1	2.49E-04	2.87E-04
2:Del:R:2	9.11E-05	1.02E-04
2:Del:R:3	1.76E-05	1.56E-05
2:Del:R:4	4.37E-05	7.32E-05
2:Del:R:5	3.39E-05	4.26E-05
3:Del:R:0	4.20E-04	4.64E-04
3:Del:R:1	2.15E-04	2.60E-04
3:Del:R:2	1.44E-04	1.24E-04
3:Del:R:3	4.58E-05	7.35E-05
3:Del:R:4	8.37E-09	9.45E-09
3:Del:R:5	8.37E-09	9.45E-09
4:Del:R:0	1.87E-02	2.06E-02
4:Del:R:1	2.88E-04	2.53E-04
4:Del:R:2	1.21E-04	9.69E-05
4:Del:R:3	8.37E-09	9.45E-09
4:Del:R:4	1.82E-05	1.44E-05
4:Del:R:5	8.37E-09	9.45E-09
5:Del:R:0	4.08E-03	4.16E-03
5:Del:R:1	1.29E-04	2.12E-04
5:Del:R:2	2.94E-05	4.01E-05
5:Del:R:3	4.23E-08	3.07E-05
5:Del:R:4	8.37E-09	9.45E-09
5:Del:R:5	8.37E-09	9.45E-09
2:Ins:R:0	8.00E-05	1.15E-04
2:Ins:R:1	1.10E-04	1.08E-04
2:Ins:R:2	1.30E-02	1.40E-02
2:Ins:R:3	7.47E-05	1.09E-04
2:Ins:R:4	2.08E-04	1.16E-04
2:Ins:R:5	6.02E-04	4.99E-04
3:Ins:R:0	6.38E-05	7.55E-05
3:Ins:R:1	8.04E-05	1.25E-04
3:Ins:R:2	4.07E-05	2.82E-05
3:Ins:R:3	8.37E-09	9.45E-09
3:Ins:R:4	4.01E-04	5.81E-04
3:Ins:R:5	8.96E-05	1.09E-04
4:Ins:R:0	3.50E-05	4.98E-05
4:Ins:R:1	8.37E-05	9.86E-05
4:Ins:R:2	1.02E-03	1.18E-03
4:Ins:R:3	1.04E-05	3.67E-05
4:Ins:R:4	8.37E-09	9.45E-09
4:Ins:R:5	1.74E-04	1.07E-04
5:Ins:R:0	1.98E-05	4.52E-05
5:Ins:R:1	3.03E-04	3.74E-04
5:Ins:R:2	3.44E-05	3.14E-05
5:Ins:R:3	2.08E-05	2.25E-09
5:Ins:R:4	4.22E-05	4.69E-08
5:Ins:R:5	3.04E-05	1.40E-05
2:Del:M:1	2.95E-04	2.96E-04
3:Del:M:1	4.16E-04	4.87E-04
3:Del:M:2	3.35E-04	2.77E-04
4:Del:M:1	2.52E-04	2.02E-04
4:Del:M:2	9.73E-05	9.47E-05
4:Del:M:3	1.09E-04	1.29E-04
5:Del:M:1	5.50E-03	6.10E-03
5:Del:M:2	2.23E-03	2.26E-03
5:Del:M:3	2.60E-02	2.89E-02
5:Del:M:4	3.89E-04	4.50E-04
5:Del:M:5	3.62E-04	2.50E-04
