Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V27	0	51	44	0	0	1	44	0	0	29	29	15	0	0	13	0	0	0	0	0
V28	41	1	5	0	0	0	0	1	0	25	0	0	0	15	4	1	0	0	2	0
V29	163	171	16	9	47	27	0	91	20	0	36	11	0	0	0	58	62	4	12	0
V30	125	25	72	0	62	0	34	66	4	76	0	20	0	67	4	14	15	0	0	0
V31	2	5	60	0	17	0	0	29	14	0	1	7	0	0	6	23	0	1	0	0
V32	18	38	26	1	27	0	0	12	7	0	4	15	0	0	0	0	5	0	0	0
V33	30	58	76	7	16	1	0	9	0	0	0	9	0	0	0	0	16	0	6	13
V34	53	12	0	30	35	10	32	25	25	12	0	4	0	0	4	0	0	8	16	0
V35	7	0	6	40	0	15	82	0	23	19	23	0	0	0	9	0	0	4	0	0
V36	24	81	20	44	15	42	2	0	0	0	1	5	0	0	0	0	0	16	0	0
V37	10	22	0	3	49	3	7	24	18	0	18	1	0	14	14	0	5	0	0	0
V38	113	0	0	11	0	6	0	3	0	12	4	0	2	0	13	2	0	8	1	0
V39	5	38	0	0	0	0	0	0	34	15	11	4	0	1	3	1	0	0	0	7
V40	4	125	82	14	0	8	30	0	0	29	0	55	2	0	0	0	4	0	0	0
V41	3	40	9	28	0	20	0	0	0	0	0	5	14	0	3	0	1	0	4	0
V42	1	147	0	0	0	0	49	0	40	0	21	6	0	0	18	7	0	1	4	0
V43	2	0	2	6	0	4	14	16	6	12	11	0	0	0	3	0	0	0	10	0
V44	0	4	15	0	31	0	1	11	1	4	8	0	0	0	5	8	0	0	0	4
V45	56	7	53	50	2	38	0	17	0	0	0	0	16	0	0	0	5	0	0	0
V46	69	14	4	27	0	20	16	0	7	2	0	0	32	7	3	0	0	0	2	0
V47	125	0	0	10	29	13	17	65	0	0	0	1	3	10	13	28	0	2	6	0
V48	1	55	15	124	0	130	7	1	2	9	0	7	0	0	12	0	0	1	0	0
V49	6	6	17	0	69	0	25	36	4	10	1	4	0	0	0	0	6	1	0	0
V50	9	22	13	4	17	5	28	19	38	0	9	0	0	0	0	35	0	0	10	0
V51	181	59	0	3	19	7	11	4	38	3	52	20	1	0	23	5	0	3	0	2
V52	2	36	83	10	0	0	1	1	4	0	11	33	0	0	2	0	4	0	0	9
V53	52	3	5	57	0	32	19	5	0	41	1	0	0	9	8	0	7	1	0	0
V54	37	12	0	16	0	7	0	1	0	0	1	9	0	4	1	0	0	3	0	0
V55	29	0	12	88	0	64	13	0	10	0	17	0	0	0	1	0	0	9	0	0
V56	7	111	41	0	0	0	54	1	11	0	0	41	0	0	5	0	0	0	0	0
V57	89	0	4	56	133	51	66	27	0	57	31	0	0	0	2	14	0	7	0	0
V58	36	83	0	1	0	0	12	1	1	13	9	24	5	0	7	3	0	0	0	0
V59	62	19	14	8	9	4	0	0	13	10	7	7	0	13	0	0	0	5	0	0
V60	2	11	173	71	63	82	0	8	0	0	0	0	38	0	1	15	4	6	0	0
V61	44	29	2	1	42	0	0	35	0	0	0	7	20	20	0	27	13	4	0	0
V62	142	0	5	1	0	0	0	0	1	0	3	1	0	31	0	1	0	0	0	4
V63	26	124	19	46	24	6	20	28	22	46	18	2	0	2	8	0	26	0	0	0
V64	26	43	1	16	2	37	1	0	2	0	0	6	14	0	0	8	0	4	3	0
V65	22	0	2	0	0	1	0	2	0	0	0	0	1	0	0	0	0	2	0	4
V66	126	68	160	0	0	1	168	0	0	94	61	21	0	57	19	0	0	6	0	0
V67	31	0	4	4	0	11	27	0	10	21	23	0	0	0	33	0	0	0	0	0
V68	0	84	7	0	99	5	13	27	5	8	9	11	0	0	0	12	0	14	0	0
V69	57	4	0	1	0	10	0	0	0	0	0	9	7	34	0	0	0	0	0	0
V70	226	18	0	0	0	2	58	9	63	6	56	7	0	43	0	5	0	0	0	0
V71	23	82	62	8	0	17	0	0	0	2	0	1	9	0	1	8	8	0	8	7
V72	11	46	3	1	0	2	63	0	138	51	43	19	0	0	12	0	0	10	0	0
V73	5	67	119	11	0	0	41	0	78	61	11	16	26	1	10	0	0	0	1	51
V74	73	2	108	13	0	0	0	0	30	17	2	0	53	24	11	0	0	10	0	20
V75	3	2	0	11	0	0	0	0	4	7	6	0	0	0	0	0	0	0	0	0
V76	77	0	1	59	0	45	0	10	0	0	0	0	0	0	0	2	0	0	1	0
V77	38	64	65	30	0	83	0	25	14	0	0	1	0	0	13	11	0	2	0	0
V78	3	101	233	2	0	10	7	0	0	0	0	27	94	0	3	0	0	3	8	0
V79	120	0	1	3	0	2	0	0	0	6	5	2	0	30	5	0	0	0	0	0
V80	19	0	5	71	207	63	0	18	0	45	5	2	0	0	25	9	0	11	0	0
V81	46	0	5	90	0	89	7	1	0	3	5	0	0	0	3	6	0	21	0	0
V82	14	52	8	0	250	2	0	120	39	48	30	6	0	0	15	27	8	15	0	0
V83	11	151	133	3	318	0	8	86	57	4	12	59	0	0	3	0	0	10	12	0
V84	20	0	2	8	8	13	3	2	2	0	3	0	0	0	3	0	17	0	0	0
V85	18	170	42	0	3	0	1	2	0	0	9	30	39	0	3	0	4	0	0	0
V86	2	3	0	23	50	4	15	32	13	0	35	0	0	0	3	12	1	0	14	0
V87	5	54	38	96	0	134	0	0	0	0	0	5	0	0	0	0	0	3	0	0
V88	49	228	43	6	46	0	0	30	0	0	4	46	4	0	4	10	0	0	0	0
V89	18	27	148	19	59	3	22	13	15	50	48	0	0	0	4	4	5	2	0	12
V90	4	0	52	31	67	8	69	39	27	16	17	0	0	3	0	0	49	1	0	0
V91	0	72	0	29	0	40	1	0	0	0	1	0	0	0	3	0	5	0	0	0
V92	79	7	136	0	0	0	64	0	37	47	22	11	0	40	31	0	0	0	0	0
V93	0	6	118	100	0	96	0	8	0	0	0	0	0	0	3	6	0	17	0	0
V94	80	0	125	1	8	25	1	9	0	0	0	0	17	39	1	0	20	0	0	0
V95	98	23	0	5	7	5	0	24	23	1	1	11	6	4	10	0	11	0	0	10
V96	264	0	44	71	28	49	0	23	0	0	6	0	25	0	8	0	5	17	0	2
V97	0	54	33	36	0	20	96	15	43	17	57	9	10	0	2	4	12	13	0	0
V98	50	50	0	15	0	10	39	9	14	0	14	15	5	0	1	13	0	0	2	0
V99	64	4	1	10	3	3	0	3	1	0	0	0	0	0	0	0	0	0	3	0
V100	15	7	6	2	87	0	2	54	19	0	0	0	27	0	27	30	35	0	0	0
