MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	1.63E-03	4.01E-03	0.00E+00	2.64E-03	4.84E-02	7.04E-07	2.68E-03	2.95E-02	9.28E-03	3.50E-02	4.35E-02	5.71E-02	1.61E-02	2.17E-02	2.72E-02
1:Del:C:1	1.65E-03	1.10E-03	0.00E+00	1.40E-46	4.28E-03	5.68E-03	1.13E-02	3.02E-02	1.75E-03	3.36E-02	1.63E-02	1.49E-02	1.65E-02	1.57E-03	4.54E-02
1:Del:C:2	2.05E-04	1.50E-08	2.36E-04	6.23E-04	1.95E-04	7.66E-04	3.22E-04	9.61E-04	1.07E-03	2.75E-04	8.19E-04	1.73E-03	1.60E-04	1.69E-04	5.75E-04
1:Del:C:3	3.66E-05	1.33E-04	3.37E-04	7.68E-04	3.11E-03	3.58E-03	1.86E-03	1.00E-02	3.33E-03	2.68E-03	2.83E-03	6.00E-03	1.65E-03	4.36E-03	3.14E-03
1:Del:C:4	8.71E-08	6.15E-05	1.89E-04	4.48E-04	4.35E-03	1.02E-03	9.45E-04	1.27E-02	1.14E-03	2.43E-03	1.00E-03	6.70E-03	5.67E-03	1.68E-03	1.81E-03
1:Del:C:5	5.75E-08	1.12E-08	6.33E-05	3.47E-03	6.03E-04	2.63E-03	6.18E-04	4.58E-04	1.26E-02	2.62E-03	1.26E-03	0.00E+00	3.35E-04	1.30E-02	7.52E-04
1:Del:T:0	3.77E-04	0.00E+00	1.65E-03	1.33E-03	1.71E-02	4.90E-03	6.98E-03	2.01E-02	1.23E-02	4.64E-02	3.26E-03	7.53E-02	1.89E-02	1.28E-02	8.01E-03
1:Del:T:1	4.34E-04	0.00E+00	3.42E-04	0.00E+00	1.21E-02	3.05E-03	3.76E-03	1.22E-03	6.00E-04	6.61E-03	4.03E-03	1.09E-02	1.99E-02	1.67E-02	1.12E-02
1:Del:T:2	0.00E+00	2.74E-08	0.00E+00	1.05E-03	2.55E-02	2.19E-03	5.25E-03	2.70E-02	5.62E-03	1.95E-02	3.53E-03	1.76E-02	8.47E-03	5.37E-03	0.00E+00
1:Del:T:3	3.21E-04	1.20E-03	4.07E-05	5.04E-04	1.25E-02	7.47E-03	8.98E-04	3.08E-02	1.53E-02	1.50E-02	1.20E-02	4.01E-02	1.37E-02	2.42E-02	3.20E-03
1:Del:T:4	4.72E-07	7.18E-04	1.13E-03	5.98E-03	2.07E-02	8.35E-03	0.00E+00	1.96E-02	2.40E-02	6.96E-02	1.89E-02	1.71E-02	2.39E-02	2.48E-02	8.29E-03
1:Del:T:5	2.20E-07	2.18E-07	2.52E-03	2.19E-02	2.54E-07	6.79E-03	3.61E-07	2.63E-06	8.32E-02	3.03E-02	1.41E-03	3.77E-03	5.27E-03	7.05E-02	7.89E-03
1:Ins:C:0	2.05E-07	3.52E-04	4.76E-08	2.80E-07	2.89E-08	8.36E-04	1.54E-03	5.10E-08	2.11E-07	9.95E-08	5.00E-04	3.15E-04	6.46E-08	6.23E-04	8.70E-04
1:Ins:C:1	5.06E-03	9.65E-08	1.20E-07	2.04E-03	1.21E-08	4.26E-07	2.59E-06	1.09E-03	1.84E-02	3.76E-07	2.32E-07	1.65E-02	6.38E-02	5.69E-02	2.96E-07
1:Ins:C:2	4.55E-05	7.61E-08	2.72E-08	3.72E-04	5.57E-04	1.51E-05	2.66E-07	3.08E-04	2.24E-04	0.00E+00	2.06E-04	5.11E-04	8.32E-05	6.32E-04	7.54E-07
1:Ins:C:3	7.14E-09	1.89E-04	7.35E-05	1.75E-04	4.00E-07	3.86E-08	4.47E-04	1.68E-03	1.24E-07	5.16E-04	7.00E-04	0.00E+00	9.23E-04	1.81E-03	7.20E-04
1:Ins:C:4	1.45E-04	2.91E-04	1.04E-03	9.35E-04	0.00E+00	6.58E-04	1.80E-03	6.29E-04	9.35E-04	2.98E-03	2.68E-03	0.00E+00	0.00E+00	1.01E-02	1.02E-02
1:Ins:C:5	1.37E-07	3.70E-03	2.43E-08	1.44E-03	3.15E-03	5.78E-04	6.62E-07	1.08E-03	5.29E-03	2.02E-02	3.80E-02	1.79E-03	1.05E-03	3.44E-02	7.08E-04
1:Ins:T:0	1.49E-04	1.14E-03	1.60E-04	9.31E-05	2.67E-03	1.35E-03	3.51E-03	9.78E-03	3.65E-03	4.35E-03	6.19E-03	5.04E-03	3.08E-03	2.44E-03	9.70E-04
1:Ins:T:1	0.00E+00	0.00E+00	2.42E-04	0.00E+00	4.32E-03	9.03E-04	1.05E-04	2.14E-03	1.65E-03	3.46E-03	7.19E-04	1.26E-03	2.11E-03	1.36E-04	2.31E-03
1:Ins:T:2	0.00E+00	1.46E-04	0.00E+00	4.57E-04	1.15E-03	1.84E-04	4.58E-05	1.32E-03	4.96E-04	1.16E-03	2.64E-03	1.13E-03	1.86E-03	4.82E-04	1.54E-03
1:Ins:T:3	0.00E+00	9.60E-04	0.00E+00	9.39E-04	5.44E-04	2.50E-04	5.51E-04	4.69E-03	1.16E-03	3.65E-03	8.62E-04	1.51E-02	1.27E-07	4.75E-03	7.76E-04
1:Ins:T:4	9.68E-05	3.02E-03	6.64E-05	1.13E-03	0.00E+00	1.14E-03	1.34E-04	4.80E-03	1.05E-03	5.07E-03	8.26E-03	1.98E-03	4.98E-03	1.09E-03	3.91E-03
1:Ins:T:5	3.89E-08	1.60E-02	1.49E-06	6.83E-07	3.84E-07	5.16E-02	3.19E-03	2.32E-02	2.41E-07	1.16E-02	8.96E-02	3.73E-04	4.21E-07	1.36E-02	1.55E-02
2:Del:R:0	1.68E-08	0.00E+00	1.57E-03	8.53E-04	4.59E-07	7.40E-04	1.40E-46	1.96E-02	3.49E-03	5.21E-03	7.47E-04	3.31E-03	1.38E-03	8.53E-03	1.06E-02
2:Del:R:1	5.08E-04	5.35E-04	4.23E-04	4.73E-04	1.64E-03	3.25E-03	6.48E-03	1.04E-03	1.32E-03	2.35E-03	3.88E-03	7.67E-03	2.77E-03	4.30E-03	3.28E-03
2:Del:R:2	0.00E+00	1.73E-04	1.63E-05	1.71E-04	1.17E-03	6.91E-04	1.19E-04	1.38E-03	1.67E-03	7.18E-04	2.76E-03	1.28E-03	9.41E-04	3.06E-03	1.63E-03
2:Del:R:3	3.84E-08	9.29E-05	3.71E-08	3.78E-04	3.71E-04	2.85E-05	3.34E-04	1.41E-07	2.91E-03	1.21E-06	6.46E-04	7.45E-04	3.18E-03	2.47E-04	5.65E-04
2:Del:R:4	1.34E-07	4.10E-08	6.33E-08	3.36E-04	2.07E-08	5.54E-04	4.58E-04	4.59E-08	1.23E-04	8.08E-08	3.11E-08	5.30E-04	7.23E-08	1.72E-04	2.06E-04
2:Del:R:5	3.71E-03	1.51E-04	0.00E+00	0.00E+00	0.00E+00	1.45E-07	4.46E-08	2.87E-07	9.69E-03	1.15E-03	3.71E-06	1.25E-03	2.67E-02	4.54E-02	6.21E-07
3:Del:R:0	0.00E+00	1.62E-03	6.41E-04	4.26E-05	0.00E+00	1.83E-03	1.97E-03	4.92E-03	1.17E-03	6.26E-08	2.25E-03	2.32E-03	4.73E-04	1.38E-02	4.88E-03
3:Del:R:1	3.75E-04	4.34E-04	4.36E-04	1.02E-03	2.55E-03	1.91E-08	4.90E-04	5.50E-03	7.46E-04	1.93E-03	1.80E-03	5.08E-03	1.26E-03	3.85E-03	4.47E-03
3:Del:R:2	1.64E-04	6.37E-05	0.00E+00	6.69E-04	6.79E-04	2.17E-03	4.77E-04	2.36E-03	1.07E-03	4.26E-04	3.57E-04	3.97E-03	9.68E-04	3.43E-03	6.78E-04
3:Del:R:3	4.63E-08	5.41E-08	5.46E-03	1.64E-08	7.03E-08	3.32E-07	1.16E-03	3.27E-07	1.28E-09	2.08E-07	1.05E-07	3.02E-07	3.55E-07	8.84E-04	1.09E-01
3:Del:R:4	2.61E-08	2.49E-08	2.49E-08	2.41E-08	4.96E-08	1.92E-07	1.23E-07	1.09E-07	1.58E-07	1.56E-07	5.86E-08	6.78E-08	1.61E-07	2.18E-07	2.80E-07
3:Del:R:5	3.60E-08	5.27E-08	5.73E-05	1.89E-08	5.55E-08	2.60E-07	3.06E-04	1.32E-04	1.68E-07	1.02E-07	4.80E-08	3.18E-04	1.45E-07	5.28E-07	1.75E-04
4:Del:R:0	9.62E-05	4.37E-08	5.85E-08	1.80E-04	4.57E-04	1.73E-03	1.55E-03	1.77E-04	2.92E-03	2.84E-03	9.57E-04	1.82E-04	1.31E-03	2.78E-03	2.90E-03
4:Del:R:1	6.62E-04	8.98E-06	0.00E+00	3.89E-04	1.42E-03	1.08E-03	1.22E-03	2.52E-03	7.34E-03	3.96E-03	4.66E-05	1.51E-02	9.65E-03	6.37E-03	0.00E+00
4:Del:R:2	1.94E-03	0.00E+00	4.28E-08	2.49E-04	2.38E-07	2.27E-08	9.89E-08	7.27E-04	3.66E-03	2.27E-03	1.33E-07	2.46E-03	1.25E-02	8.19E-03	2.00E-07
4:Del:R:3	2.61E-08	2.49E-08	2.49E-08	2.41E-08	4.96E-08	1.92E-07	1.23E-07	1.09E-07	1.58E-07	1.56E-07	5.86E-08	6.78E-08	1.61E-07	2.18E-07	2.80E-07
4:Del:R:4	2.61E-08	2.49E-08	2.49E-08	2.41E-08	4.96E-08	1.92E-07	1.23E-07	1.09E-07	1.58E-07	1.56E-07	5.86E-08	6.78E-08	1.61E-07	2.18E-07	2.80E-07
4:Del:R:5	3.07E-08	6.26E-08	5.47E-08	9.35E-05	9.36E-05	1.31E-07	1.11E-07	1.45E-04	1.64E-07	1.04E-07	5.29E-08	1.12E-04	3.68E-07	2.03E-04	3.58E-04
5:Del:R:0	4.44E-04	5.48E-08	1.41E-07	3.91E-03	1.40E-46	3.80E-02	6.26E-02	1.08E-02	6.26E-03	3.80E-03	1.07E-02	7.00E-03	2.76E-03	2.08E-07	3.01E-02
5:Del:R:1	0.00E+00	0.00E+00	1.88E-03	4.13E-04	4.42E-04	8.67E-04	4.44E-04	3.90E-07	7.73E-04	1.54E-07	9.35E-05	1.05E-03	1.55E-04	1.59E-02	1.85E-02
5:Del:R:2	4.43E-05	8.02E-06	6.54E-05	7.31E-04	4.14E-08	6.88E-04	2.80E-04	0.00E+00	6.63E-04	6.04E-08	4.27E-04	4.17E-04	2.89E-04	1.90E-03	2.09E-03
5:Del:R:3	3.34E-08	4.32E-08	1.28E-04	1.76E-08	3.71E-08	6.70E-08	1.24E-07	9.22E-08	1.19E-07	9.44E-08	7.37E-08	8.48E-08	1.44E-07	2.43E-07	2.54E-07
5:Del:R:4	3.89E-08	6.97E-08	4.57E-08	3.79E-05	4.43E-08	1.34E-07	7.79E-08	1.11E-07	2.36E-04	5.48E-04	2.49E-04	8.02E-08	2.84E-07	2.02E-07	2.68E-07
5:Del:R:5	2.61E-08	2.49E-08	2.49E-08	2.41E-08	4.96E-08	1.92E-07	1.23E-07	1.09E-07	1.58E-07	1.56E-07	5.86E-08	6.78E-08	1.61E-07	2.18E-07	2.80E-07
2:Ins:R:0	0.00E+00	1.81E-07	0.00E+00	2.12E-04	1.65E-04	6.38E-04	5.56E-04	1.08E-03	1.35E-03	1.52E-03	8.68E-08	1.55E-04	3.21E-04	6.41E-04	1.37E-03
2:Ins:R:1	8.38E-07	1.37E-04	2.21E-08	1.14E-04	2.13E-04	7.68E-04	4.83E-04	0.00E+00	6.76E-04	0.00E+00	4.52E-04	1.59E-03	8.17E-04	7.92E-04	5.06E-04
2:Ins:R:2	8.50E-09	4.39E-08	2.66E-08	2.36E-04	2.92E-04	4.46E-08	0.00E+00	1.50E-04	1.36E-03	1.89E-03	5.19E-04	6.72E-04	1.71E-04	2.76E-03	1.37E-03
2:Ins:R:3	6.94E-05	0.00E+00	1.16E-08	1.43E-04	0.00E+00	5.91E-04	7.52E-04	2.66E-04	3.07E-04	4.57E-04	2.59E-08	3.57E-04	3.44E-08	1.66E-03	2.42E-04
2:Ins:R:4	9.71E-06	4.25E-04	7.49E-05	3.52E-04	0.00E+00	1.22E-03	6.76E-05	2.37E-03	6.74E-04	2.71E-03	5.25E-04	8.87E-04	3.70E-04	3.21E-03	1.69E-03
2:Ins:R:5	2.70E-04	2.20E-03	4.19E-08	1.37E-03	9.16E-04	2.68E-03	2.09E-03	3.02E-03	6.17E-03	1.45E-02	1.99E-02	1.42E-03	8.56E-05	1.92E-02	1.42E-03
3:Ins:R:0	2.53E-08	7.80E-08	6.94E-08	1.56E-08	6.94E-09	1.90E-04	2.07E-04	6.39E-08	1.47E-07	3.65E-04	7.98E-04	3.10E-04	5.66E-05	3.82E-04	2.04E-04
3:Ins:R:1	5.43E-08	2.84E-08	3.14E-08	4.16E-04	8.23E-04	1.69E-07	1.35E-07	2.69E-04	7.13E-04	8.84E-04	6.32E-05	4.38E-04	3.30E-08	3.71E-04	3.45E-04
3:Ins:R:2	3.27E-08	1.85E-04	4.36E-08	2.17E-04	1.11E-04	2.03E-07	2.70E-04	1.19E-07	1.78E-07	6.58E-08	1.54E-04	2.23E-07	3.70E-07	8.43E-04	2.13E-04
3:Ins:R:3	2.61E-08	2.49E-08	2.49E-08	2.41E-08	4.96E-08	1.92E-07	1.23E-07	1.09E-07	1.58E-07	1.56E-07	5.86E-08	6.78E-08	1.61E-07	2.18E-07	2.80E-07
3:Ins:R:4	3.63E-08	6.35E-08	3.60E-08	8.08E-05	3.72E-08	4.21E-07	2.41E-05	8.40E-08	2.48E-04	4.72E-04	9.18E-05	2.80E-04	1.02E-07	5.92E-04	2.93E-07
3:Ins:R:5	6.49E-08	1.05E-04	1.10E-05	3.26E-04	9.71E-06	1.16E-03	1.96E-04	4.04E-04	7.74E-04	1.36E-03	8.17E-04	1.40E-46	2.26E-04	2.08E-03	4.11E-04
4:Ins:R:0	1.26E-07	5.63E-08	4.42E-08	1.13E-07	8.08E-04	6.79E-04	1.10E-04	3.12E-04	5.75E-04	2.42E-04	8.24E-04	1.28E-03	5.02E-04	1.20E-03	1.63E-03
4:Ins:R:1	7.64E-05	7.41E-05	1.96E-05	3.34E-04	1.08E-04	1.20E-04	2.24E-03	5.99E-04	1.58E-07	1.26E-04	2.23E-03	5.45E-03	1.87E-07	5.25E-04	8.96E-04
4:Ins:R:2	9.15E-06	7.97E-05	4.44E-04	6.20E-05	4.14E-04	1.11E-07	1.70E-08	0.00E+00	7.34E-05	1.93E-08	4.22E-08	1.06E-07	8.35E-04	8.95E-04	1.86E-03
4:Ins:R:3	2.61E-08	2.49E-08	2.49E-08	2.41E-08	4.96E-08	1.92E-07	1.23E-07	1.09E-07	1.58E-07	1.56E-07	5.86E-08	6.78E-08	1.61E-07	2.18E-07	2.80E-07
4:Ins:R:4	1.43E-08	2.74E-08	2.04E-05	1.58E-04	9.04E-05	2.65E-07	3.33E-04	7.29E-05	5.50E-04	2.86E-04	3.91E-04	1.73E-08	7.73E-04	6.77E-04	6.22E-05
4:Ins:R:5	0.00E+00	7.17E-04	1.73E-05	7.02E-04	2.05E-04	4.34E-04	4.65E-04	3.62E-04	1.94E-03	3.60E-03	9.41E-04	5.82E-04	0.00E+00	7.27E-03	5.31E-04
5:Ins:R:0	1.86E-07	1.90E-04	3.79E-08	1.15E-04	2.07E-08	1.53E-07	1.34E-04	4.81E-08	4.36E-05	7.43E-08	2.99E-04	2.71E-07	6.64E-04	4.89E-04	4.67E-04
5:Ins:R:1	7.49E-05	1.78E-03	8.74E-05	9.95E-04	5.63E-04	5.70E-03	3.04E-03	2.81E-03	9.69E-04	7.23E-04	6.58E-03	1.32E-03	3.80E-03	8.76E-05	7.42E-03
5:Ins:R:2	2.61E-08	2.49E-08	2.49E-08	2.41E-08	4.96E-08	1.92E-07	1.23E-07	1.09E-07	1.58E-07	1.56E-07	5.86E-08	6.78E-08	1.61E-07	2.18E-07	2.80E-07
5:Ins:R:3	3.75E-04	1.89E-08	1.52E-05	3.84E-08	2.32E-04	1.29E-04	1.15E-08	2.09E-04	1.08E-03	2.01E-04	1.00E-04	5.82E-04	1.59E-03	1.52E-03	9.29E-04
