Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0014494185257045676,0.0018924361245789224,0.0016709273251417451,1.0811322376588917,21.74401519486837,11.412573716263632,0.995539359921567,1.4070648387479796,2.864218715352137,22865.50721714017,0,500,fixed
10,1,1,0.001175438428114372,0.0018347128088576426,0.0015050756184860075,2.6266262772395046,22.947515384739305,12.787070830989405,0.9959295961097925,1.3196384496866846,2.876241797350665,23176.253908135757,0,500,fixed
10,1,1,0.0011526342222796114,0.0018785936252122522,0.0015156139237459318,1.4202068888127155,21.33610255569276,11.378154722252738,0.9968696649744728,1.4485551108193961,2.9133535732190188,22956.99435485018,0,500,fixed
10,1,1,0.0014555082565220995,0.002142564527573535,0.0017990363920478171,1.4911374664174135,23.528057428590337,12.509597447503875,0.9948372704499704,1.4602248513962601,2.971897046761338,22830.241203078633,0,500,fixed
10,1,1,0.0014072497012638074,0.0017623480593651805,0.001584798880314494,1.6272645395889618,21.960448699858883,11.793856619723922,0.9960376064199802,1.3811649055927024,2.875091994533075,23064.202465620987,0,500,fixed
10,1,1,0.0011481772756364841,0.0018341897245036935,0.0014911835000700887,2.694026871244403,22.247870598163196,12.4709487347038,0.9959421341126444,1.4033015163927467,2.8595907671943253,22813.338720668777,0,500,fixed
10,1,1,0.0012484623518144008,0.0021394595313751694,0.0016939609415947852,1.166364787787865,22.35578491293804,11.761074850362952,0.9949418823662216,1.4529725050178866,2.985346111278402,22815.670023799623,0,500,fixed
10,1,1,9.945041921842418e-4,0.0018687279211500672,0.0014316160566671546,1.6906785110409608,20.962064002886155,11.326371256963558,0.9967585537000616,1.359006225032889,2.8739418358595286,23107.54363244271,0,500,fixed
10,1,1,0.001357541572148339,0.0017666646861007676,0.0015621031291245533,2.148994918913056,20.235423726897004,11.192209322905029,0.9965330963171491,1.5253684575768856,2.897351676042711,23158.12149400712,0,500,fixed
10,1,1,0.0012266190987891554,0.0019417680809869458,0.0015841935898880505,2.540401359112027,23.344627172434713,12.94251426577337,0.9964930243030212,1.4236095455379845,2.9627827609835835,23110.716923985,0,500,fixed
10,1,1,0.0010733720117417755,0.0017472540457009365,0.0014103130287213559,1.9508114592020445,21.686710057452707,11.818760758327375,0.9964038892913646,1.408344841451413,2.8647534063785005,23381.930981273814,0,500,fixed
10,1,1,0.001075652406627189,0.0020218971456411354,0.0015487747761341623,1.62918552607073,22.898945781147006,12.264065653608869,0.9962474088614799,1.365022794064833,2.892234054829706,22901.796236943333,0,500,fixed
10,1,1,0.0013541185662906622,0.001657314453343705,0.0015057165098171835,1.9999266523588877,21.227833340979107,11.613879996668997,0.9967035819472575,1.3952074963392989,2.883924179019298,22993.146593106852,0,500,fixed
10,1,1,0.0010595755496205154,0.0017003020844269193,0.0013799388170237174,1.9024253064785304,23.14309565253207,12.522760479505301,0.9960828120419134,1.4315006040221492,2.980177566952193,22806.646867456413,0,500,fixed
10,1,1,0.0011034821426105894,0.0018884503960083115,0.0014959662693094504,2.9417454736112916,22.11490094855224,12.528323211081766,0.9966531845551507,1.3804730651088932,2.9168799914544423,23229.777756761574,0,500,fixed
10,1,1,0.00122001541617432,0.0023221867180211533,0.0017711010670977366,1.5430991124098818,24.240455121656787,12.891777117033334,0.9923547496152366,1.5546228893089997,2.9217478456032984,23015.80143170511,0,500,fixed
10,1,1,0.0014143438556913795,0.0019360110337841288,0.0016751774447377541,2.09298338367541,22.899690830946604,12.496337107311007,0.995792747254881,1.4472761322923071,2.9241562563649777,22741.816264603523,0,500,fixed
10,1,1,0.0012952974913361184,0.0019343038130811136,0.0016148006522086161,1.8489406701615976,23.97316454754871,12.911052608855153,0.997088855754876,1.5002490750238655,2.9411756957927184,23076.755657439928,0,500,fixed
10,1,1,0.0013659745000001696,0.0018316725932883632,0.0015988235466442664,1.8396958407477273,21.44372568092363,11.641710760835679,0.9962007480462718,1.4279506385126937,2.9225753986883047,23035.25172428325,0,500,fixed
10,1,1,0.0012861279165776295,0.0018252969461554193,0.0015557124313665244,1.480096472865435,21.957491836383223,11.718794154624328,0.9961838475728191,1.4390107402925376,2.8621611635028557,23266.491425171196,0,500,fixed
