MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:T:2	2.27E-04	1.80E-04	1.94E-04	1.64E-04	2.91E-04	1.23E-03	6.95E-05	1.04E-03	1.27E-03	1.40E-03
1:Ins:T:3	3.28E-04	5.00E-04	3.39E-05	0.00E+00	0.00E+00	3.28E-04	7.37E-04	6.67E-04	6.20E-03	5.35E-03
1:Ins:T:4	6.26E-04	1.14E-03	6.55E-03	8.27E-04	5.38E-04	1.72E-03	1.22E-02	1.46E-03	2.21E-02	1.19E-02
1:Ins:T:5	2.62E-07	4.92E-03	1.92E-07	5.63E-05	8.19E-40	4.76E-03	2.57E-04	1.33E-06	1.95E-02	5.54E-02
2:Del:R:0	0.00E+00	0.00E+00	4.24E-04	7.03E-05	3.14E-03	1.42E-03	1.45E-06	9.01E-04	4.66E-03	7.42E-04
2:Del:R:1	3.70E-04	1.32E-04	0.00E+00	3.30E-04	8.16E-04	3.33E-03	2.55E-03	1.44E-03	2.05E-03	2.07E-03
2:Del:R:2	3.01E-04	3.35E-04	8.48E-05	3.39E-04	1.12E-04	2.87E-04	1.62E-03	9.20E-04	1.25E-03	1.64E-03
2:Del:R:3	1.34E-04	2.24E-04	4.09E-05	0.00E+00	5.29E-08	1.30E-04	5.30E-04	0.00E+00	1.33E-04	1.67E-03
2:Del:R:4	1.13E-04	6.59E-09	7.12E-05	7.60E-14	9.99E-09	5.91E-04	1.30E-08	3.11E-04	1.30E-04	3.43E-06
2:Del:R:5	0.00E+00	3.36E-07	6.15E-08	8.90E-08	3.36E-08	3.50E-04	7.23E-08	5.49E-04	8.07E-04	3.79E-04
3:Del:R:0	1.75E-05	1.73E-04	1.82E-08	2.09E-04	2.90E-04	2.08E-03	7.54E-08	3.05E-03	3.48E-03	1.89E-03
3:Del:R:1	6.78E-04	3.69E-04	6.87E-04	9.10E-04	7.75E-04	1.15E-03	4.66E-03	1.50E-03	9.95E-03	3.34E-03
3:Del:R:2	2.61E-04	2.27E-04	2.32E-04	0.00E+00	5.09E-04	1.80E-03	9.88E-05	5.15E-04	1.13E-04	3.80E-03
3:Del:R:3	5.63E-06	1.24E-04	4.34E-09	1.93E-04	3.20E-04	4.46E-09	1.73E-04	3.13E-07	1.99E-04	3.46E-04
3:Del:R:4	1.26E-08	7.02E-09	3.48E-08	2.99E-08	2.88E-08	5.79E-08	3.68E-08	3.91E-08	1.33E-07	1.15E-07
3:Del:R:5	1.26E-08	7.02E-09	3.48E-08	2.99E-08	2.88E-08	5.79E-08	3.68E-08	3.91E-08	1.33E-07	1.15E-07
4:Del:R:0	1.23E-04	2.46E-08	2.77E-04	4.31E-05	0.00E+00	4.00E-03	1.41E-04	9.63E-04	4.36E-08	4.23E-03
4:Del:R:1	2.51E-04	2.12E-04	0.00E+00	4.05E-05	6.77E-04	5.83E-04	1.95E-03	5.23E-04	2.16E-03	3.46E-03
4:Del:R:2	3.92E-07	1.18E-04	1.48E-08	2.25E-04	2.16E-04	5.42E-04	1.13E-04	4.45E-04	6.51E-04	1.35E-03
4:Del:R:3	1.26E-08	7.02E-09	3.48E-08	2.99E-08	2.88E-08	5.79E-08	3.68E-08	3.91E-08	1.33E-07	1.15E-07
4:Del:R:4	7.00E-08	5.38E-08	8.58E-08	1.07E-07	1.70E-07	1.11E-04	7.69E-08	7.62E-05	1.67E-07	5.06E-04
4:Del:R:5	9.99E-09	3.11E-08	1.98E-07	2.36E-03	7.47E-04	7.33E-08	0.00E+00	1.32E-04	6.98E-06	8.84E-04
5:Del:R:0	2.56E-08	7.61E-08	8.60E-07	5.18E-08	1.68E-06	2.14E-02	1.14E-07	4.84E-02	5.06E-03	6.84E-02
5:Del:R:1	2.70E-04	1.33E-05	2.70E-07	8.04E-08	0.00E+00	1.48E-04	7.05E-04	7.26E-04	6.55E-04	1.12E-03
5:Del:R:2	0.00E+00	4.19E-04	1.77E-02	5.63E-08	3.20E-04	0.00E+00	3.94E-02	5.10E-04	1.40E-46	1.53E-03
5:Del:R:3	5.70E-05	4.79E-08	7.47E-08	2.17E-08	4.16E-08	1.22E-04	8.55E-08	8.21E-05	1.19E-04	4.08E-04
5:Del:R:4	1.26E-08	7.02E-09	3.48E-08	2.99E-08	2.88E-08	5.79E-08	3.68E-08	3.91E-08	1.33E-07	1.15E-07
5:Del:R:5	1.08E-07	1.34E-07	4.18E-05	1.30E-03	1.09E-07	1.77E-08	7.43E-08	3.76E-08	1.51E-05	1.93E-07
2:Ins:R:0	2.81E-04	0.00E+00	1.63E-04	5.70E-04	1.46E-04	5.43E-04	1.49E-03	2.31E-04	1.19E-03	6.27E-04
2:Ins:R:1	0.00E+00	2.34E-08	6.76E-08	1.91E-04	4.71E-04	2.41E-04	1.89E-08	6.19E-04	3.24E-04	3.30E-08
2:Ins:R:2	1.59E-04	1.53E-08	4.01E-05	1.13E-04	1.28E-08	1.01E-04	4.46E-04	4.56E-04	5.53E-04	3.20E-04
2:Ins:R:3	8.14E-05	4.03E-08	5.73E-02	4.55E-07	1.40E-46	2.79E-03	2.22E-02	2.62E-02	1.20E-02	5.15E-03
2:Ins:R:4	6.34E-05	4.79E-04	8.44E-04	2.59E-04	5.24E-04	0.00E+00	8.33E-04	0.00E+00	8.56E-04	4.93E-03
2:Ins:R:5	1.31E-03	9.73E-04	1.33E-05	2.73E-04	1.05E-08	2.57E-04	3.62E-03	9.45E-04	3.88E-03	1.14E-02
3:Ins:R:0	1.89E-08	3.91E-07	4.80E-08	3.68E-04	2.41E-04	3.34E-04	1.05E-08	2.38E-04	8.13E-04	2.00E-04
3:Ins:R:1	1.81E-04	9.89E-05	0.00E+00	1.18E-04	4.51E-04	7.64E-05	1.14E-04	0.00E+00	7.20E-04	1.86E-03
3:Ins:R:2	5.88E-09	4.30E-08	5.68E-08	9.67E-08	1.50E-04	8.18E-05	3.27E-08	1.21E-04	1.86E-04	6.71E-05
3:Ins:R:3	1.26E-08	7.02E-09	3.48E-08	2.99E-08	2.88E-08	5.79E-08	3.68E-08	3.91E-08	1.33E-07	1.15E-07
3:Ins:R:4	4.25E-05	4.01E-05	6.56E-08	7.93E-08	7.81E-08	4.82E-08	2.26E-04	1.10E-06	1.92E-04	2.51E-04
3:Ins:R:5	1.10E-04	2.86E-04	7.12E-05	9.57E-05	4.45E-04	0.00E+00	9.93E-04	7.28E-08	2.39E-04	4.37E-03
4:Ins:R:0	0.00E+00	1.11E-04	3.51E-08	9.00E-05	3.12E-08	1.03E-04	6.79E-08	3.29E-05	2.16E-08	4.49E-04
4:Ins:R:1	9.68E-08	5.41E-08	7.68E-08	1.57E-02	2.77E-08	3.72E-04	1.60E-03	5.63E-06	4.95E-08	1.72E-04
4:Ins:R:2	1.26E-08	7.02E-09	3.48E-08	2.99E-08	2.88E-08	5.79E-08	3.68E-08	3.91E-08	1.33E-07	1.15E-07
4:Ins:R:3	1.26E-08	7.02E-09	3.48E-08	2.99E-08	2.88E-08	5.79E-08	3.68E-08	3.91E-08	1.33E-07	1.15E-07
4:Ins:R:4	9.52E-05	4.69E-05	3.39E-05	7.14E-05	0.00E+00	4.60E-08	2.07E-04	0.00E+00	1.78E-04	6.67E-04
4:Ins:R:5	4.81E-04	9.84E-05	0.00E+00	2.59E-08	0.00E+00	2.87E-04	1.14E-03	1.57E-03	7.74E-04	2.34E-03
5:Ins:R:0	0.00E+00	1.43E-08	9.53E-04	3.79E-04	0.00E+00	2.22E-04	1.82E-03	4.03E-04	2.10E-03	2.52E-03
5:Ins:R:1	5.79E-05	2.91E-04	0.00E+00	9.00E-05	1.22E-06	2.62E-03	7.07E-04	1.55E-03	1.27E-03	1.37E-03
5:Ins:R:2	0.00E+00	1.29E-04	3.03E-08	2.50E-08	4.23E-08	4.77E-09	2.88E-04	3.05E-08	8.51E-08	7.66E-04
5:Ins:R:3	0.00E+00	1.01E-04	8.07E-05	2.48E-08	1.56E-08	7.67E-08	4.06E-04	9.85E-05	5.43E-08	2.84E-04
5:Ins:R:4	1.17E-08	2.08E-04	6.73E-05	2.68E-07	3.40E-08	1.85E-08	4.36E-04	3.56E-08	1.76E-08	7.85E-04
5:Ins:R:5	6.60E-04	6.30E-05	3.87E-08	4.09E-03	6.49E-08	3.39E-08	2.60E-04	3.63E-04	5.28E-04	1.36E-02
2:Del:M:1	2.77E-05	2.23E-04	1.08E-04	3.00E-04	2.40E-04	1.72E-03	2.24E-04	3.46E-03	2.61E-03	2.79E-03
3:Del:M:1	1.88E-04	1.59E-04	0.00E+00	7.10E-04	1.07E-03	1.14E-03	1.38E-03	2.41E-03	1.21E-03	3.63E-03
3:Del:M:2	1.96E-04	3.67E-04	3.88E-04	4.06E-04	1.36E-04	2.40E-04	8.59E-04	3.35E-03	4.56E-03	8.32E-04
4:Del:M:1	0.00E+00	0.00E+00	2.92E-02	9.54E-08	2.80E-46	7.36E-03	5.90E-02	1.37E-03	3.63E-03	6.03E-07
4:Del:M:2	0.00E+00	2.00E-04	2.63E-03	7.89E-04	8.39E-04	7.52E-04	8.04E-03	2.28E-03	1.21E-02	3.49E-03
4:Del:M:3	5.76E-08	9.98E-05	4.76E-04	2.05E-04	6.06E-04	4.64E-04	4.10E-04	1.02E-03	2.72E-03	1.39E-04
5:Del:M:1	9.33E-08	5.93E-08	5.72E-08	3.94E-08	7.95E-08	3.35E-02	1.11E-07	3.12E-02	2.99E-02	7.91E-06
5:Del:M:2	1.13E-04	5.58E-08	0.00E+00	1.33E-07	0.00E+00	1.57E-02	1.33E-04	3.15E-02	2.12E-02	7.62E-03
5:Del:M:3	1.31E-07	2.31E-04	0.00E+00	0.00E+00	8.51E-04	6.64E-03	1.07E-07	1.48E-02	1.92E-02	1.52E-03
5:Del:M:4	0.00E+00	2.57E-04	1.20E-04	2.55E-04	1.61E-08	1.86E-03	8.02E-08	2.34E-03	3.61E-04	4.18E-03
5:Del:M:5	1.64E-04	1.60E-07	0.00E+00	3.16E-04	5.02E-05	2.50E-03	1.08E-06	2.70E-03	7.71E-03	4.53E-03
