MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.0010386540787294507	0.0005204232105461415	0.08249059826135635	0.03658199116587639	0.0020128723280504347	0.049472936987876893
1:Del:C:1	0.00043880705838091673	0.0016502961440710351	0.05054030269384384	0.015806351974606513	0.0006124994513811543	0.008335606763139367
1:Del:C:2	0.0008066365914419293	0.0016763284173794092	0.023599910363554955	0.010385410524904728	0.0003284624894149601	0.00816173290135339
1:Del:C:3	0.0032972984481602907	0.0006821986797149293	0.01430399902164936	0.0054325397126376625	2.383520307236431e-09	0.009365958959781437
1:Del:C:4	0.010461489148437976	0.0002963166815106888	0.004423842653632164	0.004128939295187592	3.4624144973485007e-09	0.004132580748282635
1:Del:C:5	0.028132078498601915	0.002181484254542738	0.0007537575531750918	0.0018140459060668945	0.00023320007894653827	0.015992646170780063
1:Del:T:0	0.001595206530764699	0.0015374737088019708	0.061260549873113634	0.016581279002130033	0.0010241329541895538	0.022924852948635818
1:Del:T:1	0.0018962165946140885	0.0017645389144308864	0.04017709881067276	0.006389658423140645	0.0005883883411297575	0.00401978305534877
1:Del:T:2	0.0034529875218868257	0.000548517145216465	0.04379464030265808	0.014346783421933651	0.0004752082860795781	0.007611057152626017
1:Del:T:3	0.017866374030709266	0.0032479286403395233	0.03641817785799503	0.019227143861353397	0.00074791891296627	0.01643266899511218
1:Del:T:4	0.05152161695063114	0.0028455412090988828	0.020763210356235504	0.018209731355309487	0.0028107751766219737	0.049055804312229154
1:Del:T:5	0.7026315569877625	0.0381055382732302	0.009315270172917379	0.016767182472082077	0.011354972124099732	0.02032112674714881
1:Ins:C:0	0.002216897161222562	0.0002534022554755213	0.011054490618407728	0.012113800244405866	0.33077078223228457	0.005566197087373439
1:Ins:C:1	0.0009983108262531458	0.000850346265360713	0.00014595271786674858	0.0017934507480822503	0.0588790512084961	0.0014650892873248722
1:Ins:C:2	0.0009408104047179222	0.0021783073665574194	0.00011456561962404521	0.00022494268618174828	0.01534160278737545	0.00109505713535043
1:Ins:C:3	0.00034526426548836753	0.0004302910336991772	0.00021329734459868632	5.99923901972943e-05	0.00426307475194335	0.0005854634844331486
1:Ins:C:4	0.00016970772470813243	0.00013542631567901254	2.4153370343178437e-05	4.973230443283683e-05	0.0025525576528161766	0.0008451026941639839
1:Ins:C:5	0.00026323573983972893	0.00032599357742583377	0.00025476451839494984	0.0	0.0001812643563759053	0.0003364018028611326
1:Ins:T:0	0.07749038010835647	0.48224396467208863	0.11982362747192382	0.02182026006281376	0.36820481657981874	0.08473523939377628
1:Ins:T:1	0.02688922010362148	0.20747624099254608	0.06414370059967041	0.0053843865962699055	0.12073661863803864	0.0504614316217976
1:Ins:T:2	0.009407157693058252	0.06368474379181861	0.016516740396618844	1.1961646378040313e-05	0.03380975805222988	0.008313416081107335
1:Ins:T:3	0.004702779054641723	0.039376249611377714	0.009998088059946895	0.0014809478988172487	0.018178315125405787	0.01123796016909182
1:Ins:T:4	0.005109417885541916	0.027668785005807876	0.0020832624268950894	0.002567598742898554	0.008065732326358557	0.0002753422642449266
1:Ins:T:5	0.006778189036995172	0.03741053745150566	0.004308641096577049	0.002087839216401335	0.005414201281964779	0.009497090051917923
2:Del:R:0	0.0015360042871907353	0.0003116651472458898	0.022314209714531897	0.0055956894531846045	5.416574193617407e-09	0.006722086519002915
2:Del:R:1	0.0049546978622674945	0.0009108443091099616	0.03446869142353535	0.0051946227066218854	0.0011773442511912435	0.012614913452416658
2:Del:R:2	0.0014797326177358628	0.000306256310432218	0.010624948423355818	0.0013067434448748828	0.00020077209655330108	0.007277860854566142
2:Del:R:3	0.003752869237214327	6.341644024359993e-05	0.0016131521202623843	0.0006714649265632033	8.915210889526292e-09	0.003249614459928125
2:Del:R:4	0.002012568670324981	2.131772038410418e-05	0.0003004496965149883	0.0001939892495283857	1.5555764321106837e-08	0.0037062721233814956
2:Del:R:5	0.001201199470087886	0.0	0.0005021084845066071	7.832084666006267e-06	1.7328600065980026e-09	0.11248500645160675
3:Del:R:0	0.00020193165808450432	0.00048383696761447934	0.008515979982912541	0.00687940688803792	0.00021402505650314652	0.0007564305871323995
3:Del:R:1	0.0027273999713361263	0.0005522674013315054	0.032093033492565155	0.002920226801652461	0.0004289846942992881	0.031286886259913445
3:Del:R:2	0.0006192873592954129	0.00012424592809111344	0.007876292336732149	0.00035906890421756545	0.00017721671550300578	0.00554593127055341
3:Del:R:3	0.00011533881569675942	0.0005020458454964682	0.0008996350754750893	1.2386112939566373e-05	0.00019654105647077814	0.009279300216585398
3:Del:R:4	7.465507022197393e-06	9.685337222009594e-08	0.00025027264036793897	2.259105061573008e-05	7.873062966012867e-09	0.05535605445504189
3:Del:R:5	1.5053221981700116e-05	9.928154136673584e-06	0.0003712665851452357	6.124502432893613e-09	7.021612258295562e-09	0.07679205594060477
4:Del:R:0	4.14454172462797e-05	8.744718914385885e-05	0.007212074380367995	0.005339465141296387	1.3642848166739441e-08	0.0011449487612117083
4:Del:R:1	0.0008028522983659059	0.0009771138103678823	0.01966960698366165	0.001993619706481695	0.00039910231542307885	0.022830894733197056
4:Del:R:2	0.00024049796134931967	4.420880286488682e-06	0.004073752900585532	0.00033028879479388704	1.6797254609457467e-08	0.0019571136616320928
4:Del:R:3	7.0589312874957955e-06	0.00027237547939876097	0.0008881719561759382	0.000709012289880775	4.002631897037645e-09	0.023979988284409046
4:Del:R:4	5.683650785941907e-05	1.9919195935926836e-05	0.00014225942082703115	0.00015797409709193742	8.745088040384986e-09	0.02656133860349655
4:Del:R:5	0.00014982260705913574	0.0002825266723812092	5.033148132497445e-05	5.225694945693249e-05	2.8167181120863917e-09	0.011234912313520909
