MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	2.51E-04	5.62E-03	7.75E-09	2.03E-03	2.43E-03	3.13E-05	4.43E-02	1.03E-02
1:Del:C:1	2.15E-04	6.53E-03	3.08E-08	4.13E-05	1.06E-03	2.58E-04	1.61E-02	1.44E-03
1:Del:C:2	2.57E-08	1.77E-03	2.89E-04	1.47E-04	4.74E-04	1.41E-05	1.43E-03	1.22E-04
1:Del:C:3	3.43E-04	1.41E-03	7.36E-04	4.36E-04	4.19E-04	4.23E-04	4.57E-03	1.22E-03
1:Del:C:4	0.00E+00	8.97E-04	6.68E-04	1.99E-04	8.22E-05	0.00E+00	1.79E-03	1.94E-03
1:Del:C:5	1.59E-04	0.00E+00	1.35E-03	8.64E-04	3.43E-04	5.35E-05	1.56E-03	3.07E-03
1:Del:T:0	1.37E-04	9.82E-03	1.52E-03	1.71E-03	2.36E-03	3.88E-04	2.64E-02	2.79E-02
1:Del:T:1	2.64E-04	4.79E-03	5.80E-04	1.30E-04	1.18E-03	2.67E-04	1.45E-02	1.59E-03
1:Del:T:2	1.68E-07	5.09E-03	2.43E-04	1.22E-03	3.78E-04	1.62E-08	1.30E-02	2.25E-02
1:Del:T:3	4.96E-04	6.30E-03	4.07E-04	1.02E-03	8.26E-04	4.64E-04	2.27E-02	1.42E-03
1:Del:T:4	0.00E+00	7.39E-03	1.39E-03	1.67E-03	0.00E+00	8.00E-05	1.54E-02	8.42E-03
1:Del:T:5	4.47E-08	7.83E-08	1.81E-07	5.50E-03	1.68E-06	1.10E-08	3.64E-07	4.31E-02
1:Ins:C:0	2.90E-08	7.32E-09	3.59E-08	6.25E-05	5.23E-04	1.00E-04	6.80E-07	5.58E-04
1:Ins:C:1	6.22E-08	1.22E-04	2.89E-08	1.65E-08	4.03E-04	0.00E+00	1.38E-04	1.06E-03
1:Ins:C:2	9.26E-05	3.70E-04	7.96E-08	6.05E-09	3.23E-04	1.14E-04	3.40E-04	8.48E-04
1:Ins:C:3	3.52E-08	1.24E-04	9.11E-05	4.31E-05	1.59E-04	1.15E-04	1.54E-03	1.13E-04
1:Ins:C:4	1.88E-08	0.00E+00	2.61E-04	3.86E-04	9.98E-05	9.89E-05	4.38E-04	7.72E-08
1:Ins:C:5	1.54E-03	0.00E+00	2.27E-03	8.65E-04	1.87E-04	4.02E-04	1.56E-03	1.21E-02
1:Ins:T:0	9.75E-05	1.65E-03	2.16E-04	3.18E-04	7.87E-04	4.85E-04	9.71E-03	5.57E-03
1:Ins:T:1	1.36E-08	2.55E-03	1.03E-08	2.31E-04	5.47E-04	1.32E-04	5.72E-03	8.96E-04
1:Ins:T:2	1.94E-05	3.97E-04	2.90E-04	1.27E-04	2.95E-04	0.00E+00	5.20E-04	5.11E-04
1:Ins:T:3	1.32E-06	3.55E-04	1.80E-03	3.95E-04	8.72E-05	2.02E-04	9.14E-04	2.56E-03
1:Ins:T:4	2.77E-03	3.33E-04	1.39E-03	2.65E-04	1.60E-04	5.67E-04	3.83E-03	3.82E-02
1:Ins:T:5	1.48E-07	2.07E-07	1.25E-02	2.63E-04	3.54E-03	9.36E-08	4.04E-07	1.01E-01
2:Del:R:0	6.77E-09	2.86E-03	6.41E-04	3.31E-04	7.81E-04	0.00E+00	9.30E-03	1.07E-03
