MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	1.24E-03	0.00E+00	2.80E-03	1.13E-02	3.23E-02	2.81E-03	1.34E-02	5.76E-03	5.12E-03	2.44E-03	6.83E-04	4.25E-03	2.08E-02	5.38E-02	8.61E-03	3.73E-03
1:Del:C:1	1.66E-05	1.86E-04	0.00E+00	6.85E-04	8.80E-03	1.26E-03	1.70E-02	7.42E-03	4.58E-03	5.73E-03	2.28E-04	4.94E-03	1.04E-02	2.45E-02	2.05E-02	3.85E-03
1:Del:C:2	5.20E-05	3.33E-05	1.32E-04	5.96E-04	6.72E-04	2.92E-05	2.28E-03	8.39E-04	0.00E+00	3.29E-03	0.00E+00	6.22E-04	2.12E-04	1.52E-03	1.07E-03	1.99E-03
1:Del:C:3	1.60E-04	1.56E-04	1.22E-04	1.35E-03	1.58E-03	1.98E-03	6.05E-03	4.10E-03	1.72E-03	4.06E-03	7.97E-03	1.30E-03	7.82E-04	5.44E-03	2.42E-03	3.48E-03
1:Del:C:4	0.00E+00	1.15E-07	2.70E-04	9.91E-04	2.22E-07	0.00E+00	2.16E-03	6.43E-04	3.99E-03	1.94E-03	2.57E-03	4.44E-03	4.77E-03	1.18E-02	7.33E-03	7.74E-03
1:Del:C:5	1.58E-03	4.82E-04	3.15E-05	4.21E-03	3.99E-04	3.37E-04	5.05E-04	9.46E-04	5.13E-03	0.00E+00	4.62E-03	5.18E-03	1.92E-08	2.97E-02	8.06E-03	1.73E-02
1:Del:T:0	5.28E-04	7.49E-08	0.00E+00	3.38E-06	7.26E-03	5.20E-03	2.05E-02	1.14E-03	2.12E-03	7.43E-03	3.50E-03	2.09E-03	5.47E-02	1.28E-02	4.18E-03	1.40E-46
1:Del:T:1	0.00E+00	0.00E+00	0.00E+00	1.91E-07	7.82E-03	2.68E-03	4.37E-03	1.35E-04	2.35E-03	1.32E-06	8.81E-08	8.08E-04	1.39E-02	2.16E-02	3.38E-03	1.34E-03
1:Del:T:2	0.00E+00	0.00E+00	1.64E-04	8.69E-04	1.28E-02	6.46E-03	3.65E-02	3.79E-04	2.31E-02	1.72E-03	7.55E-03	3.85E-03	1.42E-02	2.61E-02	3.40E-02	6.05E-03
1:Del:T:3	3.31E-04	2.54E-04	1.39E-03	8.12E-03	1.31E-02	6.83E-03	1.63E-02	3.46E-03	2.35E-02	1.40E-46	9.54E-03	5.79E-03	2.86E-02	3.66E-02	2.25E-02	3.09E-03
1:Del:T:4	5.71E-04	3.35E-04	3.60E-03	0.00E+00	1.23E-02	0.00E+00	3.02E-03	1.81E-02	6.42E-02	1.40E-46	1.80E-02	1.44E-02	3.02E-03	2.62E-02	1.03E-02	3.28E-02
1:Del:T:5	4.15E-03	1.87E-46	8.72E-04	3.34E-02	4.54E-04	1.01E-03	9.14E-03	4.70E-04	6.62E-02	3.30E-03	5.49E-07	3.16E-02	2.10E-07	6.71E-07	6.74E-02	5.66E-02
1:Ins:C:0	2.47E-08	3.51E-08	4.52E-08	7.91E-05	2.98E-08	6.34E-04	5.11E-04	2.01E-07	1.44E-06	1.09E-03	1.18E-07	3.21E-04	2.43E-07	9.19E-08	1.92E-04	6.48E-04
1:Ins:C:1	0.00E+00	1.44E-05	4.95E-08	1.04E-04	2.43E-04	6.17E-04	4.80E-04	6.50E-05	0.00E+00	5.21E-04	1.76E-03	6.02E-08	7.55E-04	2.55E-08	1.08E-03	6.35E-08
1:Ins:C:2	1.85E-05	5.10E-05	1.60E-04	2.72E-04	6.76E-05	3.20E-04	2.99E-04	0.00E+00	0.00E+00	1.85E-04	0.00E+00	1.22E-04	0.00E+00	1.84E-07	3.81E-08	4.09E-04
1:Ins:C:3	0.00E+00	4.14E-08	1.25E-04	2.21E-04	1.48E-07	1.70E-08	6.74E-08	3.97E-08	4.28E-04	8.64E-08	2.80E-46	2.46E-04	1.04E-07	1.94E-04	5.03E-04	1.18E-07
1:Ins:C:4	2.11E-08	4.52E-04	4.05E-04	2.77E-08	4.52E-07	1.68E-04	2.49E-03	2.84E-04	3.04E-03	4.46E-04	0.00E+00	3.62E-07	0.00E+00	8.76E-03	6.33E-04	1.18E-02
1:Ins:C:5	9.07E-04	4.17E-03	1.09E-03	1.23E-03	8.55E-09	0.00E+00	1.20E-05	0.00E+00	2.99E-46	4.09E-04	4.77E-02	2.66E-03	1.01E-03	4.43E-03	3.95E-02	2.56E-02
1:Ins:T:0	1.51E-04	1.78E-04	0.00E+00	6.95E-04	3.13E-03	5.14E-04	3.28E-03	6.57E-04	4.68E-03	0.00E+00	0.00E+00	2.11E-03	4.42E-03	4.05E-03	4.97E-03	2.49E-03
1:Ins:T:1	0.00E+00	1.25E-08	3.12E-05	3.33E-04	2.49E-03	5.65E-04	2.39E-03	1.40E-46	5.73E-04	8.23E-04	1.51E-03	1.04E-03	6.49E-03	5.20E-03	2.18E-04	4.87E-04
1:Ins:T:2	2.04E-04	7.49E-05	2.66E-04	7.18E-07	1.44E-07	7.05E-08	3.49E-04	7.46E-04	0.00E+00	0.00E+00	6.63E-04	1.37E-03	2.97E-03	9.19E-04	1.13E-03	7.83E-04
1:Ins:T:3	2.97E-04	4.52E-04	4.79E-08	5.56E-04	1.97E-08	0.00E+00	3.67E-04	4.50E-04	0.00E+00	8.85E-04	6.29E-03	3.96E-04	1.24E-03	1.07E-02	3.78E-03	8.86E-03
1:Ins:T:4	4.01E-04	1.35E-03	5.40E-03	6.43E-03	0.00E+00	1.64E-03	8.97E-03	8.39E-03	4.07E-03	9.75E-05	1.83E-02	1.46E-03	0.00E+00	2.21E-02	8.46E-03	1.62E-02
1:Ins:T:5	1.31E-06	8.47E-03	2.68E-07	3.62E-03	3.77E-46	1.84E-03	4.16E-03	4.69E-46	1.28E-02	5.61E-03	2.23E-02	1.71E-02	2.15E-03	9.45E-03	7.95E-02	5.78E-03
2:Del:R:0	0.00E+00	0.00E+00	2.37E-04	3.16E-03	3.46E-03	2.73E-03	4.05E-03	2.61E-03	1.55E-07	1.75E-03	6.39E-06	1.78E-03	4.90E-03	5.16E-03	3.19E-03	0.00E+00
2:Del:R:1	0.00E+00	7.63E-08	0.00E+00	1.10E-06	6.46E-04	2.36E-03	6.22E-03	0.00E+00	6.24E-03	2.05E-03	3.67E-03	1.77E-03	2.00E-03	5.60E-03	1.96E-03	4.30E-03
2:Del:R:2	1.42E-04	3.51E-04	1.40E-07	2.76E-04	1.41E-08	8.27E-05	1.23E-03	4.92E-04	1.08E-03	1.18E-03	0.00E+00	1.51E-03	3.63E-04	2.19E-03	1.04E-03	2.53E-04
2:Del:R:3	1.62E-04	2.59E-04	2.22E-07	2.30E-04	5.62E-08	3.46E-04	8.10E-04	3.49E-08	1.24E-03	6.47E-08	9.24E-05	2.48E-04	4.29E-04	1.08E-03	1.01E-03	1.11E-03
2:Del:R:4	7.49E-05	1.43E-08	2.66E-04	4.54E-08	0.00E+00	6.38E-04	2.43E-04	0.00E+00	0.00E+00	3.83E-04	3.56E-07	6.80E-04	0.00E+00	3.50E-07	1.87E-07	1.83E-04
2:Del:R:5	8.74E-09	9.70E-08	8.82E-08	5.59E-04	4.81E-08	1.71E-04	4.57E-04	2.85E-05	7.27E-08	1.03E-03	5.47E-04	3.55E-04	1.84E-07	2.12E-07	1.63E-07	5.85E-04
3:Del:R:0	0.00E+00	1.82E-04	1.22E-05	4.05E-04	5.95E-04	3.60E-03	3.91E-05	0.00E+00	1.57E-03	4.66E-03	5.45E-08	4.59E-03	7.28E-04	1.06E-03	1.14E-03	4.26E-04
3:Del:R:1	7.96E-04	3.37E-04	4.20E-46	3.42E-03	7.15E-04	1.88E-03	1.15E-02	3.59E-03	5.44E-03	0.00E+00	7.03E-04	1.76E-03	8.30E-04	1.21E-02	2.37E-03	1.24E-02
3:Del:R:2	3.16E-04	1.80E-04	0.00E+00	0.00E+00	6.47E-04	8.15E-04	4.12E-03	0.00E+00	3.79E-03	1.12E-03	4.67E-03	3.59E-04	3.15E-04	3.79E-03	4.35E-04	4.10E-03
3:Del:R:3	0.00E+00	1.25E-04	0.00E+00	6.44E-05	4.32E-04	0.00E+00	7.83E-04	2.08E-08	4.09E-05	1.23E-07	1.06E-03	3.20E-04	0.00E+00	8.44E-08	8.82E-04	4.74E-04
3:Del:R:4	5.82E-09	1.07E-08	3.25E-08	5.58E-08	3.03E-08	2.96E-08	1.37E-07	1.44E-07	3.80E-07	7.02E-08	1.87E-07	5.08E-08	9.78E-08	1.59E-07	9.33E-08	1.86E-07
3:Del:R:5	5.82E-09	1.07E-08	3.25E-08	5.58E-08	3.03E-08	2.96E-08	1.37E-07	1.44E-07	3.80E-07	7.02E-08	1.87E-07	5.08E-08	9.78E-08	1.59E-07	9.32E-08	1.86E-07
4:Del:R:0	9.62E-05	4.26E-08	4.73E-07	1.93E-04	0.00E+00	2.68E-03	7.16E-03	3.81E-04	1.57E-02	2.10E-03	2.39E-03	1.58E-04	1.11E-07	7.13E-04	1.04E-03	6.67E-08
4:Del:R:1	3.21E-04	2.19E-04	3.59E-06	2.02E-04	2.93E-04	0.00E+00	1.22E-03	0.00E+00	3.42E-03	2.37E-04	1.53E-04	1.75E-03	3.96E-03	1.64E-03	2.16E-03	6.22E-03
4:Del:R:2	1.49E-05	6.11E-05	2.62E-08	2.43E-04	1.98E-04	0.00E+00	2.20E-04	2.48E-07	1.40E-06	3.65E-07	2.31E-03	3.24E-09	8.26E-04	6.62E-04	1.03E-03	2.49E-04
4:Del:R:3	5.82E-09	1.07E-08	3.25E-08	5.58E-08	3.03E-08	2.96E-08	1.37E-07	1.44E-07	3.80E-07	7.02E-08	1.87E-07	5.08E-08	9.78E-08	1.59E-07	9.33E-08	1.86E-07
4:Del:R:4	3.81E-08	5.00E-08	1.11E-07	1.38E-07	1.67E-04	4.30E-08	5.14E-04	4.64E-07	3.96E-07	9.10E-08	1.76E-07	5.49E-05	1.13E-07	1.93E-07	1.59E-04	1.92E-07
