Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V33	0	3	1	10	86	71	106	75	69	31	4	5	1	50	3	0
V34	32	1	7	39	10	28	40	19	43	63	2	0	4	0	13	19
V35	19	24	0	16	122	0	0	80	4	0	19	0	78	68	9	0
V36	18	0	13	31	0	13	12	0	0	10	25	0	10	2	30	0
V37	0	6	2	0	0	0	0	2	0	0	4	1	2	0	2	4
V38	0	43	0	20	16	35	8	1	2	0	21	4	16	0	2	0
V39	33	34	0	1	18	1	0	11	3	0	2	15	0	6	0	0
V40	2	59	11	3	7	6	2	0	0	21	31	1	7	4	0	2
V41	4	32	0	25	9	12	5	0	6	0	23	0	7	11	0	7
V42	36	34	13	28	53	71	32	11	45	19	10	0	18	4	0	0
V43	2	14	1	0	3	6	13	4	5	11	2	0	2	0	0	0
V44	27	144	0	2	94	0	0	27	0	0	4	42	2	36	0	8
V45	2	34	0	35	3	3	9	0	0	6	37	0	17	0	0	0
V46	0	26	43	5	0	0	0	0	2	0	4	0	6	3	0	0
V47	0	0	0	34	63	3	1	34	0	0	8	28	3	38	0	2
V48	8	0	60	78	16	248	89	12	31	176	21	16	67	0	0	0
V49	57	156	4	0	12	0	1	4	0	0	0	22	1	2	0	0
V50	0	31	73	69	11	8	26	11	3	10	98	4	0	0	0	0
V51	0	10	0	123	5	11	47	0	38	3	17	0	68	0	0	0
V52	2	3	0	22	8	38	0	11	20	57	1	0	8	4	0	0
V53	35	4	1	0	35	20	3	11	5	10	4	2	1	11	7	0
V54	10	227	11	133	5	24	62	14	14	40	13	8	55	0	26	0
V55	46	72	4	5	38	24	7	53	6	2	12	10	0	10	3	4
V56	35	0	106	53	0	0	3	7	0	0	10	4	4	28	2	0
V57	99	46	6	12	15	34	94	2	11	35	2	21	0	0	26	0
V58	305	89	0	26	6	34	32	2	19	19	24	0	14	0	56	0
V59	0	25	20	5	36	84	46	0	27	0	1	25	0	13	0	0
V60	7	2	0	0	1	13	11	5	18	6	0	1	0	1	0	0
V61	0	42	0	63	8	29	7	1	0	10	28	0	37	0	0	0
V62	0	5	26	10	22	91	99	66	47	63	17	0	13	0	0	6
V63	0	4	43	23	53	52	118	94	120	0	25	34	49	31	0	0
V64	28	20	95	25	9	8	8	0	8	0	4	20	0	5	5	0
V65	0	8	0	0	38	3	3	21	3	2	0	19	1	34	0	2
V66	118	22	77	2	0	1	0	0	0	0	1	3	2	7	20	3
V67	17	33	0	0	0	0	0	0	0	0	0	4	0	0	8	0
V68	42	4	0	253	9	0	22	1	15	42	125	0	9	0	5	0
V69	36	4	0	52	0	1	1	0	0	0	18	0	10	0	9	0
V70	21	0	4	8	4	3	1	2	0	0	4	0	15	3	0	0
V71	9	113	0	4	196	76	55	78	13	48	14	82	15	0	1	4
V72	18	12	18	53	5	21	12	0	20	19	33	7	23	0	2	2
V73	2	0	21	49	0	0	14	4	5	0	6	9	36	6	0	0
V74	13	17	4	6	10	0	0	3	0	0	4	3	5	2	1	0
V75	12	19	4	36	8	7	18	2	16	3	27	0	9	0	0	0
V76	5	233	15	6	71	28	52	41	18	46	0	3	6	39	0	2
V77	2	0	4	0	3	0	0	0	0	0	2	0	0	4	0	0
V78	0	19	75	11	7	7	2	3	9	0	20	2	32	2	0	0
V79	99	0	3	20	2	3	6	16	0	1	35	25	17	1	25	0
V80	0	11	88	0	37	5	22	55	1	8	0	11	1	26	2	0
V81	94	84	1	0	0	0	0	0	0	0	0	0	0	0	23	7
V82	52	57	48	78	1	28	4	8	22	54	35	0	0	6	23	0
V83	21	46	32	25	22	0	0	18	0	0	10	1	5	5	2	19
V84	11	2	200	29	47	43	24	5	39	8	3	0	5	0	14	1
V85	36	17	86	14	2	89	0	0	0	0	10	35	7	48	15	29
V86	0	29	3	8	1	0	0	4	2	12	6	0	5	0	0	0
V87	88	22	0	8	12	10	17	0	29	0	14	21	8	0	15	0
V88	82	20	157	95	11	23	6	13	17	0	34	34	6	0	11	0
V89	54	50	0	73	3	5	5	3	15	0	36	4	22	0	12	0
V90	12	2	47	0	104	0	3	52	0	0	0	82	0	14	0	8
V91	9	53	3	3	6	13	27	12	5	15	4	4	0	0	0	0
V92	5	41	5	18	61	36	36	9	59	0	0	19	4	13	0	11
V93	5	121	31	41	11	28	6	0	14	26	10	7	16	22	0	0
V94	12	7	5	3	14	1	0	4	1	0	12	5	6	5	3	0
V95	17	25	10	0	25	22	25	7	31	11	0	9	2	0	1	1
V96	48	64	0	36	19	20	0	0	22	0	8	9	31	1	10	0
V97	35	4	0	11	0	7	4	0	10	0	10	0	0	1	9	0
V98	29	79	14	159	41	3	0	0	1	3	29	69	30	20	1	0
V99	337	0	6	0	17	61	50	30	13	14	0	7	2	8	37	0
V100	2	53	4	4	14	0	7	51	5	16	0	10	0	14	0	2
