Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V70	55	128	2	3	0	0	2	0	0	0	28	4	4	0	0	0	0	17
V71	0	8	28	38	1	0	49	52	29	24	37	52	11	35	15	18	0	0
V72	136	1	1	2	10	8	0	4	18	6	3	5	0	0	2	0	0	17
V73	20	84	19	12	38	28	7	0	27	0	4	0	0	2	0	0	0	0
V74	35	8	2	16	4	3	46	0	0	4	26	17	15	30	15	7	0	0
V75	81	63	13	4	0	1	0	15	2	29	4	0	0	0	3	20	0	10
V76	43	6	62	62	1	0	2	0	0	0	1	0	1	3	23	0	0	0
V77	63	0	3	4	5	8	24	12	2	9	18	11	3	6	0	0	3	4
V78	11	20	10	11	0	0	3	0	0	0	0	0	1	3	7	3	0	0
V79	38	45	58	92	1	0	39	3	0	1	3	19	1	66	7	10	0	0
V80	3	24	2	5	6	2	30	2	4	0	6	0	7	6	0	0	0	1
V81	88	2	9	5	19	10	2	71	19	36	1	0	0	1	2	0	4	6
V82	7	4	15	12	3	0	5	3	0	9	1	6	1	0	4	0	0	0
V83	40	4	1	5	28	26	0	2	8	12	2	1	0	5	0	0	0	0
V84	56	0	74	13	11	46	1	19	20	30	0	0	12	0	0	9	12	11
V85	259	30	29	13	8	7	11	0	0	4	3	21	6	0	7	11	13	12
V86	61	188	7	10	21	24	57	21	17	52	12	52	20	7	0	10	18	0
V87	90	153	77	39	1	1	8	0	1	0	8	0	0	0	0	10	42	8
V88	5	30	27	45	79	47	19	29	47	0	3	7	6	0	1	0	0	0
V89	21	1	0	0	18	15	21	1	4	3	6	11	12	14	11	10	0	0
V90	41	4	131	45	0	9	22	22	4	5	13	22	3	7	8	4	0	0
V91	19	7	36	37	0	0	0	8	0	3	0	12	0	4	0	0	0	0
V92	136	0	41	22	8	5	25	3	15	9	0	4	4	7	11	28	0	3
V93	0	0	108	25	11	6	57	27	9	2	20	14	23	30	38	0	0	0
V94	74	17	7	21	1	0	0	0	0	1	1	0	4	0	12	0	0	17
V95	31	153	3	6	68	68	1	21	0	0	1	10	20	2	1	19	0	0
V96	58	78	8	7	4	0	29	1	7	33	8	26	19	5	0	4	0	0
V97	28	3	92	28	7	12	6	19	7	8	0	0	5	0	0	15	0	10
V98	8	29	9	7	4	5	85	33	14	35	28	4	16	20	0	0	41	0
V99	0	172	5	3	0	0	4	19	11	14	9	0	12	0	0	0	0	7
V100	3	45	27	7	9	21	1	52	5	64	4	23	4	1	0	2	0	0
