Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V1	49	0	0	17	22	3	0	0	26
V2	175	2	2	0	0	42	4	18	13
V3	94	116	0	125	0	56	0	124	0
V4	45	3	31	48	0	15	43	0	0
V5	24	45	11	11	0	11	21	11	0
V6	2	0	0	0	3	0	45	1	0
V7	32	297	35	23	37	3	0	0	0
V8	46	0	81	17	54	12	107	0	0
V9	9	3	66	1	13	127	23	3	0
V10	12	9	97	0	179	3	154	82	13
V11	3	0	0	32	16	27	2	0	24
V12	137	320	22	0	12	5	0	0	0
V13	103	0	2	4	0	116	0	0	0
V14	35	99	40	49	289	0	83	82	53
V15	1	54	0	76	0	17	0	23	0
V16	1	93	14	25	0	1	12	7	0
V17	170	1	77	0	6	2	32	0	0
V18	142	232	5	0	75	0	0	9	1
V19	4	17	0	32	0	113	7	0	13
V20	96	4	26	214	219	12	4	35	37
V21	18	4	93	9	9	43	39	0	0
V22	211	65	0	36	177	61	3	3	26
V23	9	1	115	5	4	83	210	8	0
V24	6	0	9	0	38	13	0	47	0
V25	18	0	55	2	50	52	3	31	5
V26	244	38	18	0	107	117	0	40	18
V27	80	28	25	91	226	12	19	0	36
V28	0	113	335	15	0	9	115	0	0
V29	22	6	17	2	55	4	9	0	0
V30	189	0	4	0	9	131	11	7	63
V31	143	6	3	17	12	0	22	0	17
V32	69	3	247	22	0	138	41	0	48
V33	17	39	0	6	44	0	3	0	17
V34	0	50	0	15	0	66	8	0	0
V35	38	223	5	14	32	13	0	0	0
V36	11	0	0	48	177	166	29	4	0
V37	13	6	21	0	0	17	21	1	0
V38	191	26	9	0	3	151	0	0	12
V39	26	42	67	26	217	28	13	0	0
V40	23	43	7	187	7	172	10	29	0
V41	62	0	128	3	29	1	40	0	30
V42	63	86	14	76	5	32	0	0	9
V43	11	1	14	43	12	3	14	0	28
V44	45	2	0	25	112	158	6	0	50
V45	18	5	25	43	2	43	28	3	0
V46	2	0	16	27	0	2	0	1	2
V47	83	45	15	29	57	9	0	5	0
V48	8	82	88	51	0	37	14	29	12
V49	120	14	155	11	51	2	124	0	0
V50	0	62	37	154	52	0	48	20	0
V51	28	109	124	88	3	71	22	0	0
V52	0	36	8	242	0	173	49	0	50
V53	2	39	335	13	20	36	91	0	8
V54	18	7	137	23	45	23	59	0	0
V55	6	7	0	32	0	99	12	4	9
V56	2	5	21	30	0	16	24	0	0
V57	80	134	7	62	140	0	16	21	21
V58	14	3	101	67	0	64	37	0	0
V59	133	0	0	152	3	55	0	22	20
V60	0	407	3	13	73	7	14	0	0
V61	1	23	0	12	5	117	0	0	0
V62	56	50	7	6	85	92	7	33	2
V63	23	40	0	5	151	9	10	62	44
V64	4	13	0	30	7	11	0	0	12
V65	27	164	0	62	0	37	0	51	0
V66	158	15	43	0	22	45	34	0	25
V67	2	2	0	34	42	17	8	0	4
V68	72	25	182	217	1	83	56	0	0
V69	1	37	64	63	1	5	0	21	0
V70	0	97	17	12	6	159	8	0	15
V71	26	5	0	1	4	8	0	0	0
V72	22	8	26	71	15	7	0	0	0
V73	76	53	63	37	75	6	89	96	8
V74	98	16	0	23	0	10	25	17	0
V75	108	0	13	50	48	68	20	0	0
V76	3	161	373	4	0	66	187	6	0
V77	0	4	5	0	73	0	0	9	14
V78	18	16	1	5	12	0	0	5	0
V79	25	4	17	33	0	7	8	1	0
V80	107	54	0	41	41	41	39	0	2
V81	9	136	50	309	0	25	20	0	23
V82	164	105	23	100	139	0	0	14	39
V83	27	31	0	19	2	9	6	0	0
V84	5	102	3	62	45	0	8	28	43
V85	35	9	0	196	0	6	1	0	1
V86	0	20	141	26	0	0	104	0	0
V87	28	0	28	32	118	0	0	78	7
V88	4	116	0	12	45	0	7	16	0
V89	1	47	14	7	103	2	0	29	0
V90	14	143	95	12	19	9	44	0	0
V91	2	27	7	84	35	3	14	0	11
V92	403	0	1	2	25	20	2	0	0
V93	42	0	0	25	10	190	23	0	25
V94	105	0	24	12	26	1	4	9	52
V95	17	3	148	182	13	41	62	0	0
V96	1	27	110	4	39	15	16	17	0
V97	3	98	0	2	3	52	0	4	0
V98	43	12	0	0	0	8	2	0	3
V99	9	2	3	6	49	9	0	5	0
V100	9	66	0	11	0	19	8	0	0
