MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	9.03148381325991e-07	1.4012984643248171e-46	5.6051938572992686e-46	6.708248037625708e-05	0.26564560979604723	0.6008459776639938	0.31707458198070526	1.7071678303182126e-05	0.00011818609054898843	0.015049371121131116	0.0060805189706002235	0.03117307275533676	0.06121478695422411	0.01269548588006728	0.004686316853531025	0.08084163080293365	2.8025969286496343e-46	0.00909810233861208
1:Del:C:1	2.5350399823764747e-08	0.0	2.416558527329471e-06	0.0	1.8657016537075577e-07	0.005285263498603854	0.37579100131988524	0.0004340642693193786	7.09483458649629e-08	1.080731078673125e-06	0.003825395340118121	0.05719626136124134	0.021276920408126898	0.01964639714283294	2.4558532913943053e-07	0.008910358375487704	0.000819243704654582	2.971216326841386e-06
1:Del:C:2	8.097500483472687e-08	0.0	0.0	7.305721519514918e-05	0.00020265567945969564	0.001402683136984706	0.0012593561958055943	0.0016688917465842224	0.0006962929830706344	0.0002741636009886861	0.007197823125341074	0.005018338572438097	0.009063609689474107	2.5422186809009874e-07	0.0015179860522039235	0.00340582812204957	0.0030387897626496852	0.00687787682106773
1:Del:C:3	0.00036477575246181005	0.0008868704695487395	0.00023825682001188397	0.0	0.003088657232001424	0.00631969990208745	0.016376686096191407	0.0	0.0	0.0049563919310458004	0.0009027549065649509	0.006975906016305089	0.016579807546906977	0.033779329946264626	0.006607504654675722	0.004129620268940926	0.00572262816131115	0.020563504722758807
1:Del:C:4	6.350629746521009e-08	0.007714976913348437	0.001988645736128092	0.0	0.024143075272149872	0.013159484462812543	0.003799699153751135	0.0	0.0	0.0006426911849814587	0.005347267910838127	0.016012462694197892	0.005802381411194801	0.004777981174265733	0.1931598350405693	0.022331164591014384	0.02307717949151993	0.016437040315940975
1:Del:C:5	0.0010100714745931328	0.00020599914211629766	0.008111154707148672	5.365820252336562e-05	0.00015172336716204882	0.00015815208898857237	0.0012176238233223557	0.0	0.0	0.007696553303958353	0.002104288712143898	0.00500689975451678	0.0	0.001989019765460398	0.009389651054516435	0.014637788757681847	0.028445514664053918	0.016755094192922114
1:Del:T:0	0.0024216967201027726	0.0	0.0020265032071620226	0.0	0.18469506320543588	0.049737030640244484	0.007484003901481628	0.00038434015586972234	8.648859220556915e-05	0.01680786432698369	0.023916098475456237	0.04736361680552363	0.004794897884130478	0.22321240634555578	0.008162655727937817	0.014893653895705938	0.0014223494954194392	0.010251803044229745
1:Del:T:1	0.0017571997072082014	6.501590250991285e-05	0.0	0.0006116075674071908	0.06330398730933666	0.0005442738998681307	0.056443145498633385	0.0	0.0	0.0012679004110395908	0.003317055571824312	0.04607835223591792	0.0481548223644495	0.060705514788151047	0.0	0.006527916435152293	0.018789924401789903	4.203895392974451e-46
1:Del:T:2	0.00015120813040994107	2.8025969286496343e-46	0.0022296244733865933	0.026185583043843507	0.10849263444542885	0.017293153423815967	0.04495594371110201	0.04508695570839336	0.03424299322068691	0.0038899869658052923	0.006789867114275694	0.0032531236766486435	0.4880729841068387	0.02481783451821684	0.000522516667842865	6.994805062277009e-07	0.04670779034495354	0.0032264050656522158
1:Del:T:3	0.0019341417266105054	0.002785544941434637	0.0012190345337216967	0.0009536642829175435	0.05982950289562723	0.0920497052371502	0.028503389156730917	0.0	0.0048631444503485	0.0	6.484957566499361e-08	0.4955972456838936	0.012420437276750818	0.0015319155579618382	0.006706789182499051	0.0010446593411415962	0.011976938936413717	0.02181554719245469
1:Del:T:4	0.0	0.0	0.026115560605921927	6.925794764356396e-08	0.19107413440942764	0.04498834135010839	0.04014641419053078	0.0022766806185245516	0.0017356431111693383	0.0	0.0030273709446191786	0.06461768858134746	0.0813997134566307	0.023424436151981354	0.025901614129543303	0.011076870374381542	0.03634044239297509	0.024293778399123767
1:Del:T:5	9.512984888715437e-09	7.442691440928684e-08	0.9305329859256745	2.1578492237495083e-08	2.203308668223024e-07	2.3106352102786333e-07	0.025565179177306163	0.00019477656246635888	8.295879524666816e-07	2.4160263365047284e-06	0.000951061420920496	0.07246367464697415	0.046264208914271875	2.0911608783533815e-06	1.5983432762321e-07	0.004570156616567544	0.023737914385748127	0.044674942532674324
1:Ins:C:0	5.562990180507654e-05	0.0	6.095505895586939e-07	0.0	0.00018914024999503454	5.849271547049284e-05	1.691031599193593e-08	3.539988568945773e-08	0.0	0.0006164879716045845	0.0029345641481711483	5.920176974427704e-07	9.165464405214152e-08	2.968039325423888e-08	1.5834683608773048e-07	0.00017777921788706408	0.0011387340368216314	0.0006640700732731375
1:Ins:C:1	7.975591768314417e-05	0.0002033540748669793	9.383767718418312e-08	0.0	2.9826441050317956e-08	0.0007159435443576001	3.425489012442995e-07	0.0017053671097528422	0.0	0.0018511340634290718	0.0022128219716250896	7.799015122600395e-09	8.684222763122306e-09	0.003960183565504849	0.0012898785191794103	0.0007702191360294819	7.671121322587738e-05	6.441867981266113e-08
1:Ins:C:2	2.8359134773836558e-08	0.0	1.2609494817183987e-07	0.0	1.7011407962286285e-07	0.0004013168858364224	0.0018283594050444662	3.3075252758862916e-08	0.0	0.0013766146302543803	0.0015654378076334296	0.0012307257727126597	1.5934714951981733e-07	0.001721042666471817	2.25400910380813e-07	0.000356015892124617	0.0009719479246996343	3.4027996207441904e-07
1:Ins:C:3	1.3306475520465342e-06	6.699681875943497e-08	3.4801761614744466e-07	0.9150971353054047	0.0041221757744096975	0.0014127033967326953	0.0022719758526818625	0.1326512738835305	0.06410361739549156	1.956582156026343e-06	4.990185402675706e-08	1.0469082383224304e-06	8.53517224186362e-07	0.023021736443902797	4.0362758255696465e-07	1.1098773939011154e-06	4.885785671149279e-07	8.150643020599091e-06
1:Ins:C:4	0.00037343749102163314	1.7735384005845844e-08	0.000858315292248335	0.0003468785711447708	1.4347911658774137e-07	0.0007401081427630629	0.0	0.0	0.002774372277781367	4.4502030505100265e-08	4.960966061844374e-05	9.750908357091248e-05	0.002132406458258629	0.0011656361644895696	0.004222328405364806	0.0003228839719668031	0.0006587402068987558	0.008196586865255994
1:Ins:C:5	0.014215520536527037	0.00015322377769280137	0.0003517824923619628	0.0	0.0007960222163944763	0.0035211678594350817	0.0002191490616809233	5.704917356297301e-08	0.0	2.6566536348582304e-08	6.086675341521186e-08	0.0011592889204621315	0.0	0.004118989494281777	0.005847260863299652	0.004045374458655715	0.0277143543143211	0.1407876493409276
1:Ins:T:0	0.0002821486414177343	0.0	0.0002012097340298169	0.0004322280001360923	0.011447589378803968	0.010306842275895178	0.006070682778954506	0.0005370244267396629	0.0006054806057363748	0.004256080649793148	0.0018600676057644705	0.02127461414784193	0.02590571977198124	0.0011210058539518285	0.0	0.006118356352578758	0.023064990260172634	0.0247894543223083
1:Ins:T:1	1.1923221791221295e-06	0.02477551456540823	0.0008825243450701237	0.0	0.01314292286089085	4.709305228842394e-23	0.001495589778490114	0.00048200306482613085	1.0647850103850943e-07	0.008642712840810418	0.0013679001480340959	0.01341113481437688	0.01226227915030904	0.0055156610906124115	0.058835603425723096	0.13228689264506102	0.02235480521339923	0.005693174390808053
1:Ins:T:2	0.0014395769216207555	0.0	0.0	0.00672525780973956	0.004585948749496538	0.0015480399117222988	0.0006420437945052982	0.002102612261660397	0.0006925588546437212	6.953853812774468e-08	0.0	0.004551919177174568	0.0009215609170496464	0.003946247103405654	0.0014401061287003358	0.0017448236491077295	0.0012506778351962567	0.0
1:Ins:T:3	0.0038691048099138924	0.001635234791683615	0.001932977508596423	1.4012984643248171e-46	5.290198572538429e-08	0.0004298113286495209	0.0003322749165818095	0.0	0.0015794983059095103	0.0037858622148633004	0.009389785678331463	0.003036372410133481	0.0019347319379448892	3.699421313285711e-07	0.09749578721821309	0.051352855283766985	0.026541948225349186	0.025595130398869514
1:Ins:T:4	0.011434385646134615	1.600033954218816e-08	0.0015808476051461184	0.0	0.0014605877705434977	0.0011445064768622615	0.013956612348556519	0.0	0.0003877723356708884	0.0	0.0019603074008273324	0.019158291347609692	0.013398953177966178	0.0	0.0007351710461080075	0.0	0.01304982109932098	0.09219210147857666
1:Ins:T:5	0.9477333009243012	3.7995820889591414e-07	7.540821087559379e-08	0.0016359365101379808	3.4374965096617416e-07	6.008027426673835e-08	2.477143596024689e-07	1.7401708873876486e-08	0.0024436989090249627	0.003440990018896173	0.006213870694705292	5.88656160971368e-07	5.441842176878708e-06	3.082110561081208e-06	0.0182058586036419	0.02292428826246464	0.41298753321170806	0.033356120695771097
2:Del:R:0	0.0	0.0	3.485892427761428e-05	1.4934640830688294e-07	0.013547934254165738	0.01753586837576222	0.009408602584153413	0.004072456279629932	2.8025969286496343e-46	0.0011502697340347368	0.0023206403478980065	0.019175014831125735	0.006748689152300358	0.014020709949545563	0.0016210829839110375	0.004064170038327574	0.0	0.0015898349694907666
2:Del:R:1	6.212887819856405e-05	0.0025721186539158225	0.0003794368589296937	0.0014959016814827919	0.002142077835742384	0.00821584147051908	0.00010546766857260082	0.009062055667163805	0.012494766665622593	0.01213033525273204	0.012762703001499176	0.004084810428321361	0.008597984910011292	0.042101525137570664	0.002056163921952248	0.0013256709091365338	0.0005940314498730004	0.026839425035495877
2:Del:R:2	2.0473837025747343e-08	0.0	0.00047336810451632517	0.0	0.0004807421888699537	0.002285789485256373	0.001391213535355007	0.0	0.0	0.0	0.0007659631896203223	0.006261776379199091	0.006168444924040273	8.138364819387789e-07	0.0006881966586433919	0.0	0.0006278130710597907	0.020569737891855767
2:Del:R:3	1.7933345759502116e-07	1.0377701187280764e-08	0.00023640907370463536	2.1163208430152734e-08	8.525428825123527e-08	6.870233404399073e-08	0.0007459936432923087	2.5208728288816927e-06	3.5597948908616674e-07	3.571581999040063e-07	8.486668434670719e-08	0.0012328088283538817	0.0010398168318957346	0.0019640231427615618	0.0002543568700957621	2.818811537963484e-07	0.002335515604488592	0.006700953856534397
2:Del:R:4	3.442359890470925e-08	0.00014395120409993467	0.00011401927721905736	0.0	4.341727333212475e-09	0.0	0.00048651048931844796	7.693698478306033e-09	0.0	0.00037627535330102545	0.0005063507534629252	0.00022878446616232396	4.3250769437008786e-07	1.2084677791790455e-07	0.0	3.0662755307275803e-06	0.0019327432445834347	0.000710672841057658
2:Del:R:5	1.263650862171062e-07	1.1824392220916025e-07	2.397798823494668e-07	1.541428310757299e-45	1.8103831180837915e-07	1.0677872523956466e-07	2.3790755676600385e-08	3.318885532621607e-07	3.7220134530002724e-08	0.0005180431900257077	2.098089325386354e-06	4.27762958565836e-07	7.930561338298503e-07	0.0006511606411720549	1.4940475807634356e-07	0.00015404941848942144	4.93626333319952e-07	7.129975472253136e-07
3:Del:R:0	0.0002879206934665035	0.01508078437500444	5.595159393578797e-08	0.0003391252723417892	1.9687483039376729e-07	0.008069094382790354	0.0002484194832902631	0.0037484361702695423	0.0	3.129072608203387e-05	0.0051931304767038	0.0	5.323840554183334e-07	5.71295049667242e-07	0.4257807508111	0.011597608755269561	0.010768902960398919	1.4012984643248171e-46
3:Del:R:1	0.002423926820847555	0.0	0.002582035058594556	0.0	0.014721434144303203	0.0039427961688488725	0.0011138766654767095	7.249342388604419e-08	2.0066683248387563e-08	0.0018263667009790652	0.0	0.005341518123168498	0.007590286061167717	0.005069220252335071	0.005200784094631672	0.0013349952438147738	0.012312364252284169	0.0027846116572618484
