MutationType	ID83A	ID83B
1:Del:C:0	1.46E-02	2.08E-02
1:Del:C:1	3.91E-03	6.10E-03
1:Del:C:2	2.74E-04	3.33E-04
1:Del:C:3	4.01E-04	5.83E-04
1:Del:C:4	5.60E-04	7.87E-04
1:Del:C:5	1.89E-04	3.04E-04
1:Del:T:0	5.79E-03	8.25E-03
1:Del:T:1	2.14E-03	2.93E-03
1:Del:T:2	3.86E-03	5.90E-03
1:Del:T:3	4.28E-03	6.27E-03
1:Del:T:4	1.64E-03	3.62E-03
1:Del:T:5	1.10E-02	4.86E-03
1:Ins:C:0	1.40E-04	2.68E-04
1:Ins:C:1	3.79E-04	5.10E-04
1:Ins:C:2	8.10E-05	8.76E-05
1:Ins:C:3	7.09E-03	7.35E-03
1:Ins:C:4	1.45E-04	1.14E-04
1:Ins:C:5	4.21E-02	6.40E-02
1:Ins:T:0	6.54E-04	1.02E-03
1:Ins:T:1	4.70E-04	6.43E-04
1:Ins:T:2	1.66E-04	2.26E-04
1:Ins:T:3	8.06E-05	2.11E-04
1:Ins:T:4	9.96E-05	7.25E-04
1:Ins:T:5	1.56E-03	5.14E-02
2:Del:R:0	7.15E-04	1.02E-03
2:Del:R:1	2.40E-04	3.84E-04
2:Del:R:2	1.10E-04	1.95E-04
2:Del:R:3	5.93E-05	6.46E-05
2:Del:R:4	3.76E-05	6.46E-05
2:Del:R:5	1.55E-04	1.42E-04
3:Del:R:0	4.00E-04	5.46E-04
3:Del:R:1	2.30E-04	2.22E-04
3:Del:R:2	9.83E-05	1.05E-04
3:Del:R:3	2.88E-05	1.25E-05
3:Del:R:4	5.51E-09	8.96E-09
3:Del:R:5	5.51E-09	8.96E-09
4:Del:R:0	2.20E-04	3.10E-04
4:Del:R:1	2.49E-04	2.87E-04
4:Del:R:2	7.94E-05	1.39E-04
4:Del:R:3	1.20E-05	6.62E-06
4:Del:R:4	5.51E-09	8.96E-09
4:Del:R:5	3.24E-05	2.99E-05
5:Del:R:0	8.83E-03	1.11E-02
5:Del:R:1	1.40E-04	1.30E-04
5:Del:R:2	4.27E-05	5.62E-05
5:Del:R:3	2.02E-05	4.47E-08
5:Del:R:4	2.66E-05	3.78E-08
5:Del:R:5	5.51E-09	8.96E-09
2:Ins:R:0	1.93E-04	2.75E-04
2:Ins:R:1	1.18E-04	9.58E-05
2:Ins:R:2	8.21E-05	1.67E-04
2:Ins:R:3	3.60E-05	8.11E-05
2:Ins:R:4	5.99E-05	2.13E-04
2:Ins:R:5	5.75E-04	8.81E-04
3:Ins:R:0	4.15E-05	4.02E-05
3:Ins:R:1	6.60E-05	2.40E-05
3:Ins:R:2	4.16E-03	4.57E-03
3:Ins:R:3	9.84E-05	1.03E-04
3:Ins:R:4	4.88E-05	5.14E-05
3:Ins:R:5	9.62E-05	1.15E-04
4:Ins:R:0	6.01E-05	9.67E-05
4:Ins:R:1	1.30E-02	1.35E-02
4:Ins:R:2	4.48E-08	3.02E-05
4:Ins:R:3	2.49E-05	3.07E-05
4:Ins:R:4	2.79E-05	5.04E-05
4:Ins:R:5	9.47E-05	1.80E-04
5:Ins:R:0	2.99E-05	2.62E-08
5:Ins:R:1	5.42E-04	6.27E-04
5:Ins:R:2	1.20E-05	1.31E-05
5:Ins:R:3	3.45E-08	6.86E-05
5:Ins:R:4	2.24E-05	4.96E-05
5:Ins:R:5	2.56E-05	4.62E-08
2:Del:M:1	3.53E-04	5.13E-04
3:Del:M:1	4.23E-04	5.32E-04
3:Del:M:2	2.07E-04	2.35E-04
4:Del:M:1	4.85E-04	4.84E-04
4:Del:M:2	2.94E-04	3.55E-04
4:Del:M:3	2.09E-03	2.06E-03
5:Del:M:1	1.40E-02	1.74E-02
5:Del:M:2	5.05E-03	6.55E-03
5:Del:M:3	1.48E-03	1.90E-03
5:Del:M:4	6.70E-04	1.02E-03
5:Del:M:5	5.89E-04	6.90E-04
