MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.0003231037670047954	0.0004284384223865345	0.0459371829405427	0.03284496869891882	0.0018040669150650502	0.056146040372550485	0.10073577705770731	0.045596327632665634
1:Del:C:1	8.594534410804045e-05	0.0021867335366550834	0.022299470426514745	0.010670065553858877	0.0007576164091005922	0.057628602534532544	0.041834090056363495	0.009701055381447077
1:Del:C:2	0.0007313435504329391	0.001096529677010949	0.013858487363904715	0.009124049637466668	0.00045986935147084295	0.026109953597187995	0.01751315863803029	0.006544825970195234
1:Del:C:3	0.0028726203483529387	0.00046412201439823014	0.008636826602742075	0.004015992092899978	2.8607856528140017e-09	0.016065655369311573	0.011920122359879316	0.011067000729963184
1:Del:C:4	0.009411461558192969	0.0002373057483055163	0.0016662920941598713	0.0037659874185919763	4.20651069532596e-09	0.004040128190536052	0.01332332007586956	0.0032401140313595535
1:Del:C:5	0.026453292556107046	0.0007832674600649625	0.007083824183791876	0.0009671978201367893	0.0004581918896292336	0.0008418613113462925	0.01707818224094808	0.01795295977499336
1:Del:T:0	0.0008613559068180621	0.0017226130090421065	0.03583295829594135	0.010759437270462514	0.0010136556811630726	0.07043318338692188	0.03958546202629805	0.024528236500918864
1:Del:T:1	0.0011422690120525658	0.0026589704270008952	0.023565159272402526	0.003064780228305608	0.0003571210849258932	0.04530789032578468	0.02530259978957474	0.0013812732571693686
1:Del:T:2	0.0022408693796023725	0.0013417109556030482	0.024010721896775066	0.010573090612888336	0.0005692373073543422	0.03946001082658768	0.046056065056473014	0.004694629274308681
1:Del:T:3	0.011946137389168143	0.002883634737372631	0.02581866392865777	0.015536799374967814	0.0006031779543263837	0.02693002112209797	0.07646246552467346	0.005378434062004089
1:Del:T:4	0.03984863720834255	0.0009703002753667534	0.025818231569428463	0.014858742756769062	0.0025696615572087466	0.007793380303232312	0.10688113057985901	0.035201220051385464
1:Del:T:5	0.7319759130477905	0.027517770440300637	0.06244673356179646	0.017808962529280124	0.011812323331832885	0.007775112840045039	0.09607356088236324	3.821991413133363e-07
1:Ins:C:0	0.006418816360920043	2.8025969286496343e-46	0.002804581398957952	0.010730039235204459	0.33262673318386077	0.020008459873497485	0.015329109132290214	0.006081171655275597
1:Ins:C:1	0.001441146939760074	0.0010012511193053797	0.0016338854024070316	0.00200417562155053	0.05843694135546684	0.0	0.0018785750959068536	0.00139686970068027
1:Ins:C:2	0.0012870529957581312	0.0022716855513863266	0.0002704276703298092	9.222389780916274e-05	0.014333153329789638	0.000515115523012355	0.001457987166941166	0.002369393670750242
1:Ins:C:3	0.00015972778237482999	0.00032167961580853444	0.0006281934591243043	0.0	0.004419854748994112	0.00023438845382770524	0.000533375921077095	0.0005837089880003532
1:Ins:C:4	0.00017402956218575126	0.00010329921715310775	9.36464520668423e-05	0.0001542789712402737	0.002788693044567481	0.0	7.904556114226579e-05	0.0006532436396810226
1:Ins:C:5	0.0002434584646834992	0.0002501144539564848	7.948822458274663e-05	0.0	0.0002757689476233338	3.299292002338916e-05	0.0014112399076111615	0.00045322404057301924
1:Ins:T:0	0.07150887697935104	0.49396421015262604	0.2315306209027767	0.020098118856549264	0.3686251610517502	0.09424444288015366	0.08010873997338877	0.05873554349800544
1:Ins:T:1	0.024007567018270493	0.20787685811519624	0.11713614016771316	0.004019071022048593	0.11788975968956947	0.046487949602305886	0.05093263816088438	0.040126046274417605
1:Ins:T:2	0.009574002632871271	0.06333252079784871	0.03276030523702502	1.4012984643248171e-46	0.03582894206047058	0.011871670093387365	0.006634718202985825	0.009299555292358264
1:Ins:T:3	0.00477079541888088	0.0408000748604536	0.015362021187320352	0.001363800500985235	0.018456183932721616	0.006919398915488273	0.011138861952349543	0.007628376753930866
1:Ins:T:4	0.004575469670817256	0.02802558895200491	0.005394449341110885	0.0026077630231156946	0.008013127418234945	0.0005954798660241067	0.010954310628585517	1.190036527987104e-06
1:Ins:T:5	0.007047476805746555	0.038873524963855745	0.010749619500711561	0.0026781635999213902	0.005122698936611414	0.0051572164113167715	0.0006118984776549042	0.004700864304641073
2:Del:R:0	0.0018335195956751705	0.0004453218178241514	0.012892372813075781	0.0033203127648448573	1.31775443890092e-09	0.031251571513712405	0.00597435143426992	0.008102436806075275
2:Del:R:1	0.004697724943980575	0.0006560402864124771	0.03047335990704596	0.0028495842590928076	0.001206846599234268	0.03164698481559754	0.015274981176480651	0.009400781019576244
2:Del:R:2	0.0011255122284637765	0.00025355668913107365	0.008390493365004659	0.0009345611644675956	0.00011415639880318906	0.007563414788455703	0.009418247453868388	0.0053704751905343075
2:Del:R:3	0.0037830583984032272	2.1330198796931656e-05	0.0014795731287449599	0.0005253939649264794	1.0636706271327511e-08	0.0015692519722506405	0.0015606425935402513	0.0035649899148324947
2:Del:R:4	0.0021092537674121557	1.5297633581212723e-06	0.0003401797264814377	8.693846029927954e-05	1.354417631382887e-08	0.0010002778202760965	0.00014650999219156802	0.005227936540541123
2:Del:R:5	0.0010215561134401697	1.187176366101994e-08	0.0	0.0	1.9919305316307145e-09	0.0	0.0	0.13786902502179146
3:Del:R:0	0.00017982104036491365	0.0007501273488742299	0.0043878127355128525	0.006202383898198605	8.046767204756833e-05	0.0133558738976717	0.0013967490987852216	0.0003420325578190386
3:Del:R:1	0.002730797557160258	0.0004163397446973249	0.031891532032750546	0.002163889491930604	0.0003437191469091161	0.02257920182310045	0.009989736415445805	0.03571414928883314
3:Del:R:2	0.0005381354028941132	0.00013807806826662272	0.007613240432692692	0.00028777012230420953	6.379599908701294e-05	0.00394967106403783	0.0049219408072531225	0.006679837850970216
3:Del:R:3	0.0001175097786472179	0.00025590213845134714	0.000769404842867516	0.0	0.0003083836680161767	0.0007300683646462858	0.0013580781291238964	0.01387607716023922
3:Del:R:4	0.0	4.853128672266394e-08	3.787578265246339e-07	4.126151962324798e-08	9.023070157709867e-09	3.357199275910716e-07	3.3224698903211447e-07	0.07163504175841809
