MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	2.68E-07	7.52E-06	8.56E-08	5.85E-07	2.80E-46	3.72E-02	3.98E-03	7.26E-08	2.43E-02	7.85E-03	6.22E-02	5.63E-03	3.86E-03	2.75E-02	8.18E-03	1.35E-02
1:Del:C:1	3.01E-04	6.06E-04	1.41E-03	1.05E-07	4.95E-08	2.09E-02	7.05E-03	0.00E+00	1.76E-02	9.69E-03	2.02E-02	1.76E-03	3.67E-03	1.40E-02	0.00E+00	1.14E-02
1:Del:C:2	1.61E-04	0.00E+00	4.22E-05	7.30E-08	2.68E-04	1.06E-06	2.78E-04	1.11E-04	2.08E-03	2.43E-03	2.07E-03	3.39E-07	4.94E-05	3.22E-03	1.65E-08	2.28E-03
1:Del:C:3	1.31E-07	1.55E-08	4.78E-08	1.62E-07	1.94E-07	4.67E-05	1.66E-03	2.73E-02	2.24E-03	2.66E-03	4.00E-03	4.59E-04	2.30E-03	2.82E-03	8.01E-02	9.47E-04
1:Del:C:4	2.32E-04	1.11E-03	0.00E+00	0.00E+00	0.00E+00	3.55E-03	4.13E-03	9.81E-46	3.40E-03	7.39E-04	2.07E-03	1.64E-03	3.81E-04	2.85E-03	1.50E-03	7.54E-05
1:Del:C:5	5.42E-07	2.54E-03	1.90E-07	7.73E-08	4.69E-08	0.00E+00	3.45E-03	7.26E-04	1.04E-07	3.60E-03	6.05E-08	2.43E-02	6.49E-04	5.50E-03	7.40E-04	1.83E-03
1:Del:T:0	5.99E-04	9.61E-03	7.01E-04	5.87E-07	2.80E-46	4.73E-03	1.69E-02	2.08E-07	4.28E-02	1.80E-02	7.68E-07	9.36E-03	4.39E-03	8.90E-02	3.10E-06	1.88E-02
1:Del:T:1	8.66E-05	1.73E-03	3.80E-04	9.39E-03	1.24E-02	1.19E-02	1.97E-02	2.73E-03	1.71E-03	8.25E-04	6.50E-08	2.22E-07	1.09E-01	1.18E-02	2.20E-06	8.05E-04
1:Del:T:2	1.17E-07	2.24E-04	1.96E-08	0.00E+00	1.63E-07	1.16E-02	8.27E-03	1.06E-07	2.18E-02	3.03E-03	5.73E-03	2.00E-02	5.03E-03	1.20E-02	7.25E-04	5.76E-04
1:Del:T:3	2.40E-03	4.04E-03	0.00E+00	2.75E-04	1.64E-04	1.54E-02	5.37E-03	3.26E-03	2.40E-02	1.87E-46	3.72E-02	6.83E-02	4.69E-03	2.78E-03	6.04E-04	1.14E-02
