NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	60.518	23.623	14.673	16.529	0.118	0.981	40000.0
2	59.392	23.3	14.182	15.898	0.114	0.983	60000.0
3	56.788	22.688	12.872	14.933	0.121	0.984	70000.0
4	59.653	23.241	13.996	15.582	0.115	0.983	50000.0
5	63.056	24.385	15.21	16.83	0.119	0.981	50000.0
6	62.335	23.695	15.404	16.34	0.113	0.982	30000.0
7	60.239	23.428	13.787	15.31	0.118	0.984	50000.0
8	59.637	23.46	13.934	15.641	0.115	0.983	40000.0
9	59.803	23.528	13.823	15.929	0.12	0.982	30000.0
10	62.206	24.161	15.155	16.815	0.12	0.981	50000.0
