Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V63	1.98E+00	3.58E+00	5.96E+00	9.08E+00	5.80E+00	2.54E+00	1.01E+01	7.87E+00
V64	8.79E+00	6.46E-01	5.16E+00	1.23E+00	1.87E+00	1.86E+00	8.84E+00	4.20E+00
V65	8.12E+00	2.60E-01	9.48E-01	1.59E+00	9.83E-01	1.89E+00	7.62E+00	1.00E-01
V66	5.22E+00	8.70E-01	1.53E-01	1.10E+00	2.82E+00	9.78E-01	4.87E+00	1.42E+00
V67	4.82E-01	2.96E+00	2.23E+00	1.05E+01	1.22E+01	2.43E+00	1.69E+01	1.43E+01
V68	1.92E+00	2.93E+00	1.53E+00	1.00E-01	2.09E+00	0.00E+00	1.49E+00	3.17E+00
V69	6.93E+00	1.34E+00	2.67E-01	7.16E-01	1.39E+00	2.62E+00	7.69E+00	1.02E+00
V70	5.29E+00	3.07E+00	2.57E+00	1.48E+00	0.00E+00	1.79E+00	6.11E+00	2.59E+00
V71	2.04E+00	1.05E+00	4.45E+00	1.65E+00	4.65E+00	1.53E+00	4.94E+00	1.52E+00
V72	0.00E+00	3.35E-01	6.37E-01	5.97E-01	1.05E+00	3.14E-01	0.00E+00	8.92E-01
V73	2.03E+01	4.90E-01	5.43E-01	1.50E+00	0.00E+00	3.13E+00	2.05E+01	4.00E-01
V74	2.19E+00	0.00E+00	1.89E+00	1.58E+00	3.81E+00	7.52E-01	5.24E+00	7.00E-01
V75	1.04E+01	3.35E-01	1.74E+00	1.85E+00	6.88E+00	9.45E-01	1.28E+01	1.61E+00
V76	4.49E+00	2.12E+00	5.61E+00	1.41E+00	2.23E+00	2.29E+00	5.25E+00	4.95E+00
V77	5.87E+00	1.26E+00	7.72E-01	0.00E+00	4.07E-01	1.90E+00	5.72E+00	1.56E+00
V78	5.57E+00	4.42E-01	4.58E+00	1.09E+00	4.61E+00	7.61E-01	5.34E+00	5.28E+00
V79	1.08E+01	4.76E-01	6.05E-01	1.55E+00	1.41E+00	3.14E-01	1.18E+01	1.58E+00
V80	4.84E+00	2.15E+00	4.78E+00	2.83E+00	2.53E+00	0.00E+00	5.44E+00	2.65E+00
V81	1.56E+00	4.26E+00	0.00E+00	3.29E+00	3.96E+00	1.16E+00	5.35E+00	3.14E+00
V82	2.38E+01	2.74E+00	1.33E+00	6.18E-01	4.09E+00	9.22E-01	2.45E+01	3.44E+00
V83	8.95E-01	9.29E-01	0.00E+00	1.33E-01	0.00E+00	1.09E+00	0.00E+00	0.00E+00
V84	0.00E+00	2.20E+00	4.81E+00	1.00E+00	2.93E+00	1.08E+00	2.90E+00	3.90E+00
V85	7.12E-01	4.48E-01	6.70E-01	1.96E+00	3.38E+00	0.00E+00	3.96E+00	3.37E+00
V86	8.59E+00	1.19E+00	2.03E+00	1.53E+00	6.70E+00	1.24E+00	8.41E+00	6.07E+00
V87	2.65E+00	4.52E-01	5.96E-01	3.28E+00	4.72E+00	1.32E+00	4.85E+00	4.08E+00
V88	7.75E-01	8.17E+00	1.03E+01	1.09E+00	3.42E-01	7.27E-01	4.15E+00	7.25E+00
V89	1.89E+00	3.70E+00	4.80E+00	0.00E+00	0.00E+00	4.76E-01	2.20E+00	6.25E+00
V90	0.00E+00	1.08E+00	1.14E+00	4.66E+00	6.22E+00	1.59E+00	1.40E+00	1.94E+00
V91	1.24E+01	3.26E+00	5.21E+00	4.62E+00	0.00E+00	2.03E+00	1.22E+01	8.63E+00
V92	3.78E+00	2.42E+00	5.62E+00	3.36E+00	4.44E+00	7.37E-01	1.78E+00	6.71E+00
V93	1.40E+00	2.85E+00	1.14E+01	5.88E+00	9.95E+00	1.05E+00	1.36E+01	1.00E+01
V94	2.96E+00	1.94E+00	0.00E+00	1.60E+00	6.40E-01	1.13E+00	5.15E+00	1.44E+00
V95	2.08E+00	5.54E-01	7.97E+00	3.91E+00	4.36E+00	8.09E-01	4.64E+00	8.62E+00
V96	1.11E+00	1.10E+00	1.39E+00	4.45E+00	3.06E-01	3.67E+00	4.04E+00	1.96E+00
V97	2.19E+00	4.32E+00	1.93E+01	2.21E-01	2.80E+00	3.89E-01	1.68E+01	1.79E+01
V98	1.56E+00	2.02E+00	1.30E+00	1.71E+00	3.35E-01	4.99E-01	2.27E+00	1.30E+00
V99	2.50E+00	1.10E+00	1.23E+01	3.13E+00	3.58E+00	6.70E-01	1.17E+01	1.02E+01
V100	8.21E+00	0.00E+00	4.48E-01	8.19E-01	3.83E+00	3.27E-01	5.52E+00	2.00E-01
