Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V29	26	138	68	57	35	7	104	11	66	13	19	38	0	24	0	0	0	0
V30	8	0	2	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0
V31	46	24	46	5	1	0	21	33	20	0	1	0	0	9	0	0	0	3
V32	174	107	65	125	3	0	0	0	0	0	134	0	0	0	0	0	0	0
V33	4	115	46	13	73	3	3	0	0	8	19	0	1	0	0	0	0	1
V34	0	0	18	49	0	0	0	0	3	0	6	0	0	0	0	0	0	4
V35	52	18	39	1	1	5	13	0	0	0	0	14	32	20	0	0	0	0
V36	12	0	2	79	1	25	7	0	4	7	0	0	0	0	0	0	0	0
V37	6	0	33	42	22	76	0	40	0	5	8	0	3	20	0	0	17	1
V38	12	8	15	41	8	4	0	0	0	11	0	0	0	0	8	0	0	0
V39	61	114	0	51	3	0	41	15	0	3	0	12	30	5	10	44	0	9
V40	64	14	37	4	12	0	46	0	0	0	3	0	35	0	0	1	0	0
V41	6	8	42	0	56	58	1	0	3	23	27	2	0	3	0	0	0	0
V42	0	56	14	0	0	0	13	11	0	6	0	18	17	12	0	0	1	0
V43	102	0	0	21	0	2	8	0	4	1	8	20	21	0	0	6	0	0
V44	0	75	0	18	1	2	0	3	0	0	5	0	0	0	22	0	1	0
V45	181	23	2	46	0	50	6	84	27	18	0	5	36	0	0	0	0	17
V46	0	11	62	0	79	48	4	29	9	0	0	3	0	13	0	0	6	0
V47	0	47	0	69	0	116	23	26	123	56	0	0	0	16	92	0	0	0
V48	68	0	88	14	7	65	0	15	29	3	0	7	7	39	44	0	9	0
V49	64	8	87	11	1	0	8	0	0	0	0	26	45	0	0	0	0	3
V50	52	313	34	0	0	14	0	0	56	7	0	8	0	18	22	0	1	17
V51	66	37	16	0	3	1	0	32	21	2	0	0	23	4	1	2	2	0
V52	0	30	4	18	0	20	172	10	0	0	0	24	0	13	0	0	15	7
V53	0	0	12	35	84	6	0	0	0	0	0	0	0	6	0	0	5	6
V54	135	23	151	107	202	143	0	84	117	30	0	4	0	78	0	0	0	0
V55	0	75	7	4	8	34	42	1	5	20	0	0	0	0	31	0	0	0
V56	3	73	39	1	34	0	0	0	0	2	35	3	47	0	0	0	0	0
V57	220	123	73	104	8	4	26	0	0	0	26	13	2	0	37	0	0	0
V58	12	60	45	18	73	4	0	0	3	11	14	9	20	0	0	0	0	0
V59	173	28	37	15	0	42	3	88	0	0	0	0	1	51	0	0	0	1
V60	22	0	28	51	0	29	17	1	6	9	0	8	0	21	25	0	0	0
V61	0	193	16	100	73	0	0	0	0	3	158	0	0	12	0	0	0	0
V62	5	0	19	33	24	0	102	0	0	8	0	24	0	1	27	6	0	1
V63	16	54	12	1	0	36	73	39	5	3	0	0	18	0	0	0	8	9
V64	10	11	57	16	113	18	45	6	48	6	21	0	13	0	0	0	9	0
V65	8	52	3	2	4	69	0	9	33	17	92	9	38	9	0	0	1	0
V66	84	0	25	24	0	0	57	0	8	8	0	0	10	4	0	4	0	0
V67	57	377	62	26	73	0	0	0	0	0	77	0	0	0	0	0	14	0
V68	0	109	0	0	0	10	5	28	0	13	13	0	13	10	0	0	0	11
V69	208	0	61	25	7	18	0	12	0	0	0	0	0	11	0	0	0	0
V70	24	11	35	8	60	17	19	12	30	1	0	13	34	8	0	0	0	0
V71	1	87	8	0	0	8	0	29	0	0	0	0	0	4	1	0	2	5
V72	16	3	14	14	8	0	0	0	0	1	0	0	0	0	0	0	0	0
V73	44	2	7	23	18	0	10	0	5	0	4	0	2	0	8	11	0	5
V74	350	0	236	42	2	61	0	45	0	12	0	0	0	0	0	0	36	2
V75	6	13	7	237	0	8	0	0	0	9	0	6	0	0	43	0	3	5
V76	0	0	47	16	57	24	14	0	1	40	0	0	0	10	21	0	0	0
V77	303	2	41	0	0	37	267	10	0	27	0	106	28	0	10	36	0	0
V78	120	0	22	124	34	0	0	0	0	0	0	70	9	11	0	0	3	0
V79	0	2	12	7	0	48	0	1	0	36	0	0	0	25	0	0	0	0
V80	28	39	22	29	17	0	0	1	12	0	2	0	4	6	0	0	0	0
V81	0	48	19	69	63	0	0	0	16	0	0	40	0	4	0	0	0	0
V82	16	6	13	7	6	18	88	36	0	0	0	44	74	0	0	0	0	0
V83	61	2	24	70	11	0	6	0	0	5	0	15	0	0	0	0	7	0
V84	51	97	83	13	3	0	27	0	0	10	58	3	0	0	0	0	0	0
V85	99	59	54	0	0	71	39	149	31	0	0	0	0	16	0	88	14	0
V86	7	18	62	24	51	2	0	0	0	22	0	9	0	0	0	0	0	0
V87	19	1	0	0	13	15	0	0	0	14	0	35	38	0	0	6	0	1
V88	4	10	20	6	8	0	1	0	0	13	0	0	3	0	0	0	0	0
V89	140	102	59	4	15	141	69	129	14	16	22	0	21	0	0	34	16	0
V90	0	1	1	29	0	40	0	16	2	7	0	0	0	7	11	0	6	0
V91	21	1	14	13	0	9	136	0	0	13	0	0	64	0	0	0	4	2
V92	3	107	21	54	0	31	30	0	118	2	0	26	36	29	6	0	0	0
V93	25	5	50	62	167	6	2	0	20	5	0	0	3	0	0	0	0	0
V94	3	11	16	3	22	3	3	0	0	1	0	1	0	0	7	0	4	0
V95	8	8	63	11	43	212	0	67	18	94	0	0	0	61	1	0	0	0
V96	15	29	30	4	48	2	0	0	13	12	3	0	0	1	0	0	0	0
V97	0	47	21	0	28	85	0	36	89	12	0	0	0	14	5	0	0	0
V98	18	52	0	5	0	1	0	0	23	0	45	0	0	2	0	0	0	3
V99	35	188	29	141	120	0	50	1	0	18	4	19	0	9	0	0	12	1
V100	0	3	0	0	0	85	7	73	0	23	0	0	0	33	11	0	0	0
