Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V31	0	2	93	86	49	22	0	0	2	30	0	0	10	0	3	0	0	0	0	0
V32	29	0	48	1	34	0	0	0	6	0	2	0	0	1	3	3	0	0	0	0
V33	3	0	0	1	18	31	0	1	0	13	0	0	57	1	4	5	1	0	0	0
V34	0	158	114	42	32	14	46	50	0	8	2	2	0	0	0	3	8	1	11	3
V35	3	23	11	70	9	4	8	23	6	10	1	4	40	0	11	15	0	0	4	0
V36	0	14	293	57	39	10	10	7	0	8	2	9	0	0	5	0	17	0	0	0
V37	17	3	6	2	5	0	4	83	18	0	3	2	0	1	0	0	0	0	0	0
V38	30	16	51	0	13	4	11	3	1	0	10	1	0	12	0	0	0	0	0	0
V39	56	1	20	15	31	18	0	3	0	4	19	3	0	4	3	5	0	15	0	0
V40	22	17	38	62	9	17	0	1	0	3	1	1	0	3	4	8	3	0	12	0
V41	86	0	7	9	0	81	22	54	0	19	15	42	6	18	0	0	0	1	1	0
V42	6	37	0	53	0	21	1	1	0	1	2	3	0	4	0	0	2	11	0	0
V43	278	0	2	8	0	42	2	25	0	11	19	16	0	7	33	37	0	22	0	0
V44	4	5	49	0	37	27	15	1	0	7	1	13	1	0	17	0	0	0	0	4
V45	19	0	27	44	41	0	0	0	1	8	2	0	0	2	0	0	0	0	5	11
V46	53	14	0	70	2	4	28	34	0	0	1	5	49	20	4	0	19	0	24	0
V47	96	13	3	0	4	0	27	9	0	5	23	3	0	10	6	0	0	34	0	0
V48	2	3	76	57	15	1	10	8	23	0	0	3	0	0	7	0	0	0	2	12
V49	416	66	1	4	0	14	5	9	3	0	11	16	0	30	8	0	0	49	1	0
V50	91	3	39	24	21	3	1	0	0	4	10	3	19	7	1	0	2	14	0	0
V51	0	13	29	9	12	69	5	14	0	2	1	25	0	1	6	4	9	11	6	0
V52	21	124	76	6	61	8	0	0	0	0	11	0	0	0	0	0	18	0	1	0
V53	0	8	97	45	76	41	152	61	101	1	11	1	16	0	33	0	0	0	0	0
V54	8	88	0	107	0	0	0	0	0	25	0	0	46	3	0	0	3	0	23	0
V55	47	6	36	5	26	2	10	4	2	0	2	0	0	7	3	0	0	0	0	7
V56	1	124	12	62	0	22	1	1	0	43	0	18	0	0	1	0	24	0	0	11
V57	13	54	2	66	0	12	0	1	0	0	6	0	0	4	0	7	0	1	18	0
V58	215	66	23	34	13	34	3	0	0	0	26	13	0	23	28	0	15	0	23	0
V59	0	5	72	27	54	25	28	11	31	19	1	21	0	0	11	37	0	2	0	0
V60	63	61	4	8	1	2	109	0	57	0	8	21	8	8	4	8	0	0	12	0
V61	11	0	51	149	100	0	4	5	0	9	0	0	23	5	0	0	0	0	0	14
V62	92	87	20	37	36	8	6	4	6	6	5	4	38	16	2	6	5	0	21	0
V63	14	13	17	0	25	10	0	0	0	6	0	5	0	1	6	0	9	0	2	5
V64	48	93	19	0	16	40	0	0	0	8	7	4	0	0	14	0	0	17	4	0
V65	27	414	45	3	14	7	31	42	50	1	0	8	0	10	0	53	9	8	10	16
V66	31	77	30	1	1	15	10	16	9	2	3	0	0	5	2	0	6	9	1	30
V67	5	16	23	2	21	13	64	20	70	0	2	15	0	5	13	30	0	0	0	0
V68	25	0	8	15	4	3	4	0	0	2	5	0	0	0	7	0	0	8	4	0
V69	30	21	1	0	0	31	9	57	6	9	1	14	0	6	2	0	0	0	0	0
V70	2	96	8	0	0	0	0	0	1	0	1	2	5	0	1	1	12	0	7	0
V71	0	0	2	20	0	2	3	3	5	3	0	0	12	2	0	1	0	0	1	0
V72	6	4	0	164	0	23	12	11	1	31	4	6	50	5	0	0	18	0	12	0
V73	0	0	3	89	1	70	0	6	7	23	0	11	34	3	19	3	0	0	4	0
V74	90	38	25	18	14	0	2	5	0	8	5	2	35	4	1	12	26	17	0	0
V75	33	8	95	10	24	7	0	0	14	3	2	1	0	2	0	4	0	0	0	0
V76	11	9	1	6	0	15	0	0	0	8	0	9	0	1	8	0	2	4	0	0
V77	42	0	1	12	0	32	54	145	0	8	13	6	0	3	4	12	0	15	1	0
V78	116	36	8	28	1	5	22	0	32	13	9	14	0	5	0	20	0	0	0	12
V79	6	134	0	67	0	1	0	0	0	8	1	0	29	0	1	0	3	0	12	0
V80	134	17	106	60	66	3	0	1	0	3	10	12	0	13	1	8	10	0	7	0
V81	110	2	32	0	12	1	45	16	0	7	11	0	22	21	0	5	0	1	0	0
V82	4	35	1	13	1	5	3	0	0	3	1	0	0	0	0	0	1	0	5	0
V83	69	0	0	125	0	11	49	0	24	10	27	2	0	10	2	19	0	9	10	0
V84	0	16	19	6	14	2	0	0	0	0	0	3	0	0	0	6	7	0	1	0
V85	6	6	0	91	1	4	0	0	0	0	0	1	0	0	0	0	2	4	3	0
V86	60	44	21	56	6	7	6	15	2	0	15	3	0	6	0	0	7	16	1	0
V87	2	550	25	0	28	13	13	20	0	12	3	14	0	0	11	8	40	4	33	0
V88	13	8	19	7	7	0	13	12	1	0	3	5	9	0	9	0	3	0	0	0
V89	31	5	2	5	0	0	53	78	50	0	14	3	0	3	8	10	0	0	0	0
V90	83	51	133	4	47	9	31	24	0	5	22	2	0	13	9	5	80	7	0	0
V91	38	5	22	7	14	4	5	5	0	2	1	1	0	0	7	0	0	2	0	0
V92	0	18	8	13	6	98	12	7	0	67	0	45	0	0	15	14	0	38	0	0
V93	0	277	0	19	0	3	0	0	0	25	2	6	0	0	1	27	10	10	0	0
V94	16	12	43	133	31	4	1	2	0	3	1	6	2	2	10	0	26	0	4	0
V95	0	0	12	113	4	1	0	3	0	0	0	0	0	0	3	7	2	0	0	0
V96	31	186	42	5	46	13	14	69	48	0	20	16	0	8	0	0	0	15	4	1
V97	0	36	15	15	0	25	22	12	0	31	0	16	0	0	21	19	3	15	1	0
V98	27	7	12	4	3	46	13	60	22	0	10	3	0	7	5	49	0	0	0	0
V99	7	15	261	6	21	40	27	36	0	9	4	18	0	7	13	16	1	19	1	0
V100	2	17	0	3	1	0	12	12	1	0	2	3	0	0	2	2	0	0	0	0
