MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.34149089	0.02301509	0.00276892	0.00068474	0.00749297	0.00020536
1:Del:C:1	0.09671551	0.02157967	0.00033668	0.00262795	0.00062416	0.00916694
1:Del:C:2	0.00316675	0.00347022	0.00021180	0.00000000	0.00049909	0.00028195
1:Del:C:3	0.00826365	0.00248814	0.00041912	0.00193458	0.00428315	0.00136637
1:Del:C:4	0.01483139	0.00134518	0.00044714	0.00064772	0.00199514	0.00002546
1:Del:C:5	0.00024875	0.00140188	0.00027146	0.00172912	0.01343652	0.00000000
1:Del:T:0	0.11125962	0.03625986	0.00415888	0.00022446	0.00468274	0.00015053
1:Del:T:1	0.05014849	0.00972774	0.00019969	0.00005201	0.00107851	0.00000003
1:Del:T:2	0.09159956	0.00365126	0.00192332	0.00141629	0.00655256	0.00291041
1:Del:T:3	0.11298509	0.00695291	0.00206736	0.00029982	0.02332147	0.00000000
1:Del:T:4	0.08789450	0.00000000	0.00000000	0.00306510	0.05150136	0.00044750
1:Del:T:5	0.00000018	0.00172007	0.00000022	0.00000005	0.80390913	0.00250610
1:Ins:C:0	0.00013145	0.00311989	0.00000004	0.00000001	0.00000009	0.00000015
1:Ins:C:1	0.00040863	0.00216012	0.00010642	0.00000001	0.00006725	0.00000001
1:Ins:C:2	0.00015775	0.00267568	0.00000010	0.00000001	0.00019158	0.00010834
1:Ins:C:3	0.00000004	0.00019612	0.00000004	0.00005241	0.00000011	0.00021023
1:Ins:C:4	0.00066198	0.00022489	0.00002408	0.00296196	0.00224150	0.00021957
1:Ins:C:5	0.00171982	0.00069466	0.00024658	0.02191024	0.00863757	0.00016343
1:Ins:T:0	0.01213405	0.00322415	0.00062507	0.00257343	0.00379182	0.13747252
1:Ins:T:1	0.01135113	0.00390752	0.00043310	0.00006281	0.00033360	0.00000002
1:Ins:T:2	0.00037002	0.00043114	0.25988359	0.00210487	0.00048901	0.00307714
1:Ins:T:3	0.00180417	0.00001329	0.00035277	0.00200336	0.00108134	0.00233344
1:Ins:T:4	0.00095474	0.00039249	0.00017253	0.02174362	0.00583822	0.00068299
1:Ins:T:5	0.00147741	0.00146357	0.00083128	0.89553640	0.00000006	0.00095911
2:Del:R:0	0.01356834	0.00991158	0.00000002	0.00039288	0.00000000	0.00029919
2:Del:R:1	0.00437439	0.00887971	0.00073201	0.00133030	0.00114540	0.00000000
2:Del:R:2	0.00110622	0.00084510	0.00000000	0.00079019	0.00181593	0.00104193
2:Del:R:3	0.00001319	0.00000000	0.00000001	0.00012684	0.00046814	0.00000000
2:Del:R:4	0.00000000	0.00000000	0.00004343	0.00011764	0.00142726	0.00029558
2:Del:R:5	0.00000005	0.00145890	0.00000012	0.00000017	0.00000037	0.00000002
3:Del:R:0	0.00166988	0.01086936	0.00000731	0.00030067	0.00046307	0.00085587
3:Del:R:1	0.00047017	0.00021183	0.00019985	0.00586592	0.00241212	0.10133082
3:Del:R:2	0.00000000	0.00001539	0.00036013	0.00130209	0.00400043	0.00032740
3:Del:R:3	0.00000000	0.00033147	0.00010932	0.00000001	0.00028550	0.00036745
3:Del:R:4	0.00000029	0.00000015	0.00000025	0.00000031	0.00000043	0.00000035
3:Del:R:5	0.00000001	0.00041764	0.00000011	0.00000007	0.00000068	0.00000003
4:Del:R:0	0.00000000	0.00000000	0.00404689	0.00038926	0.00018998	0.43984329
4:Del:R:1	0.00341079	0.00183695	0.00000000	0.00160820	0.00344279	0.00009628
