MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	2.78E-04	9.36E-04	3.11E-02	8.88E-04	4.28E-46	8.62E-03	5.07E-02	3.33E-03
1:Del:C:1	1.19E-04	2.85E-04	1.38E-02	8.68E-08	3.46E-04	7.64E-03	2.46E-03	1.78E-03
1:Del:C:2	1.58E-04	1.08E-04	2.20E-04	9.86E-05	7.91E-09	8.57E-04	1.31E-03	7.96E-04
1:Del:C:3	2.40E-04	0.00E+00	1.26E-03	4.65E-04	4.07E-04	3.41E-03	2.35E-03	1.20E-03
1:Del:C:4	2.85E-04	0.00E+00	2.19E-03	2.60E-03	1.90E-03	1.72E-02	1.15E-02	6.75E-04
1:Del:C:5	3.94E-04	1.45E-04	4.08E-04	8.29E-04	6.25E-04	3.30E-03	2.27E-03	7.43E-04
1:Del:T:0	7.73E-04	6.61E-05	8.30E-03	3.20E-04	8.25E-04	1.61E-02	2.15E-02	2.88E-03
1:Del:T:1	4.96E-04	2.98E-04	8.20E-03	4.07E-04	0.00E+00	1.25E-02	6.67E-03	1.55E-03
1:Del:T:2	8.81E-04	5.28E-03	1.17E-02	9.42E-04	2.29E-03	2.11E-02	8.65E-03	1.69E-03
1:Del:T:3	8.52E-04	1.35E-03	1.21E-02	1.26E-03	1.15E-03	2.36E-02	3.26E-02	0.00E+00
1:Del:T:4	0.00E+00	2.85E-04	1.01E-02	2.99E-04	7.21E-04	2.02E-02	1.52E-02	2.36E-08
1:Del:T:5	1.46E-08	4.66E-08	3.22E-04	9.02E-08	6.26E-03	7.52E-04	5.59E-07	1.09E-06
1:Ins:C:0	4.66E-06	9.14E-09	3.43E-05	4.80E-09	7.14E-05	5.25E-09	6.79E-05	4.31E-04
1:Ins:C:1	4.80E-05	9.80E-05	7.03E-09	2.16E-04	7.45E-08	2.20E-04	6.36E-04	4.68E-04
1:Ins:C:2	5.90E-05	1.15E-08	4.27E-04	1.98E-08	1.45E-08	1.99E-08	4.51E-04	3.14E-04
1:Ins:C:3	6.92E-08	4.53E-02	5.32E-03	1.14E-07	1.72E-07	1.44E-02	2.00E-03	2.43E-07
1:Ins:C:4	2.66E-04	2.27E-04	8.92E-10	1.26E-04	4.39E-04	4.76E-46	3.40E-04	8.08E-05
1:Ins:C:5	1.10E-03	0.00E+00	2.52E-04	4.59E-04	5.91E-04	3.77E-03	9.37E-04	8.32E-06
1:Ins:T:0	6.02E-04	3.09E-04	1.97E-03	0.00E+00	4.76E-04	2.89E-03	2.19E-03	8.40E-04
1:Ins:T:1	2.21E-04	8.35E-06	1.58E-03	4.72E-03	7.14E-04	3.15E-02	7.10E-03	1.24E-03
1:Ins:T:2	1.37E-04	4.35E-04	6.71E-04	5.32E-05	4.10E-05	1.21E-03	7.11E-04	0.00E+00
1:Ins:T:3	8.17E-04	9.14E-05	4.34E-04	1.88E-03	8.96E-04	1.25E-02	1.05E-02	2.25E-03
1:Ins:T:4	6.09E-04	2.25E-04	1.67E-04	0.00E+00	5.40E-04	6.94E-04	1.04E-03	4.38E-04
1:Ins:T:5	2.87E-03	1.25E-06	2.17E-08	1.66E-07	3.85E-08	2.39E-03	4.13E-03	1.52E-06
2:Del:R:0	7.44E-06	3.00E-04	1.85E-03	1.54E-04	5.63E-05	1.56E-03	3.22E-03	6.52E-04
2:Del:R:1	2.19E-04	7.97E-04	3.22E-04	5.89E-04	5.76E-04	3.04E-03	8.20E-04	1.19E-03
2:Del:R:2	1.44E-04	0.00E+00	3.97E-04	7.01E-09	4.70E-04	2.28E-04	7.96E-04	1.24E-05
2:Del:R:3	5.92E-05	4.00E-05	1.24E-04	1.45E-09	2.35E-04	4.73E-08	3.87E-05	4.08E-07
2:Del:R:4	1.29E-08	3.88E-09	8.35E-09	5.36E-05	1.24E-04	0.00E+00	5.33E-10	1.57E-04
2:Del:R:5	2.54E-08	2.74E-08	1.10E-08	4.44E-08	4.20E-08	5.86E-08	1.46E-07	1.42E-04
