MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	1.68E-02	3.95E-02	1.88E-02	6.28E-04
1:Del:C:1	4.80E-03	1.12E-02	5.64E-03	2.08E-04
1:Del:C:2	1.79E-04	3.67E-04	2.95E-04	1.67E-04
1:Del:C:3	1.99E-04	7.80E-04	4.78E-04	2.02E-04
1:Del:C:4	7.01E-04	1.31E-03	6.96E-04	3.86E-04
1:Del:C:5	1.12E-03	1.58E-04	1.02E-04	9.10E-04
1:Del:T:0	5.33E-03	1.17E-02	5.93E-03	1.51E-03
1:Del:T:1	2.20E-03	5.16E-03	2.39E-03	1.47E-04
1:Del:T:2	4.67E-03	1.12E-02	5.47E-03	4.93E-04
1:Del:T:3	5.21E-03	1.30E-02	6.12E-03	6.64E-04
1:Del:T:4	4.60E-03	1.15E-02	5.36E-03	1.83E-03
1:Del:T:5	4.65E-02	7.59E-03	1.17E-14	4.52E-02
1:Ins:C:0	1.30E-04	3.98E-04	1.95E-04	1.01E-04
1:Ins:C:1	8.66E-06	2.71E-04	2.34E-04	2.10E-08
1:Ins:C:2	9.04E-05	1.53E-04	1.17E-04	6.62E-05
1:Ins:C:3	3.96E-05	4.88E-05	4.18E-05	5.95E-05
1:Ins:C:4	2.02E-04	1.85E-04	7.63E-05	1.24E-04
1:Ins:C:5	9.38E-04	6.34E-04	6.55E-05	4.07E-04
1:Ins:T:0	6.07E-04	1.36E-03	6.09E-04	3.12E-04
1:Ins:T:1	5.05E-04	1.24E-03	4.72E-04	2.39E-04
1:Ins:T:2	1.39E-04	1.60E-04	2.47E-04	2.16E-04
1:Ins:T:3	3.31E-04	3.65E-04	1.84E-04	2.23E-04
1:Ins:T:4	4.06E-04	2.27E-04	2.54E-04	1.10E-04
1:Ins:T:5	3.50E-02	1.80E-02	4.20E-03	3.57E-04
2:Del:R:0	6.92E-04	9.94E-04	9.22E-04	3.97E-04
2:Del:R:1	7.83E-04	1.00E-03	8.63E-04	7.76E-04
2:Del:R:2	1.70E-04	1.90E-04	9.92E-05	9.43E-05
2:Del:R:3	7.63E-05	2.70E-05	2.38E-08	6.20E-05
2:Del:R:4	5.21E-05	2.75E-05	2.41E-05	2.44E-06
2:Del:R:5	2.67E-08	7.90E-05	3.20E-05	4.58E-05
3:Del:R:0	5.79E-04	6.72E-04	7.19E-04	4.59E-04
3:Del:R:1	3.69E-04	3.47E-04	3.08E-04	4.03E-04
3:Del:R:2	1.96E-04	3.36E-04	1.11E-04	1.57E-04
3:Del:R:3	3.14E-05	1.15E-04	4.59E-05	4.49E-08
3:Del:R:4	8.81E-09	8.93E-09	6.26E-09	6.68E-09
3:Del:R:5	8.81E-09	8.93E-09	6.26E-09	6.68E-09
4:Del:R:0	3.37E-04	8.24E-04	6.26E-04	4.41E-04
4:Del:R:1	3.25E-04	6.57E-04	3.02E-04	1.60E-04
4:Del:R:2	4.66E-05	9.23E-05	3.32E-09	6.74E-05
4:Del:R:3	8.81E-09	8.93E-09	6.26E-09	6.68E-09
4:Del:R:4	8.81E-09	8.93E-09	6.26E-09	6.68E-09
4:Del:R:5	1.30E-05	7.55E-09	7.78E-06	1.06E-04
5:Del:R:0	1.42E-02	3.04E-02	1.89E-02	1.59E-02
5:Del:R:1	1.60E-04	1.56E-04	1.17E-04	1.72E-04
5:Del:R:2	1.39E-04	2.13E-08	2.19E-07	9.94E-05
5:Del:R:3	2.77E-05	1.31E-05	4.33E-08	4.80E-08
5:Del:R:4	8.81E-09	8.93E-09	6.26E-09	6.68E-09
5:Del:R:5	8.81E-09	8.93E-09	6.26E-09	6.68E-09
2:Ins:R:0	2.01E-04	2.23E-04	1.51E-04	3.69E-04
2:Ins:R:1	6.27E-03	1.85E-03	5.33E-02	2.86E-08
2:Ins:R:2	7.10E-05	1.89E-04	8.36E-05	8.14E-06
2:Ins:R:3	1.03E-04	1.05E-04	4.23E-05	3.99E-05
2:Ins:R:4	1.31E-04	8.22E-05	7.23E-05	1.23E-04
2:Ins:R:5	1.31E-03	5.62E-04	2.71E-04	1.02E-03
3:Ins:R:0	4.55E-05	1.05E-04	8.48E-05	2.66E-05
3:Ins:R:1	9.92E-05	1.53E-04	2.34E-05	1.17E-04
3:Ins:R:2	6.62E-05	3.65E-05	2.65E-05	3.12E-08
3:Ins:R:3	8.81E-09	8.93E-09	6.26E-09	6.68E-09
3:Ins:R:4	5.43E-08	4.04E-05	5.42E-05	5.59E-05
3:Ins:R:5	2.50E-04	2.87E-05	6.89E-09	1.52E-04
4:Ins:R:0	1.01E-03	5.60E-08	5.97E-03	1.96E-02
4:Ins:R:1	2.16E-04	2.27E-04	8.95E-05	1.73E-04
4:Ins:R:2	5.62E-05	1.89E-08	4.04E-08	2.98E-06
4:Ins:R:3	1.18E-05	5.24E-05	3.24E-05	9.26E-06
4:Ins:R:4	6.98E-05	0.00E+00	1.43E-04	6.55E-05
4:Ins:R:5	2.16E-04	1.60E-04	1.31E-04	9.00E-05
5:Ins:R:0	1.09E-05	1.62E-05	1.94E-05	4.52E-05
5:Ins:R:1	9.06E-04	1.62E-03	7.61E-03	4.44E-04
5:Ins:R:2	4.69E-08	4.85E-05	8.07E-05	6.00E-04
5:Ins:R:3	9.93E-05	7.10E-05	1.87E-08	1.10E-04
5:Ins:R:4	3.27E-05	2.84E-08	3.08E-08	8.44E-05
5:Ins:R:5	8.81E-09	8.93E-09	6.26E-09	6.68E-09
2:Del:M:1	3.67E-04	5.72E-04	3.74E-04	1.88E-04
3:Del:M:1	4.26E-04	5.86E-04	5.45E-04	4.93E-04
3:Del:M:2	1.23E-04	2.29E-04	2.84E-04	2.39E-04
4:Del:M:1	1.78E-03	4.42E-04	1.05E-02	3.23E-02
4:Del:M:2	2.08E-04	3.09E-04	1.21E-04	2.91E-04
4:Del:M:3	1.94E-04	2.37E-04	1.12E-04	2.09E-04
5:Del:M:1	1.55E-02	3.47E-02	2.21E-02	1.70E-02
5:Del:M:2	6.12E-03	1.53E-02	7.53E-03	6.56E-03
5:Del:M:3	2.85E-03	5.91E-03	3.65E-03	3.45E-03
5:Del:M:4	7.34E-04	1.85E-03	1.18E-03	1.22E-03
5:Del:M:5	5.63E-04	1.41E-03	7.03E-04	5.94E-04
