MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	1.71E-03	8.55E-08	6.11E-04	2.78E-02	2.83E-07	3.98E-02	3.62E-04	1.24E-02	7.55E-03	3.48E-02	5.14E-03	2.90E-11	5.46E-02	2.53E-06
1:Del:C:1	1.94E-06	4.23E-07	8.83E-05	6.54E-03	0.00E+00	3.27E-02	1.06E-02	1.92E-02	7.36E-03	4.33E-02	4.57E-02	1.39E-07	2.30E-02	6.37E-03
1:Del:C:2	2.38E-04	2.45E-04	1.11E-08	2.05E-03	0.00E+00	2.66E-04	1.03E-03	1.42E-03	1.69E-03	5.12E-04	2.27E-03	0.00E+00	2.22E-03	1.69E-03
1:Del:C:3	2.13E-04	4.90E-04	4.42E-04	1.50E-03	2.13E-04	4.99E-03	1.42E-03	1.18E-03	1.19E-03	4.48E-03	4.72E-03	1.17E-02	1.20E-03	4.65E-03
1:Del:C:4	2.64E-05	5.65E-04	2.29E-04	3.34E-03	0.00E+00	3.14E-03	0.00E+00	3.10E-03	2.28E-03	3.75E-03	6.68E-03	1.02E-02	6.56E-03	9.69E-04
1:Del:C:5	2.19E-04	1.42E-03	2.89E-03	1.03E-03	1.40E-46	2.50E-03	1.25E-08	1.03E-03	5.40E-03	2.45E-03	3.26E-03	2.24E-02	1.02E-03	5.43E-02
1:Del:T:0	0.00E+00	2.28E-04	0.00E+00	1.30E-02	5.71E-04	1.93E-02	1.25E-02	5.06E-03	1.00E-02	1.45E-02	2.81E-02	6.68E-03	6.86E-02	9.09E-03
1:Del:T:1	2.65E-04	0.00E+00	2.64E-04	6.52E-03	3.97E-04	1.22E-02	2.44E-03	4.35E-03	5.40E-03	1.96E-02	1.44E-02	2.88E-03	7.23E-03	2.09E-03
1:Del:T:2	3.93E-04	2.03E-04	0.00E+00	1.16E-02	1.51E-03	1.47E-02	0.00E+00	5.94E-03	1.83E-07	5.06E-02	1.81E-02	2.55E-03	3.63E-02	0.00E+00
1:Del:T:3	1.99E-03	1.36E-03	4.27E-04	1.59E-02	3.00E-03	1.77E-02	3.04E-03	0.00E+00	1.64E-02	1.17E-02	8.77E-02	3.98E-03	3.08E-02	3.03E-02
1:Del:T:4	1.00E-03	4.76E-03	2.50E-04	1.09E-02	4.97E-03	7.56E-02	5.90E-04	8.30E-04	3.74E-03	7.27E-03	9.78E-03	5.15E-02	1.35E-02	1.80E-03
1:Del:T:5	1.40E-46	4.44E-03	5.13E-08	4.31E-46	2.84E-02	9.37E-04	8.83E-03	1.06E-02	2.70E-02	9.37E-07	1.72E-19	8.29E-02	4.70E-03	2.30E-02
1:Ins:C:0	1.58E-07	2.85E-08	6.64E-08	0.00E+00	2.55E-04	2.03E-05	9.88E-04	4.71E-04	5.90E-04	1.51E-03	0.00E+00	2.29E-04	3.77E-08	4.02E-04
1:Ins:C:1	7.83E-05	3.00E-08	0.00E+00	4.61E-04	1.27E-07	3.85E-08	8.27E-04	1.22E-03	1.04E-04	5.16E-04	6.69E-08	6.11E-05	3.96E-06	9.77E-04
1:Ins:C:2	5.70E-05	7.13E-06	1.24E-04	1.21E-04	9.88E-10	1.23E-04	7.83E-04	1.47E-06	6.82E-04	1.20E-03	1.59E-03	6.54E-04	3.95E-07	1.28E-03
1:Ins:C:3	1.61E-04	1.60E-04	2.96E-04	0.00E+00	2.71E-02	3.74E-08	1.40E-46	1.45E-03	5.92E-07	6.53E-02	3.36E-04	5.59E-02	2.57E-06	4.82E-02
1:Ins:C:4	7.11E-04	5.09E-07	2.96E-08	1.23E-07	5.39E-02	5.93E-08	1.39E-06	3.00E-06	5.51E-04	4.00E-03	3.10E-46	2.54E-02	5.73E-07	4.25E-02
1:Ins:C:5	2.63E-03	1.48E-03	0.00E+00	2.39E-27	0.00E+00	3.35E-04	5.33E-04	2.18E-04	1.89E-02	1.68E-02	6.85E-03	9.32E-03	1.11E-04	2.65E-03
1:Ins:T:0	5.84E-04	7.35E-04	2.68E-04	1.38E-03	0.00E+00	1.05E-03	1.34E-03	2.18E-03	2.02E-03	6.76E-03	5.91E-03	1.62E-02	1.03E-02	6.84E-03
1:Ins:T:1	1.37E-04	3.00E-04	0.00E+00	1.24E-03	1.03E-04	1.36E-03	6.34E-04	2.35E-03	1.86E-03	2.40E-03	2.84E-03	9.94E-04	4.92E-03	2.61E-03
1:Ins:T:2	2.46E-11	9.72E-05	0.00E+00	5.74E-04	4.37E-04	2.86E-04	0.00E+00	1.09E-03	2.67E-04	7.21E-04	4.91E-04	6.02E-04	1.66E-03	2.00E-03
1:Ins:T:3	4.81E-04	3.07E-04	5.86E-05	2.00E-04	0.00E+00	3.87E-06	1.35E-04	1.54E-03	5.20E-03	3.39E-03	3.45E-03	2.72E-03	1.33E-03	2.25E-03
1:Ins:T:4	1.35E-03	7.08E-04	5.28E-09	8.12E-04	5.60E-04	8.45E-04	7.06E-04	2.97E-04	1.40E-46	4.77E-03	1.95E-03	8.67E-04	5.80E-03	2.36E-03
1:Ins:T:5	3.62E-03	0.00E+00	1.21E-07	1.01E-03	2.08E-03	1.42E-03	7.31E-03	1.70E-02	5.65E-03	1.05E-01	1.15E-02	9.16E-07	8.38E-03	4.25E-03
2:Del:R:0	4.63E-04	0.00E+00	8.05E-04	4.25E-03	0.00E+00	2.63E-03	6.63E-04	2.45E-03	1.65E-03	4.61E-03	2.52E-03	2.46E-03	4.66E-03	4.25E-03
2:Del:R:1	6.04E-04	7.44E-04	2.04E-04	6.05E-04	0.00E+00	4.56E-04	2.57E-03	5.58E-03	3.42E-03	4.54E-03	3.09E-03	3.65E-03	3.06E-03	1.19E-02
2:Del:R:2	1.76E-07	6.77E-04	0.00E+00	0.00E+00	2.05E-04	8.51E-04	1.25E-04	7.81E-04	2.72E-03	4.32E-04	3.17E-04	9.72E-04	1.08E-04	1.12E-14
2:Del:R:3	5.62E-05	2.14E-04	2.10E-04	0.00E+00	2.66E-04	0.00E+00	3.38E-08	5.18E-04	5.30E-04	4.37E-04	2.16E-03	1.79E-07	1.83E-04	2.21E-03
2:Del:R:4	0.00E+00	2.21E-04	2.99E-05	1.42E-06	9.18E-09	1.05E-07	2.18E-04	6.45E-04	1.55E-03	4.11E-05	2.39E-03	5.61E-05	7.56E-04	4.28E-04
2:Del:R:5	0.00E+00	1.18E-04	1.21E-04	9.22E-05	2.46E-08	3.63E-05	6.25E-05	0.00E+00	1.50E-08	7.91E-08	1.68E-07	7.88E-04	1.58E-04	8.49E-07
3:Del:R:0	7.93E-05	3.23E-04	3.74E-04	0.00E+00	0.00E+00	8.48E-04	3.36E-03	3.92E-03	2.91E-03	4.04E-03	2.25E-03	2.24E-03	4.54E-03	1.94E-03
3:Del:R:1	5.87E-04	1.08E-03	3.68E-03	4.17E-04	7.40E-04	1.74E-04	0.00E+00	2.70E-03	1.65E-03	8.09E-03	1.52E-02	2.53E-02	1.18E-03	1.88E-02
3:Del:R:2	7.15E-08	2.34E-04	2.94E-04	4.57E-04	4.04E-04	1.19E-04	1.70E-04	1.92E-04	1.39E-03	9.48E-04	3.35E-03	3.54E-03	7.38E-04	4.43E-03
3:Del:R:3	2.63E-09	1.82E-04	2.60E-08	8.10E-05	0.00E+00	1.99E-04	4.39E-08	1.03E-04	2.36E-04	8.38E-05	1.87E-04	5.03E-04	2.28E-04	8.09E-04
3:Del:R:4	1.12E-08	1.13E-08	5.98E-09	2.67E-08	4.79E-08	4.39E-08	6.01E-08	8.57E-08	1.37E-07	7.25E-08	6.94E-08	9.00E-08	1.20E-07	1.50E-07
3:Del:R:5	1.12E-08	1.13E-08	5.98E-09	2.67E-08	4.79E-08	4.39E-08	6.01E-08	8.57E-08	1.37E-07	7.25E-08	6.94E-08	9.00E-08	1.20E-07	1.50E-07
4:Del:R:0	4.61E-05	1.57E-08	1.58E-04	5.18E-04	2.06E-04	3.84E-04	7.44E-04	3.04E-03	2.30E-03	4.11E-03	8.04E-04	1.39E-06	2.00E-03	6.13E-03
4:Del:R:1	5.38E-04	2.84E-04	4.65E-04	6.89E-04	0.00E+00	1.54E-03	1.51E-04	2.83E-04	9.34E-04	2.11E-03	4.45E-03	2.25E-03	9.19E-04	4.59E-03
4:Del:R:2	3.49E-08	2.15E-05	1.28E-07	1.28E-07	9.51E-05	4.95E-08	1.92E-09	3.86E-04	1.24E-03	1.70E-04	4.20E-04	3.92E-04	4.50E-04	9.39E-04
4:Del:R:3	4.18E-08	5.13E-08	3.44E-08	1.31E-04	4.24E-08	1.38E-04	7.99E-08	7.32E-05	1.10E-07	1.29E-06	1.00E-04	1.03E-07	1.33E-07	1.39E-07
4:Del:R:4	1.12E-08	1.13E-08	5.98E-09	2.67E-08	4.79E-08	4.39E-08	6.01E-08	8.57E-08	1.37E-07	7.25E-08	6.94E-08	9.00E-08	1.20E-07	1.50E-07
4:Del:R:5	8.65E-08	1.85E-07	6.20E-03	2.47E-08	5.01E-07	8.47E-07	4.52E-08	2.53E-07	6.41E-02	1.38E-06	5.46E-07	2.29E-07	3.73E-02	4.69E-03
5:Del:R:0	1.23E-07	1.65E-07	6.91E-08	9.26E-03	4.20E-08	7.62E-07	3.52E-02	2.08E-02	3.39E-02	2.56E-07	2.32E-07	5.03E-03	2.99E-46	3.88E-06
5:Del:R:1	0.00E+00	1.26E-04	2.11E-04	8.36E-08	5.71E-08	2.80E-04	8.53E-04	1.18E-03	2.82E-03	4.38E-04	1.88E-03	3.19E-03	3.24E-04	3.26E-03
5:Del:R:2	0.00E+00	1.20E-04	3.37E-08	0.00E+00	3.19E-08	9.84E-05	2.14E-08	3.81E-04	1.06E-03	3.37E-07	5.94E-04	5.56E-05	5.33E-04	2.51E-04
5:Del:R:3	5.70E-05	2.03E-07	4.34E-04	4.89E-05	1.22E-06	1.83E-04	1.91E-08	0.00E+00	1.34E-08	1.63E-04	2.55E-05	2.16E-04	8.41E-08	5.89E-06
5:Del:R:4	1.53E-08	3.81E-08	1.46E-08	7.05E-04	4.56E-04	8.58E-05	2.96E-08	4.40E-04	7.15E-07	4.93E-04	1.23E-04	2.04E-07	1.96E-04	1.75E-03
5:Del:R:5	1.12E-08	1.13E-08	5.98E-09	2.67E-08	4.79E-08	4.39E-08	6.01E-08	8.57E-08	1.37E-07	7.25E-08	6.94E-08	9.00E-08	1.20E-07	1.50E-07
2:Ins:R:0	3.24E-04	0.00E+00	1.99E-05	6.20E-04	1.96E-03	3.29E-04	6.80E-04	4.65E-04	1.13E-03	3.65E-03	5.09E-03	4.30E-03	1.58E-04	5.16E-03
2:Ins:R:1	4.21E-05	4.64E-05	8.11E-09	3.17E-04	1.05E-08	6.70E-04	0.00E+00	8.21E-04	7.63E-04	1.67E-03	2.21E-03	3.02E-03	2.73E-03	1.97E-03
2:Ins:R:2	1.91E-04	5.66E-04	4.30E-04	0.00E+00	1.01E-02	0.00E+00	9.00E-04	6.50E-04	2.01E-03	2.05E-02	0.00E+00	2.09E-02	3.88E-06	3.48E-02
2:Ins:R:3	1.05E-07	3.96E-08	2.78E-08	1.91E-04	1.63E-08	4.39E-05	1.02E-05	2.30E-04	1.14E-03	2.18E-04	1.07E-04	2.07E-04	5.38E-05	5.99E-04
2:Ins:R:4	1.69E-04	2.75E-04	3.45E-06	1.55E-04	2.37E-04	7.58E-09	0.00E+00	2.07E-03	6.88E-04	2.93E-04	4.50E-03	5.00E-03	7.60E-04	1.53E-03
2:Ins:R:5	1.73E-03	2.01E-03	1.40E-46	6.25E-04	2.94E-04	0.00E+00	2.30E-03	1.34E-02	2.98E-02	7.66E-03	3.14E-02	1.39E-02	4.39E-03	3.97E-03
3:Ins:R:0	4.99E-05	3.06E-08	2.57E-05	0.00E+00	8.97E-08	7.09E-06	1.50E-04	1.57E-04	5.90E-05	9.92E-05	1.62E-07	1.94E-04	1.54E-08	4.93E-04
3:Ins:R:1	1.30E-04	2.63E-04	5.32E-05	4.27E-04	9.53E-05	8.26E-04	4.09E-04	7.27E-04	5.45E-04	7.37E-04	9.47E-04	4.93E-04	4.58E-04	1.11E-03
3:Ins:R:2	2.06E-08	5.13E-05	3.93E-05	9.17E-09	2.56E-05	5.86E-08	8.94E-05	1.19E-04	1.26E-04	5.98E-07	2.89E-08	5.23E-04	4.45E-08	4.53E-07
3:Ins:R:3	1.12E-08	1.13E-08	5.98E-09	2.67E-08	4.79E-08	4.39E-08	6.01E-08	8.57E-08	1.37E-07	7.25E-08	6.94E-08	9.00E-08	1.20E-07	1.50E-07
3:Ins:R:4	1.61E-08	5.32E-05	7.85E-05	2.55E-05	1.47E-08	3.68E-04	0.00E+00	2.13E-04	1.93E-08	6.61E-04	9.23E-04	2.69E-04	8.97E-05	4.96E-04
3:Ins:R:5	2.75E-04	3.53E-04	2.52E-08	1.40E-46	9.72E-09	8.32E-05	2.94E-07	7.17E-08	6.94E-04	7.49E-04	5.91E-04	6.23E-04	4.22E-08	1.04E-03
4:Ins:R:0	1.79E-08	2.23E-05	0.00E+00	1.83E-04	0.00E+00	5.54E-05	5.22E-04	1.91E-07	1.09E-04	6.67E-05	5.97E-06	4.58E-05	9.65E-04	7.01E-04
4:Ins:R:1	9.84E-05	3.76E-04	2.77E-04	1.43E-04	4.56E-09	4.08E-04	1.06E-03	7.68E-04	1.19E-03	6.91E-04	4.63E-04	6.56E-03	3.62E-04	2.20E-03
4:Ins:R:2	1.01E-07	3.17E-05	4.29E-08	4.01E-09	4.87E-08	7.57E-05	6.16E-08	3.19E-08	5.47E-04	3.54E-04	1.15E-07	1.20E-07	1.97E-07	1.15E-07
4:Ins:R:3	1.12E-08	1.13E-08	5.98E-09	2.67E-08	4.79E-08	4.39E-08	6.01E-08	8.57E-08	1.37E-07	7.25E-08	6.94E-08	9.00E-08	1.20E-07	1.50E-07
