NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	56.342	20.372	13.53	11.751	0.121	0.99	70000.0
2	53.394	19.378	12.572	11.167	0.118	0.99	40000.0
3	51.383	19.238	11.974	10.781	0.122	0.991	30000.0
4	58.173	21.347	13.95	12.518	0.128	0.987	30000.0
5	55.849	20.676	13.308	11.824	0.125	0.99	40000.0
6	56.279	20.76	13.455	11.773	0.124	0.99	70000.0
7	58.839	21.474	14.584	12.891	0.129	0.987	60000.0
8	57.078	20.854	13.969	12.295	0.12	0.989	50000.0
9	55.287	20.055	13.324	11.416	0.122	0.99	20000.0
10	56.964	20.769	13.525	11.821	0.123	0.99	40000.0
