NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	48.319	22.14	11.423	12.75	0.13	0.984	30000.0
2	49.337	22.012	11.624	12.577	0.127	0.988	40000.0
3	51.044	22.35	12.051	12.812	0.126	0.988	30000.0
4	48.302	21.689	11.219	12.262	0.125	0.989	70000.0
5	48.694	21.798	11.373	12.393	0.129	0.988	30000.0
6	48.112	21.518	11.146	12.135	0.127	0.989	30000.0
7	48.338	21.484	11.326	12.24	0.118	0.989	70000.0
8	50.561	21.657	11.99	12.107	0.12	0.99	50000.0
9	47.421	21.124	11.129	12.085	0.118	0.989	30000.0
10	47.444	21.221	10.729	11.877	0.128	0.989	50000.0
