Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83C
V1	1:Del:C:0	0.003337324888577745	0.0	0.8590214706254304	0.0	0.13764120448599187	0.0
V1	1:Del:C:1	0.030202321670626676	0.0	0.9649281029115567	0.0	0.004869575417816472	0.0
V1	1:Del:C:2	9.617022630285017e-16	0.0	0.9999299182990682	0.0	7.008170093085486e-05	0.0
V1	1:Del:C:3	0.24104716223304845	0.0	0.7055039575740372	0.0	0.053448880192914425	0.0
V1	1:Del:C:4	0.34047582151105765	0.0	0.63574036286187	0.0	0.023783815627072383	0.0
V1	1:Del:C:5	0.7774255235038281	0.0	0.22257447649617182	0.0	0.0	0.0
V1	1:Del:T:0	0.030712915183553336	0.0	0.8285885635410455	0.0	0.14069852127540125	0.0
V1	1:Del:T:1	3.064679023049213e-16	0.0	0.9999999999999998	0.0	0.0	0.0
V1	1:Del:T:2	0.09045570148421408	0.0	0.897528291113027	0.0	0.012016007402758818	0.0
V1	1:Del:T:3	0.13650433638478743	0.0	0.6036385671561123	0.0	0.2598570964591003	0.0
V1	1:Del:T:4	0.6661455029323761	0.0	0.20431617134896282	0.0	0.12953832571866114	0.0
V1	1:Del:T:5	3.01604433892679e-16	0.0	0.9999739107387302	0.0	2.6089261269546908e-05	0.0
V1	1:Ins:C:0	1.1587320530175766e-15	0.0	0.9999449319107293	0.0	5.506808926947336e-05	0.0
V1	1:Ins:C:1	1.4767133411623647e-15	0.0	0.9999816308351641	0.0	1.836916483440501e-05	0.0
V1	1:Ins:C:2	2.097696956841929e-15	0.0	0.9999867154685437	0.0	1.3284531454371742e-05	0.0
V1	1:Ins:C:3	0.6840853328409042	0.0	0.0973650130948802	0.0	0.2185496540642156	0.0
V1	1:Ins:C:4	0.7571640476658521	0.0	0.24283595233414795	0.0	0.0	0.0
V1	1:Ins:C:5	0.97959855437877	0.0	0.020393283251452798	0.0	8.162369777372367e-06	0.0
V1	1:Ins:T:0	0.3130348582272102	0.0	0.6384874897225511	0.0	0.048477652050238705	0.0
V1	1:Ins:T:1	0.007483982994793094	0.0	0.9342881556619783	0.0	0.05822786134322853	0.0
V1	1:Ins:T:2	0.06727582861141772	0.0	0.5153135339735215	0.0	0.4174106374150608	0.0
V1	1:Ins:T:3	0.6770417136148237	0.0	0.1792665672897135	0.0	0.14369171909546286	0.0
V1	1:Ins:T:4	0.9451396760774542	0.0	0.048255095120442806	0.0	0.006605228802103197	0.0
V1	1:Ins:T:5	0.9771499603412529	0.0	0.022850039636728554	0.0	2.201842335749407e-11	0.0
V1	2:Del:R:0	0.06046830297677091	0.0	0.7986856825058055	0.0	0.1408460145174236	0.0
V1	2:Del:R:1	0.09634205339340875	0.0	0.8410966981300833	0.0	0.06256124847650799	0.0
V1	2:Del:R:2	0.39170364620247655	0.0	0.45551249156952783	0.0	0.1527838622279956	0.0
V1	2:Del:R:3	0.9383730228789752	0.0	0.06158036312028396	0.0	4.661400074088486e-05	0.0
V1	2:Del:R:4	0.161646999480806	0.0	0.8383180171724857	0.0	3.4983346708348284e-05	0.0
