Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
11,1,0.9090909090909091,0.015728796428015224,0.003777163637988094,0.009752980033001658,4.026860986041436,48.50212587016017,26.264493428100803,NA,4.845094446020224,6.624326141538651,50385.66814115025,0.15,500,compressive
12,1,0.8333333333333334,0.026242307219415742,0.007332611240188973,0.01678745922980236,25.27167993793939,56.90391825382201,41.0877990958807,NA,6.114129836307789,6.429645355933167,49370.44497967953,0.15,500,compressive
12,1,0.8333333333333334,0.025365148914747823,0.008297973670560833,0.016831561292654326,8.500466129798488,47.70227192090742,28.101369025352955,NA,5.297501180262364,5.979380691755259,48373.54856110209,0.15,500,compressive
12,1,0.8333333333333334,0.020102299743846117,0.0055581819365152305,0.012830240840180675,6.1042653530690485,53.281892206489296,29.69307877977917,NA,5.8703945854179755,6.424488332516276,51397.6379621805,0.15,500,compressive
12,1,0.8333333333333334,0.02452730230982432,0.007687755482886187,0.016107528896355253,6.510017754641309,53.63347962969523,30.07174869216827,NA,5.7069207416754075,6.677214314905244,50313.00662814302,0.15,500,compressive
11,1,0.9090909090909091,0.013556332459096043,0.005384346833010986,0.009470339646053514,6.116078329227585,49.26818905208786,27.692133690657723,NA,5.185016714116636,5.941275617477025,49001.777379059036,0.15,500,compressive
10,1,1,0.001988309401877761,0.002711987786695018,0.0023501485942863895,2.352892997482004,50.13352437187574,26.24320868467887,0.9923608060197492,4.3564041892443,6.817806676140682,52448.56068493818,0.15,500,compressive
12,1,0.8333333333333334,0.024628824295147084,0.008647095046641072,0.016637959670894077,9.533049368632367,58.0519797172458,33.79251454293908,NA,5.891347398630674,6.684795230599595,51962.903540275656,0.15,500,compressive
11,1,0.9090909090909091,0.013254442330890296,0.006160037278510389,0.009707239804700342,6.578764907457315,53.351690662711036,29.965227785084174,NA,5.199111948808311,6.419439095615767,51433.68008207165,0.15,500,compressive
12,1,0.8333333333333334,0.023692911079782022,0.009772758673719283,0.016732834876750653,9.330362543878433,54.43295741597896,31.8816599799287,NA,5.742224721310667,6.189881235481204,49365.18979649727,0.15,500,compressive
11,1,0.9090909090909091,0.015198185189669654,0.004439083316918623,0.009818634253294139,5.742672747272512,48.70686153427443,27.224767140773473,NA,5.075608875366633,6.835810855674575,51443.83767480095,0.15,500,compressive
10,1,1,0.0024194434419862235,0.0032296820076420296,0.0028245627248141263,1.910350064812189,49.29026515772797,25.600307611270082,0.9908799344622089,4.754550810842634,7.259241449822085,50856.33955003844,0.15,500,compressive
11,1,0.9090909090909091,0.014318911571613163,0.0047083765450000176,0.00951364405830659,3.707079186533723,48.60469460858926,26.155886897561494,NA,4.609216079786442,6.664232385896716,52281.287859153665,0.15,500,compressive
11,1,0.9090909090909091,0.015295739882352583,0.004625782582270162,0.009960761232311372,4.507223772763478,45.35205532279228,24.92963954777788,NA,4.630336491916138,6.737156773406913,50695.56462861808,0.15,500,compressive
11,0.9,0.8181818181818182,0.012091281865760469,0.0069333509950964866,0.009512316430428477,4.685400213053852,52.77991219487425,28.73265620396405,NA,4.796095318304619,6.311231633043519,49462.04249324075,0.15,500,compressive
12,1,0.8333333333333334,0.0231347603419816,0.00932899255752933,0.016231876449755465,8.738541543133191,57.918960239606534,33.328750891369864,NA,5.894887084571774,6.005119161621135,48031.91916994341,0.15,500,compressive
10,1,1,0.0019407494960403174,0.0028157267894273904,0.0023782381427338538,2.9438945370255505,43.49296289267056,23.218428714848056,0.9919741343590563,3.9479464802802613,7.009348281377866,53718.471219789055,0.15,500,compressive
11,1,0.9090909090909091,0.015226538014586361,0.005094183675949575,0.010160360845267969,5.69696127259691,50.28950624937064,27.993233760983774,NA,5.374133728408857,6.704835003569239,51336.308460049804,0.15,500,compressive
12,1,0.8333333333333334,0.023772038693204513,0.008278092184735656,0.016025065438970084,7.380858954367273,52.19031538567825,29.785587170022758,NA,5.694424472463755,6.259339450148201,47992.7464095985,0.15,500,compressive
12,1,0.8333333333333334,0.02467279433897414,0.008669296535237224,0.01667104543710568,9.241112868556167,54.82711235534477,32.03411261195047,NA,5.701306347673951,6.170081751856778,48919.80969693612,0.15,500,compressive
