Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0014291166800129403,0.0019299599122717282,0.0016795382961423341,1.1109616388246824,22.158453058291503,11.634707348558093,0.9950588419167992,1.408678149195661,2.8633939142980984,22863.542425939326,0.15,500,fixed
10,1,1,0.0011612639538323745,0.0017669590678281181,0.0014641115108302463,2.62792799250953,22.504565999225733,12.566246995867631,0.9959043310751006,1.322470886037948,2.876458030121353,23175.22059901637,0.15,500,fixed
10,1,1,0.0011849758651885092,0.0018979708142335021,0.0015414733397110057,1.6919005491194015,21.559295213970998,11.6255978815452,0.9968817767384388,1.4492936739514757,2.912761442850039,22963.792984528147,0.15,500,fixed
10,1,1,0.001428647987835498,0.0020872419669448533,0.0017579449773901757,1.4496525077115325,23.18740389476426,12.318528201237896,0.9950385418588016,1.4570882038321422,2.970975321900968,22829.587568282874,0.15,500,fixed
10,1,1,0.0014167898515838474,0.0017400482392767446,0.001578419045430296,2.448396519739134,21.480386626675518,11.964391573207326,0.9964007346107979,1.3817853922045966,2.875358392087105,23058.258459521443,0.15,500,fixed
10,1,1,0.0011764980917688943,0.0017447803920698705,0.0014606392419193824,2.1126457975352575,21.513910732678042,11.81327826510665,0.9963145405483462,1.4032316898132609,2.859858720349934,22817.67751920239,0.15,500,fixed
10,1,1,0.001217306157980254,0.002083660301562822,0.0016504832297715378,1.2111982693150736,22.254267118407526,11.7327326938613,0.9952836750189581,1.4519317194652257,2.9849644107923785,22812.367191768502,0.15,500,fixed
10,1,1,9.98633081652932e-4,0.002033570802093465,0.0015161019418731985,2.202936166977856,21.968854952464024,12.08589555972094,0.9956770683668925,1.3613321374961,2.8737277988912058,23106.084336110725,0.15,500,fixed
10,1,1,0.0013142835077511643,0.0018438567183276732,0.0015790701130394187,1.8002580733357143,20.68550273786617,11.242880405600943,0.9959502128628862,1.5202449617172498,2.8981855458230035,23158.77437188656,0.15,500,fixed
10,1,1,0.0012108728976848457,0.002015483586285007,0.0016131782419849263,2.7607755367541356,23.74647587583232,13.253625706293228,0.9961110718206891,1.4223477904029673,2.962383190073096,23111.22079110015,0.15,500,fixed
10,1,1,0.0010916623613603793,0.0016692498465168712,0.0013804561039386252,1.5819393765164351,21.3496193703269,11.465779373421666,0.9966972276210985,1.4105996037859814,2.865493287959065,23384.674238402044,0.15,500,fixed
10,1,1,0.0010656618635437513,0.0019259346301206109,0.001495798246832181,1.7157013116154813,22.382597106388737,12.04914920900211,0.9964420221873171,1.3659409510823417,2.8912917972983814,22903.00290670591,0.15,500,fixed
10,1,1,0.0014103382810642688,0.0016070229708800216,0.0015086806259721453,2.121189847277026,20.884221159740783,11.502705503508905,0.9967102166555214,1.3943192062422898,2.8836057035341325,22990.545989809703,0.15,500,fixed
10,1,1,0.0010470174047744934,0.0016785817425267295,0.0013627995736506114,2.0295446100301366,23.044930193399683,12.53723740171491,0.9961116695792901,1.4323272472743902,2.980989872098058,22811.85164859224,0.15,500,fixed
10,1,1,0.0011347659697984083,0.0020196692190389974,0.0015772175944187027,3.2752709993044427,22.57809420915525,12.926682604229846,0.9962530762631785,1.378808838121871,2.9173130043176365,23227.223477087733,0.15,500,fixed
10,1,1,0.0011739762653756643,0.002372109202327124,0.0017730427338513942,1.6062042777678058,24.48865998894337,13.047432133355587,0.9925772126729764,1.5554030741108962,2.9228269135701237,23016.25237834577,0.15,500,fixed
10,1,1,0.0013239887681131502,0.0021036620921033415,0.0017138254301082459,2.060001721702669,23.844056382959852,12.95202905233126,0.9949829589755732,1.4503906066327386,2.92390783325382,22746.936200989992,0.15,500,fixed
10,1,1,0.0011937670707713607,0.0019352857253450437,0.0015645263980582022,1.7939800484235189,23.711250308906628,12.752615178665074,0.9970443186139539,1.4979973184996902,2.941935238157701,23080.610119913894,0.15,500,fixed
10,1,1,0.001325255380836905,0.001876262106496649,0.001600758743666777,1.796450385277132,21.90337043302047,11.849910409148801,0.9958393391126953,1.428753923745505,2.9242418153549656,23046.213428491617,0.15,500,fixed
10,1,1,0.0012293570057477154,0.0018237783022311248,0.00152656765398942,1.6446832942901246,22.176787981044615,11.91073563766737,0.9957760827676438,1.4360638559707202,2.862084395341905,23267.314148883994,0.15,500,fixed
