MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.00E+00	1.40E-46	2.44E-07	2.47E-03	3.59E-04	1.56E-06	2.40E-02	1.51E-02	3.34E-02	2.95E-03	1.28E-03	6.09E-03	1.80E-02	3.83E-02	1.66E-02	2.02E-02	2.49E-03
1:Del:C:1	3.29E-03	2.69E-08	0.00E+00	5.80E-04	3.34E-08	1.63E-03	2.61E-03	5.53E-03	3.33E-03	7.27E-05	5.07E-08	4.63E-02	6.80E-02	8.87E-03	2.97E-02	1.96E-02	4.46E-07
1:Del:C:2	1.67E-08	4.15E-04	0.00E+00	0.00E+00	1.79E-04	1.73E-03	0.00E+00	1.64E-04	1.56E-05	2.02E-03	4.08E-08	4.80E-04	1.71E-04	5.09E-05	5.42E-04	3.49E-03	1.12E-03
1:Del:C:3	1.54E-04	0.00E+00	1.36E-04	2.05E-04	0.00E+00	2.86E-03	1.86E-03	1.34E-03	1.40E-46	9.18E-04	5.10E-04	4.85E-03	2.39E-03	3.18E-04	6.36E-03	1.41E-02	6.11E-04
1:Del:C:4	1.18E-04	1.52E-03	4.57E-04	0.00E+00	5.42E-04	1.31E-03	5.86E-03	0.00E+00	7.24E-04	4.24E-03	0.00E+00	1.38E-04	1.23E-03	0.00E+00	1.43E-02	4.41E-04	1.36E-03
1:Del:C:5	2.40E-04	1.81E-03	1.28E-04	2.65E-08	1.02E-03	2.03E-03	0.00E+00	0.00E+00	1.37E-03	4.77E-03	0.00E+00	6.02E-03	9.31E-04	9.35E-04	3.00E-03	5.68E-03	9.22E-03
1:Del:T:0	7.32E-04	3.97E-03	6.51E-04	1.16E-03	3.24E-04	1.52E-03	1.01E-02	1.24E-02	8.63E-03	1.36E-02	1.05E-03	1.49E-02	3.56E-02	1.38E-04	2.71E-02	1.12E-02	7.59E-04
1:Del:T:1	1.24E-03	6.10E-04	0.00E+00	0.00E+00	1.31E-03	8.26E-04	7.92E-03	2.99E-03	1.30E-02	2.61E-03	8.26E-04	3.72E-03	2.56E-02	5.48E-03	1.35E-02	3.09E-03	1.15E-03
1:Del:T:2	3.90E-06	1.34E-06	1.92E-02	1.08E-07	8.59E-03	5.09E-03	3.42E-03	1.60E-02	3.80E-02	1.52E-03	4.21E-07	3.37E-03	1.63E-02	1.05E-06	8.62E-03	4.73E-02	3.82E-08
1:Del:T:3	1.25E-04	2.20E-03	2.43E-03	1.67E-03	2.79E-03	1.13E-03	7.90E-03	7.85E-03	5.24E-02	5.05E-03	0.00E+00	6.98E-03	3.88E-02	1.02E-02	2.47E-02	5.20E-02	4.94E-03
1:Del:T:4	5.23E-04	3.38E-03	2.63E-03	2.80E-05	1.34E-03	1.40E-46	1.16E-02	0.00E+00	8.53E-04	1.92E-02	7.32E-08	5.04E-08	2.28E-02	9.39E-04	6.96E-02	1.47E-03	7.69E-07
1:Del:T:5	4.58E-08	1.66E-02	1.82E-07	7.72E-08	1.66E-33	5.73E-03	2.77E-07	7.21E-07	2.95E-07	4.60E-02	3.76E-08	2.27E-03	2.82E-07	1.40E-06	4.97E-02	8.99E-03	3.38E-07
1:Ins:C:0	1.18E-08	8.16E-09	8.25E-08	6.75E-08	5.61E-10	1.01E-03	2.58E-04	1.80E-03	1.55E-03	1.19E-03	5.15E-05	6.22E-04	1.39E-07	1.24E-03	6.31E-07	8.36E-08	2.05E-03
1:Ins:C:1	6.52E-05	0.00E+00	2.58E-08	0.00E+00	2.94E-04	0.00E+00	8.50E-05	1.38E-03	3.93E-08	0.00E+00	2.29E-04	1.48E-03	5.55E-08	4.71E-04	0.00E+00	1.55E-04	6.21E-04
1:Ins:C:2	3.67E-05	1.12E-04	3.10E-08	1.17E-08	9.99E-09	5.29E-04	6.59E-08	6.41E-04	4.18E-04	5.61E-04	1.17E-07	1.01E-03	3.04E-05	3.68E-04	3.19E-04	3.61E-03	1.84E-04
