MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.0004059434344526392	0.0009323876272537745	0.04023581324843752	0.032838218361139294	0.025710994460387156	0.00196064711548388	0.12925283029675483	0.04658039508387447	0.04107049077749252
1:Del:C:1	0.0001358987353160046	0.0026293602438556673	0.02225281993392855	0.008328225831501185	0.012781553072854876	0.0005754506576340645	0.058287468208000064	0.0595015150308609	0.0035685179807444676
1:Del:C:2	0.0005649298999924212	0.002339080953388475	0.011707396220881492	0.007108359094709158	0.008326052256452386	0.00031776669464306907	0.022237469721585513	0.03003255568444729	0.007401176822459093
1:Del:C:3	0.00345531914383173	0.0013605087777079916	0.008094841249985621	0.003551749587059021	0.004210262203705497	3.0902999270665534e-10	0.015559880584478379	0.014894905397668481	0.010171953341923654
1:Del:C:4	0.010624869130551814	0.00030137185514121255	0.004752566386014223	0.0038058408442884686	0.006753593278117478	2.374942393856827e-09	0.007194474628195166	0.002734354676795192	0.0033955392614006996
1:Del:C:5	0.031007772982120513	0.002436234518773184	0.0022312746414541616	0.0012067524757003413	0.013373347073898265	0.00023352059317403474	0.005919112963601947	3.394485916942358e-05	0.01706045664846897
1:Del:T:0	0.0009028476523235441	0.002603875367785804	0.033962476756423714	0.007698370884172618	0.022546704980777578	0.0010173448955174535	0.05561185635626316	0.06979427218437195	0.0194621305167675
1:Del:T:1	0.0014171635117963888	0.002978822647128254	0.026542959697544576	0.0011181012354791165	0.010161505790892988	0.000568924123654142	0.039374832436442374	0.03852052725851536	0.0015615151957376837
1:Del:T:2	0.0027205268014222385	0.0007471220170555171	0.023559880880638956	0.009743877258151769	0.011177477391902358	0.0004642849997617304	0.057209610864520075	0.03983549326658249	0.0036078218894181192
1:Del:T:3	0.015448059681802987	0.003980801210911551	0.02374001484364271	0.016936036534607412	0.01684138207696378	0.0007241816908936016	0.06758174777030945	0.01983326716348529	0.010271341391198802
1:Del:T:4	0.0469472090806832	0.0034774214564822613	0.023225672068074344	0.016152429040521384	0.03493040226632729	0.002795549612492323	0.05970347918570042	0.005470954696647823	0.036625134305708115
1:Del:T:5	0.741020393371582	0.012143299958378368	0.03559570524841547	0.010651531950859727	0.3434885387122631	0.011289573004469276	0.0028052225171956878	0.005126441413144969	6.506297449959675e-07
1:Ins:C:0	0.005334441384770458	0.001867123362608254	0.00690210355212912	0.011860593841411173	0.00758134229152756	0.3321445620059967	0.016287029337845423	0.01779467172920704	0.004246014944892522
1:Ins:C:1	0.0012302763742627577	0.0007206955907554402	0.0009587118588387966	0.00219673705752939	0.0018565476359799504	0.0592293992638588	0.0009274156142153056	0.00022629784420132636	0.0018278562485261318
1:Ins:C:2	0.0009736717362102354	0.0017390554491430522	0.0011589660216122866	0.00022779982653446497	0.0010072142121498474	0.015270089916884898	0.0003420773567631841	0.0006127250607823953	0.0011251599431727755
1:Ins:C:3	0.0002840666929841973	0.0003700349383871071	0.00028623332967981697	6.54831706197001e-05	0.0005141473701223731	0.004221968548372388	0.0004602512037672568	0.00017085947445593774	0.0004188729753005305
1:Ins:C:4	0.00017627608043227383	9.540332852338907e-05	0.0001509739791960385	5.798468890134245e-05	0.00019814292705888192	0.002524160495959222	0.00020950245249309773	0.0	0.0009794138489576199
1:Ins:C:5	0.00023975556949153542	9.375740788755138e-05	0.0004500124587019627	0.0	0.00021372394810896368	0.00012624496778791184	0.001261416525747734	2.1801386028528215e-05	9.342038784595275e-05
1:Ins:T:0	0.05606237900909036	0.4977501380443573	0.27553897380828857	0.016413802951574324	0.14222705438733102	0.3681424570083618	0.06883605614304714	0.06344522699907021	0.07779678110282476
1:Ins:T:1	0.018575739599764347	0.21672820985317232	0.12645116090774536	0.0033722486889746508	0.06354451627474321	0.1207109522819519	0.04784940905869007	0.02140986337355571	0.04260559618654952
1:Ins:T:2	0.007455783227924257	0.06529646009206772	0.03488338351249695	4.948072717525065e-05	0.022380411168560387	0.033789332509040836	0.006971507007256151	0.005656875981367193	0.006849099348887897
1:Ins:T:3	0.003946176874451342	0.04081625372171402	0.018685861360281705	0.0008121911699709017	0.009655024277410735	0.017986501529812814	0.009154597809538246	0.0075247698911366356	0.011293216862222835
1:Ins:T:4	0.004113737131701782	0.028154506422579287	0.008062484511174261	0.0025763906398788092	0.009963157819584012	0.00783105194568634	0.004880560834426433	0.0009694396238774061	0.00015927642583847047
1:Ins:T:5	0.005876961946487427	0.03897725909948349	0.012455291068181395	0.002012214356655022	0.008507246356457472	0.005176116274669767	0.003253318825736642	0.0032859051621006237	0.011404332537815663
2:Del:R:0	0.0013494805013760925	0.00042700957335569	0.009222598988571007	0.0014564502821303904	0.014690334517508745	0.0	0.009461967488750816	0.03281489044427872	0.008529923023407946
2:Del:R:1	0.005005900133401155	0.0010565384651999921	0.022673534639179708	0.001984135605744086	0.026093460975098424	0.001195103123318404	0.02299435332417488	0.023427884764969348	0.010181856847666496
2:Del:R:2	0.0013865356979658827	0.0005147556691440514	0.006227661686716601	0.0006012530950829386	0.0061065419297665355	0.00020242454325030578	0.011685965661890806	0.005140252041164786	0.0068926887301813625
2:Del:R:3	0.004723120024427771	0.0001029410358023597	0.0008975700034625333	0.0005098267263383604	0.0017236468257033266	6.4538779476208675e-09	0.0020172495022416116	0.0014682431804249063	0.0030028304900042713
2:Del:R:4	0.0023201564233750107	4.409471456199299e-06	0.00015392764589869045	3.1394229736179114e-05	0.0007994596101343631	1.1766391851963931e-08	5.821467377245426e-05	0.0016605395649094135	0.003877721500573443
