MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.0006776808953145519	0.002574548951470206	0.012168929106555879	0.014756381720362697	0.031827909499406816	0.0019362960383296013	0.1715492582321167	0.026407197136431936	0.04325500277802348	0.02251054487656802	0.062354229521006346	0.053756874199025334
1:Del:C:1	0.0003497676091501489	0.007068821575037794	0.006236893394961953	0.009856644821120426	0.005906886530574411	0.0005712878407211974	0.0810644693300128	0.01513110107043758	0.02251389286480844	0.04889844216406345	0.024490585271269082	0.005036366931162775
1:Del:C:2	0.0004353843635180965	0.0033349282047129237	0.0034060586313717067	0.006046309586963616	0.005944980401545763	0.000327630287501961	0.03288352457806468	0.01303948441753164	0.012658261875621975	0.02815346296876669	0.01145272229332477	0.006961113807601577
1:Del:C:3	0.003038957219250733	0.0021327739624466347	0.002230548195075244	0.004079571292309962	0.0031416043610079216	7.710894323054163e-10	0.022946292199194432	0.007016865992918611	0.012020673933438964	0.011028101921547205	0.003178229240565997	0.009210535008460283
1:Del:C:4	0.00936795750632882	0.0006933481562373345	0.0023897298314841465	0.01125612105242908	0.0034781248460058123	1.415977193275353e-09	0.00735149526735313	0.002721602413803339	0.006208201498583179	0.0018985717906616628	0.008280404284596444	0.0014365925226707077
1:Del:C:5	0.02316136045123585	0.0031129112360395086	0.0026426941598765553	0.03563270967453718	0.00096926132320732	0.00017951117173652163	0.004735767818056047	0.0061231618025565215	0.013884001558180899	0.0	0.002801976585760713	0.009534633167139645
1:Del:T:0	0.001005479587474838	0.004944540136493742	0.013152181842015125	0.00757088392663718	0.005472493721172213	0.0009564917953684926	0.06415377356112004	0.059820729568600656	0.029614567141979933	0.06257183225825429	0.03862406104803085	0.017993900142610073
1:Del:T:1	0.0016046679951250552	0.007342411177232861	0.006092800601618364	0.004603213435038924	0.0008326741695054807	0.0005493137129815296	0.04281303908675909	0.026871006991714238	0.029712572898715733	0.024953558882698415	0.025164553914220386	0.0013288867649225722
1:Del:T:2	0.0038602584879845383	0.0024456947774160655	0.004495985800749622	0.0066429846500977874	0.008193821301683784	0.00047026727057527753	0.07205712623894214	0.015339459580136463	0.027858414435759187	0.03001024851575494	0.03142191195860505	0.003007882694764703
1:Del:T:3	0.017280431659892202	0.005599362989887596	0.007012887831078843	0.01356180728878826	0.0156981373205781	0.000669735818519257	0.0912508536875248	0.010108790369704366	0.03274534128606319	0.008918357649818062	0.029900233875960112	0.0125100125950132
1:Del:T:4	0.05068514178600878	0.00400220965991392	0.009142475812113844	0.03632597417570651	0.011921525560319423	0.0027207002229988576	0.058763487339019774	0.004140291139483452	0.06692745160777122	0.009127833172678948	0.024783054627478124	0.03978785987943411
1:Del:T:5	0.7764111590385437	0.0005629335344988333	0.15896664448082448	0.4560182499885559	0.0039061533675560484	0.010602575298398732	0.016751019866933347	0.03196016415953636	0.0011153160411794829	0.005478493720293045	0.02973369729814319	9.906076448196188e-07
1:Ins:C:0	0.0017844209540782746	0.00549979308154434	0.005351251698666602	0.006963824913837016	0.009041518447011185	0.3363529276847839	0.01514364494010806	0.014318047324195504	0.011675363117828965	0.02095503304161539	0.02528613818822953	0.0021987772546708585
1:Ins:C:1	0.0009863895442686044	0.0008526631828863173	0.0021740484482143073	0.0015936252847313882	0.0019501239631790667	0.05969391494989395	0.00020938640693202615	0.0013340189820155502	0.0020029467530548574	1.6497406249982304e-07	0.003958671763539315	0.002474324489576247
1:Ins:C:2	0.0009653093136148528	0.0010987930360715837	0.0035197934694588184	0.0010663163848221302	0.0001386029808782041	0.015153868347406388	0.0	0.00013725229538977146	0.0003743212157860398	0.0004718965587380808	0.001666731754085049	0.001186697655239186
1:Ins:C:3	0.00025673055730294434	0.00016256074222326333	0.0005476427532266825	0.0003506510058650747	3.0003911233507098e-05	0.004117729067802429	0.0013660558182891692	4.770290106534958e-05	0.0005467287861546311	0.0	0.00012166509027110806	0.0005059902870550559
1:Ins:C:4	0.00014505691935482902	0.00014085150905884802	0.00018750463690594187	0.00029568153934178554	5.060470881289802e-05	0.002543063354678452	0.0	0.0002393698315211168	5.7875495330357294e-05	1.0247902793025787e-09	0.0005439078202471137	0.0009536529263783677
1:Ins:C:5	0.0002152434887830168	2.2017347941982733e-06	0.0010015044787724037	0.00018757264420855792	0.0	0.00013053239532426986	0.00027222989370898174	0.00016618880782175437	0.0002796753226806459	0.0	0.0013458884203510024	6.910015699190807e-08
1:Ins:T:0	0.04726301927121922	0.4835921800136566	0.37437877476215364	0.12110424712300301	0.01553707517683506	0.36691604971885683	0.041661997810006145	0.1159114301204754	0.3042160880565643	0.034798659682273865	0.07437681104912286	0.06043174577876925
1:Ins:T:1	0.013065517684444784	0.21561466217041014	0.1292081768065691	0.05738851260393858	0.0029069427086506083	0.12013160854578019	0.040728590504488994	0.08467214677482843	0.11806371606886387	0.006240230742841959	0.06856216691434383	0.03364326602913934
1:Ins:T:2	0.0065370645729126405	0.06094856198877096	0.051055110469460485	0.018517749179154636	2.0452758762985466e-05	0.03353099912405014	0.004348434603771239	0.018275425117462874	0.03669558904133737	0.0015708337869816801	0.01100657694041729	0.0042603977293083515
1:Ins:T:3	0.002889566796220606	0.0398015808314085	0.027428418807685376	0.010056369336380157	0.00039992593054194003	0.017767417319118975	0.009123804818373174	0.005025709088083359	0.018737120125442742	0.007257794253528118	0.014540750444866716	0.00973550663329661
1:Ins:T:4	0.0028837172384373845	0.02447573024779558	0.018270790539681912	0.00983686925843436	0.0022448577499017117	0.007345470786094666	0.008550877005327494	0.005068379482254386	0.007419421840459108	0.0014729294111020864	0.005820144840706937	6.617768804062507e-09
