MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	1.15E-03	1.96E-03	0.00E+00	2.48E-03	2.14E-03	1.12E-03
1:Del:C:1	8.08E-04	1.62E-03	4.93E-04	1.90E-04	1.83E-03	5.98E-04
1:Del:C:2	8.50E-05	2.29E-04	1.26E-08	2.49E-08	4.42E-04	0.00E+00
1:Del:C:3	4.43E-04	2.79E-04	3.48E-04	1.81E-04	7.60E-04	4.30E-04
1:Del:C:4	3.05E-04	3.90E-04	2.95E-04	3.45E-04	8.53E-05	4.19E-04
1:Del:C:5	0.00E+00	0.00E+00	3.28E-04	1.42E-04	3.67E-04	1.14E-03
1:Del:T:0	4.54E-04	1.60E-03	7.22E-04	2.68E-03	2.55E-03	1.24E-03
1:Del:T:1	3.52E-04	1.13E-03	5.02E-04	3.59E-04	9.66E-04	4.45E-04
1:Del:T:2	2.10E-04	8.12E-04	5.69E-04	1.09E-03	7.42E-04	1.09E-03
1:Del:T:3	1.24E-03	1.49E-03	1.17E-03	2.18E-04	6.78E-04	1.15E-03
1:Del:T:4	7.86E-04	1.96E-03	7.65E-04	1.25E-03	6.15E-04	2.28E-03
1:Del:T:5	9.82E-08	0.00E+00	1.69E-04	6.60E-08	9.98E-08	4.97E-03
1:Ins:C:0	4.45E-05	1.63E-04	2.67E-06	5.39E-09	1.89E-04	1.22E-04
1:Ins:C:1	1.13E-04	7.30E-05	7.98E-05	0.00E+00	2.33E-04	1.43E-04
1:Ins:C:2	6.25E-06	6.14E-05	7.21E-09	1.21E-04	1.77E-04	1.51E-08
1:Ins:C:3	2.76E-05	8.43E-05	9.04E-05	2.82E-08	6.28E-09	1.96E-09
1:Ins:C:4	2.61E-05	0.00E+00	1.01E-04	2.42E-04	2.35E-04	2.18E-04
1:Ins:C:5	2.29E-04	2.24E-04	5.85E-04	2.11E-04	0.00E+00	8.03E-04
1:Ins:T:0	0.00E+00	4.25E-04	3.37E-04	1.55E-08	8.00E-04	4.32E-04
1:Ins:T:1	2.01E-04	4.75E-04	1.88E-08	6.38E-09	5.54E-04	4.60E-08
1:Ins:T:2	5.14E-05	2.67E-04	1.71E-06	0.00E+00	3.04E-04	8.47E-05
1:Ins:T:3	9.11E-05	2.56E-04	4.04E-04	9.44E-06	4.62E-04	8.08E-05
1:Ins:T:4	0.00E+00	0.00E+00	8.40E-04	1.60E-04	4.69E-04	6.78E-04
1:Ins:T:5	1.16E-05	1.09E-03	3.15E-03	9.86E-04	2.32E-03	1.36E-07
2:Del:R:0	3.78E-04	8.06E-04	3.71E-04	2.59E-04	9.23E-04	2.26E-04
2:Del:R:1	4.13E-04	3.64E-04	1.09E-04	1.90E-04	7.64E-04	9.96E-04
2:Del:R:2	7.56E-05	7.52E-05	1.46E-04	3.55E-05	1.86E-04	1.12E-04
2:Del:R:3	2.26E-05	1.45E-04	2.40E-05	1.78E-05	2.46E-05	1.39E-04
2:Del:R:4	1.93E-09	2.95E-08	1.51E-07	8.14E-05	4.93E-05	2.03E-04
2:Del:R:5	2.68E-08	1.75E-05	2.44E-08	4.50E-08	1.90E-04	6.39E-08
3:Del:R:0	2.53E-04	2.95E-04	1.28E-04	3.45E-04	7.01E-04	2.51E-04
3:Del:R:1	2.29E-04	3.61E-04	4.40E-04	2.96E-04	1.99E-04	6.41E-04
3:Del:R:2	3.49E-05	3.09E-04	1.19E-04	0.00E+00	1.88E-04	4.28E-04
3:Del:R:3	7.41E-10	0.00E+00	1.28E-04	1.24E-04	1.13E-04	2.06E-04
3:Del:R:4	2.61E-08	3.56E-08	2.46E-08	6.33E-05	3.54E-08	5.22E-08
3:Del:R:5	4.26E-03	4.04E-08	1.18E-03	6.30E-03	9.78E-34	2.77E-03
4:Del:R:0	1.69E-04	2.63E-04	6.02E-06	0.00E+00	4.28E-04	4.44E-04
4:Del:R:1	0.00E+00	6.30E-04	3.45E-04	4.86E-04	1.87E-04	4.17E-04
4:Del:R:2	1.31E-04	2.07E-04	1.89E-04	1.48E-04	5.86E-05	1.33E-06
4:Del:R:3	7.16E-09	2.00E-09	3.57E-09	6.24E-09	5.37E-09	5.58E-09
4:Del:R:4	1.85E-08	4.32E-05	2.85E-08	4.95E-08	4.78E-08	8.64E-08
4:Del:R:5	7.16E-09	2.00E-09	3.57E-09	6.24E-09	5.37E-09	5.58E-09
5:Del:R:0	6.82E-05	6.07E-07	2.68E-08	8.66E-04	5.23E-03	2.50E-08
5:Del:R:1	1.59E-05	2.56E-04	1.93E-05	0.00E+00	7.09E-05	3.78E-04
5:Del:R:2	7.35E-05	1.16E-04	7.86E-07	4.01E-09	1.93E-04	1.09E-04
5:Del:R:3	7.16E-09	2.00E-09	3.57E-09	6.24E-09	5.37E-09	5.58E-09
5:Del:R:4	7.16E-09	2.00E-09	3.57E-09	6.24E-09	5.37E-09	5.58E-09
5:Del:R:5	7.16E-09	2.00E-09	3.57E-09	6.24E-09	5.37E-09	5.58E-09
2:Ins:R:0	0.00E+00	6.13E-04	1.06E-04	4.35E-03	5.68E-04	0.00E+00
2:Ins:R:1	1.13E-04	3.28E-04	1.05E-04	0.00E+00	3.25E-04	6.01E-05
2:Ins:R:2	1.45E-04	1.60E-04	4.84E-06	0.00E+00	5.49E-05	2.06E-04
2:Ins:R:3	1.19E-04	9.78E-05	9.78E-05	3.70E-05	9.01E-05	6.31E-05
2:Ins:R:4	2.78E-04	9.80E-05	2.46E-04	3.35E-05	2.17E-04	4.02E-04
2:Ins:R:5	2.89E-04	0.00E+00	8.13E-04	1.21E-03	2.59E-04	9.72E-04
3:Ins:R:0	3.58E-06	2.85E-08	5.76E-05	1.75E-04	2.27E-04	8.84E-05
3:Ins:R:1	2.14E-04	9.51E-05	1.30E-04	1.88E-04	8.50E-05	3.35E-04
3:Ins:R:2	1.93E-09	1.10E-08	5.22E-05	1.12E-09	1.13E-04	7.66E-08
3:Ins:R:3	1.78E-08	7.60E-05	3.11E-05	1.93E-05	6.25E-05	5.19E-08
3:Ins:R:4	1.11E-08	1.03E-08	5.33E-05	8.96E-05	5.74E-05	2.75E-08
3:Ins:R:5	2.86E-05	1.82E-04	1.50E-04	8.65E-05	0.00E+00	3.48E-04
4:Ins:R:0	3.40E-05	1.19E-04	2.74E-08	9.62E-09	1.86E-04	1.02E-04
4:Ins:R:1	2.87E-05	2.20E-04	1.55E-04	2.28E-04	1.54E-04	2.24E-04
4:Ins:R:2	2.30E-08	3.56E-08	2.50E-08	3.70E-07	4.15E-08	9.45E-05
4:Ins:R:3	1.49E-05	1.00E-07	3.59E-08	3.08E-05	4.90E-08	5.14E-05
4:Ins:R:4	8.96E-05	3.59E-05	6.48E-05	9.61E-09	1.42E-04	1.83E-05
4:Ins:R:5	7.43E-05	1.53E-04	1.41E-04	1.71E-04	1.84E-04	2.22E-04
5:Ins:R:0	2.67E-09	8.10E-05	1.68E-05	4.65E-05	1.18E-04	5.64E-08
5:Ins:R:1	4.64E-04	1.29E-04	1.39E-04	4.88E-04	6.87E-04	2.58E-04
5:Ins:R:2	2.69E-08	2.58E-05	6.28E-05	2.02E-08	4.88E-09	1.34E-08
5:Ins:R:3	5.37E-05	1.50E-05	6.67E-08	4.22E-05	5.00E-08	7.97E-08
5:Ins:R:4	2.73E-08	6.86E-08	1.93E-05	5.52E-05	4.28E-08	8.99E-08
5:Ins:R:5	0.00E+00	3.57E-08	5.02E-05	3.07E-09	9.09E-10	9.10E-05
2:Del:M:1	1.09E-04	4.13E-04	1.74E-04	3.54E-04	3.76E-04	5.37E-04
3:Del:M:1	0.00E+00	3.28E-04	0.00E+00	3.32E-04	4.07E-04	3.76E-04
3:Del:M:2	4.30E-05	2.95E-04	2.70E-04	1.90E-04	5.24E-04	4.92E-04
4:Del:M:1	0.00E+00	4.35E-04	3.29E-04	2.97E-04	4.89E-04	1.47E-04
4:Del:M:2	4.71E-05	3.25E-04	1.68E-04	2.10E-04	3.75E-04	1.17E-04
4:Del:M:3	1.49E-04	2.55E-04	0.00E+00	2.54E-04	3.19E-04	1.90E-36
5:Del:M:1	7.03E-04	6.29E-04	3.57E-04	2.88E-10	3.39E-03	5.41E-07
5:Del:M:2	0.00E+00	1.64E-04	1.25E-04	8.15E-04	1.27E-03	5.42E-04
5:Del:M:3	4.64E-09	5.02E-05	2.54E-04	3.31E-04	1.20E-03	2.28E-07
5:Del:M:4	1.39E-05	1.24E-04	2.81E-05	4.49E-08	7.00E-04	1.83E-04
5:Del:M:5	2.69E-03	6.51E-05	1.45E-08	2.73E-03	1.20E-03	6.57E-05
