Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V1	95	20	4	40	50	46
V2	15	0	35	0	47	58
V3	18	2	54	25	62	41
V4	0	13	35	0	0	0
V5	141	62	71	1	26	23
V6	19	2	18	58	113	166
V7	118	0	0	0	31	85
V8	22	78	1	9	4	8
V9	2	5	16	14	49	8
V10	30	0	0	118	48	0
V11	43	1	124	28	14	19
V12	1	37	1	26	45	7
V13	0	118	0	10	11	0
V14	127	89	11	4	3	1
V15	53	27	0	21	11	31
V16	77	53	50	5	14	0
V17	27	1	16	28	6	7
V18	6	33	24	5	38	9
V19	132	99	0	0	53	0
V20	28	56	1	1	119	16
V21	28	10	70	3	31	1
V22	30	0	116	85	25	0
V23	10	175	84	153	60	108
V24	21	135	5	4	3	12
V25	20	59	79	24	19	24
V26	8	451	1	4	118	3
V27	7	15	269	0	0	14
V28	179	0	33	124	329	62
V29	80	65	19	0	80	0
V30	78	98	50	6	39	1
V31	65	1	6	21	87	102
V32	30	9	17	3	6	53
V33	91	97	0	21	11	0
V34	0	26	157	0	6	52
V35	1	6	5	4	1	146
V36	116	366	0	0	24	0
V37	98	185	0	153	0	0
V38	57	0	0	11	33	7
V39	27	23	41	2	1	159
V40	57	278	59	40	4	14
V41	8	2	39	75	2	2
V42	0	13	0	46	112	55
V43	5	175	2	111	60	2
V44	135	1	27	7	2	22
V45	1	2	2	269	2	135
V46	3	40	9	73	31	16
V47	141	1	1	28	6	14
V48	39	52	111	36	2	6
V49	79	24	9	21	2	5
V50	5	0	45	29	41	0
V51	84	41	19	0	10	7
V52	7	0	0	67	0	113
V53	206	11	66	13	1	220
V54	25	11	19	13	3	56
V55	1	1	139	3	62	189
V56	94	198	89	5	52	93
V57	26	37	18	43	28	5
V58	47	118	3	113	111	4
V59	16	15	163	5	2	27
V60	131	23	22	7	6	20
V61	24	2	86	11	25	32
V62	306	6	19	24	1	72
V63	217	189	17	4	6	12
V64	49	18	5	64	115	59
V65	15	4	29	26	15	8
V66	35	13	14	11	2	0
V67	272	90	93	6	20	5
V68	9	1	96	17	51	93
V69	12	91	72	1	59	42
V70	270	17	0	0	65	0
V71	0	28	48	51	25	0
V72	44	85	29	29	20	11
V73	53	99	37	63	3	46
V74	0	9	19	39	17	0
V75	64	28	6	37	4	7
V76	41	11	0	36	226	0
V77	41	33	75	16	53	13
V78	12	3	81	79	2	25
V79	0	70	76	0	0	0
V80	3	15	0	0	57	11
V81	1	1	0	8	12	0
V82	2	46	169	97	126	29
V83	7	6	33	86	39	21
V84	142	32	139	6	13	1
V85	28	71	35	279	54	52
V86	23	7	139	215	2	2
V87	170	0	161	12	56	0
V88	2	148	24	18	24	26
V89	0	0	0	17	188	0
V90	145	0	21	94	7	0
V91	66	89	70	75	9	162
V92	14	88	20	141	46	169
V93	9	7	19	22	54	1
V94	0	0	28	13	77	16
V95	56	51	8	113	37	9
V96	56	201	10	6	54	105
V97	36	17	100	157	127	0
V98	3	29	86	41	24	194
V99	19	51	26	53	5	3
V100	9	55	31	24	4	43
